end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccretionOfDiscount,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalPreferredStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdvanceRoyaltiesCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebt,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfServicesLicensesAndServices,CustomerAdvancesAndDeposits,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssets,DepositsAssetsCurrent,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,ExplorationExpense,FairValueInputsPriceEarningsRatioMultiple,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FederalIncomeTaxExpenseBenefitContinuingOperations,FiniteLivedLicenseAgreementsGross,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOngoingProject,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestExpenseTradingLiabilities,InterestIncomeExpenseNet,InterestPaidNet,InterestPayableCurrent,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LicensesRevenue,LoansAssumed1,LoansPayable,LoansPayableCurrent,LongTermDebt,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoninterestExpenseDirectorsFees,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherExpenses,OtherNonoperatingIncomeExpense,OtherNotesPayable,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromLoansAndLeases,PaymentsForProceedsFromProductiveAssets,PaymentsToAcquireMiningAssets,PaymentsToExploreAndDevelopOilAndGasProperties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,RepaymentsOfConvertibleDebt,RepaymentsOfRelatedPartyDebt,RestructuringCostsAndAssetImpairmentCharges,RetainedEarningsAccumulatedDeficit,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,SharePrice,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,EmployeeRelatedLiabilitiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments
2013-09-30,2013-11-12,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,,,,,,,,,,,,3590.0,3590.0,2090.0,2090.0,,,,,,,,75000000.0,3000000.0,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,6400.0,0.0,,,,,,,,,,,2161.0,,,,,,,,,,,,,,,,,,,,,,,6400.0,3590.0,,,,,,,,,,,-2161.0,,,,,,,2161.0,-2161.0,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,-5810.0,,,,2161.0,,,,,,,,,,,,,-2810.0,,,,,,,,,,,,3000000.0,3000000.0,,,
2013-12-31,2014-01-29,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,1500.0,,,,,23465.0,,,,,,,10431.0,10431.0,10431.0,10431.0,10431.0,,,,,,,75000000.0,4235000.0,,,,4235.0,,,,,,,,,,,,,,,,,,,,,,,,6400.0,0.0,,,,,,,,,,,44529.0,,,,,,,,,,,,,,1500.0,,,,,,,,,7900.0,10431.0,,,,,,,,34100.0,,-23669.0,-44529.0,,,,,,,44529.0,-44529.0,,,,,,,,,,,,,,,,,,,27700.0,24700.0,6400.0,,,,,,-25169.0,,,,-25169.0,,1235000.0,0.02,19360.0,,,,,,,,,,,,,2531.0,,,,,,,,,,,,3320435.0,3320435.0,,,
2014-03-31,2014-05-23,10-K,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,2000.0,2000.0,,,23465.0,23465.0,,23465.0,,,,,7570.0,7570.0,7570.0,7570.0,,,,,,0.001,,75000000.0,29645000.0,29645000.0,,,4235.0,,,,,,,,,,,,,,,,,,,,,,,,6400.0,0.0,-0.001,,,,,,,,,,,,-28449.0,,-2000.0,,,,,,,,,,,,,,,,,,,8400.0,7570.0,8400.0,,,,,6400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28530.0,24700.0,,,,,,,,,,,,,4235000.0,,-830.0,-830.0,,,,1235000.0,,,,,,,,23697016.0,3385288.0,,,
2014-06-30,2014-08-19,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,700.0,,,23465.0,,,,,,,,0.0,,,,-7570.0,,250000.0,,,0.001,,75000000.0,4235000.0,4235000.0,,,4235.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,6270.0,,-6270.0,,1300.0,,,,,,,,,,,,,,,,,,,,0.0,7100.0,,,,,6400.0,,,,-7570.0,-6270.0,,6400.0,,,,,,-6270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34800.0,,,,6270.0,,,,,,,,,,,,-7100.0,,,,,,,,,,,,,29645000.0,,,,
2014-09-30,2014-11-14,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,3250.0,,,23465.0,,,,,,,,0.0,,,,,,250000.0,,,0.001,,75000000.0,4235000.0,4235000.0,,,4235.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2550.0,,-2550.0,,,,,,,,,,,,,,,,,,,,,,0.0,9650.0,,,,,6400.0,,,,,-2550.0,,6400.0,,,,,,-2550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37350.0,,,,2550.0,,,,,,,,,,,,-9650.0,,,,,,,,,,,,,29645000.0,,,,
2014-12-31,2015-02-19,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,101300.0,,,23465.0,,,,,,,,200000.0,,,,,,250000.0,,,0.001,,75000000.0,4235000.0,4235000.0,,,4235.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,200000.0,,,,2625.0,,-2625.0,,,,,,,,,,,,,,,,,,,,,,200000.0,212275.0,,,104575.0,,6400.0,,,,,-2625.0,,6400.0,,104575.0,,,,-2625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39975.0,,,,2625.0,,,,,,,,,,,,-12275.0,,,,,,,,,,,,,29645000.0,,,,
2015-03-31,2015-07-24,10-K,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,14740.0,-27780.0,,32556.0,,,9095.0,,27778.0,,,440200.0,200.0,200.0,200.0,-7370.0,,250000.0,,,0.001,9091.0,75000000.0,29645000.0,29645000.0,,,4235.0,,,27778.0,,-200000.0,-240000.0,,0.5,,,,,10000.0,72222.0,,,,,,,,100002.0,353425.0,,,-0.002,,,,,,200000.0,,,,27135.0,,-74006.0,,-12740.0,-240000.0,,,,347025.0,,-10000.0,,,,,37778.0,,9093.0,,,10000.0,,505945.0,440200.0,505945.0,,,,,353425.0,,456116.0,-440000.0,-23486.0,-74006.0,,,,,,,,,,,,,,,,,,,,,,240000.0,,,,100000.0,9091.0,,347025.0,,,,,,,,,,-102536.0,,,,,,,,,,,,,,,,-65745.0,,10000.0,,,,,,,,,,,29645000.0,,,,
2015-06-30,2015-09-14,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,300.0,-97220.0,,57556.0,,,,,,,,540305.0,305.0,305.0,305.0,105.0,,250000.0,,,0.001,,75000000.0,29645000.0,29645000.0,50000.0,50000.0,4235.0,,,150000.0,,,-340000.0,,,,,,,,,,,,,,,,100000.0,,,,-0.004,,,,,,200000.0,,,,15005.0,,-123718.0,,14440.0,-100000.0,,,,,,-11493.0,,,,,108713.0,,,-108713.0,,21493.0,,654768.0,540305.0,654768.0,,,,,382975.0,,129550.0,-100000.0,-29445.0,-123718.0,,,,,382975.0,,,,,,,,,,,,,,,,,340000.0,,,,50000.0,50000.0,50000.0,29550.0,,,,29550.0,,,,,,-226254.0,,,1.0,,,,,,,,,,,,,-114463.0,,,,,,,,,,,,,29645000.0,,,,
2015-09-30,2015-11-10,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,1885.0,,,207381.0,,,,,,,,540051.0,51.0,51.0,51.0,,,250000.0,,,0.001,,75000000.0,29820000.0,29820000.0,,,4410.0,,,150000.0,,,-340000.0,,,,,,,,,,,,,,,,100000.0,,,,0.0,,,,,,200000.0,,,,5818.0,,-7078.0,,,,,,,,,,,,,,1260.0,,,-1260.0,,22753.0,,561592.0,540051.0,561592.0,,,,25000.0,261954.0,,,,,-7078.0,,,,,261954.0,,,,,,,,,,,,,,,,,360000.0,,,,,,150000.0,,,,,,,,,,,-233332.0,,175000.0,,,,,,,,,,,,,,-21541.0,,,,,,,,,,,,,29736848.0,,,,
2015-12-31,2016-02-16,10-Q,ALTAIR INTERNATIONAL CORP.,ATAO,CIK0001570937,USD,,1730.0,,,297260.0,,,,,,,,540041.0,41.0,41.0,41.0,,,250000.0,,,0.001,,75000000.0,29947000.0,29947000.0,,,4537.0,,,100000.0,,200000.0,-340000.0,,,,,,,,,,,,,,,,100000.0,,,,0.0,,,,,,200000.0,,,,3860.0,,-3107.0,,,,,,,,,,,,,,,,,753.0,,21000.0,,476279.0,540041.0,476279.0,,,,29175.0,224374.0,,,,,-3107.0,,,,,224374.0,,,,,,,,,,,,,,,,,360000.0,,,,,,90006.0,,,,,,,,,,,-238035.0,,127000.0,,,,,,,,,,,,,,63762.0,,,,,,,,,,,,,29682793.0,,,,
