end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionOfDiscount,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleEquitySecuritiesGrossUnrealizedGain,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,DebtInstrumentInterestRateIncreaseDecrease,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,DeferredTaxAssetsValuationAllowance,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeInvestmentExpense,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityMaximumBorrowingCapacity,LitigationSettlementAmount,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermNotesPayable,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RepaymentsOfDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,RestructuringCharges,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,Revenues,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharesIssuedPricePerShare,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,PreferredStockConvertibleConversionRatio,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,StockIssuedDuringPeriodValueAcquisitions
2015-06-30,2015-08-13,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,2486000.0,,2563000.0,369000.0,,,157493000.0,,,354000.0,,,1593606.0,82454000.0,82076000.0,,,,,,,,,,,,,,,81548000.0,,,,,12.14,315688.0,,2814716.0,,0.001,150000000.0,15297794.0,15297794.0,15000.0,-8039000.0,,,,,42000.0,,,,,,,,,,,0.0,,,-8.07,,,,,,,,,,752000.0,,,,,,,,,,,,1833000.0,,,,,,279000.0,,,,,,,,,,,,14866000.0,82454000.0,7395000.0,,,10000000.0,,,2500000.0,3333000.0,3333000.0,834000.0,7352000.0,,,,,,,,-8039000.0,,-275000.0,2346000.0,,7765000.0,-8039000.0,,,,,,,,1520000.0,,,378000.0,760000.0,382000.0,200000.0,,278000.0,35000.0,,,,,77000.0,,4000.0,,,,,,0.001,5000000.0,0.0,0.0,,528000.0,,,,,,,,,,,,,,,230000.0,,,5931000.0,113000.0,,,,-89920000.0,,,,,,,690832.0,3.06,,,,,,,7.71,9980000.0,1534201.0,5.7,,,,,1410518.0,5.46,,,,,6318000.0,,,,67588000.0,,9029549.0,,,,,,,,,,,,,996592.0,,,,,,,,
2015-09-30,2015-11-12,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1783000.0,,2437000.0,159000.0,,,157933000.0,,,488000.0,,,1771416.0,73657000.0,73300000.0,,,,,,,,,,,,,,,72709000.0,,,,,12.14,24566.0,,2814716.0,,0.001,150000000.0,15297794.0,,15000.0,-8485000.0,,,,,39000.0,,,,,,,,,,,0.0,,,-0.55,,,,,,,,,,1237000.0,,,,,,,,,,,,2388000.0,,,,,,282000.0,,,,,,,,,,,,14113000.0,73657000.0,7411000.0,,,10000000.0,,,2500000.0,3333000.0,3333000.0,834000.0,6549000.0,,,,,,,,-8485000.0,,-284000.0,3191000.0,,8201000.0,-8485000.0,,,,,,,,1639000.0,,,467000.0,937000.0,235000.0,200000.0,,241000.0,28000.0,,,,,114000.0,,-2000.0,,,,,,0.001,5000000.0,0.0,0.0,,591000.0,,,,,,,,,,,,,,,216000.0,,,5813000.0,113000.0,,,,-98404000.0,,,,,,,755860.0,3.27,,,,,,,9.13,4560000.0,1712011.0,6.57,,,,,1586233.0,6.3,,,,,3659000.0,,,,59544000.0,,,,,,,,,,,,,,,15297794.0,,,,,,,,
2015-12-31,2016-03-15,10-K,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1328000.0,,3278000.0,181000.0,1350000.0,,158488000.0,1658000.0,206000.0,1658000.0,,293000.0,1782959.0,64169000.0,63552000.0,,0.0,,,,,,,,,,,776000.0,,62780000.0,48112000.0,,,,,,0.0,2799213.0,0.0,0.001,150000000.0,15313297.0,15313297.0,15000.0,-32630000.0,92477000.0,,,0.05,26000.0,45170000.0,,35042000.0,815000.0,3762000.0,,4087000.0,1464000.0,45170000.0,202000.0,0.0,,,-4.6899999999999995,,,0.34,-0.4182,,,0.0028,0.0577,0.0264,1181000.0,0.0,,,,,,,,,,,8629000.0,196000.0,954000.0,-2000.0,,450000.0,978000.0,684000.0,684000.0,,,,,,,,,,13676000.0,64169000.0,7779000.0,,250000000.0,,,,,,,,,62004000.0,78326000.0,78326000.0,-421000.0,-421000.0,-29793000.0,-29793000.0,-32630000.0,,-971000.0,3173000.0,,40992000.0,-41265000.0,,,,,,,,1404000.0,937000.0,,,467000.0,,800000.0,,655000.0,22000.0,,,,,151000.0,,7000.0,,7000.0,,421000.0,,0.001,5000000.0,0.0,0.0,,772000.0,61744000.0,,5000000.0,12331000.0,,,,,0.0,,,91000.0,-32630000.0,1854000.0,504000.0,,833000.0,23030000.0,113000.0,,,,-108010000.0,,100000.0,,100000.0,1658000.0,0.0,795501.0,3.47,300000.0,,68980.0,6.49,,606942.0,7.68,4267000.0,1723554.0,6.66,4223000.0,,,,1607456.0,6.4,2.24,,,11.42,3562000.0,1400000.0,,,50493000.0,,,40548.0,92477000.0,61744000.0,91000.0,,,,,,13600000.0,,,23340758.0,,,,,,,,
2016-03-31,2016-05-12,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1626000.0,38000.0,3677000.0,215000.0,,14000.0,159123000.0,,,548000.0,,79000.0,2233114.0,54269000.0,53386000.0,14000.0,28758000.0,16000.0,2000.0,28744000.0,6100000.0,28758000.0,,,7.0,,68000.0,,,23818000.0,-38962000.0,,,,,,,3513436.0,,0.001,150000000.0,15361988.0,15361988.0,15000.0,-9404000.0,,,,,13000.0,,,,,,,,,,92000.0,,,,-0.61,,,,,,,,,,1252000.0,,,,,,,,,,,,2770000.0,230000.0,-663000.0,2000.0,,38000.0,243000.0,163000.0,,53000.0,,,,,,,,,12545000.0,54269000.0,7431000.0,,,8333000.0,-3190000.0,,,2500000.0,3333000.0,2500000.0,,,,-746000.0,,-29069000.0,,-9147000.0,-9418000.0,,-212000.0,3190000.0,,9206000.0,-9418000.0,,,,,,,,1170000.0,,,,467000.0,703000.0,200000.0,,360000.0,,,14000.0,14000.0,,184000.0,,-22000.0,,,32111000.0,290000.0,,0.001,5000000.0,0.0,0.0,,810000.0,,,,,,3332000.0,3332000.0,,3300000.0,,,,,,770000.0,,833000.0,6436000.0,113000.0,,,,-117428000.0,,,,,548000.0,,870918.0,3.97,,,12550.0,7.29,,514145.0,2.96,2070000.0,2197030.0,6.22,,,,,2013343.0,6.09,2.21,,,4.57,1695000.0,2025000.0,,,41724000.0,,,28119.0,,,,,,,,,,,,15335516.0,,,,,,,,
2016-06-30,2016-08-11,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1559000.0,,2656000.0,17000.0,,8000.0,159664000.0,,,517000.0,,,2112008.0,44560000.0,43729000.0,,18539000.0,8000.0,,18531000.0,1500000.0,18539000.0,,-6000.0,2.0,,,,,24278000.0,,,,,,,,3493157.0,,0.001,150000000.0,15381418.0,15381418.0,15000.0,-9451000.0,,,,,,,,,,,,,,,,,,,-0.61,,,,,,,,,,740000.0,,,,,,,,,,,,2578000.0,,,,,,220000.0,,,80000.0,,,,,,,,,11746000.0,44560000.0,7422000.0,,,7500000.0,3207000.0,,,2500000.0,3333000.0,1667000.0,,,,,,,,,-9445000.0,,-49000.0,3207000.0,,9396000.0,-9445000.0,,,,,,,,935000.0,,,,467000.0,468000.0,200000.0,,535000.0,,,-6000.0,-6000.0,,215000.0,,91000.0,,,,,,0.001,5000000.0,0.0,0.0,,912000.0,,,,,,,,,4500000.0,,,,,,718000.0,,,6818000.0,113000.0,,,,-126873000.0,,,,,,,962927.0,4.46,,,,,,,3.09,986000.0,2087442.0,6.25,,,,,2013028.0,6.2,,,,,942000.0,,,,32814000.0,,,,,,,,,,,,,,,15373964.0,,,,,,,,
2016-09-30,2016-11-10,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1721000.0,,3595000.0,248000.0,,-3000.0,172137000.0,,,510000.0,,,2510975.0,48940000.0,48299000.0,,20803000.0,,3000.0,20806000.0,15700000.0,20803000.0,,-12000.0,17.0,0.0,,,,26464000.0,,,,,,,,3478305.0,,0.001,150000000.0,18639285.0,18639285.0,19000.0,-8431000.0,,,,,,,,,,,,,,,,,,,-0.54,,,,,,,,,,1004000.0,,,,,,,,,,,,2347000.0,,,,,,199000.0,,,50000.0,,,,,,,,,12079000.0,48940000.0,8541000.0,,,6667000.0,3225000.0,,,2500000.0,3333000.0,834000.0,,,,,,,,,-8419000.0,,-136000.0,3225000.0,,8283000.0,-8419000.0,,,,,,,,701000.0,,,,467000.0,234000.0,200000.0,,332000.0,,,-12000.0,-12000.0,,242000.0,,13000.0,,,,,,0.001,5000000.0,0.0,0.0,,1032000.0,,,,,,,,,0.0,,,,,,641000.0,,,5936000.0,,,,,-135292000.0,,,,,,,978785.0,4.93,,,,,,,2.84,4037000.0,2486409.0,5.84,,,,,2378562.0,5.83,,,,,2327000.0,,,,36861000.0,,,,,,,,,,,,,,,15512608.0,,,,,,,,
2016-12-31,2017-03-16,10-K,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1405000.0,,3677000.0,215000.0,1499000.0,-4000.0,173141000.0,2160000.0,,2160000.0,,277000.0,2294735.0,40209000.0,39528000.0,,14931000.0,,4000.0,14935000.0,13000000.0,14931000.0,,,15.0,0.0,,1173000.0,,23596000.0,-39184000.0,,23709000.0,,,,,3300018.0,0.0,0.001,150000000.0,18817572.0,18817572.0,19000.0,-36064000.0,,,,0.05,53000.0,59841000.0,,48682000.0,1335000.0,4833000.0,,3394000.0,1597000.0,59841000.0,395000.0,,,,-2.6900000000000004,,,0.34,-0.4088,,,-0.004,0.057,0.0243,1252000.0,0.0,,,,,,,,,52000.0,,10108000.0,77000.0,418000.0,,,229000.0,837000.0,582000.0,582000.0,242000.0,,,,,,,,,11123000.0,40209000.0,8325000.0,,250000.0,5833000.0,3243000.0,3333000.0,,,2500000.0,,,22423000.0,9164000.0,9164000.0,-15490000.0,-15490000.0,-32858000.0,-32858000.0,-36060000.0,,-502000.0,3243000.0,1.0,44231000.0,-44336000.0,,,,,,,,1968000.0,1288000.0,,,680000.0,,900000.0,,360000.0,,-4000.0,-4000.0,-4000.0,,266000.0,,93000.0,,,45539000.0,459000.0,,0.001,5000000.0,0.0,0.0,,1001000.0,,10603000.0,,,,30456000.0,,,7800000.0,52000.0,,503000.0,-36060000.0,2067000.0,568000.0,,3333000.0,25450000.0,113000.0,,,,-144070000.0,,376000.0,,100000.0,2160000.0,0.0,851769.0,5.79,500000.0,,292211.0,6.6,,1068845.0,,613000.0,2270169.0,6.11,613000.0,,,,2177976.0,6.12,2.0,,,4.49,607000.0,2300000.0,,,29086000.0,,,230019.0,,11994000.0,,,,,,,14700000.0,,,34929670.0,,,,,,,,
2017-03-31,2017-05-11,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,942000.0,,3294000.0,136000.0,,,175881000.0,,,505000.0,,50000.0,2928063.0,33422000.0,32815000.0,,0.0,,,,,,,,,,5000.0,,,31795000.0,8199000.0,,31908000.0,8199000.0,,,,4229689.0,,0.001,150000000.0,19997197.0,19997197.0,20000.0,-7872000.0,,,,,26000.0,,,,,,,,,,88000.0,,,,-4.13,,,,,,,,,,542000.0,,,,,,,,,,,,2363000.0,-468000.0,-454000.0,,,19000.0,149000.0,104000.0,104000.0,39000.0,,,,,,,,,9467000.0,33422000.0,7496000.0,,,5000000.0,3260000.0,,,,2500000.0,2500000.0,,,1403000.0,1403000.0,14901000.0,14901000.0,-8105000.0,-8105000.0,-7876000.0,,-115000.0,3260000.0,,7761000.0,-7761000.0,,,,,,,,1699000.0,,,,680000.0,1019000.0,300000.0,,297000.0,,4000.0,4000.0,4000.0,,288000.0,,-5000.0,,,,9000.0,,0.001,5000000.0,0.0,0.0,,1020000.0,,,,,,14910000.0,,,14900000.0,,,21000.0,-7876000.0,,494000.0,,833000.0,5398000.0,113000.0,,,,-151946000.0,,,,,505000.0,,,,,,171106.0,6.46,,815640.0,,311000.0,2903497.0,4.74,,,,17000.0,980238.0,5.87,1.93,,,1.24,,,,,23955000.0,,,11206.0,,,,,,,,,,,,1909327.0,,,,,,,,
2017-06-30,2017-08-10,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,2055000.0,,2796000.0,261000.0,,,180448000.0,,,481000.0,,,2826416.0,30816000.0,30261000.0,,0.0,,,,,,,,,,,,,29369000.0,,,29482000.0,,,,,4218016.0,,0.001,150000000.0,22481735.0,22481735.0,22000.0,-6974000.0,,,,,,,,,,,,,,,,,,,-3.2,,,,,,,,,,902000.0,,,,,,,,,,,,2400000.0,,,,,,127000.0,,,44000.0,,,,,,,,,9266000.0,30816000.0,8129000.0,,,4167000.0,3278000.0,,,,2500000.0,1667000.0,,,,,,,,,-6974000.0,,-55000.0,3278000.0,,6919000.0,-6919000.0,,,,,,,,1360000.0,680000.0,,,,680000.0,300000.0,,267000.0,,,,,,306000.0,,28000.0,,,,,,0.001,5000000.0,0.0,0.0,,892000.0,,,,,,,,,0.0,,,,,,442000.0,,,4519000.0,113000.0,,,,-158920000.0,,,,,,,,,,,,,,,,139000.0,2801850.0,4.61,,,,,1024156.0,5.86,,,,,,,,,21550000.0,,,,,,,,,,,,,,,2179619.0,,,,,,,,
2017-09-30,2017-11-09,10-Q,"Astria Therapeutics,Â Inc.",ATXS,CIK0001454789,USD,1202000.0,,2740000.0,201000.0,,,181571000.0,,,515000.0,,,2863973.0,23313000.0,22812000.0,,0.0,,,,,,,,,,,,,21713000.0,,,21826000.0,,,,,4218016.0,,0.001,150000000.0,22895033.0,22895033.0,23000.0,-7017000.0,,,,,97000.0,,,,,,,,,,,,,,-3.11,,,,,,,,,,1280000.0,,,,,,,,,,,,2426000.0,,,,,,105000.0,,,45000.0,,,,,,,,,7656000.0,23313000.0,7559000.0,,,3333000.0,3296000.0,,,,2500000.0,833000.0,,,,,,,,,-7017000.0,,-65000.0,3296000.0,,7202000.0,-6952000.0,,,,,,,,3861000.0,,721000.0,1421000.0,1379000.0,340000.0,400000.0,,67000.0,,,,,321000.0,,,-5000.0,,,,,,0.001,5000000.0,0.0,0.0,,1099000.0,,,,,,14900000.0,,,0.0,,0.0,,,,388000.0,,,4776000.0,113000.0,,,,-165937000.0,250000.0,,250000.0,,,,,,,,,,,,,817000.0,2839407.0,4.54,,,,53000.0,1172834.0,5.82,,,,,,,,,15657000.0,,,,,,,,,,,,,,,2256317.0,,,,,,,,
