end,filed,form,Name,Ticker,CIK,Currency,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BillingsInExcessOfCostCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationBargainPurchaseGainRecognizedAmount,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalLeasesFutureMinimumPaymentsReceivable,CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesCurrent,CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesNoncurrent,CapitalLeasesNetInvestmentInSalesTypeLeases,CapitalLeasesNetInvestmentInSalesTypeLeasesUnguaranteedResidualValuesOfLeasedProperty,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashUninsuredAmount,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractReceivableRetainage,ContractualObligation,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,Dividends,DividendsCommonStockCash,DividendsPayableAmountPerShare,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillOtherIncreaseDecrease,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidTaxes,IndefiniteLivedIntangibleAssetsExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPortionOfMinimumLeasePaymentsSaleLeasebackTransactions,InventoryFinishedGoodsAndWorkInProcess,InventoryGross,InventoryLIFOReserveEffectOnIncomeNet,InventoryLIFOReservePeriodCharge,InventoryNet,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicensesRevenue,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LoansAndLeasesReceivableDeferredIncome,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLineOfCredit,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetInvestmentInLeaseAfterAllowanceForCreditLossCurrent,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NumberOfBusinessesAcquired,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssets,OtherAssetsCurrent,OtherAssetsMiscellaneousCurrent,OtherDeferredCostsNet,OtherInventoriesSpareParts,OtherLiabilitiesCurrent,OtherLongTermDebt,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherReceivablesNetCurrent,OtherSalesRevenueNet,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidInsurance,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLinesOfCredit,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RetainageDeposit,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyRevenue,SalesAndExciseTaxPayableCurrent,SalesRevenueNet,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceived,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFiveYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFourYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedNextTwelveMonths,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThereafter,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThreeYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedTwoYears,SalesTypeLeaseNetInvestmentInLease,SalesTypeLeaseNetInvestmentInLeaseBeforeAllowanceForCreditLossCurrent,SalesTypeLeaseNetInvestmentInLeaseBeforeAllowanceForCreditLossNoncurrent,SalesTypeLeaseUnguaranteedResidualAsset,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,ShippingAndHandlingRevenue,ShortTermLeaseCost,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRepurchasedDuringPeriodValue,TangibleAssetImpairmentCharges,TaxesPayableCurrent,TemporaryEquityCarryingAmountAttributableToParent,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2010-06-30,2010-09-24,10-K,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7532890.0,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6940328.0,878950.0,,,,,,,,,,,,,,,,,,3570866.0,,,,,,,,,,18796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14748.0,,,,,0.02,,,,,,,,,,,,,,,,,,,,,212940.0,80988.0,58500.0,,,,,,,124599.0,139119.0,3692.0,,,,,748522.0,25547.0,,,-315420.0,,120809.0,-15264.0,,,,,,,,,,,,,,,-44603.0,6297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1926.0,,880876.0,,131952.0,,,,,4647407.0,206643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,177665.0,,,,,,,,1926.0,,,,,,,,,,,,1838.0,,,,4854050.0,,,,4676385.0,,,,,,,,,,,,1076541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-14,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998788.0,,,,,,,,,,,,,,,,,,,4054065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,133366.0,51252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82114.0,,,,,5136612.0,127597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48553.0,,,,,,,,,,,,,,,,,,,,,,,,5264209.0,,,,5215656.0,,,,,,,,,,,,1082547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-13,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7402649.0,,,,,,,,,,,,,,,,,,,3599500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,147477.0,55636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91841.0,,,,,4621599.0,142971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50123.0,,,,,,,,,,,,,,,,,,,,,,,,4764570.0,,,,4714447.0,,,,,,,,,,,,1022099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7033732.0,,
2011-06-30,2011-09-27,10-K,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,1227491.0,1021054.0,,,,47547.0,,681763.0,2095069.0,,64000.0,,,165000.0,,16360.0,,10995501.0,10677614.0,,,,,,,,,,,,6907020.0,845642.0,,,,,0.025,15000000.0,7065500.0,7065500.0,176638.0,,,,,,,,,16015892.0,,285994.0,334950.0,48956.0,1168755.0,,,,31064.0,36382.0,,,,,5318.0,,,,,172278.0,124431.0,47847.0,,,,,,,,,,,,14200.0,,,,,39512.0,55872.0,,,,,0.09,,0.381,,621482.0,,4739000.0,-680350.0,,,,,,,759629.0,79279.0,,,,,,975105.0,371332.0,293500.0,,,331536.0,,4400.0,35396.0,-52964.0,208008.0,41451.0,,,,,389728.0,,,,22007.0,,-416857.0,11161.0,,,79279.0,,,,,,,2361875.0,-50988.0,,2290904.0,-70971.0,4400.0,21628.0,163700.0,,375012.0,,,,,,,,,,2858838.0,10995501.0,2858838.0,,,,,,,,,463543.0,,,-23355.0,,868997.0,,603773.0,,,,,20372250.0,953477.0,,,,,,,,,,,,,102709.0,,,,,59028.0,,14100.0,,,,,,,,361851.0,,,,,,,,23355.0,,1.0,200000.0,0.0,0.0,,,,,838555.0,156792.0,10511.0,,,5868894.0,21325727.0,,145000.0,,20963876.0,,,,,,,,,,,,4356358.0,,,,,,,740000.0,,,8136663.0,,,,,,,,,,,,31768.0,3938.0,,,,,7033732.0,,
2011-09-30,2011-11-14,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,2016474.0,1136920.0,,,,112432.0,,,2095069.0,,,,,,,,,10872597.0,11541294.0,,,,,,,,,,,,6791165.0,-115855.0,,,,,0.025,15000000.0,7065500.0,7065500.0,176638.0,,,,,,,,,4787981.0,,,,,1932208.0,,,,,-102.0,,,,,,,,,,,119636.0,52744.0,,,,,,,,,,,,,,,,,,12545.0,,,,,0.03,,,,299812.0,,,,,,,,,,,,,,,,,376282.0,142784.0,78000.0,,,,,,,-789433.0,115866.0,64885.0,,,,,763453.0,,,,-321670.0,,-183326.0,-39033.0,,,75932.0,,,,,,,,4337.0,,2469893.0,,4337.0,3877.0,,,,,,,,,,,,,3481372.0,11851533.0,3481372.0,,,,,,,,,,,,,,-115855.0,,233498.0,,,,,5935466.0,372405.0,,,,,,,,,,,,,,,,,,98061.0,,,,,,,,,,73371.0,,,,,,,,,,1.0,200000.0,0.0,0.0,,,,,,147594.0,450.0,,,6102392.0,6307871.0,,,,6234500.0,,,,,,,,,,,,1147485.0,,,,,,,,,,8370161.0,,,,,,,,,,,,31768.0,3938.0,,,,,7033732.0,,
2011-12-31,2012-02-13,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,1351020.0,749530.0,,,,,,,2095069.0,,,,,,,,,10872597.0,10346296.0,,,,,,,,,,,,6665791.0,,,,,,0.025,15000000.0,7065500.0,7065500.0,176638.0,,,,,,,,,3748613.0,,,,,1504981.0,,,,,,,,,,,,,,,,116530.0,52027.0,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,360153.0,,,,,,,,,,,,,,,,,27278.0,11882.0,,,143509.0,,,,,,,,,,,,,,,,,,,,,,72584.0,,,,,,,,,,1818911.0,,,3407.0,,,,,,,,,,,,,2614664.0,10648535.0,2614664.0,,,,,,,,,,,,,,,,15396.0,,,,,4958379.0,23871.0,,,,,,,,,,,,,,,,,,221979.0,,,,,,,,,,69430.0,,,,,,,,,,1.0,200000.0,0.0,0.0,,,,,,143659.0,,,,5766102.0,4982250.0,,,,4912820.0,,,,,,,,,,,,1209766.0,,,,,,,,,,8033871.0,,,,,,,,,,,,31768.0,3938.0,,,,,7033732.0,,
2012-03-31,2012-05-14,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,2266470.0,1938018.0,,,,,,,2095069.0,,,,,,,,,12099831.0,11775100.0,,,,,,,,,,,,6828598.0,,,,,,0.025,15000000.0,7065500.0,7065500.0,176638.0,,,,,,,,,3862445.0,,,,,1707957.0,,,,,,,,,,,,,,,,122886.0,50573.0,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,346301.0,,,,,,,,,,,,,,,,,119320.0,45636.0,,,107971.0,,,,,,,,,,,,,,,,,,,,,,69238.0,,,,,,,,,,2308455.0,,,5087.0,,,,,,,,,,,,,3992276.0,12099831.0,3992276.0,,,,,,,,,,,,,,,,73684.0,,,,,5005255.0,114233.0,,,,,,,,,,,,,,,,,,117906.0,,,,,,,,,,79548.0,,,,,,,,,,1.0,200000.0,0.0,0.0,,,,,,135581.0,,,,5839786.0,5119488.0,,,,5039940.0,,,,,,,,,,,,1142810.0,,,,,,,,,,8107555.0,,,,,,,,,,,,31768.0,3938.0,,,,,7033732.0,,
2012-06-30,2012-09-24,10-K,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,1400773.0,922371.0,,,,,,708070.0,2095069.0,,66000.0,,155000.0,155000.0,,13389.0,,10872597.0,10555618.0,,,,,,,,,,,,6527940.0,-379080.0,,,0.05,0.05,0.025,15000000.0,7065500.0,7065500.0,176638.0,,410500.0,170300.0,174000.0,66200.0,,,,16927685.0,,248257.0,290754.0,42497.0,1068827.0,,,,21988.0,25752.0,,,,20000.0,3764.0,28953.0,,,34234.0,146526.0,119463.0,27063.0,,-1890.0,,,58327.0,26902.0,,,,,,13800.0,,0.02,,36535.0,36535.0,49924.0,-351687.0,-351687.0,,,0.07,,0.382,0.34,564734.0,,4918000.0,693739.0,19002.0,12891.0,6468.0,6785.0,8348.0,12396.0,759629.0,65890.0,,,,,,828195.0,316506.0,357700.0,,18700.0,281586.0,,4856.0,30064.0,199551.0,-98683.0,-47547.0,,,,,-99928.0,20000.0,,,-56748.0,18700.0,81059.0,25197.0,,,,,,,,,1473053.0,2442934.0,519.0,,2371444.0,71490.0,14500.0,19457.0,175700.0,,375012.0,,,,,,,,,,2575932.0,10872597.0,2575932.0,,,2250000.0,,,,,,518761.0,-351687.0,,-65446.0,,38053.0,,511689.0,,,,,21648351.0,808738.0,,,,,,,,,,,,,71396.0,,175700.0,,,84225.0,,18694.0,969881.0,,,,,,,381119.0,,,,351687.0,351687.0,,,65446.0,,1.0,200000.0,0.0,0.0,,,,,893773.0,185703.0,26269.0,,,6028896.0,22457089.0,,210000.0,,22075970.0,,,,,,,,,,,,4720666.0,,,,,,,867000.0,,,8296665.0,,,,,,,,,,,,31768.0,3938.0,,,,,7033732.0,,
2012-09-30,2012-11-13,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,2425975.0,2639366.0,,,,85155.0,,,2095069.0,,,,,,,,,16496406.0,16158932.0,,,,,,,,,,,,10397999.0,3870059.0,,,,,0.025,15000000.0,7065500.0,7065500.0,176638.0,,,,,,,,,5115426.0,,,,,4997704.0,,,,,-8671.0,,,,14999.0,,,,,,155197.0,116408.0,38789.0,,,,,,,,,,,,,,,,,,14771.0,,,,,0.02,,,0.34,310678.0,,,,,,,,,,,62595.0,,,,,,247023.0,95184.0,,,,,,,,1025202.0,1716995.0,103855.0,,,,,3928877.0,-5001.0,,,-254056.0,,199460.0,539078.0,,,,,,,,,,,,,2570904.0,,,4599.0,,,,,,,,,,,,,8047902.0,16496406.0,8047902.0,,,2250000.0,,,,,,,,,-23540.0,,3893599.0,,151839.0,,,,,6270690.0,242424.0,,,,,,,,,,,,,62666.0,,,,,623303.0,,16687.0,,,,,,,,54463.0,,,,,,,,23540.0,,1.0,200000.0,0.0,0.0,,,,,,197767.0,,,,6180735.0,6513114.0,,,,6458651.0,,,,,,,,,,,,1155264.0,,,,,,,,,,8448504.0,,,,,,,,,,,,31768.0,3938.0,,,,,7033732.0,,
2012-12-31,2013-02-11,10-Q,"EVI INDUSTRIES, INC.",EVI,CIK0000065312,USD,689689.0,1106557.0,,,,,,,2095069.0,,,,,,,,,10254910.0,9937616.0,,,,,,,,,,,,5775499.0,,,,,,0.025,15000000.0,7065500.0,7065500.0,176638.0,,,,,,,,,4929170.0,,,,,4347052.0,,,,,,,,,10000.0,,,,,,143215.0,123546.0,19669.0,,,,,,,,,,,,,,,,,,,,,0.6,,0.02,,,,437880.0,,,,,,,,,,,59299.0,,,,,,202016.0,76861.0,,,16966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681469.0,,,5051.0,,,,,,,,,,,,,5901489.0,10254910.0,5901489.0,,,2250000.0,,,,,,,,,,,,,125155.0,,,,,6248744.0,196965.0,,,,,,,,,,,,,71685.0,,,,,630742.0,,16484.0,,,,,,,,43075.0,,,,,,,,,,1.0,200000.0,0.0,0.0,,,,,,186346.0,,,,2085652.0,6445709.0,,,,6402634.0,,,,,,,,,,,,1319574.0,,,,,,,,,,4353421.0,,,,,,,,,,,,31768.0,3938.0,,,,,7033732.0,,
