end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulOtherReceivablesCurrent,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,AvailableForSaleSecurities,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtInstrumentFaceAmount,DebtInstrumentInterestRateIncrease,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DeferredCosts,DeferredIncomeTaxExpenseBenefit,DeferredRevenueAndCreditsCurrent,DeferredRevenueCurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherTaxCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCash,EmployeeRelatedLiabilitiesCurrent,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,ForeignCurrencyExchangeRateTranslation1,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfProperties,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDispositionOfAssets,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidSupplies,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCashForOperatingActivities,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivableCurrent,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LitigationReserve,LitigationSettlementAmount,LitigationSettlementExpense,LoansPayableCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermInvestments,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesSoughtValue,LossContingencyEstimateOfPossibleLoss,LossContingencyPendingClaimsNumber,LossContingencyRangeOfPossibleLossMaximum,MarketableSecuritiesRealizedGainLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherGeneralAndAdministrativeExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,OtherTaxExpenseBenefit,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireLoansReceivable,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromCustomers,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,ReceivableWithImputedInterestNetAmount,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionRate,RepaymentsOfDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SalesRevenueServicesNet,SecurityDeposit,SegmentReportingInformationRevenue,SellingAndMarketingExpense,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRedeemedOrCalledDuringPeriodValue,SubsequentEventAmount,TaxesPayableCurrent,TechnologyServicesRevenue,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9047337.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766858.0,,,,,,,,,,,,,,281819.0,,,,,,,,,,,,,,,,,,,,,,,,,18783.0,,,,,,0.01,,0.01,,,,,,,,,,,,,,1834736.0,,3471365.0,,,,1130911.0,,,,503000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627911.0,,-13328.0,,,,,2327126.0,1144239.0,,,,,,,,,,,,,,,,4172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98766.0,,,,,3753184.0,,,,,374841.0,,,,,,,,,,,,,,,3753184.0,,,,45123895.0,,45123895.0
2010-09-30,2010-11-15,10-Q,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603900.0,,,,,,,,,,,,,,50651.0,,,,,,,,,,,,,,,,,,,,,,,,,18801.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,493500.0,,914677.0,,,,204868.0,,,,85400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119468.0,,-17608.0,,,,,692201.0,222476.0,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91995.0,,,,,965328.0,,,,,87905.0,,,,,,,,,,,,,,,965328.0,,,,47259221.0,,47259221.0
2010-12-31,2011-04-15,10-K,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,142359.0,,,,918936.0,,317769.0,,,,,,18069715.0,137504.0,,,0.0,,,11320152.0,4880114.0,,,,,,750000.0,3449560.0,1958791.0,,,0.001,50000000.0,49713895.0,49713895.0,49714.0,,,,,,352508.0,,,,,,,,,,102550.0,,,,1316500.0,,,,,,,,,,,37634.0,38698.0,,,,,0.0,,0.0,,,,,,,,,,,,,,6345511.0,1946253.0,8216127.0,,,,455187.0,,,,395000.0,,,,,,,,,,,,,,,-349338.0,465871.0,,,,-395000.0,-594333.0,,,,,,-746372.0,,,,-1292948.0,,,,,-64822.0,,64822.0,,,11300.0,,,,415000.0,,,,,,,,,1627500.0,11320152.0,627500.0,1000000.0,101799.0,,,,,,,,,,,1000000.0,,,,,,,,1046000.0,,-750000.0,,1662791.0,,46811.0,,-49418.0,,,,,7711522.0,504605.0,,,,,,,,,,,,,,,,15404.0,,,,,13376.0,750000.0,,,,,,,500318.0,,,,,1000000.0,,,,,,,46000.0,,,1851296.0,,,,,,,,386151.0,575989.0,-8426777.0,,,,,,,,942226.0,,,,9692652.0,,,,,415000.0,46000.0,137504.0,,,,8568635.0,,,,46819046.0,,46819046.0
2011-03-31,2012-05-08,10-Q,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838630.0,389070.0,,,,,,,,,,,,,59211.0,,,,,,,,,,,,,,,,,,,,,,,,,9684.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,459634.0,,397804.0,,,,-135777.0,,,,-103900.0,,,,,,,,,,,,,,,-140914.0,-501086.0,,,,103900.0,-36724.0,,,,,,-108759.0,,,,137044.0,,,,,-15711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000.0,,169070.0,,-31877.0,,-2663.0,,,,,530918.0,-133114.0,,,,,,,,,,,,,,,,13048.0,,,,,,,,30000.0,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,53172.0,,,,,,,,,,8428.0,,,,,,,,,,,,,,,457015.0,,,,49713895.0,,49713895.0
2011-06-30,2012-05-08,10-Q,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,72408.0,,,,399707.0,,182918.0,,,,,,18069715.0,,,,0.0,,,10880044.0,4158850.0,,,,,,1000000.0,3446419.0,,,,0.001,50000000.0,49713895.0,49713895.0,49714.0,,,,,,40765.0,,,,,,,,,,46310.0,,,,1529400.0,,,,,,,,,,,9483.0,,,,,,-0.01,,-0.01,,,,,,,,,,,,,,768583.0,1946253.0,460398.0,,,,-386311.0,,,,-109000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16048.0,,99822.0,,,9916.0,,,,,,,,,,,,,1496580.0,10880044.0,496580.0,1000000.0,95122.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,-277311.0,,-10123.0,,,,,836586.0,-376188.0,,,,,,,,,,,,,,,,5925.0,,,,,,,,,,,,,302808.0,,,,,,,,,,,,,,,1832129.0,,,,,,,,52245.0,413412.0,-8735965.0,,,501163.0,,,501163.0,,6275.0,,,,9383464.0,,,,,,,,,,,501163.0,,,,49713895.0,,49713895.0
2011-09-30,2012-05-08,10-Q,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,31919.0,,,,319936.0,,187477.0,,,,,,18069715.0,,,,0.0,,,10723892.0,3678889.0,,,,,,1000000.0,3130394.0,,,,0.001,50000000.0,49713895.0,49713895.0,49714.0,,,,,,30283.0,,,,,,,,,,40816.0,,,,1568700.0,,,,,,,,,,,9483.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,469787.0,1946253.0,351544.0,,,,-171529.0,,,,-39300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7231.0,,117322.0,,,9917.0,,,,,,,,,,,,,1472656.0,10723892.0,472656.0,1000000.0,95122.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,-132229.0,,-706.0,,250000.0,,,522367.0,-170823.0,,,,,,,,,,,,,,,,6525.0,,,,,,,,,,,,,218642.0,,,,,,,,,,,,,,,1822646.0,,,,,,,,42301.0,457404.0,-8868193.0,,,381827.0,,,381827.0,,796.0,,,,9251236.0,,,,,,,,,,,381827.0,,,,49713895.0,,49713895.0
2011-12-31,2012-05-08,10-K,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,151135.0,,,,89971.0,,655191.0,400000.0,,107371.0,,,18069715.0,,,,0.0,,,10694935.0,3742830.0,,,,,,593280.0,1283569.0,-2165991.0,,507335.0,0.001,50000000.0,49713895.0,49713895.0,49714.0,,,,,,170567.0,,,,,,,,,,31304.0,,,2008400.0,2008400.0,1860900.0,,156000.0,,,8500.0,,,,,38060.0,38060.0,,,,,-0.02,,-0.02,,67415.0,,0.25,,,,343280.0,,,,,,2930450.0,1946253.0,1531090.0,,,,-1692069.0,,,-21186.0,-691900.0,,,,-659800.0,4000.0,,6000.0,108000.0,385800.0,,,,156000.0,,416198.0,-828965.0,,14528.0,,691900.0,-71246.0,,,387320.0,,,-494176.0,,,,-216117.0,,,,,-23179.0,,134822.0,,14528.0,398620.0,,,,,,,,,,,,,2002452.0,10694935.0,972452.0,1030000.0,,400000.0,,,,,,,,,228814.0,1030000.0,,,,5.0,400000.0,,,30000.0,,-2045530.0,,-150461.0,,-1000169.0,,-5365.0,1950000.0,,,,3217794.0,-1686704.0,,,,,,,,,,,,95122.0,,,,39000.0,,,,,,686560.0,500000.0,1950000.0,,1950000.0,228814.0,2250.0,6142.0,,,,,30000.0,,,,,750000.0,,,,1922857.0,1815486.0,150000.0,,,,,,,235348.0,359872.0,-9426946.0,1701657.0,,,,,,,13936.0,,,,8692483.0,,,,,,,,,,92654.0,1701657.0,,,,49713895.0,,49713895.0
2012-03-31,2012-05-18,10-Q,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,113452.0,,,,60829.0,,622437.0,,,,,,18069715.0,,,,0.0,,,10537596.0,3493539.0,,,,,,618280.0,543284.0,-740285.0,,,0.001,50000000.0,49713895.0,49713895.0,49714.0,,,,,,59970.0,,,,,,,,,,23571.0,,,,2135700.0,,,,,,,,,,,9105.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,412753.0,1946253.0,263790.0,,,,-223484.0,,,-27530.0,-127300.0,,,,,,,,,,,,,,,-50577.0,-29142.0,,16726.0,,127300.0,-7733.0,,,-1090.0,,,4500.0,,,,-25912.0,,,,,20353.0,245.0,154681.0,,31254.0,397530.0,,,,,,,,,,,,,1941752.0,10537596.0,914141.0,1027611.0,,,,,,,,,,,201284.0,1027611.0,,,,,,,,-2389.0,,-527200.0,,-210696.0,,-96639.0,,4042.0,2450000.0,,,,491316.0,-227526.0,,,,,,,,,,,,,,,,11219.0,,,,,455.0,25000.0,,500000.0,25000.0,500000.0,,2200.0,10642.0,,,,,,,,,,,,,,,1808580.0,,,,,,,2389.0,57987.0,333960.0,-9523585.0,323760.0,,,,,,,11471.0,,,,8595844.0,,,,,,,,,,,323760.0,,,,49713895.0,,49713895.0
2012-06-30,2012-08-10,10-Q,HEYU BIOLOGICAL TECHNOLOGY CORP,HYBT,CIK0001086303,USD,,,,102360.0,,,,104290.0,,621042.0,,,,,,18069715.0,,,,0.0,,,10446480.0,3584503.0,368280.0,,,,368280.0,368280.0,583960.0,,,,0.001,50000000.0,49713895.0,49713895.0,49714.0,,,,,,52511.0,,,,,,,,,,18839.0,,,,2191900.0,,,,,,,,,,,9106.0,,,,,,0.0,,0.0,,,,,,,,368280.0,,,,,,315787.0,1946253.0,232662.0,,,,-146343.0,,,-30328.0,-56200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34507.0,,174540.0,,44681.0,395430.0,,,,,,,,,,,,,1940778.0,10446480.0,916781.0,1023997.0,,,,,,,,,,,200956.0,1023997.0,,,0.0,5.0,400000.0,,,,,,,,,-90143.0,,9779.0,2450000.0,,,,388784.0,-156122.0,,,,,,,,,,,,,,,,5600.0,,,,,,,,,,,,,6142.0,,,,,,,,,,,,,,,1799475.0,,,,,,,,51172.0,355113.0,-9613727.0,285173.0,,,,,285172.0,,12719.0,,,,8505702.0,,,,,,,,,,,285173.0,,,,49713895.0,,49713895.0
