end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableOtherCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTradeCurrentAndNoncurrent,AccountsReceivableNet,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,Assets,AssetsFairValueDisclosure,AssetsFairValueDisclosureNonrecurring,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,ConvertiblePreferredStockSharesIssuedUponConversion,CostMethodInvestments,CostOfGoodsAndServicesSold,CostsAndExpenses,CostsAndExpensesRelatedParty,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateStatedPercentage,DebtSecuritiesTradingGainLoss,DebtSecuritiesTradingRealizedGain,DebtSecuritiesTradingRealizedGainLoss,DebtSecuritiesTradingRealizedLoss,DebtSecuritiesTradingUnrealizedGainLoss,DebtSecuritiesTradingUnrealizedLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpense,DeferredTaxLiabilitiesTaxDeferredIncome,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedBenefitPlanContributionsByEmployer,DefinedBenefitPlanFundedPercentage,DepositLiabilitiesAccruedInterest,DepositsReceivedForSecuritiesLoanedAtCarryingValue,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DirectCostsOfHotels,DividendsCommonStockCash,DueToOtherRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityMethodInvestmentOwnershipPercentage,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiability,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,GainContingencyUnrecordedAmount,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInTradingSecurities,InitialFranchiseFees,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InventoryNet,InvestmentIncomeInterestAndDividend,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityPeriodicPaymentPrincipal,LitigationSettlementAmount,LitigationSettlementExpense,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,ManagementFeeAmountPaid,ManagementFeeExpense,ManagementFeePayable,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,MinorityInterestPeriodIncreaseDecrease,MortgageLoansOnRealEstate,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateFaceAmountOfMortgages,MortgageLoansOnRealEstateInterestRate,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReduction,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAssets,OtherAssetsMiscellaneous,OtherInvestments,OtherNotesPayable,PaymentForManagementFee,PaymentsForLegalSettlements,PaymentsForProceedsFromLimitedPartnership,PaymentsForProceedsFromRealEstateHeldforinvestment,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsMinorityInterest,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PaymentsToAcquireRealEstateHeldForInvestment,PaymentsToMinorityShareholders,PrepaidExpenseCurrentAndNoncurrent,PrincipalAmountOutstandingOnLoansSecuritized,ProceedsFromLegalSettlements,ProceedsFromLoans,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleAndMaturityOfOtherInvestments,ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,ProceedsFromSaleOfOtherInvestments,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,QualifiedAffordableHousingProjectInvestmentsCommitment,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateInvestments,RealEstateInvestmentsUnconsolidatedRealEstateAndOtherJointVentures,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RestrictedCash,RestrictedCashAndCashEquivalentsAtCarryingValue,RestructuringCharges,RestructuringCosts,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromLeasedAndOwnedHotels,Revenues,SalariesAndWages,SecurityDeposit,SecurityDepositLiability,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,TaxesPayableCurrentAndNoncurrent,TechnologyServicesCosts,TradingSecurities,TradingSecuritiesFairValueDisclosure,TradingSecuritiesRealizedGainLoss,TradingSecuritiesUnrealizedHoldingGain,TradingSecuritiesUnrealizedHoldingGainLoss,TradingSecuritiesUnrealizedHoldingLoss,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,UnrealizedLossOnSecurities,UnsecuredDebt,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost
2009-06-30,2009-10-14,10-K,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6728000.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-09-27,10-K,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9682000.0,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281000.0,759000.0,,,,,,,,,,,,,,,8681000.0,,,,,,,,,,,,,,,,-41000.0,,,,,,,,,,,,,,,,,,,,,,1238000.0,1238000.0,7317000.0,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,126000.0,,,,,12000.0,,-41000.0,,,,89000.0,,,-209000.0,56000.0,495000.0,,,703000.0,50000.0,,710000.0,,,,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,-62000.0,,,,,,,,,,,-490000.0,,-434000.0,,1683000.0,,-40000.0,93000.0,,,-833000.0,,,,,,,,,845000.0,,,,,,,,,,,,,,,,,,434000.0,,,,,,,,,,,,,,,,,53000.0,,,,,,,,,,,,291000.0,,,,,,,,9526000.0,,,,,,,,,,,,,,,-41000.0,,,,,,,,,
2010-12-31,2011-02-11,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588000.0,,,,,,,,,,,,,,,,8176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210000.0,,6816000.0,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,150000.0,,,,,5450000.0,,2063000.0,,,,,,,,,,,,713000.0,68000.0,,,,,,160000.0,,,,,,,,,,,,,,,,,,,,,,,,,1395000.0,,,,,,,,,,,,,,,,,3233000.0,154000.0,,,4484000.0,,,,,,,,,966000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387000.0,,,,,,,,,,,,,,,,,,,,9142000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-12,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859000.0,,,,,,,,,,,,,,,,7772000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501000.0,,7113000.0,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,158000.0,,,,,-332000.0,,-103000.0,,,,,,,,,,,,701000.0,,,,,,,51000.0,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,-128000.0,-101000.0,,,-747000.0,,,,,,,,,415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-229000.0,,,,,,,,,,,,,,,,,,,,8187000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-09-22,10-K,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,7961000.0,,,,,1683000.0,-35600000.0,916000.0,,337000.0,,,,51309000.0,,,,,2131000.0,472000.0,,,,,,,,,1405000.0,610000.0,88000.0,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,3336000.0,,33338000.0,72000.0,0.0,35000.0,,,,,,,,,,1319000.0,,,1692000.0,,373000.0,6336000.0,1171000.0,3199000.0,3199000.0,5137000.0,,,28000.0,,,-3137000.0,,-696000.0,-2220000.0,60000.0,,,,,3467000.0,3467000.0,29299000.0,,,3.93,0.36,0.34,,,-0.013,-0.023,0.056,,,1319000.0,,,,,,,,,,,,,,572000.0,,412000.0,,356000.0,4804000.0,4666000.0,1727000.0,7000.0,,,198000.0,,,110000.0,490000.0,1478000.0,2574000.0,,2806000.0,,,2897000.0,,,543000.0,486000.0,,57914000.0,51309000.0,,2202000.0,,,,,,,,,,,,,,,469000.0,,,,,1030000.0,-35000.0,1065000.0,-9642000.0,,,188000.0,,,,,-1713000.0,,-1752000.0,,3553000.0,,2889000.0,188000.0,,,1860000.0,112000.0,,,,,,,-33338000.0,2944000.0,,,,1976000.0,494000.0,5913000.0,2786000.0,,,,,,,,,,,1773000.0,,,,939000.0,,,,,,,,,,,,,3077000.0,67689000.0,32089000.0,,,,973000.0,,,,,,902000.0,,,,,29000.0,,,36282000.0,36282000.0,,,,408000.0,3037000.0,-6605000.0,,,181000.0,4866000.0,4866000.0,,,1065000.0,,3686000.0,,1530000.0,2084000.0,-554000.0,,734183.0,
2011-09-30,2011-11-14,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,7638000.0,,,,,2007000.0,,916000.0,,,,,,48997000.0,,5607000.0,,,,,,,,,,,,,,976000.0,366000.0,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,,,8803000.0,18000.0,,,,,,,,,,,,,,,-303000.0,,,,,,3502000.0,,,,,,,,,,,,,,,,516000.0,516000.0,8145000.0,,,-0.6,,,,,,,,,,,,,,,,,,,,,-144000.0,,,142000.0,,,,,93000.0,-1525000.0,-303000.0,,,,-323000.0,,,324000.0,-103000.0,-2063000.0,,,688000.0,64000.0,,706000.0,,,,24000.0,,55206000.0,48997000.0,,,,,,,,,,,,,,,,,,,,,,-1214000.0,-216000.0,-998000.0,-8808000.0,,,,,,,,-464000.0,,-646000.0,,1476000.0,,-438000.0,834000.0,,,-2213000.0,,,,,,,,-8803000.0,2306000.0,,,,1855000.0,,5542000.0,2532000.0,,,,,,,,,,,746000.0,,,,,,,,,,,,,,,,,396000.0,,32337000.0,,,,973000.0,,,,,,254000.0,,,,,-409000.0,,,11109000.0,11109000.0,,,,,2599000.0,-6209000.0,,,,1805000.0,,,,-998000.0,,,,,,,,734183.0,
2011-12-31,2012-02-09,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,7982000.0,,,,,1607000.0,,916000.0,,,,,,50967000.0,,5192000.0,,,,,,,,,,,,,,1198000.0,,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,,,8472000.0,18000.0,,,,,,,,,,,,,,,,,,,,,3374000.0,,,,,,,,,,,,,,,,529000.0,,7796000.0,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,147000.0,,,,,1076000.0,-169000.0,128000.0,,,,,,,,,,,,695000.0,47000.0,,,,,,169000.0,,56727000.0,50967000.0,,,,,,,,,,,,,,,,,,,,,,-157000.0,39000.0,-196000.0,-8662000.0,,,,,,,,,,,,,,303000.0,645000.0,,,-864000.0,,,,,,,,-7943000.0,1940000.0,,,,2697000.0,,5428000.0,2820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,948000.0,,32817000.0,,,,973000.0,,,,,,,,,,,-106000.0,,,10412000.0,10412000.0,,,,,2902000.0,-5760000.0,,,,2873000.0,,,,,,,,,,,,734183.0,
2012-03-31,2012-05-10,10-Q,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,7722000.0,,,,,1327000.0,,916000.0,,,,,,50680000.0,,,,,,,,,,,,,,,,669000.0,,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,,,9282000.0,18000.0,,,,,,,,,,,,,,,,,,,,,3248000.0,,,,,,,,,,,,,,,,546000.0,,8572000.0,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,164000.0,,,,,468000.0,272000.0,126000.0,,,,,,,,,,,,676000.0,,,,,,,11000.0,,56099000.0,50680000.0,,,,,,,,,,,,,,,,,,,,,,344000.0,159000.0,185000.0,-8527000.0,,,,,,,,,,,,,,206000.0,136000.0,,,-404000.0,,,,,,,,8736000.0,872000.0,,,,2679000.0,,5411000.0,2437000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,342000.0,,32684000.0,,,,973000.0,,,,,,,,,,,100000.0,,,10154000.0,10154000.0,,,,,3108000.0,-5419000.0,,,,3689000.0,,,,,,,,,,,,734183.0,
2012-06-30,2012-09-20,10-K,"PORTSMOUTH SQUARE, INC",PRSI,CIK0000079661,USD,8438000.0,,,,,1641000.0,37686000.0,916000.0,,415000.0,3000.0,,,50069000.0,,5192000.0,,,2131000.0,309000.0,,,,,,,,,1668000.0,1032000.0,422000.0,,,,,,750000.0,734183.0,734183.0,2092000.0,,,,2118000.0,,36223000.0,72000.0,24000.0,12000.0,,,0.038,,,,,,,-45000.0,,,-37000.0,,8000.0,5929000.0,1315000.0,3236000.0,,4560000.0,10811000.0,10004000.0,54000.0,,,2693000.0,,656000.0,1798000.0,63000.0,0.04,,,,2163000.0,2163000.0,33465000.0,,,0.32,0.0,0.34,,,-0.304,-0.042,0.006,,,-21000.0,,,,,,,,,,,-335000.0,,,595000.0,,579000.0,579000.0,335000.0,2101000.0,-1414000.0,-1000.0,1000.0,,,477000.0,,,-42000.0,472000.0,-1385000.0,3008000.0,,2724000.0,,,2771000.0,,,907000.0,385000.0,,55072000.0,50069000.0,,1702000.0,2500000.0,0.0575,124000.0,,,,46393000.0,,,41439000.0,1020000.0,2655000.0,1279000.0,,626000.0,,,,,-1045000.0,-247000.0,-798000.0,-8274000.0,500000.0,,1868000.0,,,,,-2072000.0,,-2739000.0,,5233000.0,,234000.0,1868000.0,,,-4138000.0,61000.0,,,,,,,34060000.0,6239000.0,151000.0,14000.0,,2371000.0,519000.0,5311000.0,2072000.0,,,,,,,,500000.0,,,2819000.0,,,,945000.0,,,,,,,,,,,,,2102000.0,70508000.0,32822000.0,,,,973000.0,,,,,,714000.0,,,,,263000.0,,,42462000.0,42462000.0,,,,20000.0,3271000.0,-5003000.0,0.5,,214000.0,2683000.0,2683000.0,,,-798000.0,,,,1130000.0,2584000.0,0.0,,734183.0,
