end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsAssetRetirementCosts,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsProvedProperties,CapitalizedCostsUncompletedWellsEquipmentAndFacilities,CapitalizedCostsUnprovedProperties,CapitalizedExploratoryWellCostChargedToExpense1,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ContractualObligation,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSoldDepreciationAndAmortization,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredExplorationCosts,CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,CumulativeEarningsDeficit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredRentCreditCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depletion,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,ExplorationAbandonmentAndImpairmentExpense,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseInRestrictedCash,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestExpense,InterestExpenseDebt,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementAmountAwardedToOtherParty,LitigationSettlementExpense,LitigationSettlementInterest,LongTermDebtNoncurrent,LossContingencyAccrualCarryingValueCurrent,LossContingencyDamagesSoughtValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OilAndGasJointInterestBillingReceivablesCurrent,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,OilAndGasSalesRevenue,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherDepreciationAndAmortization,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherShortTermBorrowings,PaidInKindInterest,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquireProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,ResultsOfOperationsRevenueFromOilAndGasProducingActivities,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-12-31,2014-04-15,10-K,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,24745.0,,,,,,,,58941.0,,,,,,,,,,,,,19.0,19.0,,,,,,,,,,19.0,,19.0,3.0,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,24726.0,,,,34541.0,,,,,,,,,44900.0,44900.0,,,,-44900.0,,,,,,,,,,131636.0,,,,0.0,,,0.34,,,,,,,,,,,,,,,,32670.0,,,,24745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71244.0,19.0,24745.0,46499.0,,,,,,,7928.0,,,,-7925.0,,-32670.0,,,,,,,34541.0,,,,11958.0,,,,,32670.0,-32670.0,,,,,,,,,,,132000.0,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,7928.0,-32670.0,,,,,,,,,,,-131636.0,,,,,,,,,5000000.0,,,,,,,,,-71225.0,,,,,,,,,,,,,,,,,,,14702250.0,
2014-03-31,2014-05-20,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,24935.0,,,,,,,,58941.0,,,,,,,,,,,,,24.0,24.0,,,,,,,,,,24.0,,24.0,5.0,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,24911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,137541.0,,,,0.0,,,,,,,,,,,,,,,,,,,5905.0,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77154.0,24.0,24935.0,52219.0,,,,,,,5720.0,,,,-5715.0,,-5905.0,,,,,,,34541.0,,,,17678.0,,,,,5905.0,-5905.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,5720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77130.0,,,,,,,,,,,,,,,,,,,14702250.0,
2014-06-30,2014-08-14,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,29135.0,,,,,,,,58941.0,,,,,,,,,,,,,29.0,29.0,,,,,,,,,,29.0,,29.0,,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,29106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,142076.0,,,,0.0,,,,,,,,,,,,,,,,,,,4535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81694.0,29.0,29135.0,52559.0,,,,,,,,,,,,,-4535.0,,,,,,,34541.0,,,,18018.0,,,,,4535.0,-4535.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81665.0,,,,,,,,,,,,,,,,,,,14702250.0,
2014-09-30,2014-11-14,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,31335.0,,,,,,,,58941.0,,,,,,,,,,,,,31.0,31.0,,,,,,,,,,31.0,,31.0,,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,31304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,150984.0,,,,0.0,,,,,,,,,,,,,,,,,,,8908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90604.0,31.0,31335.0,59269.0,,,,,,,,,,,,,-8908.0,,,,,,,34541.0,,,,24728.0,,,,,8908.0,-8908.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,,,,,,,,,,,,,-150984.0,,,,,,,,,,,,,,,,,,-90573.0,,,,,,,,,,,,,,,,,,,14702250.0,
2014-12-31,2015-04-13,10-K,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,46168.0,,,,,,,,58941.0,,,,,,,,,,,,,15.0,15.0,,,,,,,,,,15.0,,15.0,-4.0,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,46153.0,,,,,,,,,,,,,57400.0,57400.0,,,,-57400.0,,,,,,,,,,168683.0,,,,0.0,,,,,,,,,,,,,,,,,,,37047.0,,,,21423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108287.0,15.0,46168.0,62119.0,,,,,,,15620.0,,,,-15624.0,,-37047.0,,,,,,,34541.0,,,,27578.0,,,,,37047.0,-37047.0,,,,,,,,,,,169000.0,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,15620.0,,,,,,,,,,,,-168683.0,,,,,,,,,5000000.0,,,,,,,,,-108272.0,,,,,,,,,,,,,,,,,,,14702250.0,
2015-03-31,2015-05-15,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,44543.0,,,,,,,,58941.0,,,,,,,,,,,,,14.0,14.0,,,,,,,,,,14.0,,14.0,-1.0,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,44529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,170851.0,,,,0.0,,,,,,,,,,,,,,,,,,,2168.0,,,,-1625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110454.0,14.0,44543.0,65911.0,,,,,,,3792.0,3792.0,,,-3793.0,-3793.0,-2168.0,,,,,,,34541.0,,,,31370.0,,,,,2168.0,-2168.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,3792.0,,,,,,,,,,,,-170851.0,,,,,,,,,,,,,,,,,,-110440.0,,,,,,,,,,,,,,,,,,,14702250.0,
2015-06-30,2015-08-14,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,48567.0,,,,,,,,58941.0,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,4.0,,4.0,,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,48563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,7759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118203.0,4.0,48567.0,69636.0,,,,,,,,,,,,,-7759.0,,,,,,,34541.0,,,,35095.0,,,,,7759.0,-7759.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,,,,,,,,,,,,,-178610.0,,,,,,,,,,,,,,,,,,-118199.0,,,,,,,,,,,,,,,,,,,14702250.0,
2015-09-30,2015-11-23,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,69274.0,,,,,,,,58941.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,,,,,,69274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,21111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139310.0,,69274.0,70036.0,,,,,,,,,,,,,-21111.0,,,,,,,34541.0,,,,35495.0,,,,,21111.0,-21111.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,,,,,,,,,,,,,,,,,,,,-199721.0,,,,,,,,,,,,,,,,,,-139310.0,,,,,,,,,,,,,,,,,,,14702250.0,
2015-12-31,2016-03-17,10-K,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,3500.0,93877.0,,,,,789.0,,,71980.0,58941.0,,,,,,,,,,,,643263.0,545833.0,,,,,,,,,,,,375000.0,-15.0,,,,,,,,0.0001,,30000000.0,4500000.0,4500000.0,,450.0,,,,,,,,,,,,,,,,,,93877.0,,,,,,,,,,,,,-11375.0,-11375.0,,,,-11375.0,,,,0.0,,,,,,,,,,0.0,,0.0,0.34,0.398,0.0,0.058,,,,,,,,,,,,,56808.0,,,,47709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604289.0,643263.0,4289.0,71203.0,,,,600000.0,,,9084.0,,,,-9099.0,,-56808.0,,,,,,,34541.0,,,,36662.0,,72430.0,,,56808.0,-56808.0,,,,,,,,,,,225000.0,,,,,,,,,,,,,0.0001,25000000.0,0.0,0.0,170833.0,,,,,9084.0,,,,,,25000.0,,25000.0,,,,-33456.0,,,,,,,,,,,,,,,,,,38974.0,,,,,,,,,,,,,,,,,,,14702250.0,
2016-03-31,2016-05-12,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,,98573.0,,,,,,,,,58941.0,,,,,,,,,,,,68.0,68.0,,,,,,,,,,,,305000.0,-70000.0,,,,,,,,0.0001,,100000000.0,14702250.0,14702250.0,,1470.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,,,,,7578.0,,-220717.0,,4696.0,61500.0,,,-11967.0,,,,,-98505.0,,,-97250.0,,,,11967.0,,,,,,,,,,,,,172726.0,68.0,98573.0,74153.0,,,,,,,,2950.0,,-20000.0,,-50000.0,-220717.0,,,,,-11967.0,,34541.0,,,,39612.0,,,,,208750.0,-208750.0,,,,,,,,,,,,,,,,,,,,,20000.0,,,0.0001,25000000.0,,,,,,,,2950.0,,,,,,,,,,,,-233069.0,,,,,208750.0,,,,,,,,,,,,,-172658.0,,,,,,,,,,,,,,,,,,,4500000.0,
2016-06-30,2016-08-15,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,8935.0,,,,,,,,,3111471.0,,,,,,,,,,,,,199966.0,94294.0,,,,,,,,,,,,87150.0,,,,,,,,,0.0001,,100000000.0,11536278.0,11536278.0,-2000000.0,1154.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,,,,,,,,,-667421.0,,,,,,,,,,,,,,,,,,16043.0,,,,,,,,,,,,,8935.0,199966.0,8935.0,,,,,,,,,,,,,,-667421.0,,,,,-16043.0,,,,,,,,105672.0,,,651378.0,-651378.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,0.0,0.0,7144.0,,,,,,,,,,,,,,,,,-921594.0,,,,,651378.0,,,,,,450000.0,3.0,,,,,,191031.0,,,,,,,,,,,,,,,,,,,6047723.0,
2016-09-30,2016-11-14,10-Q,"FOOTHILLS EXPLORATION, INC.",FTXP,CIK0001503458,USD,,146582.0,,,,,,,,,3111471.0,,,,,,,,,,,,,1850341.0,1679992.0,,,,,,,,,,,,1632848.0,,,,,,,,,0.0001,,100000000.0,11536278.0,11536278.0,17622.0,1154.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,-504894.0,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,146582.0,1850341.0,146582.0,,,,,,,,,,,,,,-504894.0,,,,,86.0,,,,,,,,170349.0,,,504980.0,-504980.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,25000000.0,0.0,0.0,47144.0,,,,,,,,,,,,,,,,,-1426488.0,,,,,504980.0,,,,,,450000.0,3.0,,,,,,1703759.0,,,,,,,,,,,,,,,,,,,11536278.0,
