end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableNet,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivable,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,CostOfGoodsAndServicesSoldDepreciationAndAmortization,CostsAndExpenses,DeferredFinanceCostsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EscrowDeposit,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfBusiness,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillPeriodIncreaseDecrease,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,LeaseAndRentalExpense,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredButNotReportedIBNRClaimsAmount,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermDebtCurrent,LongTermDebtNoncurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PartnersCapitalAccountContributions,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromDivestitureOfBusinesses,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromLongTermLinesOfCredit,ProductWarrantyAccrual,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyAccrualNoncurrent,ProductWarrantyAccrualPeriodIncreaseDecrease,ProductWarrantyAccrualWarrantiesIssued,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfSecuredDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodValueNewIssues,TaxesPayableCurrent,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdvertisingExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivableWriteOffs,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,Depreciation,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxContingencies,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,GainOrLossOnSaleOfPreviouslyUnissuedStockBySubsidiary,GainsLossesOnExtinguishmentOfDebt,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,InterestExpenseDebt,InventoryWriteDown,NumberOfBusinessesAcquired,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireNotesReceivable,PremiumsAndOtherReceivablesNet,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromSaleOfTreasuryStock,PropertyPlantAndEquipmentGross,ResearchAndDevelopmentExpense,SelfInsuranceReserve,StockIssuedDuringPeriodValueShareBasedCompensation,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,WeightedAverageNumberDilutedSharesOutstandingAdjustment
2021-06-25,2021-08-27,10-Q,SNAP ONE HOLDINGS CORP.,SNPO,CIK0001856430,USD,68077000.0,59021000.0,56650000.0,79465000.0,736000.0,671356000.0,10025000.0,1178000.0,2371000.0,,12079000.0,0.0,1505849000.0,282765000.0,,,35850000.0,35850000.0,,2998.0,,500000000.0,59217000.0,59217000.0,592000.0,-1012000.0,-12000.0,-1024000.0,31614000.0,19176000.0,,12438000.0,,152140000.0,14198000.0,244995000.0,18127000.0,,55926000.0,919000.0,,,,,,-0.02,-0.02,0.127,,21821000.0,,,,6840000.0,126686000.0,48321000.0,24586000.0,33065000.0,40681000.0,47183000.0,535214000.0,,,580842000.0,,-937000.0,119000.0,,,,,,,738464000.0,611778000.0,9543000.0,,7521000.0,177142000.0,174359000.0,8953000.0,12130000.0,394000.0,2771000.0,4894000.0,882959000.0,1505849000.0,154366000.0,1198000.0,55106000.0,6824000.0,644645000.0,282000.0,,,,-1044000.0,-12000.0,-9247000.0,8310000.0,6673000.0,9815000.0,32000.0,28022000.0,296000.0,,,,,,0.01,50000000.0,0.0,0.0,0.0,15906000.0,,0.0,,,,19301000.0,14996000.0,4305000.0,,,-1056000.0,20649000.0,,56650000.0,,,,-50076000.0,253305000.0,78657000.0,,622608000.0,622890000.0,,,,,1176000.0,,59217000.0,59217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,2021-11-05,10-Q,SNAP ONE HOLDINGS CORP.,SNPO,CIK0001856430,USD,65566000.0,56455000.0,54119000.0,80860000.0,248000.0,821827000.0,,14391000.0,2336000.0,,12293000.0,4945000.0,1530480000.0,320395000.0,,,60591000.0,60591000.0,,2998.0,0.01,500000000.0,74238000.0,74238000.0,742000.0,-22017000.0,-11000.0,-22028000.0,32738000.0,20131000.0,,12607000.0,,151281000.0,14287000.0,270573000.0,10325000.0,,51956000.0,1087000.0,,,,,,-0.31,-0.31,0.113,,24759000.0,39032000.0,,,5200000.0,138979000.0,48321000.0,12293000.0,33065000.0,40681000.0,47183000.0,522921000.0,,,581136000.0,,-24269000.0,-2729000.0,,,,,,,738464000.0,599485000.0,7511000.0,,4888000.0,176258000.0,174377000.0,9122000.0,11413000.0,410000.0,3057000.0,4894000.0,778997000.0,1530480000.0,149350000.0,1638000.0,55106000.0,2924000.0,438676000.0,271000.0,,,,-21529000.0,-11000.0,-14442000.0,-9827000.0,6766000.0,8435000.0,-488000.0,26334000.0,-6931000.0,,,,,,0.01,50000000.0,0.0,0.0,0.0,31308000.0,,0.0,,,,19197000.0,15192000.0,4005000.0,,,-21540000.0,21029000.0,,54119000.0,,,,-71605000.0,260746000.0,105005000.0,,751212000.0,751483000.0,,243000.0,,249154000.0,603000.0,,68672000.0,68672000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
