end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AreaOfRealEstateProperty,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,Dividends,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilities,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,ReceivablesNetCurrent,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharesIssuedPricePerShare,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrealizedGainLossOnInvestments,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DebtSecuritiesAvailableForSaleRealizedGainLoss
2018-09-30,2018-12-03,10-Q,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,983000.0,,,32000.0,1566000.0,998000.0,,,-1000.0,1566000.0,287000.0,,16996000.0,14603000.0,,,,,,,12877000.0,,12877000.0,,,,0.0001,47493828.0,2176075.0,2176075.0,1000.0,-4664000.0,,11789775.0,,,,,,,,,,,,,,,,,,,,-4.03,,,,,,,,,,,,,143000.0,,,2119000.0,,-4631000.0,,,38000.0,,,,,,,,,1000.0,,75000.0,,,,,,,,,,,,,,,,,2549000.0,16996000.0,,2549000.0,,,,,,,,,,,,,-4669000.0,-80000.0,,4551000.0,-4551000.0,,,,,,,,,,,1906000.0,5000.0,,,393000.0,-154000.0,,,,37578000.0,,33709639.0,22517655.0,22517655.0,33062000.0,1726000.0,,,,,,,,,,487000.0,,,2432000.0,,,,,-20181000.0,,,,,,,1.4933,,-18615000.0,-18615000.0,,,0.0,0.0,11000.0,,,,,,,,2138160.0,
2018-12-31,2019-04-01,10-K,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,1168000.0,,,,1517000.0,585000.0,49000.0,-9000.0,-9000.0,107473000.0,1104000.0,,82910000.0,82174000.0,,,,0.0,0.0,20000.0,80906000.0,,81052000.0,56477000.0,80043000.0,2702747.0,0.0001,175000000.0,22188393.0,22188393.0,3000.0,-17616000.0,33062000.0,,,,,,,,,6846000.0,0.0,6089000.0,25854000.0,9324000.0,433000.0,324000.0,6846000.0,89000.0,89000.0,,0.0,-3.04,0.0,0.21,-0.252,-0.001,0.001,,-0.007,,0.001,0.024,0.024,17000.0,709000.0,,-140000.0,6864000.0,-17284000.0,-17535000.0,-337000.0,-17621000.0,86000.0,164000.0,35000.0,,887000.0,,249000.0,-249000.0,150000.0,2000.0,,569000.0,,880000.0,,,1251000.0,0.0,,,,,,,,223000.0,1028000.0,,2685000.0,82910000.0,32000.0,2685000.0,,,,,,,,,,72306000.0,-579000.0,-15267000.0,-17621000.0,408000.0,,17943000.0,-17943000.0,,,,,,,1251000.0,1028000.0,223000.0,,,5000.0,,,223000.0,-159000.0,2611000.0,,614000.0,,0.0001,25000000.0,0.0,0.0,,1268000.0,,74865000.0,,,,35000.0,20000.0,-17621000.0,639000.0,590000.0,,,11079000.0,,146000.0,146000.0,146000.0,-27242000.0,,,1104000.0,0.0,0.7003,0.0291,1.4933,,80225000.0,80225000.0,,,72254000.0,0.0,20000.0,,,,,0.0,,,5801533.0,
2019-03-31,2019-05-14,10-Q,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,1413000.0,,95000.0,,2354000.0,579000.0,,,3000.0,107749000.0,276000.0,,76641000.0,74299000.0,9000.0,0.0,44657000.0,44666000.0,,81000.0,27870000.0,,28016000.0,-53036000.0,,,0.0001,175000000.0,22348730.0,22348730.0,3000.0,-7685000.0,,,,,,,,,,,,,,,,,,,39000.0,,,-0.34,,,,,,,,,,,,5000.0,281000.0,,,2632000.0,,-7675000.0,,,22000.0,31000.0,201000.0,,-675000.0,,,57000.0,498000.0,,,443000.0,,,316000.0,,1313000.0,0.0,,,,,,,,377000.0,936000.0,54000.0,3825000.0,76641000.0,,3767000.0,,,,,,,,,,0.0,-44809000.0,-8232000.0,-7697000.0,443000.0,,8118000.0,-8118000.0,274000.0,1259000.0,1201000.0,58000.0,199000.0,1259000.0,,,,0.0704,57000.0,3000.0,9000.0,58000.0,293000.0,,,44562000.0,247000.0,,,,,,,1763000.0,,,,,,,,-7697000.0,,880000.0,,,5486000.0,146000.0,,,146000.0,-34939000.0,,1323000.0,276000.0,,,,1.4933,44666000.0,72816000.0,72816000.0,,,,0.0,,,,,,,,42000.0,22313129.0,
2019-06-30,2019-08-13,10-Q,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,1657000.0,,,,2962000.0,1211000.0,,,33000.0,108362000.0,531000.0,,68030000.0,65792000.0,36000.0,,38164000.0,38200000.0,,,25456000.0,,25602000.0,,,,0.0001,175000000.0,22522516.0,22522516.0,3000.0,-10018000.0,,,,,,,,,,,,,,,,,,,,,,-0.45,,,,,,,,,,,,,552000.0,,,2524000.0,,-10048000.0,,,0.0,,,,,,,,,,,411000.0,,,407000.0,,1001000.0,0.0,,,,,,,,377000.0,624000.0,34000.0,,68030000.0,,4619000.0,,,,,,,,,,,,,-10048000.0,410000.0,,10458000.0,-10458000.0,315000.0,967000.0,967000.0,0.0,,967000.0,,,,0.0704,,3000.0,27000.0,,232000.0,-1000.0,,,,,,,,,,1990000.0,,,,,,,,,,1271000.0,,,7934000.0,146000.0,,,,-44987000.0,,,,,,,,38200000.0,63411000.0,63411000.0,,,,,82000.0,,,,,,,92000.0,22479511.0,
2019-09-30,2019-11-12,10-Q,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,1954000.0,,,,2176000.0,506000.0,,,19000.0,109081000.0,522000.0,,67087000.0,64929000.0,20000.0,,24461000.0,24481000.0,,,38680000.0,,38826000.0,,,,0.0001,175000000.0,22765930.0,22765930.0,3000.0,-10932000.0,,,9759000.0,,273000.0,,,,,,,,,,,,,,,,,-0.48,,,,,,,,,,,,,736000.0,,,2175000.0,,-10918000.0,,,,,,,,,,,,271000.0,271000.0,389000.0,,,412000.0,,689000.0,0.0,,,,,,,,377000.0,312000.0,20000.0,13889000.0,67087000.0,,4130000.0,10000000.0,,1389000.0,0.0,3333000.0,3333000.0,1945000.0,0.0,9759000.0,,,,-10918000.0,115000.0,10000000.0,11033000.0,-11033000.0,312000.0,669000.0,669000.0,0.0,,669000.0,,,,0.0704,,2000.0,-16000.0,,265000.0,-3000.0,,,,,,,,,,1622000.0,,,,,,,,,,1489000.0,,,8858000.0,146000.0,,146000.0,0.0,-55905000.0,,,,,,,,24481000.0,53198000.0,53198000.0,,,,,61000.0,,,,,,,100000.0,22677205.0,
2019-12-31,2020-03-16,10-K,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,624000.0,,436000.0,,2435000.0,1004000.0,338000.0,0.0,14000.0,109640000.0,1807000.0,,55660000.0,52838000.0,14000.0,,17526000.0,17540000.0,,,33107000.0,,33875000.0,-47177000.0,31094000.0,,0.0001,175000000.0,23036943.0,23036943.0,3000.0,-40105000.0,,,9810000.0,0.097,254000.0,,,,,20397000.0,0.0,16768000.0,62973000.0,55852000.0,2697000.0,932000.0,20397000.0,289000.0,289000.0,,,-1.78,0.0,0.21,-0.338,,0.002,,0.001,,-0.003,0.094,0.034,9000.0,1155000.0,22000.0,,10385000.0,-39063000.0,-40106000.0,-1043000.0,-40106000.0,22000.0,6000.0,-527000.0,,-247000.0,,,,777000.0,546000.0,546000.0,1500000.0,445000.0,,1538000.0,,523000.0,0.0,,,,,,,,523000.0,523000.0,19000.0,13373000.0,55660000.0,,3563000.0,10000000.0,,1389000.0,,,3333000.0,3333000.0,1945000.0,9810000.0,10069000.0,-18505000.0,-38750000.0,-40128000.0,935000.0,10000000.0,41041000.0,-41041000.0,1208000.0,504000.0,504000.0,0.0,1143000.0,504000.0,,,,0.0704,,9000.0,14000.0,,276000.0,-19000.0,42000.0,58490000.0,1415000.0,,0.0001,25000000.0,0.0,0.0,,2045000.0,9887000.0,,,,41400000.0,,224000.0,-40128000.0,2034000.0,1696000.0,,,30656000.0,146000.0,622000.0,146000.0,622000.0,-67370000.0,,1461000.0,1807000.0,0.0,,0.0199,,17540000.0,42287000.0,42287000.0,,,,,224000.0,,,,,,14000.0,330000.0,22602954.0,
2020-03-31,2020-05-11,10-Q,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,2181000.0,,-26000.0,,1934000.0,959000.0,,,,110529000.0,805000.0,,48749000.0,46337000.0,,,,,,,43153000.0,,43921000.0,10046000.0,,,0.0001,175000000.0,23216661.0,23216661.0,3000.0,-9455000.0,,,9862000.0,0.097,235000.0,,1065000.0,,,,,,,,,,,,105000.0,,,-0.41,,,,,,,,,,,,,551000.0,,,3192000.0,,-9455000.0,,,,,1557000.0,,-1005000.0,1065000.0,,,993000.0,272000.0,272000.0,167000.0,220000.0,,423000.0,,204000.0,0.0,,,,,,,,,204000.0,5000.0,15042000.0,48749000.0,,5180000.0,10000000.0,,,,1389000.0,3333000.0,3333000.0,1945000.0,9862000.0,84000.0,17500000.0,-7538000.0,-9455000.0,-111000.0,10000000.0,10365000.0,-9344000.0,325000.0,199000.0,199000.0,,321000.0,199000.0,,,,0.0704,,,,,225000.0,-6000.0,,,,,0.0001,25000000.0,0.0,0.0,,3038000.0,,,,,17500000.0,,84000.0,-9455000.0,,1591000.0,14000.0,,7173000.0,146000.0,622000.0,,622000.0,-76825000.0,1021000.0,,805000.0,,,,,,33707000.0,33707000.0,,,,,84000.0,,,,,,,98000.0,23175802.0,
2020-06-30,2020-08-10,10-Q,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,564000.0,,,,2214000.0,1310000.0,,,,113205000.0,769000.0,,47343000.0,38646000.0,,,,0.0,0.0,,36697000.0,,37319000.0,,,,0.0001,175000000.0,23504843.0,23504843.0,3000.0,-8227000.0,,,9913000.0,0.097,216000.0,,101000.0,,,,,,,,,,,,,,,-0.35,,,,,,,,,,,,,458000.0,,,3029000.0,,-8227000.0,,,,,,,,,,,,273000.0,273000.0,10000.0,,,650000.0,,8049000.0,841000.0,,,,,1657000.0,1609000.0,1562000.0,1516000.0,864000.0,1382000.0,19187000.0,47343000.0,,4026000.0,10000000.0,272000.0,,,1389000.0,3333000.0,3333000.0,1945000.0,9641000.0,,,,-8227000.0,-268000.0,10000000.0,8924000.0,-7959000.0,464000.0,6667000.0,1147000.0,5520000.0,,6287000.0,,,,0.0759,,,,,446000.0,-5000.0,33000.0,,,,0.0001,25000000.0,0.0,0.0,,1949000.0,,,,,,,,,,1788000.0,,,5895000.0,,622000.0,,622000.0,-85052000.0,965000.0,,,,,,,,28156000.0,28156000.0,,,1907000.0,,,,,,,,,186000.0,23326018.0,
2020-09-30,2020-11-09,10-Q,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,1035000.0,,,,2184000.0,977000.0,,,,115379000.0,854000.0,,41806000.0,33546000.0,,,,0.0,0.0,,32285000.0,,32907000.0,,,,0.0001,175000000.0,23685161.0,23036943.0,3000.0,-8039000.0,,,9966000.0,0.097,196000.0,,,,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,1003000.0,,,3200000.0,,-8039000.0,,,,,,,,,,,,276000.0,276000.0,2000.0,,,655000.0,,7588000.0,,1657000.0,1609000.0,1562000.0,1516000.0,,,,,403000.0,1258000.0,19515000.0,41806000.0,,5399000.0,10000000.0,1089000.0,,,1389000.0,3333000.0,3333000.0,1945000.0,8877000.0,,,,-8039000.0,-273000.0,10000000.0,8692000.0,-7766000.0,465000.0,6330000.0,1091000.0,5239000.0,,5948000.0,,,,0.076,,,,,204000.0,1000.0,41000.0,,,,0.0001,25000000.0,0.0,0.0,,1261000.0,,,,,,,,,,1690000.0,,,5492000.0,,622000.0,,622000.0,-93091000.0,926000.0,,,,,,,,22291000.0,22291000.0,,,1320000.0,,,,,,,,,190000.0,23599052.0,
2020-12-31,2021-03-15,10-K,"LogicBio Therapeutics, Inc.",LOGC,CIK0001664106,USD,447000.0,263000.0,-26000.0,,2701000.0,1058000.0,809000.0,,,161415000.0,3052000.0,,80640000.0,72543000.0,,,,0.0,0.0,118000.0,70075000.0,,70697000.0,36822000.0,69277000.0,,0.0001,175000000.0,31775748.0,31775748.0,3000.0,-32621000.0,,,10019000.0,0.097,175000.0,0.0,,,519000.0,34057000.0,,24854000.0,92091000.0,87253000.0,7375000.0,229000.0,34057000.0,475000.0,475000.0,,,-1.29,-0.005,0.21,-0.421,,-0.004,,,,-0.007,0.067,0.15,,1200000.0,188000.0,,12212000.0,-34288000.0,-32433000.0,1855000.0,-32433000.0,188000.0,,-177000.0,263000.0,-1124000.0,,,,160000.0,1098000.0,1098000.0,181000.0,890000.0,,2321000.0,0.076,7184000.0,,841000.0,1656000.0,1609000.0,1562000.0,841000.0,1656000.0,1609000.0,1562000.0,1516000.0,1138000.0,19213000.0,80640000.0,,6152000.0,10000000.0,1910000.0,,1945000.0,,1389000.0,3333000.0,3333000.0,8109000.0,48723000.0,17024000.0,-28925000.0,-32621000.0,-922000.0,10000000.0,34965000.0,-31511000.0,1661000.0,6046000.0,1094000.0,4952000.0,1302000.0,5660000.0,,,,0.076,,,,,443000.0,-5000.0,177000.0,,476000.0,,0.0001,25000000.0,0.0,0.0,,2205000.0,,,45402000.0,,17500000.0,,86000.0,-32621000.0,2624000.0,1815000.0,-14000.0,263000.0,22753000.0,,622000.0,,622000.0,-99991000.0,3454000.0,6428000.0,3052000.0,0.0,,0.0102,,,61427000.0,61427000.0,,,,,86000.0,,,,,,,660000.0,25364453.0,-14000.0
