end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdditionalPaidInCapitalPreferredStock,AdvancesToAffiliate,AdvertisingExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,Assets,AssetsCurrent,BuildingsAndImprovementsGross,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,CapitalizedComputerSoftwareGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CustomerDepositsCurrent,CustomerRefundableFeesRefundPayments1,DebtConversionConvertedInstrumentAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentDecreaseForgiveness,DebtInstrumentPeriodicPaymentPrincipal,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DueFromOtherRelatedPartiesCurrent,DueFromRelatedParties,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal,EquipmentExpense,FederalIncomeTaxExpenseBenefitContinuingOperations,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestPaidNet,InventoryNet,Land,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeOtherNetOfTax,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForProceedsFromDepositOnLoan,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromContributionsFromParent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPartnershipContribution,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromPreviousAcquisition,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfNotesReceivable,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,ProvisionForDoubtfulAccounts,PublicUtilitiesPropertyPlantAndEquipmentVehicles,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfBankDebt,RepaymentsOfConvertibleDebt,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShorttermDebtAverageOutstandingAmount,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TaxesPayableCurrent,TemporaryEquityForeignCurrencyTranslationAdjustments,TimeDepositsAtOrAboveFDICInsuranceLimit,UnamortizedDiscountsOnAcceptancesExecuted,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2013-09-30,2013-11-14,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,6479.0,,,,,,,0.0,,,,,0.0,,0.0,,,,8482.0,,,,,,383.0,,,,,,75000000.0,8000000.0,8000000.0,,8000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,3500.0,0.0,,,,,,,,,,,,,,,2896.0,,,-2896.0,-2896.0,,0.0,,,,,,,,,,,,,,,,,,,,2638.0,9979.0,8482.0,,,,,,,,,-2896.0,,,,,2896.0,2896.0,-2896.0,,,,,,,,,,167.0,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,8099.0,,,,,,,,,,,,-9497.0,0.0,0.0,,,,-1497.0,,,,,,,,,,,,,,,,,8000000.0
2013-12-31,2014-01-21,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,6479.0,,,,,,,0.0,,,,12600.0,0.0,,0.0,,,,20459.0,,,,,,12360.0,12360.0,,,,0.001,75000000.0,9400000.0,9400000.0,,9400.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,3500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,12742.0,9979.0,20459.0,,,,,,25500.0,-1620.0,-11520.0,-13543.0,,,,,,13543.0,-13543.0,,,,,,,,,,167.0,,634.0,,,,,,,,,-1620.0,,,3500.0,,,22000.0,,,,,,,,,,,,-11520.0,8099.0,,,,,,,,,,,,-11520.0,0.0,0.0,,,,10480.0,,,,,,,,,,,,,,,,,8020438.0
2014-03-31,2014-07-01,10-K,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,,,,,,,0.0,,,21240.0,,21240.0,,0.0,,,,15540.0,15540.0,,,,15540.0,15540.0,3180.0,,,0.01,0.01,75000000.0,2360000.0,10360000.0,,10360.0,,,,,,,,0.0,,,,,,,,7221.0,8252.0,-8252.0,,,,,,5100.0,5100.0,0.0,,,,,,,,,,,,,,-1620.0,27488.0,,,-8020.0,-30728.0,,0.0,,,-7170.0,7170.0,,,,,,,,,,,,,,,,,5100.0,15540.0,5100.0,5100.0,5100.0,,,11200.0,,-8020.0,-9640.0,,,,5100.0,19468.0,,,21160.0,-7221.0,,,,,,,,,1620.0,,,,,-1620.0,,,,,,,,,,,23600.0,,33200.0,6600.0,,,,,,,,18585388.0,,,,,,,,,,,,,,-21160.0,0.0,0.0,,,10440.0,10440.0,2360000.0,,,,,23600.0,,,,,,,,,,,8524055.0
2014-06-30,2014-09-22,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,750.0,,,,,,,,,21240.0,,,,0.0,,,,1612.0,1612.0,,,,1612.0,1612.0,-13928.0,,,,0.001,75000000.0,10360000.0,10360000.0,,10360.0,,,,,,,,,,,,,,,,,13977.0,-13977.0,,,,,,,,,,,0.39,,0.0,-0.39,,,,,,,,,14678.0,,,-14678.0,-14678.0,,0.0,,,,,750.0,,,,,,,,,,,,,,,,5850.0,1612.0,5850.0,5100.0,5100.0,,,,,-13928.0,-14678.0,,,,,14678.0,,,35838.0,-35838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10360000.0,,,,,,,,,,,,,,-35838.0,,,,,-4238.0,,,,,,,,,,,,,,,,,,
2014-09-30,2014-11-19,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,1900.0,,,,,,,,,26340.0,,,,0.0,,,,0.0,,,,,,,,,,,0.001,75000000.0,10360000.0,10360000.0,,10360.0,,,,,,,,,,,,,,,,15862.0,,,,,,,,2072.0,,,,,,,,,,,,,,,,,4835.0,,,-4835.0,-4835.0,,0.0,,,-1886.0,1886.0,,,,,,,,,,,,,,,,,3972.0,0.0,3972.0,,,,,,,,-4835.0,,,,,4835.0,,,40672.0,-15862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10360000.0,,,,,,,,,,,,,,-40672.0,,,,,-3972.0,,,,,,,,,,,,,,,,,,
2015-03-31,2015-05-20,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,,,,,,,7000.0,,,26340.0,,,,0.0,,,,0.0,,,,,0.0,,,,,,0.001,75000000.0,10360000.0,10360000.0,,10360.0,,,,,,,,,,,,,,,,,,,,,,,,11849.0,,,,,,,,,,,,,,,,,9415.0,,,-9415.0,-9415.0,,0.0,,,,,,,,7000.0,,,,,,,,,,,,,18849.0,0.0,18849.0,,,,,2415.0,,-2415.0,-9415.0,,,,,,,-9415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.0,,,,,,,,10360000.0,,,,,,,,,,,,,,-55549.0,,,,,-18849.0,,,,,,,,,,,,,,,,,,
2015-06-30,2015-08-19,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,,,,,,,4125.0,,,26340.0,,,,,,,,0.0,,,,,0.0,,,,,,0.001,75000000.0,10360000.0,10360000.0,,10360.0,,,,,,,,,,,,,,,,,,,,,,,,22362.0,,,,,,,,,,,,,,,,,7638.0,,,-7638.0,-7638.0,,0.0,,,,,,,,,,,,,,,,,,,,,26487.0,0.0,26487.0,,,,,,,,-7638.0,,,,,,,-7638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10360000.0,,,,,,,,,,,,,,-63187.0,,,,,-26487.0,,,,,,,,,,,,,,,,,,
2015-09-30,2015-11-13,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,,,,,,,5925.0,,,26340.0,,,,,,,,0.0,,,,,0.0,,,,0.0,,0.001,75000000.0,10360000.0,10360000.0,,10360.0,,,,,,,,,,,,,,,,,,,,,,,,32941.0,,,,,,,,,,,,,,,,,12739.0,,,-12379.0,-12379.0,,0.0,,,,,,,,,,,,,,,,,,,,,38866.0,0.0,38866.0,,,,,,,,-12739.0,,,,,,,-12739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10360000.0,,,,,,,,,,,,,,-75566.0,,,,,-38866.0,,,,,,,,,,,,,,,,,,
2015-12-31,2016-04-13,10-K,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,,,,,,,30911.0,,,26340.0,,,,0.0,,,,13501.0,13501.0,,,,13501.0,13501.0,13501.0,,,,0.001,75000000.0,10360000.0,10360000.0,,10360.0,,,,,,,,,,,,,,,,40603.0,,,,,,,,,,,,,,,,,0.34,,,,,,,,73287.0,,,,-73287.0,,-0.01,,,-24918.0,24918.0,,,,30911.0,,,,,,,,,,,,,96222.0,13501.0,96222.0,,65311.0,,,55877.0,,-42376.0,-73287.0,,,,,,,-73287.0,-119421.0,-40603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55877.0,,,,,,,,10360000.0,,,,,,,,,,,,,,-119421.0,,,,,-82721.0,,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-16,10-Q,"RENAVOTIO, INC.",RIII,CIK0001574910,USD,,,,,,,,23505.0,,,26340.0,,,,0.0,,,,6352.0,6352.0,,,,6352.0,6352.0,-7149.0,,,,0.001,75000000.0,10360000.0,10360000.0,,10360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14864.0,,,,-14864.0,,0.0,,,,,,,,-7406.0,,,,,,,,,,,,,103936.0,6352.0,103936.0,,80432.0,,,15121.0,,-22270.0,-14864.0,,,,,,,-14864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15121.0,,,,,,,,10360000.0,,,,,,,,,,,,,,-134284.0,,,,,-97584.0,,,,,,,,,,,,,,,,,,
