end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsReceivableNetCurrent,AccretionExpense,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsFairValueDisclosure,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,CostMaintenance,CostsAndExpenses,CostsAndExpensesRelatedParty,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateStatedPercentage,DeferredCompensationArrangementWithIndividualCashAwardGrantedAmount,DeferredCompensationArrangementWithIndividualCashAwardGrantedAmount,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,DepositsFairValueDisclosure,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DueFromOfficersOrStockholders,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestPaidNet,LaborAndRelatedExpense,LegalFees,LesseeOperatingLeaseDiscountRate,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LossContingencyDamagesSoughtValue,LossContingencyDamagesSoughtValue,LossOnContractTermination,LossOnContractTermination,ManagementFeeExpense,MineralPropertiesGross,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OtherAssets,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,PaymentsForOtherDeposits,PaymentsForProceedsFromTenantAllowance,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOfWarrants,ProceedsFromOtherEquity,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfessionalFees,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesFairValueDisclosure,RelatedPartyDepositLiabilities,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfDebt,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharesIssuedPricePerShare,ShortTermInvestments,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,SubleaseIncome,TravelAndEntertainmentExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AmortizationOfDebtDiscountPremium,BusinessDevelopment,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionPrice1,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,PaymentsForRent,PaymentsForRent,ProceedsFromRelatedPartyDebt,RelatedPartyCosts,RelatedPartyTransactionDueFromToRelatedParty,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate
2021-10-31,2022-02-15,10-K,WESTERN MAGNESIUM CORPORATION,MLYF,CIK0001801762,USD,1989316.0,1989316.0,151485.0,74319.0,72674.0,121109.0,15186480.0,79542.0,11051124.0,2900000.0,233285.0,120808982.0,4513512.0,1233954.0,,,21600.0,462360.0,462360.0,462360.0,416302.0,0.05,,,,0.001,1000000000.0,392943398.0,392943398.0,209827.0,29842167.0,,-23827678.0,,,7449807.0,107.0,15069.0,17705211.0,696431.0,53491.0,87083.0,,,,5340578.0,159673.0,7744330.0,486462.0,486462.0,229902.0,44148.0,-5701270.0,987912.0,20000.0,1026817.0,-0.07,0.3302,6487.0,,109054.0,198371.0,25041.0,,180348.0,5152485.0,-7778880.0,719906.0,144283.0,478902.0,117321.0,9703.0,1639.0,70521.0,13204.0,3168008.0,889175.0,,11283550.0,4513512.0,10891270.0,,,,,914617.0,93453.0,93453.0,8850435.0,-2066566.0,-6367567.0,-23549612.0,-5844401.0,,25319.0,584325.0,192045.0,392280.0,201562.0,598575.0,185754.0,1845355.0,-278066.0,-278066.0,10000.0,41010.0,2056566.0,,,133647.0,1579542.0,7328389.0,1120130.0,887520.0,,,,,120000.0,95390.0,2496927.0,2647378.0,2574704.0,151485.0,486462.0,291481.0,1026817.0,65761.0,-52129621.0,379084.0,11051124.0,1.4005,1.3088,0.0107,0.002,7014969.0,525173.0,56979482.0,59548982.0,5892368.0,962936.0,3330000.0,38800000.0,0.22,19994025.0,61260000.0,0.33,19908026.0,60797500.0,0.32,0.07,0.09,0.46,462500.0,0.39,0.07,,0.0,-6770038.0,468661.0,,162829.0,6841169.0,140734.0,,,409528.0,356656854.0,,,,,0.1,,,,,3280824.0,2794362.0,486462.0,,,
2022-01-31,2022-03-17,10-Q,WESTERN MAGNESIUM CORPORATION,MLYF,CIK0001801762,USD,2552509.0,2552509.0,235821.0,322280.0,122398.0,285889.0,22684015.0,,131575.0,2900000.0,227140.0,105616670.0,5500498.0,1701956.0,,,,772522.0,772522.0,772522.0,318000.0,,,,,0.001,1000000000.0,421871770.0,421871770.0,46741.0,36637228.0,,-14781749.0,,,221599.0,221599.0,,3045185.0,,53491.0,,,,,,,,565741.0,565741.0,109340.0,50434.0,-11559791.0,,,1092786.0,-0.04,,-7838.0,,-167474.0,-153408.0,,,56080.0,,,619673.0,88738.0,92521.0,92233.0,-2266.0,,,,995542.0,606848.0,,12922775.0,5500498.0,12602730.0,,,,,197927.0,,93453.0,2804287.0,-687385.0,-1798902.0,-14946529.0,-11901344.0,,9240.0,540354.0,220309.0,320045.0,46635.0,533093.0,58906.0,2247801.0,164780.0,164780.0,,41010.0,687385.0,,,127872.0,,2804182.0,,,,,,,30000.0,23587.0,687385.0,3281642.0,3159244.0,235821.0,,,1092786.0,,-67076150.0,,131575.0,,,,,,,,,7642368.0,,2000000.0,250000.0,,4886548.0,59510000.0,0.34,493542.0,59285000.0,0.33,,0.07,0.58,225000.0,0.56,0.22,,0.0,-7422277.0,,,300000.0,546697.0,,,,84116.0,410834167.0,300034.0,45552.0,14781749.0,0.12,,8288387.0,11765241.0,,,822335.0,755183.0,565741.0,0.58,2.4519,0.0285
