end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleEquitySecuritiesGrossUnrealizedGain,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,DebtConversionConvertedInstrumentAmount1,DebtSecuritiesAvailableForSaleUnrealizedGainLoss,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DepositsAssetsNoncurrent,Depreciation,Dividends,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfOperatingSegments,NumberOfReportingUnits,OperatingExpenses,OperatingIncomeLoss,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherLiabilitiesCurrent,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReclassificationsOfTemporaryToPermanentEquity,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,GainLossRelatedToLitigationSettlement
2019-09-30,2019-12-05,10-Q,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,1154000.0,,,,1481000.0,569000.0,,,74943000.0,71749000.0,,,,,,71041000.0,,71041000.0,,,0.0,29000000.0,3848320.0,3848320.0,0.0,-4650000.0,,,,,,,,,,,,,,,,91000.0,,,47000.0,-2.17,-2.17,,,,,,,631000.0,,0.0,0.0,0.0,1811000.0,0.0,,,,,,381000.0,754000.0,158000.0,268000.0,263000.0,,65000.0,74943000.0,3064000.0,,,,,-4650000.0,-4650000.0,,,5031000.0,-5031000.0,,,157000.0,,,,,,,,708000.0,,,,,,,,,,540000.0,,3220000.0,-27556000.0,,,,,,,,,-26075000.0,,,,,,,97954000.0,94475000.0,,,19356835.0,,0.0,,,,2142958.0,
2019-12-31,2020-03-30,10-K,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,920000.0,,104000.0,,171280000.0,2300000.0,2300000.0,3518609.0,141468000.0,140552000.0,,,,0.0,226000.0,136204000.0,,136204000.0,103187000.0,0.0,,150000000.0,24034022.0,24034022.0,0.0,-22269000.0,97954000.0,,,7223000.0,0.0,17231000.0,5688000.0,249000.0,452000.0,264000.0,457000.0,7223000.0,74000.0,0.03,0.04,,104000.0,5326000.0,36000.0,-4.07,,0.0,0.21,0.331,0.033,0.131,0.023,1522000.0,6797000.0,0.0,0.0,0.0,7012000.0,,246000.0,1721000.0,,101000.0,3372000.0,1740000.0,689000.0,,158000.0,268000.0,263000.0,,141468000.0,3147000.0,,119925000.0,-693000.0,-16045000.0,-16943000.0,-22269000.0,1.0,1.0,18683000.0,-18683000.0,101000.0,,177000.0,1293000.0,,693000.0,0.0,10000000.0,0.0,0.0,4348000.0,,,71212000.0,50000000.0,,,6000.0,-16943000.0,919000.0,815000.0,-5326000.0,11671000.0,-32959000.0,2300000.0,0.0,,0.76,0.7,0.0259,0.0139,,138321000.0,,97954000.0,,,,6000.0,,,,,,,0.0,0.0,,5611000.0,,
2020-03-31,2020-05-12,10-Q,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,1991000.0,,,,172153000.0,873000.0,,3585640.0,134965000.0,134122000.0,,,,,,131003000.0,,131003000.0,-5201000.0,,,150000000.0,24034022.0,24034022.0,0.0,-7485000.0,,,,,,,,,,,,,,,,,76000.0,,95000.0,-0.33,,,,,,,,563000.0,11076000.0,0.0,0.0,0.0,3275000.0,0.0,1176000.0,-797000.0,,4000.0,-1230000.0,410000.0,624000.0,,158000.0,268000.0,,198000.0,134965000.0,3256000.0,,-44000.0,-226000.0,-4931000.0,-7485000.0,-7485000.0,,,7895000.0,-7895000.0,104000.0,,101000.0,,,226000.0,0.0,10000000.0,0.0,0.0,3119000.0,,,-44000.0,,,,,-7485000.0,,739000.0,,4620000.0,-40444000.0,873000.0,0.0,,0.73,0.7,0.0148,0.0093,,131709000.0,,,,,,,,,,,,,0.0,,,,,
2020-06-30,2020-08-06,10-Q,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,991000.0,,,11000.0,173220000.0,1067000.0,,,127898000.0,123471000.0,11000.0,123167000.0,11000.0,123178000.0,,112097000.0,123178000.0,112097000.0,,,,150000000.0,24034022.0,24034022.0,0.0,-8141000.0,,,11000.0,,,,,,,,,,,,,,,,13000.0,-0.35,,,,,,,,941000.0,10955000.0,0.0,0.0,0.0,2861000.0,0.0,,,,,,40000.0,559000.0,,158000.0,268000.0,,133000.0,127898000.0,3263000.0,3383000.0,,,,-8152000.0,-8152000.0,,,8192000.0,-8192000.0,238000.0,11000.0,113000.0,,,,0.0,10000000.0,0.0,0.0,3676000.0,,,,,,,,,,806000.0,,5331000.0,-48596000.0,,,,,,,,7698000.0,124635000.0,,,,,,,,,,,,,0.0,,,,,
2020-09-30,2020-11-10,10-Q,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,953000.0,,,12000.0,174482000.0,1127000.0,,,121770000.0,119218000.0,12000.0,118062000.0,,118074000.0,,108679000.0,118074000.0,108679000.0,,,,150000000.0,24055467.0,24055467.0,0.0,-8392000.0,,,1000.0,,,,,,,,,,,,,,,,24000.0,-0.36,,,,,,,,1547000.0,10831000.0,0.0,0.0,0.0,2766000.0,0.0,,,,,,23000.0,226000.0,,158000.0,268000.0,158000.0,68000.0,121770000.0,4265000.0,1333000.0,,,,-8393000.0,-8393000.0,,,8416000.0,-8416000.0,239000.0,1000.0,140000.0,,,,0.0,10000000.0,0.0,0.0,2477000.0,,,,,,,,,,980000.0,,5650000.0,-56989000.0,,,,,,,,8062000.0,117505000.0,,,,,,135000.0,,,,,,,0.0,,,,,
2020-12-31,2021-03-16,10-K,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,1243000.0,-119000.0,458000.0,6000.0,175836000.0,4388000.0,,3366280.0,114724000.0,113535000.0,6000.0,108656000.0,,108662000.0,20000.0,101429000.0,108662000.0,101429000.0,-34775000.0,,,150000000.0,24062775.0,24062775.0,0.0,-33333000.0,,,6000.0,18978000.0,0.0,45301000.0,15241000.0,249000.0,1317000.0,1243000.0,837000.0,18978000.0,203000.0,,0.04,,354000.0,,13000.0,-1.44,,0.0,0.21,0.353,,0.125,0.026,2445000.0,9809000.0,0.0,0.0,0.0,12457000.0,,555000.0,1875000.0,,198000.0,524000.0,494000.0,426000.0,,,158000.0,268000.0,,114724000.0,5180000.0,,-24000.0,-7981000.0,-26770000.0,-33339000.0,-33339000.0,1.0,1.0,33833000.0,-33833000.0,299000.0,6000.0,38000.0,,11097000.0,635000.0,1e-05,10000000.0,0.0,0.0,4873000.0,,,-192000.0,,29000.0,3751000.0,139000.0,-33339000.0,1348000.0,890000.0,,21376000.0,-66298000.0,4388000.0,0.0,,0.79,0.7,0.0148,0.0028,7233000.0,109544000.0,,,29000.0,,,139000.0,,,,,,,0.0,0.0,0.0,11755000.0,,
2021-03-31,2021-05-03,10-Q,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,1270000.0,-29000.0,,3000.0,179311000.0,1310000.0,,4041091.0,107283000.0,105756000.0,3000.0,102025000.0,,102028000.0,376000.0,97277000.0,102028000.0,97277000.0,-4152000.0,,,150000000.0,24256964.0,24256964.0,0.0,-9705000.0,,,-3000.0,,,,,,,,,,,,,,116000.0,,,-0.41,,,,,,,,651000.0,17450000.0,0.0,0.0,0.0,3156000.0,0.0,-329000.0,-1238000.0,,1000.0,-1145000.0,10000.0,360000.0,,,,158000.0,202000.0,107283000.0,3969000.0,,2165000.0,2353000.0,-8670000.0,-9702000.0,,,,9712000.0,-9712000.0,300000.0,-3000.0,83000.0,,,97000.0,1e-05,10000000.0,0.0,0.0,3728000.0,,,2165000.0,,,2450000.0,,-9702000.0,,1227000.0,,6556000.0,-76000000.0,1310000.0,0.0,,0.8,0.79,0.0101,0.0063,4751000.0,103314000.0,,,,,2165000.0,,,,,,,,0.0,,,,,
2021-06-30,2021-08-05,10-Q,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,2374000.0,,,1000.0,188467000.0,1385000.0,,,106930000.0,105015000.0,1000.0,102807000.0,,102808000.0,,99495000.0,102808000.0,99495000.0,,,,150000000.0,24972830.0,24972830.0,0.0,-11138000.0,,,-2000.0,,,,,,,,,,,,,,,,,-0.45,,,,,,,,1130000.0,15678000.0,0.0,0.0,0.0,3295000.0,0.0,,,,,,6000.0,293000.0,,,,158000.0,135000.0,106930000.0,5601000.0,,,,,-11139000.0,,,,11145000.0,-11145000.0,318000.0,1000.0,47000.0,,,,1e-05,10000000.0,0.0,0.0,2207000.0,,,,,,,,,,1597000.0,,7850000.0,-87139000.0,,,,,,,,3313000.0,101329000.0,,,46000.0,,7665000.0,60000.0,,,,,,,0.0,,,,,
2021-09-30,2021-11-01,10-Q,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,1707000.0,,,,215314000.0,1508000.0,,,122638000.0,120852000.0,,119260000.0,,119260000.0,,118260000.0,119260000.0,118260000.0,,,,150000000.0,27731638.0,27731638.0,0.0,-11561000.0,,,-1000.0,,,,,,,,,,,,,,,,,-0.45,,,,,,,,1710000.0,15151000.0,0.0,0.0,0.0,3394000.0,0.0,,,,,,3000.0,,,,,,,122638000.0,6023000.0,,,,,-11560000.0,,,,11563000.0,-11563000.0,324000.0,-1000.0,52000.0,,,,1e-05,10000000.0,0.0,0.0,1592000.0,,,,,,,,,,1462000.0,,8169000.0,-98699000.0,,,,,,,,1000000.0,116615000.0,,,,,24880000.0,459000.0,,,,,,,0.0,,,,,
2021-12-31,2022-03-17,10-K,"CABALETTA BIO, INC.",CABA,CIK0001759138,USD,2333000.0,-62000.0,1191000.0,,230543000.0,5804000.0,,4257213.0,126336000.0,124541000.0,,,,0.0,135000.0,122222000.0,122222000.0,122222000.0,20793000.0,,,150000000.0,28927129.0,28927129.0,0.0,-46289000.0,,,-6000.0,36224000.0,0.0,85548000.0,28857000.0,250000.0,3359000.0,2616000.0,1074000.0,36224000.0,256000.0,,0.04,,733000.0,,,-1.8,,0.0,0.21,0.373,,0.125,0.044,2977000.0,14897000.0,,,,13819000.0,,975000.0,2110000.0,,58000.0,-2554000.0,24000.0,4658000.0,,1500000.0,1500000.0,1658000.0,,126336000.0,8380000.0,,48903000.0,5999000.0,-34109000.0,-46289000.0,,1.0,1.0,46313000.0,-46313000.0,357000.0,,54000.0,,,1166000.0,1e-05,10000000.0,0.0,0.0,2319000.0,,,48253000.0,,71000.0,7165000.0,579000.0,-46289000.0,2629000.0,1438000.0,,32494000.0,-112587000.0,5804000.0,0.0,,0.81,0.79,0.0139,0.0063,,117956000.0,,,71000.0,,48253000.0,579000.0,,,,,,,,0.0,0.0,17246000.0,,0.0
