end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedBonusesCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AdditionalPaidInCapital,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalStockSplit,AllowanceForNotesAndLoansReceivableCurrent,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDividendsPaidToParentCompanyByUnconsolidatedSubsidiaries,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockDiscountOnShares,CommonStockHeldInTrust,CommonStockIssuedEmployeeStockTrust,CommonStockOtherSharesOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,CompensatingBalanceAmount,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredCompensationArrangementWithIndividualSharesIssued,DeferredCompensationCashbasedArrangementsLiabilityCurrentAndNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesCurrent,Deposits,Depreciation,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DiscontinuedOperationTaxEffectOfAdjustmentToPriorPeriodGainLossOnDisposal,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,DistributionsPayableToRealEstatePartnerships,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,ExplorationCostsCumulative,GainLossOnDispositionOfAssets,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInFuelInventories,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseDecreaseInRetailRelatedInventories,IndefiniteLivedLicenseAgreements,InterestPaid,InventoryGross,InventoryLandHeldForDevelopmentAndSale,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiquidationBasisOfAccountingRemeasurementGainLossOnAccruedCostsToDisposeOfAssetsAndLiabilities,LoansAndLeasesReceivableGrossCarryingAmount,LoansPayableCurrent,LongTermInvestmentsAndReceivablesNet,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAllocatedToLimitedPartners,NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherBorrowings,OtherCostAndExpenseOperating,OtherCostOfServices,OtherLiabilitiesCurrent,PaymentsForOtherOperatingActivities,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForProceedsFromHedgeInvestingActivities,PaymentsForProceedsFromLoansReceivable,PaymentsForProceedsFromProductiveAssets,PaymentsForSoftware,PaymentsOfMergerRelatedCostsFinancingActivities,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireInvestments,PaymentsToAcquireLoansReceivable,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PostconfirmationLiabilitiesAndStockholdersEquity,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,ProceedsFromSaleOfLoansHeldForInvestment,ProceedsFromSaleOfOtherPropertyPlantAndEquipment,ProceedsFromSaleOfProductiveAssets,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,ProfitLossFromRealEstateOperations,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseNet,PublicUtilitiesInventory,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionDueFromToRelatedPartyCurrent,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,Revenues,RevenuesAndGainsReportingCurrencyDenominatedValue,SaleOfStockPricePerShare,SecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,TemporaryEquitySharesIssued,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockDeferredEmployeeStockOwnershipPlan,TreasuryStockPreferredShares,TreasuryStockValue,UtilitiesOperatingExpenseDepreciationAndAmortization,UtilitiesOperatingExpenseOperations,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,ValuationAllowancesAndReservesBalance,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2017-04-30,2017-06-13,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,,,,,,3690.0,17181.0,21951.0,,,,,,,,15319.0,,,,,,,,,,,,,,,,,3000.0,,,,,,315.0,2929.0,5100.0,,,,,,,298.0,1080.0,,,,,,,,0.0,,13000.0,,,,3956.0,12325.0,,,,,,,,,,,,,,,,,,,,,,,,,21951.0,,18100.0,18398.0,,,,,,,,,,,,,5440.0,,,,,3956.0,,,,,,,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3690.0,,1862.0,,,,,,,553.0,12640.0,,,,,,,,,,,,,3553.0,,,,,,,,,,,,,,,,,,,,,,,,8369.0,,,,3000000.0,,,
2017-07-31,2017-08-31,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,23959.0,,,,,17033.0,15172.0,32745.0,,,,,,,,4421.0,,,,,,,,,,,,,,,,75000000.0,4275.0,3000000.0,0.001,,,,172.0,,,,,,,,,,540.0,,,-9441.0,,,,,0.0,,13100.0,,,,14369.0,4928.0,,,,,,,,,,,,,,,,,,,,,,,,,32745.0,,13100.0,13100.0,,,,,,,,,,,,,-9441.0,,,,,14369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17033.0,,10751.0,,,,,,,-8589.0,5100.0,,,,,,,,,,,,,19645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146196.0,,,
2017-10-31,2018-01-31,10-K,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,27040.0,,,,,16155.0,18036.0,34191.0,,,,,,,7415.0,7415.0,,7415.0,,,,6395.0,,,,,,,,,,75000000.0,4440.0,4440000.0,0.001,,,,644.0,,0.0,,,,,,3585.0,,0.0,1415.0,,-17069.0,,,,,0.0,,19900.0,,,,37855.0,20786.0,,,,,,,-17069.0,0.0,-3585.0,0.0,,,4960.0,,,,,,-10621.0,-10621.0,,0.0,10621.0,,34191.0,34191.0,19900.0,19900.0,,,,19900.0,,,45280.0,,-12610.0,,-26275.0,,-17069.0,-17069.0,,,,37855.0,-17069.0,,,,,,,,,,16800.0,-17570.0,,,,,16800.0,-17570.0,,,,0.0,,28480.0,,,,,,,,,,16155.0,,10621.0,,,,,,,-17189.0,21430.0,,4440000.0,,37855.0,,,,,,,,,14291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358219.0,,,
2018-01-31,2018-03-02,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,27040.0,,,,,16794.0,15416.0,32210.0,,,,,,,506.0,506.0,,,,,,-6909.0,,,,,,,,,,75000000.0,4440.0,4440000.0,0.001,,,,645.0,0.0,2000.0,,,,,,,,1518.0,879.0,,-3980.0,,,,,0.0,,19900.0,,,,12285.0,8305.0,,,,,,,,,,0.0,,2000.0,-6453.0,,645.0,,,0.0,,,,0.0,,,32210.0,,21900.0,21900.0,,,,,,,0.0,0.0,-6453.0,,-455.0,,-3980.0,,,,,12285.0,,,,,,,,879.0,,,,,,,,,0.0,0.0,,,,4935.0,,,,,,0.0,,,,-3980.0,,15276.0,,9975.0,,,,,,,-21169.0,8950.0,,,,,,,,,,,,,10311.0,,,,,,,,,,,,,,,,,,,,,,,,-3980.0,,,,4440000.0,,,
2018-04-30,2018-06-11,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,27040.0,,,,,14398.0,18730.0,33128.0,,,,,,,4569.0,4569.0,,,,,,,,,,,,,,,,75000000.0,4440.0,4440000.0,0.001,,,,1562.0,613.0,,,,,,,,,,,,,,,,,0.0,,19900.0,,,,4326.0,7244.0,,,,,,,,,,,,,,,,,,,,,,,,,33128.0,,19900.0,19900.0,,,,,,,,,,,,,2305.0,,,,,4326.0,2305.0,,,,,,,,,,,,,,,,,,,,,5748.0,,,,,,,,,,,,14398.0,,8413.0,,,,,,,-18252.0,8806.0,,,,,,,,,,,,,13228.0,,,,,,,,,,,,,,,,,,,,,,,,2918.0,,,,4440000.0,,,4440000.0
2018-07-31,2018-08-10,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,0.0,,,,,13519.0,15428.0,28947.0,,,,,,,1205.0,1205.0,,,,,,,,,,,,,,,,75000000.0,4440.0,4440000.0,0.001,,,0.0,0.0,0.0,,,,,,,,,,,,-10181.0,,,,,0.0,,25900.0,,,,10181.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,28947.0,,25900.0,25900.0,,,,,,,,,,,,,-10181.0,,,,,10181.0,-10181.0,,,,,,,,,,,,,,,,,,,,,5809.0,,,,,,,,,,,,13519.0,,8414.0,,,,,,,-28433.0,0.0,,,,,,,,,,,,,3047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,52800000.0,,,
2018-10-31,2019-02-11,10-K,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,0.0,,,,,0.0,,27040.0,,,,,18893.0,10057.0,8836.0,0.0,8836.0,10057.0,,,,5719.0,0.0,,,,,,-1696.0,6000.0,-533.0,6000.0,0.0,,,,,,75000000.0,4440.0,4400000.0,0.001,,,0.0,,0.0,,,,,0.0,8082.0,-8082.0,,,3514.0,,,-21298.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,-21298.0,-21298.0,,0.0,-8082.0,0.0,0.0,,0.0,,0.0,,,0.0,,10621.0,0.0,0.0,0.0,,25900.0,18893.0,25900.0,25900.0,25900.0,,,25900.0,,0.0,6000.0,,-533.0,0.0,0.0,-7163.0,-21298.0,-21298.0,,,0.0,0.0,-21298.0,38487.0,0.0,,,,,,,,6000.0,,,,,,,0.0,,-7007.0,,0.0,4338.0,0.0,0.0,,,,,,0.0,-21298.0,,0.0,8836.0,,,0.0,,0.0,,5719.0,-38487.0,0.0,21161.0,4440000.0,,33908.0,,,,,,,0.0,,-7007.0,,-7007.0,,,,,,,,,,,,,,0.0,,,,,,3000000.0,0.0,,,4473.0,8082.0,53280000.0,,,53280000.0
2019-01-31,2019-03-15,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,27040.0,,,,,1136.0,6543.0,7679.0,,,,,,,2910.0,2910.0,,,,,,-2809.0,6000.0,7253.0,,,,,,,,750000000.0,4440.0,4440000.0,0.001,,,0.0,,0.0,,,,,,,,,,446.0,,-17213.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,-17213.0,-17213.0,,,,0.0,0.0,0.0,0.0,,0.0,,,705.0,,,,0.0,,,7679.0,,31900.0,31900.0,,,,31900.0,,,6000.0,,7253.0,0.0,-16062.0,0.0,-17214.0,,,,0.0,0.0,-17213.0,,,,,,,,,0.0,,,,,,,6000.0,0.0,,,,3633.0,,,,,0.0,7253.0,,,0.0,-17213.0,,1136.0,,,,0.0,,0.0,,,-55701.0,0.0,,,,,0.0,,,,,,,,-24221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,52800000.0,,,53280000.0
2019-04-30,2019-06-26,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,,,,,,,,0.0,,,,,0.0,131.0,131.0,,,,,,,131.0,131.0,,,,,,,,,,-21800.0,,,,,,750000000.0,53280.0,53280000.0,0.001,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,-12393.0,,,,,,,,,,,,,,,,,,,,131.0,,36745.0,36745.0,,,,36745.0,,,,,,,,,-12393.0,,,,0.0,0.0,-12393.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,-12393.0,,0.0,,,,,,0.0,,,-68094.0,0.0,,,,,,,,,,,,,-36614.0,,-36614.0,,,,,,,,,,,,,,,,,,,,,,-12393.0,,,,53280000.0,,,53280000.0
2019-07-31,2019-09-19,10-Q,"Diamond Holdings, Inc.",DIAH,CIK0001692981,USD,,,1700.0,,,,,,,36741.0,,,,,0.0,0.0,66150.0,,,,,,,0.0,0.0,,,,,,,,,,-21800.0,,,,,,750000000.0,54430.0,27215000.0,0.001,,,0.0,,0.0,,,,,,,,,,,,-59808.0,,,,,0.0,,122981.0,,,,2854.0,0.0,-59808.0,,,,0.0,,,,,,,,,,,,,,,,66150.0,,,,-58531.0,66150.0,124681.0,124681.0,,,,,,,,,,,,,-59808.0,,,,59808.0,7203.0,-59808.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,35824.0,-59808.0,,,,,,,,13927.0,,,-127902.0,0.0,,,,,,,,,,,,,-58531.0,,,,,,,,,,,,,,,37891.0,,,,,,,,,,,,,54430000.0,,,
