end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerAssetGross,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,CostOfRevenue,CustomerDepositsNoncurrent,DebtConversionConvertedInstrumentAmount1,DebtInstrumentFaceAmount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCostsCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DilutiveSecurities,DividendsCommonStock,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiability,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaidNet,IncomeTaxReconciliationNondeductibleExpenseOther,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpenseDebt,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InterestPayableCurrent,InterestReceivableCurrent,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LicensesRevenue,LoansReceivableBasisSpreadOnVariableRate,LoansReceivableNet,LongTermDebtCurrent,LongTermDebtNoncurrent,LossContingencyNumberOfDefendants,MembersEquity,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,NumberOfOperatingSegments,NumberOfReportingUnits,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,PaidInKindInterest,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockDividendsAndOtherAdjustments,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RevenueRemainingPerformanceObligation,Revenues,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,ShortTermInvestments,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,SubleaseIncome,TaxCreditCarryforwardAmount,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityDividendsAdjustment,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TemporaryEquityValueExcludingAdditionalPaidInCapital,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AdvertisingExpense,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,ProceedsFromIssuanceOfConvertiblePreferredStock
2014-03-31,2014-05-12,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,687880.0,,185994.0,,46867287.0,,,,,,,,,36282101.0,36282101.0,,,36065537.0,,36065537.0,32204392.0,,,,,,,,,,0.001,30000000.0,8537877.0,8537877.0,8538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44,,0.0,,,,,,,,102529.0,,,0.0,,,,,727149.0,,,,,,,,0.0,,,,-13128.0,,,,,,,,170470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687880.0,36282101.0,,,,,,,,,,,,34455669.0,,,,-2251277.0,-2543839.0,,,,,,,10176.0,2543839.0,-2543839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216564.0,,34455669.0,,,,,,,,,,,,,,,,1816690.0,,-11281604.0,,,,,,,95960.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,34455669.0,95960.0,,,,,,,,,,,,,,,,5749220.0,,,,,,,,
2014-06-30,2014-08-12,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,667355.0,,43293.0,,47383814.0,,,,,,,,,32857990.0,32808605.0,,,32643391.0,,32643391.0,,,,,,,,,,,0.001,30000000.0,8537877.0,8537877.0,8538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49385.0,,,,,,,,,,-0.46,,0.0,,,,,,,,233487.0,,,,,,,,1327567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,667355.0,32857990.0,,,,,,,,,,,,,,,,,-3920113.0,,,,,,,30019.0,3920484.0,-3920484.0,,,,,,,,,,,,,,,,,,,,,,49385.0,,,,,,,,,,,,,,,,165214.0,,,,,,,,,,,,,,,,,,2592917.0,,-15201717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,8537877.0,,,,,,,,
2014-09-30,2014-11-12,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,1298923.0,,19225.0,,47812754.0,,,,,,,,,30075343.0,30025958.0,,,29892515.0,,29892515.0,,,,,,,,,,,0.001,30000000.0,8537877.0,8537877.0,8538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49385.0,,,,,,,,,,-0.45,,0.0,,,,,,,,350730.0,,,,,,,,1314441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,,,,,,,,,,,,1298923.0,30075343.0,,,,,,,,,,,,,,,,,-3843154.0,,,,,,,16304.0,3843898.0,-3843898.0,,,,,,,,,,,,,,,,,,,,,,49385.0,,,,,,,,,,,,,,,,133443.0,,,,,,,,,,,,,,,,,,2529457.0,,-19044872.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,8537877.0,,,,,,,,
2014-12-31,2015-03-23,10-K,PLx Pharma Inc.,PLXP,CIK0001497504,USD,1260598.0,,23901.0,,48259451.0,,,,,,,,,27209838.0,27160453.0,,,27040325.0,,27040325.0,23179180.0,,,,,,,,,846288.0,0.001,30000000.0,8538329.0,8538329.0,8538.0,,,,,,,,,,,,,,,,,,,5892683.0,,,,4797498.0,,506325.0,588860.0,5892683.0,,,49385.0,,,,,,,,,,-1.73,,0.0,-0.34,0.339,,0.001,,,,511769.0,,,,,,,,4684497.0,,,,,,,,0.0,,,0.1,559590.0,,,,,,,,74034.0,-49385.0,,,,,,,,1793.0,,,,,,,,,,,,,,,,,,,,,,1260598.0,27209838.0,,0.0,,,,,,,,,,34455669.0,,,,-11276489.0,-13580984.0,,,,,,,73570.0,13582777.0,-13582777.0,,,,,,,191898.0,,,,,,,,,,,,,,10774358.0,49385.0,,,,,,,,,,,,,,,,120128.0,,34455669.0,,,,,,,,,,,,30734.0,,,,8898280.0,,-22318749.0,,,,,49385.0,,1418312.0,-21000.0,,42000.0,14000.0,0.0,0.596,0.0123,,,,,,861287.0,,861287.0,13.9,,13.9,,,,213447.0,,,,25949240.0,,,0.0,,,,,34455669.0,1418312.0,,,,,,,,,,,,,,,,7850350.0,,,,,,,,
2015-03-31,2015-05-13,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,697674.0,,30075.0,,49981969.0,,,,,,,,,24182225.0,24132840.0,,,23999419.0,,23999419.0,-3040906.0,,,,,,,,,,0.001,30000000.0,8564675.0,8564675.0,8564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49385.0,,,,,,,,,,-0.49,,0.0,,,,,,,,31460.0,,,0.0,,,,,2478427.0,,,,,,,,0.0,,,,-562924.0,,,,,,,,13293.0,,,,,,,,,592.0,,,,,,,,,,,,,,,,,,,,,,697674.0,24182225.0,,,,,,,,,,,,,,,,-3040906.0,-4187233.0,,,,,,,,4187825.0,-4187825.0,,,,,,,153747.0,,,,,,,,,,,,,,,49385.0,,,,,,,,,,,,,,,,133421.0,,,,,,,,,,,,,,,,,,1709398.0,,-26505982.0,,,,,,,1643710.0,,,,,,,,,,,,,251000.0,,1112287.0,13.32,,11.35,78834.0,,,,,,0.0,,,,,,,,,,1643710.0,,,,,,,,,,,,,,,,8552150.0,,,,,,,,
2015-06-30,2015-08-12,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,1169156.0,,113356.0,,70318604.0,,,,,,,,,40960139.0,40910754.0,,,28689258.0,,28689258.0,,40700000.0,,,,,,,,,0.001,30000000.0,10269507.0,10269507.0,10269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49385.0,,,,,,,,,,-0.47,,0.0,,,,,,,,196785.0,,,,,,,,1744257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.0,,,,,,,,,,2615.0,,,,,,,,,,,,1169156.0,40960139.0,,,,,,,,,,,,,,,,,-4031908.0,,,,,,,,4034523.0,-4034523.0,,,,,,,115596.0,,,,,,,,,,,,,,,49385.0,,,,,,,,,,,,,,,,229547.0,,19700000.0,,,,,,,,,,,,,,,,2290266.0,,-30537890.0,,,,,,,,,,,,,,,,,,,,,,1112287.0,13.32,,,,,,,12.5,11991949.0,,39790983.0,,,,1702000.0,,,,,,,,,,,,,,,,,,,,,8584554.0,,,,,,,,
2015-09-30,2015-11-13,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,805765.0,,29377.0,,71119062.0,,,,,,,,,36377922.0,36328537.0,,,9193701.0,,9193701.0,,36200000.0,,,,,,,,,0.001,30000000.0,10301114.0,10301114.0,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49,,0.0,,,,,,,,358552.0,,,,,,,,1571511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9359.0,,,,,,,,,,9359.0,,,,,,,,,,,,805765.0,36377922.0,,,,,,,,,,,,,,,,,-5019317.0,,,,,,,,5028676.0,-5028676.0,,,,,,,77445.0,,,,,,,,,,,,,,,49385.0,,,,,,,,,,,,,,,,154831.0,,,,,,,,,,,,,,,,,,3457165.0,,-35557206.0,,,,0.0,49385.0,,,,,,,,,,,,,,,,,1112287.0,13.32,,,,,,,,26980005.0,,35572157.0,,,,,,,,,,,,,,,,,,,,,,,,,10274718.0,,,,,,,,
2015-12-31,2016-03-22,10-K,PLx Pharma Inc.,PLXP,CIK0001497504,USD,1606307.0,,55787.0,,71852692.0,,,,,,,,,32407845.0,32358460.0,,,5234953.0,,91657.0,-21805372.0,32200000.0,,,,,,,,,0.001,30000000.0,10301114.0,10301114.0,10301.0,,,,,,,,,,,,,,,,,,,14582198.0,0.0,,,11353162.0,,1205464.0,2023572.0,14582198.0,,,49385.0,,,,,,,,,,-1.99,,0.0,0.34,0.339,,0.001,0.0,,,663404.0,,,0.0,,,,,7478527.0,,,,,,,,0.0,,,,345708.0,,,,,,,,26017.0,0.0,,,,,,,,22057.0,,,,,,,,,,,575211.0,,,,,,,,,,,1606307.0,32407845.0,,0.0,,,,,,,,-21805372.0,,19743885.0,-26956740.0,-26956740.0,,-14592517.0,-18742706.0,,,,,,,,18764763.0,-18764763.0,,,,,,,1172636.0,56571.0,251522.0,244658.0,238004.0,231534.0,150347.0,,,,,,,,25500000.0,49385.0,,,,,,,30956740.0,,,,,,,,,146145.0,,19743885.0,19743885.0,,,,,,4000000.0,,,,,,,,,11286236.0,,-41061455.0,,,,0.0,,,3275908.0,,,,,,,,,,,,,,,691374.0,12.44,,,575211.0,,,,,26977362.0,0.0,114157.0,,0.0,,,,,,19743885.0,3275908.0,,,1200000.0,,,,,,,,,,,,,9432705.0,,,,,,,,
2016-03-31,2016-05-11,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,869147.0,,16374.0,,73350755.0,,,,,,,,,27352166.0,27259249.0,,,4169675.0,,4169675.0,-1065278.0,27200000.0,,,,,,,,,0.001,30000000.0,10351613.0,10351613.0,10351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92917.0,,,,,,,,,,-0.56,,,,,,,,,,134868.0,,,0.0,,,,,2247207.0,,,,,,,,,,,,-737160.0,,,,,,,,-38175.0,-43532.0,,,,,,,,14242.0,,,,,,,,,,0.0,145020.0,,,,,,,,,,,869147.0,27352166.0,,,,,,,,,,-1065278.0,,,4009893.0,4009893.0,,-5075171.0,-5816632.0,,,,,,,,5830874.0,-5830874.0,,,,,,,,,,,,,,,,,,,,,,92917.0,,,,,0.0,,3990107.0,,,,,,,,,107970.0,,,,,,,,,8000000.0,,,,,,,,,3583667.0,,-46878087.0,,,,0.0,,,1353093.0,,,,,,,,741382.0,,,,,,,,,0.0,,145020.0,,,,,22981604.0,0.0,26483019.0,,,,,,,,,1353093.0,,,,,,,,,,,,,,,,10315726.0,,,,,,,,
2016-06-30,2016-08-03,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,945357.0,,6250.0,,74164907.0,,,,,,,,0.0,22834170.0,22777540.0,,,7586270.0,,385133.0,,22600000.0,,,,,,,,,0.001,30000000.0,10351613.0,10351613.0,10351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56630.0,,,,,,,,,,-0.33,,,,,,,,,,263264.0,,,,,,,,1450747.0,,,,,,,-1468127.0,,,,,,,,,,,,,,,,,,,,,24608.0,14786.0,,,,,,,,,,309.0,,,,,,,,,,,,945357.0,22834170.0,,,20000.0,,,,,,,,,,,,,,-1468127.0,,,-24299.0,,,,,1463828.0,-1443828.0,,,,,,,,,,,,,,,,,,,20477.0,,,56630.0,,,,,,,,,,,,,,,,207559.0,,,,,,,,,,,,,,,,,13081.0,3700913.0,,-52286445.0,,,,20000.0,,,,,,,,,,,741382.0,,,,,,,,,,,,,,,,14983711.0,,21888813.0,,,,,,,,,,,,,,,,,,,,,,,,,4383433.0,,,,,,,,
2016-09-30,2016-11-09,10-Q,PLx Pharma Inc.,PLXP,CIK0001497504,USD,890506.0,,39049.0,,75077642.0,,,,571289.0,,,,0.0,19060672.0,19004042.0,,,7838962.0,,187367.0,,18800000.0,,,,,,,,,0.001,30000000.0,10399642.0,10399642.0,10399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56630.0,,,,,,,,,,-0.25,,0.0,,,,,,,,252313.0,,,0.0,,,,,1041142.0,,,,,,,-1082441.0,,,,,,,,,,,,,,,,,,,,,28969.0,12829.0,,,,,,,,,,166.0,,,,,,,,,,,,890506.0,19060672.0,,,,,,,,,,,,,,,,,-1082441.0,,,-28803.0,,,,,1053638.0,-1053638.0,,,,,,,,,,,,,,,,,,,8957.0,,,56630.0,,,,,,,,,,,,,,,,169685.0,,,,,,,,,,,,,,,,,12496.0,3113919.0,,-56917875.0,,,,,,,,,,,,,,,696156.0,,,,,45226.0,,,,,,,,,,,10995395.0,,18170166.0,,,,,,,,,,,,,,,,,,,,,,,,,4383433.0,,,,,,,,
