end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,BillingsInExcessOfCostCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostMethodInvestments,CostMethodInvestmentsRealizedGains,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentFaceAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsInvestments,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestments,ExchangeFees,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrantsReceivable,GrantsReceivableCurrent,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InvestmentIncomeInterest,Investments,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestExpenseTransferAgentAndCustodianFees,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherExpenses,OtherNonoperatingExpense,PaidInKindInterest,PaymentsForProceedsFromOtherInvestingActivities,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireTradingSecuritiesHeldforinvestment,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxCreditCarryforwardAmount,TemporaryEquityCarryingAmountAttributableToParent,TradingSecurities,TradingSecuritiesRealizedGainLoss,TradingSecuritiesRealizedLoss,TradingSecuritiesUnrealizedHoldingGainLoss,UnrealizedGainLossOnInvestments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashAvailableForDistributions,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,DeferredIncomeTaxesAndTaxCredits,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnInvestments,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDispositionOfBusiness,OtherCashEquivalentsAtCarryingValue,OtherComprehensiveIncomeLossNetOfTax,PropertyPlantAndEquipmentOther,ResearchAndDevelopmentArrangementWithFederalGovernmentCostsIncurredNet
2010-09-30,2010-11-15,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,,,,,,,,,,,,,,,,,,,,,,5649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-8554.0,,,,,,8554.0,-8554.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-30,10-K,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,7554.0,21665.0,,2304.0,,1214066.0,,,,,,,365.0,365.0,,,,,,,,15.0,,15.0,-18585.0,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,52178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2221.0,,,,,,,,,,,10501.0,31523.0,365.0,31523.0,,,,7163.0,,-25748.0,-23527.0,,,,,,23527.0,-23527.0,,36.0,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,350.0,,,,,,,,7163.0,,,,,9200.0,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-31158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-13,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,,,,,,,,,,,,,,,,,,,,,,56.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2893.0,,,,88.0,,,,,,,552.0,,,,,,,10090.0,,-10049.0,-7244.0,,,,,,7244.0,7244.0,,24.0,,,,,,,,,,,,,,,,,,,,,,10090.0,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,1450.0,39072.0,,0.0,,1214066.0,,,,,,,201.0,201.0,,,,,,,,26.0,,26.0,,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,61340.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,40522.0,201.0,40522.0,,,,,,,-1919.0,,,387.0,,,1919.0,-1919.0,,36.0,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,175.0,,,,,,,,,,,,,1200.0,,,,,-1200940.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-40320.0,,,,,,,,,,,,,,,,,,,,,,,,,7894111.0,,,,,,,,,,,,
2011-09-30,2011-11-18,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,868.0,45662.0,,0.0,,1214066.0,,,,,,,90.0,90.0,,,,,,,,2.0,,2.0,,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,67460.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46530.0,90.0,46530.0,,,,,,,-6120.0,,,388.0,,,6120.0,-6120.0,,24.0,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,88.0,,,,,,,,,,,,,1968.0,,,,,-1200940.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-46440.0,,,,,,,,,,,,,,,,,,,,,,,,,7894111.0,,,,,,,,,,,,
2011-12-31,2012-03-30,10-K,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,450.0,48412.0,,,,1214066.0,,,,,,,364.0,364.0,,,,,,,,14.0,,14.0,-1.0,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,569518.0,,,-105361.0,,,,,,,69518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9408.0,,,,,,,,,,,1090.0,48862.0,364.0,48862.0,,,,26747.0,,-26748.0,-17340.0,,,1650.0,,,17340.0,-17340.0,,180.0,,,,,,,,,0.001,20000000.0,0.0,0.0,,350.0,350.0,,,,,,,26747.0,,,,,9350.0,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-48498.0,,,,,,,,,,,,,,,,,,,,,,,-3208.0,,7894111.0,,,,,,,,,,,,
2012-03-31,2012-05-15,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,5808.0,49261.0,,1140.0,,1214066.0,,,,,,,293.0,293.0,,,,,,,,30.0,,30.0,16.0,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,76936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6498.0,,,,-87.0,,,,,,,507.0,56209.0,293.0,56209.0,,,,849.0,,-833.0,-7418.0,,,488.0,,,7418.0,-7418.0,,93.0,,,,,,,,,0.001,20000000.0,,,,,,,,,,,,849.0,,,,,5000.0,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-55916.0,,,,,,,,,,,,,,,,,,,,,,,,,7894111.0,,,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,1300.0,56582.0,,,,1214954.0,,,,,,,189.0,189.0,,,,,,,,,,14.0,,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,79601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.0,,,,,,,57882.0,189.0,57882.0,,,,,,,-2665.0,,,390.0,-888.0,,1777.0,-1777.0,,37.0,888.0,,,,,,,,0.001,20000000.0,0.0,0.0,,,175.0,,,,,,,,,,,,1200.0,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-57693.0,,,,,,,,,,,,,,,,,,,,,,,,,7894111.0,,,,,,,,,,,,
2012-09-30,2012-11-13,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,375.0,59642.0,,,,1215944.0,,,,,,,159.0,159.0,,,,,,,,,,71.0,,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,82756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,,,,,,,60017.0,159.0,60017.0,,,,,,,-3156.0,,,388.0,-990.0,,2166.0,-2166.0,,24.0,990.0,990.0,,,,,,,0.001,20000000.0,0.0,0.0,,,88.0,,,,,,,,,,,,1475.0,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-59858.0,,,,,,,,,,,,,,,,,,,,,,,,,7894111.0,,,,,,,,,,,,
2012-12-31,2013-04-15,10-K,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,450.0,62817.0,,,,1216980.0,,,,,,,651.0,651.0,,,,,,,,,,114.0,100.0,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,586550.0,,,-108512.0,,,,,,,86550.0,,,,,,0.0,-0.15,0.185,,,,,,,,,-0.035,,,,,,,,,,,,,,,,,,,,,,,,,187.0,2914.0,,,,,,912.0,63267.0,651.0,63267.0,,,,14405.0,,-14305.0,-17032.0,,,1565.0,-2914.0,,14118.0,-14118.0,,213.0,2914.0,2914.0,,,,,,,0.001,20000000.0,0.0,0.0,,,537.0,,,,,,,14405.0,,,,,8875.0,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-62616.0,,,,,,,,,,,,,,,,,,,,,,,-3151.0,,7894111.0,,,,,,,,,,,,
2013-03-31,2013-05-20,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,100.0,65292.0,,,,1218038.0,,,,,,,389.0,389.0,,,,,,,,,,89.0,-25.0,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,89995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-350.0,,,,-237.0,1058.0,,,,,,787.0,65392.0,389.0,65392.0,,,,2475.0,,-2500.0,-3445.0,,,594.0,-1058.0,,2387.0,-2387.0,,24.0,1058.0,1058.0,,,,,,,0.001,20000000.0,0.0,0.0,,,300.0,,,,,,,2475.0,,,,,,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-65003.0,,,,,,,,,,,,,,,,,,,,,,,,,7894111.0,,,,,,,,,,,,
2013-06-30,2013-08-19,10-Q,"Evolutionary Genomics, Inc.",FNAM,CIK0000884363,USD,,2800.0,70842.0,,,,1219159.0,,,,,,,948.0,948.0,,,,,,,,,,748.0,,,0.001,780000000.0,7894111.0,7894111.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,98807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.0,,,,,,317.0,73642.0,948.0,73642.0,,,,,,,-8812.0,,,350.0,-1121.0,,7691.0,-7691.0,,24.0,1121.0,,,,,,,,0.001,20000000.0,0.0,0.0,,,200.0,,,,,,,,,,,,5200.0,,,,,-1200940.0,,,,,,,,,,,,,,,,,,,,,,,,,,-72694.0,,,,,,,,,,,,,,,,,,,,,,,,,7894111.0,,,,,,,,,,,,
