end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,CapitalLeasedAssetsNoncurrentFairValueDisclosure,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod,ConvertibleDebt,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanContributionsByEmployer,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,Goodwill,GoodwillAndIntangibleAssetImpairment,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestOnConvertibleDebtNetOfTax,InterestPayableCurrent,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSuppliesNetOfReserves,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligations,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NotesPayableToBankCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossNetOfTax,OtherIncome,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForRepurchaseOfPrivatePlacement,PaymentsForUnderwritingExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProductWarrantyAccrual,ProductWarrantyAccrualPayments,ProductWarrantyExpense,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecordedUnconditionalPurchaseObligationDueWithinOneYear,RecoveryOfDirectCosts,ReimbursementRevenue,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfConvertibleDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TreasuryStockShares,TreasuryStockValueAcquiredCostMethod,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccumulatedAmortizationDeferredFinanceCosts,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination,DeferredFinanceCostsNet,DueFromRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,LongTermDebt,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermInvestmentsAndReceivablesNet,OtherPaymentsToAcquireBusinesses,PaymentsOfDebtIssuanceCosts,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueShareBasedCompensation
2010-06-30,2010-09-21,10-K,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-164249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266408.0,-149632.0,,,,,,,,,,,,,,,,331665.0,,,,,,,,,,,,,14645.0,,-0.15,,-0.15,,,,,,,,,,,,,,,,,,12053.0,,,,-12053.0,,,352237.0,,,,912.0,,,11074.0,34080.0,-29750.0,,,-49500.0,,,,21793.0,-9000.0,,,,15000.0,,,,,,,,,,,,,130.0,,,,,,,,,,8749.0,,-158381.0,,-157846.0,,,,495213.0,-142976.0,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,3304.0,,,,,,,,,12053.0,,,,,,,,,,,,,,,,,,,227494.0,,,,683902.0,279772.0,3176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018411.0,,1018411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-14,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99588.0,,,,,,,,,,,,,,,,,342980.0,,,,,,,,,,,,,,,-0.33,,-0.33,,,,,,,,,,,,,,,,,,17938.0,,,,,,,92790.0,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,-330950.0,,,,408812.0,-316022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246093.0,,,,435770.0,180657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,47398.0,,,1017896.0,,1017896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39570.0,,,,,,,,,,,,,,,,,361017.0,,,,,,,,,,,,,,,-0.31,,-0.31,,,,,,,,,,,,,,,,,,6443.0,,,,,,,134406.0,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,-302312.0,,,,421722.0,-287316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163672.0,,,,495423.0,264493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,47398.0,,,971013.0,,971013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-09-28,10-K,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,709395.0,,148824.0,54000.0,3015315.0,38259029.0,,,,22704.0,,33731.0,1112000.0,,1122815.0,872329.0,,,,,,,,,,,,,,,,,,,,,,19556.0,-396484.0,,,0.01,50000000.0,971013.0,971013.0,9710.0,,,,,,600000.0,780833.0,,1493021.0,,912.0,36292.0,,3631000.0,,2735000.0,347000.0,549000.0,-3631000.0,,23874.0,,57605.0,-1.06,,-1.06,0.001,-0.34,0.461,0.01,,-0.082,0.015,-0.063,711015.0,,,,,718684.0,,,148303.0,39518.0,,,,-35967.0,,,752116.0,-1051701.0,,912.0,912.0,,,260501.0,356376.0,,-31226.0,,-64776.0,,,,28399.0,-4165.0,,,188260.0,60000.0,,,180833.0,,82580.0,666285.0,,271608.0,,,312097.0,-10363.0,207.0,,553596.0,,1122815.0,2317447.0,,2355968.0,-474.0,,17515.0,,-413525.0,,-1052613.0,-1052613.0,-1052613.0,,1744024.0,-991908.0,,,,,,,,,,,,,,,,912.0,,,60000.0,,,,,,,,,18452.0,,,37664.0,,,,,,35967.0,,,,25000.0,-2658.0,2658.0,,3077541.0,62226.0,,,,195676.0,108000.0,,,,,825033.0,,-39463371.0,,2245137.0,958509.0,22704.0,,,,,,,,,,,,,,,,,-1194632.0,,,,,,,,,,,-474.0,994777.0,994777.0,,994777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,476921.0,,232169.0,4822.0,3020153.0,38271029.0,,,,,,,1112000.0,,2822876.0,2765488.0,,,,,,,,,,,,,,,,,,,,,,1788473.0,1768917.0,,,0.01,50000000.0,971013.0,971013.0,9710.0,,,,,,,795833.0,,365455.0,,,19779.0,,,,,,,,,,7937.0,7937.0,2.06,,1.15,,,,,,,,,684712.0,,,,,,,,148303.0,2050.0,2276286.0,,,-2050.0,,,139294.0,,,,912.0,,,-232474.0,-83345.0,-76393.0,-76393.0,,-16513.0,,,,4584.0,-45481.0,,778326.0,,15000.0,,15000.0,,,,661701.0,,,,,,,357.0,,553596.0,,2822876.0,2007067.0,,2355968.0,0.0,,2463497.0,,-694580.0,,1998441.0,1998441.0,2013441.0,,402496.0,-263202.0,,,,,,,,,,,,,,,,,,,15000.0,,,,,0.0,,,,1724.0,,,83145.0,,0.0,,,2463171.0,2050.0,,,,25000.0,,,,3077541.0,57388.0,,,,,,,,,0.0,151190.0,,-37464930.0,,504749.0,253356.0,12000.0,,,,,,,,,,,,,,,,,815809.0,,,,,,,,,,,,1749339.0,1749339.0,,971013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-02-14,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,212259.0,,162911.0,11083.0,3025297.0,38948831.0,,,,,,,1150000.0,,1672502.0,1620258.0,,,,,,,,,,,,,,,,,,,,,,786726.0,,,,0.01,50000000.0,1245339.0,1245339.0,12453.0,,,,,,,67569.0,,382454.0,,,28579.0,,,,,,,,,,,,-0.27,,-0.27,,,,,,,,,156533.0,,,,,,,,148303.0,99.0,,,,,,,111320.0,,,,,,,,,,,,,,,,,,,,,12708.0,,,,,,622397.0,,,,,,,176.0,,553596.0,,1672502.0,501023.0,,2355968.0,,,,,,,-324875.0,-324875.0,-324875.0,,423663.0,-312343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48224.0,,,,,,,,,,25000.0,,,,3077541.0,52244.0,,,,,,,,,,149044.0,,-37789805.0,,493774.0,274718.0,13400.0,,,,,,,,,,,,,,,,,1171479.0,,,,,,,,,,47398.0,,1191138.0,1191138.0,,1191138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,2012-05-15,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,294781.0,,119479.0,24760.0,3030440.0,38983092.0,,,,,,,811000.0,,1339568.0,1292467.0,,,,,,,,,,,,,,,,,,,,,,436219.0,,,,0.01,50000000.0,1245339.0,1245339.0,12453.0,,,,,,,68819.0,,371941.0,,,22619.0,,,,,,,,,,,,-0.4,,-0.4,,,,,,,,,189988.0,,,,,,,,148303.0,7308.0,,,,7308.0,,,10323.0,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,,698350.0,,,,,,,1.0,,553596.0,,1339568.0,625967.0,,2355968.0,,,,,,,-492139.0,-492139.0,-492139.0,,501213.0,-490890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38419.0,,,,,,,,,,25000.0,,,,3077541.0,47101.0,,,,,,,,,,198608.0,,-38281944.0,,382264.0,309913.0,34260.0,,,,,,,,,,,,,,,,,713601.0,,,,,,,,,,47398.0,,1245339.0,1245339.0,,1245339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-10-15,10-K,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,410316.0,,341900.0,62000.0,3035584.0,39009215.0,,,,78344.0,11446.0,3099.0,620000.0,,1246399.0,1204442.0,,,,,,,,,,,,,,,,,,,,,,145923.0,126367.0,,,0.01,50000000.0,1251339.0,1251339.0,12513.0,1.0,,,,,50000.0,51250.0,,1594990.0,,912.0,6387.0,,2726000.0,0.0,1913000.0,362000.0,451000.0,-2726000.0,,20269.0,,23368.0,0.83,,0.78,0.001,0.34,-0.943,0.017,,0.036,0.488,0.063,171205.0,228966.0,,,,0.0,,,148303.0,10226.0,2276286.0,,,10226.0,,,557406.0,961884.0,961884.0,912.0,912.0,,,-129079.0,-193076.0,-27165.0,-27165.0,,-29905.0,,,,-30648.0,3945.0,3945.0,112114.0,,30208.0,,30208.0,1250.0,115760.0,115760.0,682900.0,277392.0,277392.0,,289748.0,289748.0,14033.0,535.0,61089.0,553596.0,,1246399.0,727070.0,,2355968.0,-759791.0,,2471673.0,,-1585515.0,,960972.0,960972.0,991180.0,,1842135.0,-1284729.0,,,,,,,,,,,,,,,,912.0,,,30208.0,,,,,,,,,1724.0,,1724.0,33719.0,,0.0,,,2463171.0,10226.0,10226.0,,,25000.0,-1321.0,1321.0,,3077541.0,41957.0,,,,80023.0,108000.0,,,,759791.0,664696.0,674645.0,-38502399.0,,2152396.0,1187665.0,78344.0,4.8,0.03,0.0,0.0,,,9.38,,,1.07,,392587.0,160254.0,4.56,,16667.0,519329.0,,,,,,,,,,,,1275889.0,1275938.0,,1163775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-14,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,691428.0,,298621.0,70567.0,3040668.0,41220267.0,,,,,,,3106000.0,,3384292.0,3347419.0,,,,,,,,,,,,,,,,,,,,,,2337694.0,2191771.0,,,0.01,50000000.0,4029134.0,4029134.0,40291.0,,,,,,0.0,0.0,,433925.0,,,3500.0,,,,,,,,,,,5084.0,-0.27,,-0.27,,,,,,,,,193732.0,,,,,,,,148303.0,1938.0,0.0,,,1938.0,,,129473.0,,,,912.0,,,38975.0,43279.0,30182.0,30182.0,,-2887.0,,,,23297.0,-17782.0,-17782.0,0.0,,1250.0,,0.0,0.0,94669.0,,659603.0,269878.0,,,295056.0,,,0.0,,553596.0,,3384292.0,984227.0,,2355968.0,2417959.0,,1938.0,,-228126.0,,-358094.0,-358094.0,-358094.0,,486317.0,-356844.0,,,,,,,,,,,,,,,,0.0,,,1250.0,,242137.0,,,29556.0,,,,0.0,,,51501.0,,2500015.0,,,0.0,1938.0,1938.0,,,25000.0,,,,3077541.0,36873.0,,,,,,,,,52500.0,207291.0,,-38860493.0,,563398.0,280964.0,10508.0,,,,,,,,,,,,,,4.56,,,2400065.0,,,,,,,,,,,,1341919.0,1341919.0,,1341919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-02-14,10-Q,"PRECISION OPTICS CORPORATION, INC.",PEYE,CIK0000867840,USD,252320.0,,224382.0,58620.0,3046019.0,41243072.0,,,,,,,3056000.0,,2677167.0,2642095.0,,,,,,,,,,,,,,,,,,,,,,1635422.0,,,,0.01,50000000.0,4079134.0,4079134.0,40791.0,,,,,,,,,418329.0,,,26783.0,,,,,,,,,,,,-0.22,,-0.22,,,,,,,,,159698.0,,,,,,,,148303.0,1764.0,,,,1764.0,,,80338.0,,,,,,,,,,,,,,,,,,,0.0,,158.0,,,,87165.0,,692139.0,321320.0,,,283654.0,,,76149.0,,553596.0,,2677167.0,1160281.0,,2359518.0,,,,,,,-906484.0,-906484.0,-906484.0,,433813.0,-353475.0,,,,,,,,,,,,,,,,8860.0,,76149.0,,,,,,,,,,,,,90152.0,,,,,,,,,,25000.0,,,,3081091.0,35072.0,,,,,,,,,,166661.0,,-39766977.0,,498667.0,268916.0,10508.0,,,,,,,,,,,,,,,,,1516886.0,,,,,,,,,,,,4035656.0,4035656.0,,4035656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
