end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedPayrollTaxesCurrent,AccruedSalariesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForNotesAndLoansReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,CarryingCostsPropertyAndExplorationRights,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostMethodInvestments,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EquitySecuritiesFvNiGainLoss,FairValueOfAssetsAcquired,FurnitureAndFixturesGross,GainLossOnContractTermination,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherEmployeeRelatedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidExpense,InducedConversionOfConvertibleDebtExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementAmount,LoansPayableCurrent,LongTermLoansPayable,LongTermNotesPayable,LongTermPurchaseCommitmentAmount,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,LossContingencyRangeOfPossibleLossMaximum,LossOnContractTermination,MarketingExpense,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesCurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLeaseIncomeLeasePayments,OperatingLossCarryforwards,OptionIndexedToIssuersEquitySettlementAlternativesCashAtFairValue,OtherAssetsCurrent,OtherCostOfOperatingRevenue,OtherLoansPayableCurrent,OtherNoncashIncomeExpense,OtherSalesRevenueNet,OtherShortTermBorrowings,PaidInKindInterest,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,RevenueMineralSales,RevenueRecognitionMilestoneMethodRevenueRecognized,Revenues,RoyaltyRevenue,SalariesAndWages,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueTreasuryStockReissued,StockOptionPlanExpense,StockRedeemedOrCalledDuringPeriodValue,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,UnsecuredDebtCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1455357.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,,,,,,,,,,,,,,,,,,,,,,,81694.0,,,,,,,,,,,,262015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737.0,,,,,-262015.0,,,,,,,,,,,,,,,,,,,,,,7900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-269915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215528.0,,,,,,,,,,,,,,,,,,,,43750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,,,,,,,,,,,,,,,,,,,,,,,135938.0,,,,,,,,,,,,268668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26558.0,,,,,-18668.0,,,,,,,,,,,,,,,,,,,,,,8075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198360.0,,,,,,,,,,,,,,,,250000.0,,,,43750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,50820.0,,,,,1470209.0,,,6037394.0,,610874.0,889416.0,,,,,,451483.0,91483.0,,,,82483.0,82483.0,,0.0001,400000000.0,218592756.0,218592756.0,21859.0,,,,,1587227.0,,510098.0,,,,,,,,,,,,,6000.0,,,,-0.01,,,,,,,,,,,,60477.0,,,,,-1336425.0,-23895.0,,,,,,,,,278542.0,27621.0,,,,,,,,,,,27621.0,,,,,,,,,627678.0,,,,451483.0,1521029.0,,,,,,,,,,,360000.0,-75499.0,,,,157982.0,,-1364046.0,,,,,,,,,,,,,,,3000.0,,,,,,,,,,5000000.0,,,,,,,,,,-75499.0,637334.0,,,,,,,,,,,,,,-7128799.0,,250802.0,,,,,,,,,,,,,,,,,,,,,,,-610874.0,-1069546.0,,,,,,,,,,,510097.0,,,,1208.0,,627678.0,,,,,,,,196649027.0
2011-03-31,2011-05-13,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,,,,,,,,,,,,,,,,,,,,,,,57773.0,-24710.0,,,,,,,,,,,177195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.0,,,,,-177195.0,-8515.0,,,,,,,,,115000.0,,,,,,,,,-35500.0,,,,,,,,,,,,10500.0,,,,,,,,,,,,,,,,,,,,,-24710.0,,-177195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24656.0,,,,,,,,,,,,,,,,,,,,150500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,44516.0,,,,,433542.0,,,7465014.0,,,,,,,,,491290.0,131290.0,,,,1290.0,,,0.0001,400000000.0,239062553.0,239062553.0,23906.0,,,,,169694.0,,,,,,,,,,,,,,,56000.0,,,,,,,,,,,,,,,,1500.0,,,,,-169694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491290.0,478058.0,,,,,,,,,,,360000.0,,,,,,,-169694.0,,,,,,,,,,,,,,,3000.0,,,,,,,,,,5000000.0,,,,71000.0,,,,,,,17694.0,,,,,,,,,,,,,,-7475688.0,,,,,,150500.0,,,,,,,,,,,,,,,,,,,,13232.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,59600.0,,,,,548542.0,,,7475489.0,,,,,,,,,451950.0,91950.0,,,,,,,0.0001,400000000.0,239315456.0,239315456.0,23932.0,,,,,179924.0,,,,,,,,,,,,,,,53450.0,,,,,,,,,,,,,,,,9582.0,,,,,-179924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451950.0,608142.0,,,,,,,,,,,360000.0,,,,,,,-179924.0,,,,,,,,,,,,,,,3000.0,,,,,,,,,,5000000.0,,,,35500.0,,,,,,,19842.0,,,,,,,,,,,,,,-7655613.0,,,,,,150500.0,,,,,,,,,,,,,,,,239315456.0,,,,-156192.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-04-16,10-K,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,76470.0,,,,,,,,9109893.0,,559016.0,1962924.0,,,,,,433276.0,73276.0,,,,276.0,-82207.0,,0.0001,400000000.0,271808967.0,271808967.0,27181.0,,,,,2104268.0,,,,,,,,,,3554731.0,3554731.0,,,,,,,452799.0,-0.01,,0.0,-0.34,0.385,-0.045,,,,,,,20865.0,,,,,-2104268.0,25650.0,,,,,,,,,-203542.0,,,,,,,,,70000.0,,,,,,,,,,,,77000.0,,,,433276.0,529269.0,,,,,,,,,,,360000.0,,,,,-82207.0,,-2104268.0,,,,,,,,,,,,,,,3000.0,,,,,,,,,,5000000.0,,,,70000.0,,,,,,,120479.0,,,,,,,,,,,,,,-9233067.0,,,,,,,,,,1105138.0,,,,,,,5050000.0,0.39,,,,,,,-559016.0,-95993.0,,,,,,,,,,,,,77000.0,,70000.0,,1105138.0,1105138.0,,559016.0,,,,,241454960.0
2012-03-31,2012-05-15,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,69004.0,,,,,,,,9162240.0,,,,,,,,,1579911.0,1219911.0,,,,146.0,-130.0,,0.0001,400000000.0,273341657.0,273341657.0,27334.0,,,,,452026.0,,,,,,,,,,,,,,,,,,1756426.0,,,,,,,,,,,,,5906.0,,,,,-202026.0,-7466.0,,,,,,,1303627.0,,,,,,,,,,,1146765.0,,,,,,,,,,,,52500.0,,,,1579911.0,1825430.0,,,,,,,,,,,360000.0,,,,,-130.0,,-202026.0,,,,,,,,,,,,,,,3000.0,,,,,,,,,,5000000.0,,,,1216765.0,,,,,,,62406.0,,,,,,,,,,,,,,-9435093.0,,250000.0,,,,383714.0,,,,,,,,,,,,,,,,,,,,-245519.0,,,,,,,,,,,,,,,,,,,,,,,,273161404.0,
2012-06-30,2012-08-14,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,71278.0,,,,,,,,9202477.0,,,,,,,,,1191763.0,831763.0,,,,87.0,,,0.0001,400000000.0,275971191.0,275971191.0,27597.0,,,,,432522.0,,,,,,,,,,,,,,,,,,1508026.0,,,,,,,,,,,,,4909.0,,,,,-182522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191763.0,1579304.0,,,,,,,,,,,360000.0,,,,,,,-182522.0,,,,,,,,,,,,,,,3000.0,,,,,,,,,0.0001,5000000.0,,,,828676.0,,,,,,,43899.0,,,,,,,,,,,,,,-9617615.0,,250000.0,,,,383714.0,,,,,,,,,,,,,,,,,,,,-387541.0,,,,,,,,,,,,,,,,,,,,,,,,274580949.0,
2012-09-30,2012-11-14,10-Q,BRAVO MULTINATIONAL INCORPORATED,BRVO,CIK0001444839,USD,,57128.0,,,,,,,,9212917.0,,,,,,,,,804112.0,444112.0,,,,525.0,,,0.0001,400000000.0,276573740.0,276573740.0,27657.0,,,,,405001.0,,,,,,,,,,,,,,,,,,1279026.0,,,,,,,,,,,,,6301.0,,,,,-155001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804112.0,1336154.0,,,,,,,,,,,360000.0,,,,,,,-155001.0,,,,,,,,,,,,,,,3000.0,,,,,,,,,0.0001,5000000.0,,,,440587.0,,,,,,,14986.0,,,,,,,,,,,,,,-9772616.0,,250000.0,,,,383714.0,,,,,,,,,,,,,,,,,,,,-532042.0,,,,,,,,,,,,,,,,,,,,,,,,276332070.0,
