end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedSalesCommissionCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableNoncurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsFairValueDisclosureNonrecurring,BuildingsAndImprovementsGross,CapitalRequiredForCapitalAdequacy,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashDividends,CashEquivalentsAtCarryingValue,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiability,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredCompensationEquity,DeferredCompensationLiabilityCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsGross,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherAssetsCurrent,DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,DeferredIncomeTaxesAndOtherTaxReceivableCurrent,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilitiesNet,DeferredOtherTaxExpenseBenefit,DeferredRevenue,DeferredRevenueAdditions,DeferredRevenueCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,Dividends,DividendsAndInterestPaid,DividendsCash,DividendsPayableAmountPerShare,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseLiabilityNoncurrent,FinancialInstrumentsOwnedAtFairValue,FlightEquipmentNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfAccountsReceivable,GainLossOnSaleOfPropertyPlantEquipment,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCommodityContractAssetsAndLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInReceivables,InterestAndOtherIncome,InterestIncomeExpenseNet,InventoriesPropertyHeldForSaleCurrent,InventoryBuildingsAndImprovements,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryRawMaterialsAndSuppliesNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessAndRawMaterials,InvestmentIncomeInterest,Land,LeaseAndRentalExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtPercentageBearingFixedInterestRate,LongTermNotesAndLoans,MachineryAndEquipmentGross,NetCapital,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetInvestmentIncome,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseNet,OtherAccruedLiabilities,OtherAccruedLiabilitiesCurrent,OtherIncome,OtherNonoperatingIncome,PaymentsForProceedsFromShortTermInvestments,PaymentsOfDividends,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidTaxes,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfFlightEquipment,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromShortTermDebt,ProductWarrantyAccrual,ProductWarrantyAccrualAdditionsFromBusinessAcquisition,ProductWarrantyAccrualPayments,ProductWarrantyExpense,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForDoubtfulAccounts,ProvisionForOtherLosses,RealEstateAccumulatedDepreciation,ReceivablesNetCurrent,RecordedUnconditionalPurchaseObligationNonfinancialAssetsPledgedAsSecurityValue,ResearchAndDevelopmentExpense,ResultsOfOperationsIncomeBeforeIncomeTaxes,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,SharesOutstanding,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtCurrent,NotesPayable,OperatingLeaseLiabilityCurrent,PaymentsOfDebtIssuanceCosts,UnamortizedDebtIssuanceExpense
2009-11-30,2010-02-17,10-K,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,,,,,,,,,,,,,,,,,,,,,,,,6802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-28,2010-10-12,10-Q,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,,,,,,,,,,,,,,,,,,,,,,,,7399.0,,,,,,0.0,,,,,,,,,,,-4639.0,-5768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,1388.0,,-500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.0,,,,,,,,,,-93.0,,,,,,-1036.0,,,,,,,,,,,2578315.0,,,,,
2010-11-30,2011-02-08,10-K,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,700.0,2893.0,,81.0,,75.0,,573.0,36.0,,-7582.0,885.0,,0.0,,,20697.0,19251.0,,,498.0,,,9085.0,2283.0,,,9085.0,,,,0.1,10000000.0,3078315.0,2578315.0,308.0,,,,14602.0,,,,1203.0,,,,,,,216.0,,,,,,,,,834.0,,,913.0,,,277.0,,,268.0,,,,,,1.05,,,766.0,,,,632.0,,,-3.0,,,,4115.0,,1419.0,1171.0,,-13.0,-529.0,0.0,,30.0,,,-690.0,285.0,,,392.0,,380.0,-109.0,,,,,,,,,,5121.0,2302.0,,,2819.0,,3.0,80.0,,20697.0,2948.0,,,,,,,,,,,6936.0,,-258.0,-381.0,2922.0,2696.0,,,,19075.0,3995.0,,,,,,,399.0,,117.0,0.0,-258.0,,,-388.0,,239.0,,239.0,0.0,,,,,7.0,,,,,,,2696.0,,9028.0,1446.0,,,,,2893.0,,455.0,,17529.0,,,23070.0,4018.0,,1000.0,17472.0,,,,,500000.0,-1250.0,,,,,,,
2011-02-26,2011-04-12,10-Q,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,,,,,,,,,,,,,,,,,,,,,,,,8278.0,-807.0,,,,0.1,,,,,,,,,,,,-3402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,0.26,,,,,,,,,,,,,,10598.0,,-381.0,7.0,,-61.0,205.0,374.0,,,,,-76.0,-345.0,,,7.0,,-91.0,-55.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-258.0,-1255.0,706.0,678.0,,,,-4531.0,1059.0,,,,,,,,,,,-258.0,-1000.0,,-255.0,,,,,,,,,,,,,,,,,678.0,,,,,,,,,,-149.0,,,,,5590.0,-980.0,,,,,,,,,,,,,,,,
2011-05-28,2011-07-12,10-Q,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,,,,,,,,,,,,,,,,,,,,,,,,8337.0,,,,,0.0,,,,,,,,,,,,-3529.0,-4753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,691.0,,,-249.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,,,,,,,,,,-246.0,,,,,5437.0,-978.0,,,,,,,,,,,,,,,,
2011-08-27,2011-10-11,10-Q,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,780.0,2381.0,,,,107.0,,441.0,,,-7816.0,885.0,,,,,20943.0,19004.0,,,498.0,,,8067.0,,,,8067.0,0.0,0.0,,0.1,10000000.0,3078315.0,2578315.0,308.0,,,,,-3083.0,-4109.0,,,,,,,,,,,,,,,,,,99.0,,,913.0,,,277.0,,,,,,,,0.13,0.13,,,571.0,,,,672.0,,,,,,522.0,522.0,,-188.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,5300.0,2883.0,,,2417.0,,7.0,80.0,,20943.0,1998.0,,,,,,,,,,,7446.0,,,,,334.0,,,,,515.0,,,,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,334.0,,9755.0,1939.0,,,,,,,-89.0,,18725.0,,,4624.0,-937.0,,2000.0,18668.0,,,,,,-1250.0,,2578315.0,,,,,
2011-11-30,2012-02-14,10-K,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,359.0,359.0,,1911.0,82.0,,98.0,,,38.0,,-7901.0,885.0,,0.0,,,20950.0,19016.0,,,498.0,,8488.0,8488.0,-597.0,,,8488.0,,,,0.1,10000000.0,3078315.0,2578315.0,308.0,,,,13301.0,,13301.0,,532.0,,570.0,,,,,336.0,420.0,,720.0,336.0,,336.0,175.0,,175.0,,,720.0,,,420.0,,319.0,319.0,,-258.0,,,,0.64,,,570.0,,,,672.0,,,0.0,,,,2511.0,,868.0,983.0,,-341.0,982.0,23.0,-196.0,23.0,,,-659.0,-196.0,,,-157.0,,-102.0,94.0,,,-474.0,982.0,,,5278.0,1059.0,,5278.0,2803.0,,2803.0,2475.0,2475.0,0.0,80.0,,20950.0,1673.0,,,,,,,,,,,7526.0,,-258.0,-1807.0,1468.0,1643.0,-1000.0,,,17789.0,2416.0,,,,,,,389.0,95.0,95.0,-1000.0,-258.0,,,-807.0,,145.0,145.0,,474.0,,,,,0.0,,,,,,,1643.0,-807.0,9835.0,1934.0,,,,-7901.0,1911.0,,610.0,2511.0,18914.0,18914.0,20205.0,20205.0,3878.0,18857.0,2000.0,18857.0,,,,,500000.0,-1250.0,,,,,,,
2012-02-25,2012-04-10,10-Q,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,343.0,,2119.0,,,100.0,,,,,-7986.0,885.0,,,,,20301.0,18388.0,,,498.0,,,7781.0,-707.0,,-258.0,,0.1,,,0.1,10000000.0,3078315.0,2578315.0,308.0,,,,,-2605.0,-3595.0,,,,,,,,,,,,,,,,,,39.0,,,720.0,,,420.0,,85.0,85.0,,,,,,0.03,,,361.0,,,,672.0,,,,,,122.0,122.0,,-44.0,0.0,,-16.0,-208.0,2.0,-209.0,,,,-136.0,-209.0,,,17.0,,-110.0,115.0,,,,,3.0,,,,,5261.0,2597.0,,,2664.0,,,80.0,,20301.0,1204.0,,,,,,,,,,,7590.0,,-258.0,-67.0,-382.0,78.0,,,,-3595.0,119.0,,,,,,,361.0,,,,-258.0,-3.0,,-64.0,,,72.0,,432.0,,,,,,,,,,,,78.0,-64.0,9899.0,1913.0,,,,,,,-122.0,,18734.0,,,3714.0,-868.0,,2003.0,18677.0,,,,,500000.0,-1250.0,,,,,,,
2012-05-26,2012-07-10,10-Q,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,391.0,,2430.0,,,36.0,,,,,-8067.0,885.0,,,,,20350.0,18498.0,,,498.0,,7404.0,7404.0,,,,,0.0,,,0.1,10000000.0,3078315.0,2578315.0,308.0,,,,,-3054.0,-4082.0,,,,,,,,,,,,,,,,,,39.0,,,720.0,,,420.0,,,,,,,,,0.0,,,388.0,,,,672.0,,,,,,19.0,,0.0,-7.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,5395.0,2825.0,,,2570.0,,,80.0,,20350.0,1241.0,,,,,,,,,,,7610.0,,,,,12.0,,,,,16.0,,,,,,,387.0,,,,,,,,,,114.0,,432.0,,,,,,,,,,,,12.0,,9919.0,1852.0,,,,,,,-81.0,19.0,18746.0,,,4098.0,-947.0,,2003.0,18689.0,,,,,500000.0,-1250.0,2578315.0,,,,,,
2012-08-25,2012-10-09,10-Q,"Micropac Industries, Inc.",MPAD,CIK0000065759,USD,,863.0,,2531.0,,,37.0,,,,,-8141.0,885.0,,,,,20977.0,18898.0,,,498.0,,7124.0,7124.0,,,,,0.0,,,0.1,10000000.0,3078315.0,2578315.0,308.0,,,,,-2952.0,-4096.0,,,,,,,,,,,,,,,,,,5.0,,,590.0,,,394.0,,,,,,,,,0.14,,,450.0,,,,672.0,,,,,,557.0,,,-200.0,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,5978.0,3039.0,,,2939.0,,,80.0,,20977.0,1537.0,,,,,,,,,,,7911.0,,,,,357.0,,,,,536.0,,,,,,,182.0,,,,,,,,,,331.0,,341.0,,,,,,,,,,,,357.0,,10220.0,2079.0,,,,,,,-168.0,557.0,19103.0,,,4632.0,-976.0,,2003.0,19046.0,,,,,500000.0,-1250.0,2578315.0,,,,,,
