end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsNoncurrent,AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizedContractCostNetCurrent,CargoAndFreightRevenue,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CollateralAlreadyPostedAggregateFairValue,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpenses,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,DeferredCosts,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentGross,DeferredFinanceCostsNoncurrentNet,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenueAndCreditsCurrent,DeferredRevenueAndCreditsNoncurrent,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DepositsAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,DepreciationDepletionAndAmortization,DerivativeAssets,DerivativeAssetsNoncurrent,DerivativeInstrumentsAndHedgesLiabilities,DerivativeInstrumentsAndHedgesNoncurrent,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeNetLiabilityPositionAggregateFairValue,DirectOperatingCosts,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityIssuancePerShareAmount,FreshStartAdjustmentIncreaseDecreaseAdditionalPaidInCapital,FreshStartAdjustmentIncreaseDecreaseAssets,FreshStartAdjustmentIncreaseDecreaseCashAndCashEquivalents,FreshStartAdjustmentIncreaseDecreaseCommonStock,FreshStartAdjustmentIncreaseDecreaseCurrentAssets,FreshStartAdjustmentIncreaseDecreaseCurrentLiabilities,FreshStartAdjustmentIncreaseDecreaseCurrentMaturitiesOfLongTermDebt,FreshStartAdjustmentIncreaseDecreaseGoodwill,FreshStartAdjustmentIncreaseDecreaseInvestments,FreshStartAdjustmentIncreaseDecreaseLiabilities,FreshStartAdjustmentIncreaseDecreaseLiabilitiesAndStockholdersEquity,FreshStartAdjustmentIncreaseDecreaseLongTermDebt,FreshStartAdjustmentIncreaseDecreaseOtherAssetsNoncurrent,FreshStartAdjustmentIncreaseDecreasePrepaidAndOtherCurrentAssets,FreshStartAdjustmentIncreaseDecreasePropertyAndEquipmentNet,FreshStartAdjustmentIncreaseDecreaseReceivablesNet,FreshStartAdjustmentIncreaseDecreaseRestrictedCashAndCashEquivalentsCurrent,FreshStartAdjustmentIncreaseDecreaseRestrictedCashAndCashEquivalentsNoncurrent,FreshStartAdjustmentIncreaseDecreaseStockholdersEquity,GainLossOnDispositionOfAssets,GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,GainLossOnSaleOfInvestments,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InsuranceSettlementsReceivableCurrent,InterestCostsCapitalized,InterestExpense,InterestIncomeOther,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,InventoryNet,InvestmentIncomeDividend,InvestmentIncomeInterest,InvestmentsFairValueDisclosure,LeaseAndRentalExpense,LeaseCost,LeaseIncome,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesSubjectToCompromise,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLineOfCredit,LossContingencyNewClaimsFiledNumber,MinorityInterest,MinorityInterestIncreaseFromStockIssuance,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NonoperatingIncomeExpense,NotionalAmountOfInterestRateCashFlowHedgeDerivatives,NumberOfInterestRateDerivativesHeld,NumberOfInterestRateDerivativesHeld,NumberOfInterestRateDerivativesHeld,NumberOfInterestRateDerivativesHeld,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportingUnits,OperatingIncomeLoss,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTaxParent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherPrepaidExpenseCurrent,PaidInKindInterest,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForProceedsFromDerivatives,PaymentsForProceedsFromOtherDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDividendsCommonStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesEquity,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromDividendsReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromMinorityShareholders,ProceedsFromSaleOfAvailableForSaleSecurities,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseObligationDueInNextTwelveMonths,PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,RecognitionOfDeferredRevenue,RelatedPartyTransactionAmountsOfTransaction,ReorganizationItems,RepaymentsOfLinesOfCredit,RepaymentsOfSecuredDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueServicesNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchaseProgramAuthorizedAmount,SubleaseIncome,UnamortizedDebtIssuanceExpense,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,UnrealizedGainLossOnSecurities,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DerivativeNotionalAmount
2007-12-31,2008-02-29,10-K,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,,,,,,,,,,,,,,,,,,,,,,,,71496000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622185000.0,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2009-03-02,10-K,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,,,,,,,,,,5953000.0,,,4915000.0,,,,,,,,,,405370000.0,124956000.0,53460000.0,,,,,3.85,3.85,,,,,,1549000.0,,1549000.0,,,,,170993000.0,,,,,,,,,,,,,,,,,,,,,,71395000.0,,,,,,,,,,47130000.0,117109000.0,2.86,,2.84,,,,,,,,,,,,,,,,,,,,,,,13691000.0,,,,,,,,103892000.0,,86580000.0,,,,2514000.0,-46000.0,,3284000.0,,-19000.0,,,,,,,52589000.0,,,,,,,,7001000.0,1757000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300332000.0,,-514288000.0,,267416000.0,,86580000.0,,,,,,-147797000.0,,,,,,,,,,,,,234377000.0,,,,,,,,,,,,,,,,,,,,,,,,-44946000.0,-40085000.0,-74000.0,,,,3759000.0,-13723000.0,3489000.0,11542000.0,,117109000.0,,370000.0,10290000.0,,207000.0,,,,,,7001000.0,195812000.0,,,,558300000.0,,,,86580000.0,,,,,,22447000.0,,,321000000.0,,,,,,,,405370000.0,,,5953000.0,,,,,696478000.0,,,2702669.0,,,,322500.0,195442000.0,,281430.0,11542000.0,,,,,46000.0,1448000.0,-15361000.0,30452850.0,30290016.0,
2009-06-30,2009-08-10,10-Q,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,,,,,,,,,,,,,,,,,,,,,,,,228764000.0,,,,,,,,,,,,,67637000.0,,67637000.0,,,,,40449000.0,,,,,,,,,,,,,,,,,,,,,,20933000.0,,,,,,,,,,13268000.0,,1.2,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37617000.0,,,,,,,,,,,,,,,,15376000.0,,,,,,,,,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37617000.0,,,,,,-15635000.0,,,,,,,,,,,,,53252000.0,,,,,,,,,,,,,,,,,,1944000.0,,,,,,17623000.0,10453000.0,-301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37617000.0,,,,,,,,,,,,,,,,,,,93701000.0,,,,,,818224000.0,,,,,,,,,,,,,,,,,,,31434814.0,31268394.0,
2009-09-30,2009-11-09,10-Q,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,,,,,,,,,,,,,,,,,,,,,,,92949000.0,243757000.0,,,,,,,,,,,,,42803000.0,,42803000.0,,,,,42725000.0,,,,,,,,,,,,,,,,,,,,,,22297000.0,,,,,,,,,,14766000.0,,1.1,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34271000.0,,,,,,,,,,,,,,,,16042000.0,,,,,,,,,104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34271000.0,,,,,,-15953000.0,,,,,,,,,,,,,50224000.0,,,,,,,,,,,,,,,,,,5701000.0,,,,,,-5274000.0,8105000.0,-15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34271000.0,,,,,,,,,,,,,,,,,92949000.0,,,,,,,,862060000.0,,,,,,,,,,,,,,,,,,,31473369.0,31295916.0,
2009-12-31,2010-03-01,10-K,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,18609000.0,,2117000.0,2585000.0,1554000.0,55408000.0,-41819000.0,13589000.0,722198000.0,4220000.0,171000.0,,1037000.0,,,2336802000.0,218068000.0,,2118734000.0,72181000.0,,,379531000.0,188267000.0,63311000.0,,,,,,,0.01,100000000.0,31842798.0,31842798.0,318000.0,228227000.0,,228227000.0,,,,,169039000.0,,,,,,,8328000.0,,,,,,687000.0,10404000.0,2427000.0,,,,,,,88150000.0,,,,2108000.0,,,,44139000.0,,57311000.0,,4.75,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148624000.0,,,,874000.0,-180000.0,,177000.0,,-19000.0,,17500000.0,,,,,61796000.0,,,,,,,,,240000.0,,,,,,,,,,,,,,1407877000.0,2336802000.0,79013000.0,1328864000.0,,,50000000.0,,,1277000000.0,,,,63311000.0,149792000.0,149792000.0,-306210000.0,-306210000.0,219729000.0,219729000.0,148624000.0,,148624000.0,,,,-61868000.0,,,,,,,,,,,,,210492000.0,,,,,,,,,,,,,,,,,,,,,,,,24195000.0,55408000.0,-312000.0,,,,3908000.0,,,,,,,,,,1073000.0,,,,,,,,,,,166200000.0,166200000.0,,,148624000.0,,2458000.0,,,,18975000.0,,,12500000.0,,,17500000.0,,,192820000.0,,379531000.0,,,4220000.0,,,,928925000.0,928925000.0,,,,,,,133250.0,,,,,,,,,-288000.0,,,31445063.0,31295212.0,
2010-03-31,2010-05-10,10-Q,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,,,,,,,,,,1255000.0,,,264000.0,,,,,,,,,,94681000.0,405483000.0,217216000.0,,,,,,,,,,,,33992000.0,-349000.0,33643000.0,,,,,46255000.0,,,,,,,,,,,,,,,,,,,,,,24834000.0,,,,,,,,,,14887000.0,,1.07,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33101000.0,,,,1636000.0,313000.0,,-1393000.0,,-5000.0,,,,,,,15430000.0,,,,,,,,,76000.0,,,,,,,,,,,,,,,,,,,,,,,,,,210334000.0,,198642000.0,,-36419000.0,,54993000.0,,33450000.0,-349000.0,,,,,-15325000.0,,,,,,,,,,,,,48426000.0,,,,,,,,,,,,,,,,,,,,,,,,-3701000.0,4243000.0,29000.0,,,,313000.0,,35578000.0,,,,,,,,96000.0,,,,,,,,,,,,,214508000.0,,33101000.0,,,,,,1333000.0,,,12500000.0,,,,,,,,94681000.0,,,1255000.0,,,,,1174157000.0,,,,,,,75000.0,,,,,,,,,21000.0,,,31543465.0,31405798.0,
2010-06-30,2010-08-09,10-Q,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,21090000.0,,3076000.0,3187000.0,1783000.0,,,-14101000.0,723333000.0,,292000.0,,,,,2583301000.0,233916000.0,,2349385000.0,53281000.0,,,105337000.0,196139000.0,,,,,,,0.0,0.01,100000000.0,31932798.0,31932798.0,319000.0,8527000.0,1899000.0,10426000.0,,,,,50395000.0,,,,,,,8636000.0,,,,,,677000.0,8312000.0,1616000.0,,,,85171000.0,10598000.0,,26259000.0,,,674000.0,,,,,50111000.0,,16160000.0,,1.17,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39377000.0,719000.0,,,,,,,,,,,,,,,15810000.0,,,,,,,,,248000.0,,,,,,,,,,,,,,1396631000.0,2583301000.0,80076000.0,1316555000.0,,,50000000.0,,,1261975000.0,,214092000.0,,,,,,,,,36759000.0,1899000.0,,,,,-15565000.0,,,,,,,,,,,,,54942000.0,,,,,,,,,,,,,,,,,,-7640000.0,,,,,,-5088000.0,-23144000.0,-3000.0,206000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38658000.0,,2448000.0,,,,,,,,,,12000000.0,,,263027000.0,,105337000.0,,105337000.0,,,,,972578000.0,1186670000.0,,,,,,,,,,,,,,,,,,,31562879.0,31413874.0,
2010-09-30,2010-11-09,10-Q,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,32271000.0,,5595000.0,3776000.0,1911000.0,,,-7312000.0,802729000.0,,319000.0,,,,,3143554000.0,304566000.0,,2838988000.0,63653000.0,,,117558000.0,264867000.0,,,,,,,,0.01,100000000.0,35526548.0,35526548.0,355000.0,43016000.0,1878000.0,44894000.0,,,101395000.0,,60186000.0,,,,,,,16176000.0,,,,,,670000.0,11309000.0,1004000.0,,,,31576000.0,6930000.0,,29998000.0,,,432000.0,,,,,53931000.0,,21425000.0,,1.07,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38572000.0,467000.0,,,,,,,,,,,,,,,19372000.0,,,,,,,,,189000.0,,,,,,,,,,,,,,1834350000.0,3143554000.0,123334000.0,1711016000.0,,,79322000.0,,,1551152000.0,,214198000.0,,,,,,,,,36227000.0,1878000.0,36227000.0,,,,-19262000.0,,,,,,,,,,,,,57834000.0,,,,,,,,,,,,,,,,,,6380000.0,,,,,,-3585000.0,10374000.0,-79000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38105000.0,,2381000.0,,,,,,,,,,12000000.0,9000000.0,,299234000.0,,118020000.0,,462000.0,,,,,1095006000.0,1309204000.0,,,,,,,,,,,,,,,,,,,38718886.0,33998923.0,
2010-12-31,2011-03-10,10-K,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,31790000.0,,8794000.0,4561000.0,2041000.0,37942000.0,-43152000.0,-5210000.0,803778000.0,7219000.0,592000.0,1684000.0,1967000.0,,,3182708000.0,293681000.0,,2889027000.0,54714000.0,,,447438000.0,270877000.0,82610000.0,,,,,,,0.01,100000000.0,35951198.0,35951198.0,359000.0,122444000.0,6166000.0,128610000.0,,,102309000.0,,227396000.0,,,0.0464,,,,16937000.0,,,,16937000.0,,657000.0,9974000.0,392000.0,242000.0,,,13718000.0,,,115663000.0,,,4417000.0,,30204000.0,,,38880000.0,,78976000.0,,4.28,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149249000.0,1840000.0,1995000.0,,10048000.0,6677000.0,,-2465000.0,,-30000.0,,-8500000.0,2760693.0,143231.0,,,72650000.0,,4657000.0,,64281000.0,,,,,685000.0,,,,,,,,,,,,,,1834555000.0,3182708000.0,118022000.0,1716533000.0,,,71841000.0,,,1572098000.0,,215204000.0,210430000.0,82610000.0,690160000.0,690160000.0,-870230000.0,-870230000.0,262680000.0,262680000.0,141243000.0,6166000.0,141243000.0,145900000.0,,,-72042000.0,,,,,,,,,,,,,221291000.0,,,,,,,,,,,,,,,,,,,,,,-18799000.0,,-1333000.0,-17466000.0,-77000.0,791000.0,,,11212000.0,,13702000.0,,,,11212000.0,318000.0,,,380000.0,,,,14010000.0,125000000.0,,55200000.0,,,40000000.0,101250000.0,,214508000.0,,147409000.0,,2310000.0,,,,4560000.0,,,50000000.0,1120000.0,,,9000000.0,,334022000.0,,448687000.0,,1249000.0,7219000.0,,,,1132949000.0,1348153000.0,,,3593750.0,,,,514650.0,54882000.0,,,,,,,,66000.0,,,35891373.0,32987449.0,
2011-03-31,2011-05-10,10-Q,GENCO SHIPPING & TRADING LIMITED,GNK,CIK0001326200,USD,26986000.0,,7679000.0,5340000.0,2161000.0,,,2425000.0,805309000.0,2439000.0,521000.0,967000.0,778000.0,,,3190707000.0,299535000.0,,2891172000.0,55144000.0,,,100619000.0,275466000.0,4589000.0,,,,,,0.0,0.01,100000000.0,35951198.0,35951198.0,359000.0,21061000.0,-1255000.0,19806000.0,,,103276000.0,,67695000.0,,,,,,,16195000.0,,,,,,644000.0,6994000.0,,,,,10160000.0,,,33081000.0,,,13607000.0,,,,,22472000.0,,24795000.0,,0.38,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12530000.0,359000.0,,,-2965000.0,-1115000.0,,-3372000.0,,-13000.0,514000.0,750000.0,,,,,21321000.0,,,,,,,,,172000.0,,,,,,,,,,,,,,1823181000.0,3190707000.0,120964000.0,1702217000.0,,,73377000.0,,,1574101000.0,,212011000.0,,4589000.0,461000.0,461000.0,-36024000.0,-36024000.0,40152000.0,40152000.0,13426000.0,-1255000.0,13426000.0,,,,-21204000.0,,,,,,,,,,,,,33734000.0,,,,,,,,,,,,,,,,,514000.0,,,,,,7635000.0,7205000.0,430000.0,-55000.0,,,,154000.0,,78000.0,,,,,,,,66000.0,,,,,,,,,,,,,,,12171000.0,,2308000.0,,,,473000.0,,,12500000.0,770000.0,,,9750000.0,,347422000.0,,101429000.0,,810000.0,2439000.0,,,,1155515000.0,1367526000.0,,,,,,,,,,,,,,,,13000.0,,,35218699.0,35142110.0,
