end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccretionExpenseIncludingAssetRetirementObligations,AccruedLiabilitiesCurrent,AccruedReclamationCostsCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationConsiderationTransferredIncludingEquityInterestInAcquireeHeldPriorToCombination1,BusinessCombinationContingentConsiderationLiability,BusinessCombinationContingentConsiderationLiability,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,Capital,CarryingCostsPropertyAndExplorationRights,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CertificatesOfDepositAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,CostMaintenance,CostOfGoodsAndServicesSold,CostsAndExpensesRelatedParty,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredIncomeTaxAssetsNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DerivativeFixedInterestRate,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,ExplorationExpenseMining,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,ForeignCurrencyTransactionLossBeforeTax,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InvestmentAdvisoryManagementAndAdministrativeFees,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityPeriodicPaymentInterest,LongTermDebt,LongTermDebtCurrent,LongTermNotesPayable,MaintenanceCosts,MarketableSecuritiesCurrent,MineReclamationAndClosingLiabilityNoncurrent,MineralPropertiesNet,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayableCurrent,OilAndGasRevenue,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesIncomeStatementContingentRevenue,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLossCarryforwards,OtherAssetsCurrent,OtherCommitment,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,OtherNonoperatingExpense,PartnersCapitalAccountPrivatePlacementOfUnits,PaymentForManagementFee,PaymentsForFees,PaymentsOfFinancingCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfDebt,RepaymentsOfNotesPayable,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RestrictedCashEquivalents,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyExpense,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TransferMortgagePayable,TreasuryStockCommonShares,TreasuryStockShares,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2016-06-30,2016-08-15,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,845709.0,7500.0,,,,489459.0,217185.0,356250.0,215976.0,14860.0,0.0,,838352.0,,,178474.0,,22261685.0,308106.0,,,,,372000.0,,,,,,,,,,,3750.0,,22163.0,,,,1036286.0,,,,16797089.0,16797089.0,,18496750.0,-773280.0,,,25000.0,1043240.0,,0.08,,1044015.0,44767.0,998473.0,,,,,,,,,,4063330.0,,,,-0.05,,,,,,,,,,1.0,43824.0,,,128000.0,,,,137846.0,,,,,,,,,,,528.0,217185.0,2337.0,2249.0,,,,,3975.0,6680055.0,22261685.0,1973125.0,,,,459033.0,43824.0,3076.0,184567.0,11645218.0,,,,,,,-750752.0,539440.0,,,-533567.0,,,,29727.0,,-22528.0,,,,,1538.0,9227.0,,,37164.0,,,,,,,,,3975.0,290985.0,,,,,,,,215976.0,820310.0,,,-2929980.0,,,,,,,,,,,,,,,,,,,,,,,,,,15581630.0,,,,,,,,,,,,,,,16621904.0
2016-09-30,2016-11-18,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,793115.0,0.0,,,,574844.0,25135.0,218271.0,215976.0,4125.0,0.0,,1916810.0,,,3096.0,,22825839.0,872213.0,,,,,372000.0,,,,,,,,,,,9050.0,,474681.0,,,,1036333.0,,,,17875547.0,17875547.0,,19904591.0,-554906.0,,,25000.0,800612.0,,0.08,,1044015.0,41422.0,,,,,,,,,,,4063330.0,,,,-0.03,,,,,,,,,,,,,,,,,,103412.0,,,,,,,,,,,210.0,25135.0,7188.0,1818.0,,,,,,6391274.0,22825839.0,1676604.0,,759190.0,,463677.0,38299.0,3039.0,187663.0,11645218.0,,,,,,,-544171.0,295513.0,,519036.0,-519036.0,,,,21638.0,,-10735.0,,,,,,,,,156879.0,,,,,,,,,,200734.0,,,,,,,,215976.0,820357.0,,,-3474151.0,,,,,,,,,,,,,,,,,,,,,,,,,,16434565.0,,,,,,,,,,,,,,,17301151.0
2016-12-31,2017-03-31,10-K,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,769907.0,0.0,0.0,,,547254.0,183510.0,222653.0,215976.0,33728.0,152322.0,51316.0,4002760.0,,1036333.0,183510.0,403639.0,23067173.0,1113547.0,14167703.0,14669667.0,,372000.0,,372000.0,4190.0,19296.0,396145.0,4063330.0,9488051.0,14669667.0,1125000.0,,,16550.0,,791814.0,577332.0,1828147.0,,1036333.0,,,28429.0,18886497.0,18886497.0,-28429.0,20927360.0,-2209207.0,,,94351.0,685564.0,,0.08,11085.0,1044015.0,34071.0,,3266351.0,,,4845135.0,4063330.0,,4729737.0,91925.0,1578784.0,4063330.0,7329681.0,,,-0.13,0.0,0.34,0.481,0.027,-0.136,-0.032,-34916.0,,,0.05,,,96.0,128000.0,-34916.0,,,546607.0,,,-2174291.0,,-55384.0,,,,-32602.0,,4138.0,301989.0,71301.0,,301989.0,15000.0,,,7805.0,6260369.0,23067173.0,1169008.0,,651493.0,,468368.0,238047.0,2976.0,187663.0,11645218.0,,2550269.0,2550269.0,,-1938021.0,-1938021.0,-2174291.0,183125.0,,1872302.0,-1872302.0,,,12717346.0,22047.0,,-34916.0,-34916.0,-34916.0,,,,,,,80734.0,,2890269.0,,,,100000.0,,,,704837.0,,,,90000.0,350000.0,,,215976.0,820357.0,,,-4125855.0,,,0.0,,,,,,152322.0,0.27,0.53,1.9,0.0,0.75,0.0122,988663.0,2.57,1075000.0,1346996.0,2.37,1.9,2.6,3.5,,,16806804.0,4193809.0,,271996.0,,,,,,152322.0,,,,0.0,1046801.0,17045568.0
2017-03-31,2017-05-15,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,678921.0,8051.0,,,,454576.0,1528.0,224345.0,215976.0,41292.0,,7073.0,4688568.0,,1036333.0,1528.0,405167.0,23260689.0,1307063.0,,,,,,372000.0,,,,,,,,,,,,873938.0,82124.0,,,1036333.0,,,,19574709.0,19574709.0,,21958058.0,-597662.0,,,16500.0,,,,,,,,,,,,,,,,,4063330.0,,,,-0.03,,,,,,,7564.0,,,,,,30.0,,7564.0,,,226187.0,,,,,-7648.0,,,,111362.0,,275.0,28164.0,5861.0,726.0,28164.0,,,,,5992420.0,23260689.0,894897.0,,,,473002.0,11867.0,3006.0,189191.0,11645218.0,,656943.0,656943.0,,-582383.0,-582383.0,-605226.0,,0.0,577062.0,-577062.0,,,,31733.0,,7564.0,7564.0,,,,24677.0,1707.0,,,182410.0,1083415.0,814078.0,,,,,,,,225494.0,,,,185564.0,,,,215976.0,820357.0,,,-4731081.0,,,,,,,,,133282.0,,,,,,,,,,,,,,,3.25,,17268269.0,,,,,,,,83338.0,133282.0,,,,,,18928210.0
2017-06-30,2017-08-14,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,652071.0,1540.0,,,,489606.0,,162465.0,215976.0,44149.0,0.0,,4688568.0,,1036333.0,2499.0,407666.0,22782029.0,828403.0,,,,,,383900.0,,,,,,,,,,,,415288.0,,,,1036333.0,,,,19574709.0,19574709.0,,21958058.0,-470942.0,,32222.0,7040.0,,,,,,,,,,,,,,,,,4063330.0,,,,-0.02,,,,,,,,,,,,,,,,,,157326.0,,,,,,,,,,,653.0,10580.0,3740.0,261.0,,,,15000.0,4525.0,5984702.0,22782029.0,868047.0,,,,477735.0,32222.0,3079.0,191690.0,11645218.0,0.5,,,,,,-473799.0,,,463219.0,-463219.0,,,,51921.0,,2857.0,2857.0,,,,1540.0,15670.0,,,142139.0,,,,,,,,,,149889.0,,,,,,,,215976.0,820357.0,,,-5204880.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,16797327.0,,,,,,,,,,,,,,,19574709.0
2017-09-30,2017-11-14,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,646780.0,,0.0,,,498193.0,,148587.0,215976.0,41789.0,0.0,,5195082.0,,1036333.0,2561.0,410227.0,22921791.0,968088.0,,,,,,392188.0,,,,,,,,,,5260.0,,501677.0,,,,1036410.0,,,,20084472.0,20084166.0,,22316846.0,-339417.0,,36062.0,25000.0,,,,,,,,,40000.0,70000.0,,,,,,,4063330.0,,,,-0.02,,,,,,,,,,,,,,,,,,96723.0,,,,,,,,,,,347.0,10911.0,3781.0,83.0,,,,,4525.0,6105093.0,22921791.0,1385324.0,,,,,36062.0,3224.0,194251.0,11645218.0,,,,,,,-337057.0,482568.0,,336146.0,-326146.0,120000.0,10000.0,,62020.0,,-2360.0,-2360.0,,,,,,,,185191.0,,,,,,,,,,127485.0,,,,,,,,215976.0,820434.0,,,-5541937.0,,10000.0,,5260.0,,,120000.0,,0.0,,,,,,,,,,,,,,,,,16816698.0,,,,,,,,,,,,306.0,306.0,,19663144.0
2017-12-31,2018-04-02,10-K,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,602016.0,,0.0,,,453618.0,9158.0,148398.0,,36134.0,209435.0,21521.0,5942559.0,,820434.0,9158.0,196821.0,22639044.0,685341.0,,,,,,390350.0,,,,,,,,0.08,,5260.0,,427020.0,-364794.0,1247454.0,-580693.0,820434.0,,,,20510806.0,20510500.0,,22657529.0,-411882.0,,8706.0,89049.0,500000.0,,,,,12550.0,,2198677.0,40000.0,60000.0,3711262.0,2708887.0,,3651732.0,44059.0,1512585.0,2708887.0,4907564.0,,,-0.02,-0.754,-0.34,-0.037,0.029,-0.041,-0.032,20756.0,,19038.0,,,,147.0,,,,,723387.0,,,-1768731.0,-1354443.0,-84553.0,,1354443.0,100000.0,152417.0,,1933.0,60232.0,17162.0,1074.0,,15000.0,15000.0,,8575.0,4485524.0,22639044.0,1129466.0,,487450.0,,,8706.0,3123.0,196821.0,11645218.0,,1280261.0,1280261.0,-215976.0,-1665734.0,-1665811.0,-414288.0,487450.0,,1728499.0,-1708499.0,120000.0,20000.0,14724726.0,64763.0,,,2406.0,2406.0,,,,,,,190435.0,,1437396.0,,,,,,,,529854.0,,,,185564.0,,,,,820434.0,,,-4540143.0,,20000.0,20000.0,5260.0,,,,,209435.0,,,,,,,,,,,,,,,,,18153520.0,,,,,,83338.0,,,209435.0,,,,306.0,-66199.0,19569504.0
2018-03-31,2018-05-15,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,616308.0,,0.0,,,460459.0,2575.0,155849.0,,33585.0,,4824.0,5879227.0,,820434.0,2575.0,199396.0,22289474.0,335771.0,,,,,,384290.0,,,,,,,,,,,,119758.0,-307262.0,940192.0,-307262.0,820434.0,,,,20510806.0,20510500.0,,22727361.0,-500413.0,,,,500000.0,,,,,7726.0,,,44620.0,81185.0,,,,,,,2708887.0,,,,-0.02,,,,,,,-8609.0,,,,,,-19.0,,,,,224919.0,,,,,14292.0,,,25805.0,-42289.0,,273.0,14605.0,7479.0,,,,,,3600.0,4566535.0,22289474.0,1192777.0,,492274.0,,,,3104.0,199396.0,11645218.0,,39575.0,39575.0,,-338228.0,-338228.0,-497864.0,492274.0,11155.0,494414.0,-483259.0,36960.0,11155.0,,71778.0,,,-2549.0,-2549.0,,,,,,,141131.0,,,,,,,,,,179226.0,,,,,,,,,820434.0,,,-5038007.0,,11155.0,,,,,,,69832.0,,,,,,,,,,,,,,,,,17707295.0,,,,,,,,,54188.0,,,,306.0,,20510500.0
2018-06-30,2018-08-20,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,586320.0,,0.0,,,430975.0,,155345.0,,53310.0,,,,,820434.0,2638.0,202034.0,22418151.0,464408.0,,,,,,370151.0,,,,,,,,,,,,280563.0,,,,820474.0,,,,21481260.0,21480954.0,,23202228.0,-337264.0,,300.0,,500000.0,,,,,2800.0,,,44620.0,70030.0,,,,,,,2708887.0,,,,-0.02,,,,,,,,,,,,,,,,,,155378.0,,,,,,,,,,,40.0,11265.0,3742.0,,,,,,11050.0,4557609.0,22418151.0,1206507.0,,497200.0,,,,4960.0,202034.0,11645218.0,,,,,,,-356989.0,497200.0,,356879.0,-345724.0,36960.0,11155.0,,78888.0,,,19725.0,19725.0,,,,,,,99997.0,,,,,,,,,,88291.0,,,,,,,,,820474.0,,,-5394996.0,,11155.0,,,,,,,652.0,,,,,,,,,,,,,,,,,17860542.0,,,,,,,,,652.0,,,,306.0,,21129031.0
2018-09-30,2018-11-14,10-Q,WESTERN URANIUM & VANADIUM CORP.,WSTRF,CIK0001621906,USD,453355.0,,0.0,,,291595.0,,161760.0,,70371.0,,,,,888991.0,2729.0,221557.0,23587369.0,1528607.0,,,,,,361219.0,,,,,,,,,,,,1180318.0,,2069309.0,,888991.0,,,,25913874.0,25913568.0,,25538161.0,-461244.0,,,,,,,,,,,,44620.0,62500.0,,,,,,,2708887.0,,,,-0.02,,,,,,,,,,,,,,,,,,322812.0,,,,,,,,,,,276.0,7863.0,2609.0,,,,,,,3852138.0,23587369.0,497975.0,,,,,,5049.0,221557.0,11681720.0,,,,,,,-478305.0,,,481597.0,-470442.0,36960.0,11155.0,,91217.0,,,17061.0,17061.0,,,,,,,252023.0,,,,,,,,,,90903.0,,,,,,,,,888991.0,,,-5873301.0,,11155.0,,,,,,,90210.0,,,,,,,,,,,,,,,,19735231.0,19735231.0,,,,,,,,,90210.0,,,,306.0,,24391393.0
