end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNet,AccruedIncomeTaxesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,AllowanceForDoubtfulAccountsReceivable,Assets,AssetsCurrent,AssetsFairValueDisclosure,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,CostOfReimbursableExpense,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentRedemptionPricePercentage,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExcessStockSharesIssued,ExcessStockSharesOutstanding,FairValueOfAssetsAcquired,FederalHomeLoanBankBorrowingsFairValueDisclosure,FinancialLiabilitiesFairValueDisclosure,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,GovernmentContractReceivable,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPayablesToCustomers,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestReceivableCurrent,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LitigationSettlementAmountAwardedFromOtherParty,MarketingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossCurrent,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherAssetsFairValueDisclosure,OtherCostOfOperatingRevenue,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherTaxExpenseBenefit,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfWarrants,ProceedsFromMinorityShareholders,ProceedsFromOtherEquity,ProceedsFromOtherShortTermDebt,ProceedsFromPaymentsToMinorityShareholders,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesFromCustomers,ReceivablesNetCurrent,ReimbursementRevenue,RelatedPartyCosts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfOtherDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashCurrent,RestrictedCashEquivalents,RestrictedInvestmentsAtFairValue,RetainedEarningsAccumulatedDeficit,RevenueRecognitionSalesReturnsReserveForSalesReturns,Revenues,SalesRevenueServicesNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssued,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockOrUnitsAvailableForDistributions,StockRepurchasedAndRetiredDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2016-03-31,2016-05-16,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,31233.0,,,20528.0,320.0,,,16740.0,,,,0.0,29811.0,28135.0,,7607.0,,,,,,,,,,0.0001,500000000.0,17347500.0,17347500.0,,1735.0,,,,,,35500.0,0.0,,,,,,,,,,,1559.0,,,,,419.0,419.0,,,,,,,,,,,0.0,,,,,,,,,,,30988.0,,22747.0,,,-8661.0,,0.0,,-1559.0,,,,,,,,,,,,,,,,,,,,,,,31553.0,29811.0,31553.0,,,,,,,,,-8661.0,,,,,,,31407.0,-8661.0,,,,,2900.0,,,,,,,,,0.0001,15000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-8661.0,,1676.0,,,3147.0,,2900.0,,,,,,,,,,,-20217.0,,61147.0,58000.0,,0.0,,,,,,,,,,,,,,,,,-1742.0,,,,,,,,,,,,,,,17347500.0
2016-06-30,2016-08-12,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,18003.0,,,1028.0,0.0,,,16740.0,,,,,3077.0,1820.0,,792.0,,,,,,,,,,0.0001,500000000.0,17347500.0,17347500.0,,1735.0,,,,,,14000.0,0.0,,,,,,,,,,,2373.0,,,,,419.0,419.0,,,,,,,,,,,0.0,,,,,,,,,,,20231.0,,7465.0,,,-13185.0,,0.0,,-2373.0,,,,,,,,,,,,,,,,,,,,,,,18003.0,3077.0,18003.0,,,,,,,,,-13185.0,,,,,,,20650.0,-13185.0,,,,,2800.0,,,,,,,,,0.0001,15000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-13185.0,,1257.0,,,2765.0,,2800.0,,,,,,,,,,,-33401.0,,24265.0,21500.0,,0.0,,,,,,,,,,,,,,,,,-14926.0,,,,,,,,,,,,,,,17347500.0
2016-09-30,2017-01-13,10-K,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,15129.0,,,0.0,320.0,,,16740.0,,,,0.0,14811.0,13973.0,,11000.0,-4510.0,,,,,-4510.0,,,,0.0001,500000000.0,17347500.0,17347500.0,36400.0,1735.0,,,,,,80700.0,-3279.0,,,,,,,,,0.0,-9992.0,-9992.0,,-9992.0,9992.0,,1676.0,1676.0,1676.0,,,,,,,,,,0.0,0.25,,,,,,,,,,113791.0,,47952.0,,,-75190.0,,-3279.0,0.0,9992.0,,14129.0,,10000.0,-3279.0,,,,,,,5000.0,,,,,,,0.0,,,,15449.0,14811.0,15449.0,,,,,,36400.0,0.0,-40910.0,-71911.0,,,,,,,123142.0,-75190.0,,,,,8870.0,,,,,,-3279.0,0.0,,0.0001,15000000.0,0.0,0.0,0.0,0.0,,36400.0,,,,,,,,,,,-71911.0,,838.0,,,7522.0,,13070.0,,,,,,,,,13973.0,,-55513.0,,137522.0,130000.0,,3475.0,,,,,,,,,,,,,,,,-3279.0,-228000.0,,,,,,,,,,,,,9992.0,,17268479.0
2016-12-31,2017-02-21,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,24887.0,,,,320.0,,,55082.0,,,,0.0,4155.0,3736.0,,3736.0,-10237.0,,,,,-10237.0,,,,0.0001,500000000.0,2926500.0,2926500.0,0.0,293.0,,,,,,0.0,0.0,,,,,,,,,0.0,,3765.0,,13757.0,13757.0,,419.0,419.0,419.0,,,,,,,,,,0.0,,,,,,,,,,,20245.0,,0.0,,,-20914.0,,0.0,0.0,-3765.0,,9758.0,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,25207.0,4155.0,25207.0,,,,,,500.0,,-10737.0,-20914.0,,,,,,,20914.0,-20914.0,76427.0,,,,0.0,,,,,,,,,0.0001,15000000.0,0.0,0.0,0.0,,,500.0,,,,,,,,,,,-20914.0,,419.0,,,0.0,,250.0,,,,,,,,,,,-76427.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,-21052.0,,,,,,200.0,,,,,,0.0,,,8175457.0
2017-03-31,2017-05-22,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,25191.0,,,9000.0,320.0,,,55082.0,,,,,25421.0,25421.0,,16421.0,,,,,,,,,,0.0001,500000000.0,2926500.0,2926500.0,,293.0,,,,,,4500.0,,,,,,,,,,,,,,,,,419.0,,,,,,,,,,,,0.0,,,,,,,,,,,8119.0,,4500.0,-4038.0,-4161.0,-4161.0,,,,,,,,,,,,,,,,,,,123.0,,,,,,123.0,,50634.0,25421.0,50634.0,,,,,,,,,,,,,,25000.0,,8538.0,-4038.0,,,,,,123.0,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,-4161.0,,,,,,,0.0,,,,,,,,,,,-80588.0,,9000.0,9000.0,,,,,,,,,,,,,,,,,,,-25213.0,,,,,,,,,,,,,,,2926500.0
2017-06-30,2017-08-14,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,17206.0,,,10500.0,320.0,,,55082.0,,,,,19443.0,19443.0,,8943.0,,,,,,,,,,0.0001,500000000.0,2926500.0,2926500.0,,293.0,,,,,,5500.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,5493.0,,8500.0,2007.0,1259.0,1259.0,,,,,,,,,,,,,,,,,,,748.0,,,,,,871.0,,43397.0,19443.0,43397.0,,,,,,,,,,,,,,25000.0,,6493.0,2007.0,,,,,2000.0,748.0,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,1259.0,,,,,,,3000.0,,,,,,,,,,,-79329.0,,16000.0,16000.0,,,,,,,,,,,,,,,,,,,-23954.0,,,,,,,,,,,,,,,2926500.0
2017-09-30,2018-01-10,10-K,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,22000.0,25466.0,44000.0,424000.0,16250.0,320.0,18000.0,1000.0,1297000.0,,,,,1363000.0,1349000.0,,744000.0,733000.0,986000.0,,,,-11362.0,,,,0.0001,500000000.0,10358219.0,10358219.0,,1000.0,,,,,,21250.0,,,,,,,,,,,-6014.0,,145000.0,145000.0,145000.0,,1000.0,,1000.0,,,,,,,,,340000.0,-0.11,0.24,,,,,,,,,,330000.0,31000.0,12450.0,,,-33415.0,,,,,60000.0,10338.0,26000.0,-16250.0,,1627.0,,,201000.0,,961000.0,,242000.0,,1627.0,,,,,,1627.0,,52413.0,1363000.0,1731000.0,,,,,,963000.0,-257000.0,27000.0,-1102000.0,,,,,25000.0,19000.0,44238.0,-1049000.0,-16007.0,16007.0,,,,1627.0,,1263000.0,,53000.0,0.0,,15000.0,0.0001,15000000.0,0.0,0.0,,8000.0,,963000.0,,,,,,,,,,,-33415.0,15000.0,14000.0,302000.0,363000.0,,180000.0,3800.0,,,,,,532000.0,,242000.0,2611.0,,-1666000.0,,36250.0,36250.0,187000.0,,,,,,,,,,,,,,,,,0.0,-368000.0,,,,,,,962000.0,,,,,,6014.0,,9668056.0
2017-12-31,2018-02-14,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,23316.0,,,7700.0,320.0,,,55082.0,1244000.0,,,,9897.0,9897.0,,2197.0,-379000.0,607000.0,,,360000.0,-414.0,,,,0.0001,500000000.0,2926500.0,2926500.0,,293.0,,,,,,8300.0,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,-0.07,,,,,,,,,,,303000.0,,6400.0,,,-7570.0,,,,,1000.0,-2151.0,253000.0,8550.0,,757.0,,,196000.0,,96000.0,,,,756.0,,,,,,2384.0,,51020.0,9897.0,51020.0,,,,,,237000.0,-445000.0,-171000.0,-719000.0,,,54000.0,,25000.0,,13214.0,-773000.0,,,,,,756.0,,,,,,,445000.0,0.0001,15000000.0,0.0,0.0,,,,237000.0,,,,,,,,,,,-7570.0,,,,,,,2000.0,,,,,,346000.0,247000.0,,,,-96498.0,,16450.0,16450.0,124000.0,,,,,,,,,,,,,,,,,,-850000.0,,,,,,,,,,,,,,,10482774.0
2018-03-31,2018-05-21,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,24878.0,,,5000.0,320.0,,,55083.0,,,,,13000.0,13000.0,,8000.0,,94000.0,-513000.0,,48000.0,,,,,0.0001,500000000.0,2926500.0,2926500.0,,293.0,,,,,2717.0,13250.0,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,-0.11,,,,,,,,,,,381000.0,,16727.0,1541.0,801.0,,,,,,462000.0,,85000.0,,,,,,1000.0,,1145000.0,,,,740.0,,,,,,3124.0,,53322.0,13000.0,53322.0,,,,1535.0,,,-81000.0,-432000.0,-1205000.0,,,-50000.0,,25000.0,,15187.0,-1155000.0,,,,,,740.0,,,,,,,81000.0,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,801.0,,,,,,,,,,,,,562000.0,46000.0,,,,-95698.0,,29977.0,27260.0,212000.0,,,,,,,,,,,,,,,,,,-2055000.0,,,,,,,,,,,,,,,10572078.0
2018-06-30,2018-08-20,10-Q,SATIVUS TECH CORP.,SATT,CIK0001661600,USD,,24801.0,,,5000.0,320.0,,,55083.0,,,,,5251.0,5251.0,,251.0,,111000.0,,,53000.0,,,,,0.0001,500000000.0,2926500.0,2926500.0,,293.0,,,,,735.0,7000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.09,,,,,,,,,,,174000.0,,5985.0,-7672.0,-8420.0,,,,,,,,,,,,,,,,,,,,748.0,,,,,,3872.0,,53993.0,5251.0,53993.0,,,,,,,,,-950000.0,,,-20000.0,,25000.0,,13657.0,-930000.0,,,,,,748.0,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,-8420.0,,,,,,,,,,,,,582000.0,58000.0,,,,-104118.0,,14485.0,13750.0,174000.0,,,,,,,,,,,,,,,,,,-3005000.0,,,,,,,,,,,,,,,10572078.0
