end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccountsPayableTradeCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccretionExpenseIncludingAssetRetirementObligations,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationLiabilitiesSettled,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsHeldForSaleNotPartOfDisposalGroupOther,BuildingsAndImprovementsGross,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsProvedProperties,CapitalizedCostsUnprovedProperties,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsSoldDepreciationDepletionAndAmortization,CostOfGoodsSoldOilAndGas,CostOfRealEstateRevenue,CostOfRealEstateSales,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,CostsIncurredDevelopmentCosts,CostsIncurredExplorationCosts,CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,DeferredFinanceCostsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depletion,DepletionOfOilAndGasProperties,Depreciation,DepreciationDepletionAndAmortization,DirectCostsOfLeasedAndRentedPropertyOrEquipment,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DueFromOtherRelatedPartiesNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,ExplorationCosts,ExplorationExpense,FurnitureAndFixturesGross,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainLossOnDispositionOfAssets,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductions,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,InterestExpense,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LandAndLandImprovements,LeaseAndRentalExpense,LeaseOperatingExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LiquidationBasisOfAccountingRemeasurementGainLossOnAccruedCostsToDisposeOfAssetsAndLiabilities,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesAndLoans,LongTermNotesPayable,NaturalGasProductionRevenue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesReceivableGross,NotesReceivableNet,NotesReceivableRelatedPartiesNoncurrent,OilAndGasProductionExpense,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,OilAndGasPropertySuccessfulEffortMethodGross,OilAndGasRevenue,OilAndGasSalesRevenue,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAssets,OtherAssetsCurrent,OtherAssetsMiscellaneous,OtherAssetsNoncurrent,OtherExpenseFromRealEstatePartnershipOperations,OtherExpenses,OtherIncome,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherRealEstateRevenue,OtherRestrictedAssetsNoncurrent,OtherRevenueExpenseFromRealEstateOperations,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForProceedsFromRealEstateHeldforinvestment,PaymentsToAcquireLand,PaymentsToAcquireMineralRights,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquireOtherInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstateHeldForInvestment,PaymentsToExploreAndDevelopOilAndGasProperties,PreferredStockDividendRatePercentage,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PremiumsReceivableAllowanceForDoubtfulAccountsRecoveries,PrincipalAmountOutstandingOfLoansHeldInPortfolio,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfLandHeldForUse,ProceedsFromSaleOfLandHeldforinvestment,ProfitLoss,ProfitLossFromRealEstateOperations,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,RealEstateRevenueNet,RealEstateTaxExpense,ReceivableWithImputedInterestEffectiveYieldInterestRate,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResultsOfOperationsAccretionOfAssetRetirementObligations,ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,ResultsOfOperationsRevenueFromOilAndGasProducingActivities,ResultsOfOperationsSalesRevenueToUnaffiliatedEnterprises,RetailExpenses,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SharesOutstanding,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockholdersEquity,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueTreasuryStockReissued,TransferOfOtherRealEstate,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtInstrumentCarryingAmount,DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,InterestIncomeExpenseNonoperatingNet,LongTermDebtNoncurrent,OtherDeferredCostsNet,ProceedsFromSaleOfNotesReceivable
2008-12-31,2009-04-15,10-K,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-31,10-K,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,155.0,-35.0,,,,,,,,,,1217.0,,,,,,,,,,,,,,359.0,,,,,,,-1.14,,,1498.0,,,,,,,,,,,,1342.0,1695.0,,-2210.0,,,,,,,,,,,,,771.0,0.0,,,0.0,,,-153.0,,-123.0,,,,574.0,,,958.0,65000.0,,,,,,,,,,,,,,,,,52.0,,-823.0,,736.0,,-2210.0,,519.0,,,,,,,,,,,,,,1246.0,,,6827.0,-2729.0,,,,,,,,,,,,,,68.0,,,,,,,,,-372.0,-344.0,,,-107.0,,,,,,,,,,,,,,,,0.0,,,58.0,,,,-2210.0,,,,,0.0,2852.0,,,,-6.0,,,,,,,,,4098.0,,,,,,,,,1947.0,,,,,,,
2010-06-30,2010-08-16,10-Q,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,102000.0,,,,,,,,,,316000.0,368000.0,,,,,,,,,,,,,,,,,,,,,-0.14,,,,,,,,,,,0.0,,,,124000.0,,,,,,,,,,,,,,,,,,,,,,,,,-31000.0,,,,114000.0,,,234000.0,,,,,,,,,,,,,,,,,,,,,,,,,-275000.0,-285000.0,,,,,,,,,,,,,,331000.0,,,1072000.0,10000.0,,,,,,,,,,,,,,-368000.0,,,,751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082000.0,,,,,,,,1947.0,,,,,,,
2010-09-30,2010-11-12,10-Q,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,134.0,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,-31.0,,,,122.0,,,211.0,,,,,,,,,,,,,,,,,,,,,,,,188.0,,91.0,,,,,,,,,,,,,,349.0,,,1015.0,97.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.0,,,,,,,,,,,,,1112.0,,,,,,,,,1947.0,,,,,,,
2010-12-31,2011-03-31,10-K,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,83000.0,,83.0,,223.0,,156.0,,,58838.0,,,,,2573.0,123.0,,,,2573000.0,24067.0,383.0,,,,,11789.0,,,,59.0,-96.0,,,0.01,100000000.0,1946935.0,1946935.0,20.0,,,1225.0,,,,,,,,,,,,,,363.0,,,,,953.0,,-0.01,,,1292.0,,,,,,,,,,,,731.0,0.0,,-11.0,,,,,,,,,,,,,275.0,-496.0,,,121.0,,,-271.0,,-124.0,,,,497.0,,,886.0,,5796.0,24067.0,239.0,,,,,,,,,,,,1308.0,,67.0,,-267.0,,104.0,,-11.0,,33.0,,,,,,,,,10361.0,,11789.0,,,1248.0,,,4257.0,-44.0,,,,,101.0,,70.0,,,,723.0,,,-340.0,,,,2965.0,,,,,0.0,-219.0,,,-48.0,,,,,,,,,,1.0,,,,,,0.0,,,142.0,,,,-11.0,,,1464.0,156.0,0.0,2925.0,1225.0,,,-75.0,,,,,,,,-40588.0,4213.0,,,,18271.0,,,,,1947.0,,,,,,,
2011-03-31,2011-05-13,10-Q,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,68.0,9.0,,,,,,,,,,390.0,,,,,,,,,,,,,,88.0,,,,,,,0.05,,,335.0,,,,,,,,,0.0,,,124.0,0.0,,,,,,,,,,,,,,,-312.0,305.0,,,31.0,,,-102.0,,-31.0,,,,119.0,,,191.0,,,,,,,,,,,,,,,,,,-120.0,,-10.0,,139.0,,97.0,,160.0,,,,,,,,,,,,,,280.0,,,1072.0,-63.0,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,0.0,,,,,,,97.0,,,,,,729.0,,,,-3.0,-117.0,,,,,,,,1009.0,,,,,,,,,1947.0,,,,,,,
2011-06-30,2011-08-12,10-Q,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,208000.0,,,,209000.0,,28000.0,,,58838000.0,,,,,,32.0,,,,2637000.0,23885000.0,257000.0,,,,,11736000.0,,,,32.0,,,,,100000000000.0,1946935000.0,1946935000.0,20000.0,,365000.0,321.0,,,,,,,,,,,,,,,,,,,486000.0,,0.03,,,365.0,,,,,,,,0.0,,,,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-31.0,,,,120.0,,,193.0,,5452000.0,23885000.0,236000.0,,,,,,,,,,,,1367000.0,,,,,,,,66.0,66000.0,90.0,,,,,,,,,9885000.0,,,,,280.0,,,1037.0,-24.0,,,,,16000.0,,475000.0,,,,726000.0,,,1.0,,,,733000.0,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,1532000.0,151000.0,,733.0,,,,,,,,,,,,-40426000.0,1013.0,1013000.0,,,18433000.0,,,,,1947.0,,,,,,,
2011-09-30,2011-11-14,10-Q,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,340.0,,221.0,,135.0,,,58838.0,,,,,2669.0,32.0,,,,,24202.0,238.0,,,,,11913.0,,,,2000.0,,,,0.01,100000000.0,1946935.0,1946935.0,20.0,,325.0,,,,,,,,,,,,,,,,,,,,611.0,,-0.03,,,325000.0,,,,,,,,,,,,101000.0,,,,,,,,,,,,,,,,,,,,,,,,,-31000.0,,,,121000.0,,,192000.0,,5825.0,24202.0,475.0,,,,,,,,,,,,1390.0,,,,,,,,-57.0,,30000.0,,,,,,,,,10007.0,,,,,313000.0,,,1090000.0,-87000.0,,,,,15.0,,520.0,440000.0,,,680.0,,,-60000.0,,,,690000.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,-57000.0,,,1524.0,151.0,,690.0,,,,,,,,,,,,-40482.0,1003000.0,,,,18377.0,,,,,1947000.0,,,,,,,
2011-12-31,2012-03-30,10-K,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,422.0,,167.0,,417.0,,,58838.0,,-10006.0,,,2702.0,129.0,,,,2702.0,13450.0,296.0,,,1486.0,,,,,109.0,109000.0,50.0,,,0.01,100000000.0,1946935.0,1946935.0,20.0,,,1290.0,,-1074.0,,,,,,,,,,,,416.0,,,,,691.0,,-6.06,,,1430.0,,,,,,,,,,,,579.0,1428.0,-11793.0,-11793.0,,,,,,,,,,,,,106.0,0.0,,0.0,121.0,,,-202.0,,-131.0,,,,360.0,,,906.0,,6972.0,13450.0,839.0,,,,,,,,,,,,2249.0,1428.0,820.0,,-1336.0,,566.0,,-11793.0,,-9932.0,,,,,,,,,0.0,,11141000.0,,,1020.0,,,5762.0,-1861.0,,,106.0,377.0,20.0,,377.0,,,,491.0,,,-155.0,-155.0,,,2881.0,,,,,0.0,-1074.0,,,-262.0,,,,,,,,,,1.0,,,,,,851.0,,,0.0,,,,-11793.0,,1486.0,1636.0,150.0,-10006.0,2881.0,1290.0,,,-31.0,,,,,,,,-52381.0,3901.0,,6478000.0,,6478.0,,,,,1947.0,,,,,,,
2012-03-31,2012-05-15,10-Q,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,358.0,,167.0,,421.0,,,58838.0,,,,,,34.0,,,,2735.0,12419.0,316.0,,,,,,,,,123.0,14.0,,,0.01,100000000.0,1946935.0,1946935.0,20.0,,,366.0,,,,,,,,,,,,,,201.0,,,,,894.0,,-0.65,,,471.0,,,,,,,,,0.0,,,159.0,912.0,,,,,,,,,,,,,,,143.0,0.0,,,30.0,,,-61.0,,-62.0,,,,0.0,,,231.0,,7208.0,12419.0,779.0,,,,,,,,,,,,2309.0,912.0,30.0,,-8.0,,-8.0,,-1267.0,,-58.0,,,,,,,,,,,10057.0,,,290.0,,,2173.0,-1209.0,,,,,26.0,,423.0,,-58.0,,491.0,,,4.0,,366.0,,674.0,,,,,0.0,,,,-8.0,,,,,,,,,,1.0,,,,,,42.0,,,0.0,,,,-1267.0,,,1623.0,156.0,,674.0,,,,-12.0,0.0,,,,,,,-53648.0,964.0,,,,5211.0,,,,,1947.0,,,,,,,
2012-06-30,2012-08-14,10-Q,"NEW CONCEPT ENERGY, INC.",GBR,CIK0000105744,USD,,,,284.0,,216.0,,208.0,,,58838.0,,,,,,34.0,,,,2770.0,12435.0,321.0,,,,,,,,,100.0,,,,0.01,100000000.0,1946935.0,1946935.0,20.0,,,353.0,,,,,,,,,,,,,,,,,,,1312.0,,-0.09,,,453.0,,,,,,,,,,,,134.0,0.0,,1205.0,,,,,,,,,,,,,,,,,,,,,,-56.0,,,,0.0,,,231.0,,7393.0,12435.0,492.0,,,,,,,,,,,,2329.0,0.0,,,,,,,-169.0,,48.0,,,,,,,,,,,9930.0,,,325.0,,,1205.0,-217.0,,,,578.0,5.0,,,,,,490.0,,,104.0,48.0,,,663.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,-169.0,,1448.0,1606.0,158.0,,663.0,353.0,,,,,,,,,,,-53817.0,988.0,,,,5042.0,,,,,1947.0,,,,,,,
