end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetAcquisitionContingentConsiderationLiabilityCurrent,AssetRetirementObligation,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleDebt,ConvertibleNotesPayableCurrent,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilityCurrent,Depreciation,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationInventory1,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCashAndCashEquivalents,GainLossOnDispositionOfAssets,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidExpense,InterestExpenseOther,InventoryFinishedGoods,InventoryGross,InventoryNet,Investments,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesAwardedValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAssets,OtherCashEquivalentsAtCarryingValue,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherIncome,OtherLiabilities,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherReceivables,PaymentsOfDebtIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherDebt,ProceedsFromSaleOfProductiveAssets,ProfitLoss,RepaymentsOfOtherDebt,RetainedEarningsAccumulatedDeficit,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueOther,StockOptionPlanExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2021-09-30,2021-11-15,10-Q,RAINMAKER WORLDWIDE INC.,RAKR,CIK0001872292,EUR,96247.0,,330711.0,300986.0,61664166.0,39574.0,,,,4423910.0,29665.0,692028.0,692028.0,25324.0,25324.0,,0.001,200000000.0,144354957.0,144355.0,-273897.0,13516.0,8200.0,,,,,467118.0,347806.0,347806.0,112500.0,,,,,,,815645.0,-0.002,,,,184204.0,-241430.0,,,,,,,82226.0,394701.0,394701.0,394701.0,112000.0,9017023.0,692028.0,5911126.0,3105897.0,,4423910.0,,,,,-241430.0,-57226.0,184204.0,-184204.0,,,,5270523.0,692028.0,0.0,32467.0,32467.0,,235495.0,50000.0,,25000.0,,,,160003.0,,,,,,-70434502.0,,19788.0,,,,,,,-8324995.0,,,,,144257273.0
