end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,BillingsInExcessOfCostCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractReceivableRetainage,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfServices,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,DeferredRentCredit,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueRevenueRecognized,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsSeverancePayments,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageExpectedDividend,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfDerivatives,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentChargeOnReclassifiedAssets,ImpairmentOfInvestments,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestRevenueExpenseNet,InvestmentIncomeNet,InvestmentOwnedAtCost,InvestmentOwnedBalanceShares,InvestmentsFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementAmount,LoanProcessingFee,LongTermDebtPercentageBearingVariableInterestRate,LongTermNotesPayable,LossOnSaleOfInvestments,MachineryAndEquipmentGross,ManagementFeesRevenue,MarketableSecuritiesGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherExpenses,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherThanTemporaryImpairmentLossesInvestmentsReclassificationAdjustmentOfNoncreditPortionIncludedInNetIncomeAvailabeforsaleSecuritiesBeforeTax,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrincipalInvestmentGainsLosses,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RecognitionOfDeferredRevenue,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,SharesPaidForTaxWithholdingForShareBasedCompensation,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,StockholdersEquity,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockRedeemedOrCalledDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TradingSecurities,TradingSecuritiesCost,TradingSecuritiesFairValueDisclosure,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnSecurities,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2011-08-31,2011-10-17,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,30931.0,,,,,,,,,,,,,,,,,,-271711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,271711.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-271711.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90251648.0
2011-11-30,2012-03-14,10-K,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,87775.0,,458685.0,,,169000.0,,,,0.0,0.0,705162.0,60800.0,,30000.0,60800.0,,3571.0,4205.0,1120000.0,,294233.0,12465.0,0.0,,0.0,0.0,,0.0,,,,,,6111.0,6111.0,,,,,-14013.0,,,,,,0.0001,500000000.0,90280000.0,90280000.0,,,9028.0,-968655.0,,,,,,3571.0,3571.0,3571.0,,-311000.0,0.0,-53000.0,,,,,,,,,90000.0,,,,,8620.0,0.0,0.0,,225000.0,0.0,56000.0,169000.0,225000.0,3447.0,,,,,,969989.0,,,,-0.01,,,,,,,,,,,,,,,245795.0,,,,,421598.0,,,,0.0,224000.0,4000.0,136000.0,87245.0,458685.0,,,,,11660.0,,,2954.0,,6354.0,,245795.0,245795.0,0.0,,,4050.0,,,0.0,,,,0.0,,,,50000.0,29372.0,550031.0,294233.0,550031.0,0.0,,0.0,,,,,,,332463.0,-27760.0,-318716.0,-968655.0,,,,,30000.0,0.0,,,,,,,,,257455.0,257455.0,,0.0,,,4050.0,,,,,,,27760.0,1.0,10000.0,1.0,1.0,1.0,,6354.0,,30000.0,323389.0,0.0,1.0,0.0,2954.0,0.0,,,,,24313.0,,0.0,,543006.0,,0.0,23881.0,-23881.0,,0.0,,,,,,,,11660.0,964604.0,,,,,,,,,,,,,,,0.04,-255798.0,623390.0,250000.0,,90280000.0,,,90280000.0,,,0.0,623390.0,50000.0,,,,,,1.0,,,,,,225000.0,,,78142274.0
2012-02-29,2012-04-20,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,55383.0,,613480.0,,,,,,,-58500.0,,760156.0,0.0,,40000.0,,,30215.0,1247.0,280000.0,,495891.0,216751.0,,,,195000.0,,0.0,,,,,,14944.0,14944.0,,,,,8833.0,,,,,,0.0001,500000000.0,90340000.0,90340000.0,,,9034.0,-174889.0,,,,,,,33786.0,,,,,,,,,,,,,,,,,,,,39107.0,77322.0,,,,,,,1381.0,,,,,,1086378.0,,,,0.0,,,,,,,,,,,,,,,,,,,,222691.0,,,,0.0,,,,-32392.0,154795.0,,,,,0.0,,,,,-453.0,,,244548.0,30769.0,,,0.0,,,0.0,,,,,,,,15000.0,,871578.0,495891.0,832471.0,39107.0,,0.0,,,,,,,92500.0,0.0,-83667.0,-116389.0,,,,,,2500.0,,,,,,,,,,256208.0,-58500.0,58500.0,-58500.0,,-106302.0,,253500.0,,,,,0.0,1.0,10000.0,1.0,1.0,1.0,,6807.0,,40000.0,0.0,0.0,0.0,0.0,2500.0,0.0,,,,,22932.0,,116429.0,,,,0.0,0.0,,,253500.0,,,,,,,,11660.0,,,,,,,,,,,,,,,,,-375687.0,,0.0,,,,,,,,,,15000.0,,,,,,,,,,,,,,,90316264.0
2012-05-31,2012-07-24,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,81446.0,,760156.0,,,,,,,,-31500.0,795162.0,,,,,,,,,,522890.0,246405.0,,,222000.0,,,0.0,,,,,,16466.0,16466.0,,,,,,,,,,,0.0001,500000000.0,90280000.0,90280000.0,,,9028.0,-337122.0,,,,,,,16667.0,70000.0,,,,,50000.0,,,,,,,,,,,,,,34107.0,62322.0,,,,,,,,,,,,,1450499.0,,,,0.0,,,,,,,,,,,,,,,,,,,,330162.0,,,,,,,,,,,,,,,,,,,,,243288.0,,53960.0,,,202.0,,,,,,,,,,,,,,522890.0,1166591.0,34107.0,,0.0,,,,,,,,,,-364122.0,0.0,,,,,28500.0,,,,,,,,,254948.0,,,-27000.0,,,33960.0,,,,,0.0,,,1.0,10000.0,1.0,0.0,1.0,,7939.0,,,,,,,,,,,,,21537.0,,,,,,,,,,,,,,,,,,11660.0,,,,,,,,,,,,,,,,,-677808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,90340000.0
2012-08-31,2012-10-22,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,378806.0,,647222.0,,,,,,,,-132704.0,795162.0,,,,,,,,,,355270.0,81442.0,71178.0,,71178.0,203882.0,71178.0,-32038.0,,,132704.0,,,4177.0,4177.0,,,,,,,,,,,0.0001,500000000.0,90280000.0,90280000.0,,,9028.0,-402171.0,,,,,,120000.0,120000.0,,,,,,,,,,,,,,120000.0,,,,,4310.0,29107.0,47322.0,,,,,,,,,,,,,1751466.0,,,,-0.02,,,,,,,,,,,,,,,,,,,,247790.0,,,,,,,,,,,,,,,,,,,,,242027.0,,34546.0,,,343.0,,,,,,,,,,,,,1435249.0,355270.0,1406142.0,29107.0,,6250.0,,,,,,,,,,-300967.0,0.0,,,,12000.0,42092.0,,,,,,,,,253687.0,,,101204.0,,,53177.0,,,,,0.0,,,1.0,10000.0,1.0,1.0,1.0,,6087.0,,,,,,,,,,11330.0,,,20141.0,,,,,,,,,,0.0,,,,,,,,11660.0,,,,,,,,,,,,,,,,,-1079979.0,,,,,,,,,,,,,,,,,,,,,6250.0,,,,,90280000.0,18056007.0
2012-11-30,2013-03-18,10-K,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,413586.0,,755365.0,,0.0,340000.0,,,8999.0,,-37800.0,802384.0,0.0,,40000.0,,,116429.0,5000.0,0.0,,86309.0,55888.0,38250.0,,38250.0,76050.0,38250.0,-118640.0,,37800.0,37800.0,-37800.0,,16956.0,16956.0,,,,,10845.0,,,,,,0.0001,100000000.0,18056000.0,18056000.0,,,1806.0,-1312248.0,,,0.0,,,0.0,125000.0,,,-410000.0,0.0,-70000.0,,,,0.25,,3674.0,,0.04,0.0,,,,,2874.0,25000.0,31429.0,,569000.0,0.0,229000.0,340000.0,569000.0,5552.0,,,,,,2244437.0,,854.0,,-0.01,0.34,0.5,0.055,,,0.65,,0.0,,0.0028,,1.5,,,240795.0,,,,,421155.0,,,,0.0,344000.0,4000.0,41000.0,325811.0,296680.0,0.0,,,,0.0,,70800.0,,,-5672.0,,0.0,,51665.0,,,69299.0,,,0.0,854.0,,,-156440.0,,,,0.0,44058.0,1564355.0,86309.0,1539355.0,25000.0,,6250.0,,,,,,2200.0,200475.0,52560.0,-242190.0,-1274448.0,0.0,,,89800.0,89800.0,40675.0,,,,,,560000.0,,,30421.0,,,37800.0,,,289578.0,,,,,0.0,,0.0,1.0,10000.0,1.0,1.0,1.0,,682.0,,,0.0,50000.0,0.0,20800.0,42092.0,52560.0,52560.0,,,,18761.0,,-56429.0,,563715.0,,1000.0,1417.0,,,63571.0,,,4150.0,,,,,11660.0,984870.0,0.0,,,,0.0,0.0,,,,,,,,50000.0,,-1478046.0,208500.0,0.0,200000.0,600000.0,,4500000.0,120000.0,,,50000.0,208500.0,,,,,,10000000.0,,6250.0,8450.0,6250.0,,,,344000.0,,18056000.0
2013-02-28,2013-04-15,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,424323.0,,856830.0,,,,,,,,-61650.0,820162.0,0.0,,,,,25000.0,0.0,500000.0,,77034.0,47982.0,14400.0,,14400.0,76050.0,14400.0,0.0,,,61650.0,,,5831.0,5831.0,,,,,-11125.0,,,,,,0.0001,500000000.0,90280000.0,90280000.0,,,9028.0,-195155.0,,,,,,25000.0,25000.0,,,,,,,,25000.0,0.05,,,,,,,,,,,19107.0,20000.0,,,,,,,1369.0,,,,,,2415742.0,,,,0.0,,,,,,,,,,,,,,,,,,,,162015.0,,,,0.0,,,,10737.0,101465.0,0.0,,,,0.0,,,,,-264.0,,,,26212.0,,,400.0,,,0.0,3875.0,,,,,,,13667.0,11014.0,1725235.0,77034.0,1706128.0,19107.0,,0.0,,,,,,,25000.0,0.0,-36125.0,-171305.0,0.0,,,,89800.0,40675.0,,,,,,,,,29052.0,,,23850.0,,,9290.0,,,,,0.0,,0.0,1.0,10000.0,1.0,1.0,1.0,,27751.0,,,0.0,25000.0,0.0,0.0,0.0,0.0,,,13667.0,,17392.0,,17322.0,,,,0.0,0.0,,,,,,,,,,,11660.0,,13667.0,,,,,,,,,,,,,,,-1648201.0,,0.0,,856250.0,,,,,,0.0,249500.0,41000.0,,,,,,,,,,,,,,,90280000.0
2013-05-31,2013-07-19,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,429795.0,,970256.0,,38512.0,,,,,,0.0,820162.0,,,,,,,,,,112158.0,84746.0,0.0,,0.0,76050.0,,0.0,,,,,,41930.0,41930.0,,,,,,,,,,,0.0001,500000000.0,90280000.0,90280000.0,,,,-173067.0,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,0.0,0.0,,,,,,,,,,,,,2650459.0,,,,-0.01,,,,,,,,,,,,,,,,,,,,240128.0,,,,,,,,,,,,,,,,,,,,,,,3655.0,,,408.0,,,,2136.0,,,,,,,,,1933426.0,112158.0,1933426.0,0.0,,0.0,,,,,,,,,,-234717.0,-76050.0,,,,214800.0,40675.0,,,,,,,,,27412.0,,,-23850.0,,,-5411.0,,,,,37800.0,,,1.0,10000.0,1.0,1.0,1.0,,4304.0,,,,,,,,,,,17799.0,,15752.0,,,,,,,,,,,,,,,,,,11660.0,,,,,,,,,,,,,,,25000.0,0.04,-1821268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18056000.0
2013-08-31,2013-10-21,10-Q,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,476688.0,,938551.0,,25389.0,,,,,,0.0,887384.0,,,,,,,,,,121578.0,84391.0,0.0,,0.0,76050.0,,0.0,,,,,,50583.0,50583.0,,,,,,,,,,,0.0001,100000000.0,18056007.0,18056007.0,,,1806.0,-461731.0,,,,,,,0.0,,,,,,,,,0.25,,,,0.08,25000.0,,,,,,0.0,0.0,,,,,,,,,,,,,3112190.0,,185.0,,-0.03,,,,,300000.0,,,,,,,,,,,,,,,351326.0,,,,,,,,,,,,,,,,,,,,,,,942.0,,,-1.0,,,,,,,,,,,,,2344577.0,121578.0,2344577.0,0.0,,0.0,,,,,,,,,,-461731.0,0.0,-110405.0,,,88000.0,175.0,,,,,,,,,37187.0,,,0.0,,,110405.0,,,,,0.0,,,1.0,10000.0,1.0,1.0,1.0,,8419.0,,,,,,,,,,,6200.0,,14334.0,,,,,,,,,,,,,,,,,,22853.0,,60000.0,,,,5500000.0,0.07,,,,,,,,25000.0,0.0,-2222999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18056007.0
2013-11-30,2014-03-17,10-K,BioPower Operations Corporation,BOPO,CIK0001510832,USD,,513134.0,6368.0,1098786.0,190.0,27840.0,,37500.0,,14551.0,,0.0,1947325.0,0.0,,,,0.0,25000.0,0.0,625000.0,0.0,188284.0,148270.0,0.0,40014.0,0.0,0.0,,-76050.0,,-37800.0,,-37800.0,,109172.0,109172.0,92216.0,,,,92216.0,,,,,,0.0001,100000000.0,30281180.0,30281180.0,,,3028.0,-1304928.0,,,217047.0,,,625000.0,125000.0,,,-422000.0,0.0,-72000.0,,-25000.0,,,,6368.0,,0.08,0.0,,,,,,0.0,0.0,,921000.0,0.0,431000.0,490000.0,921000.0,5552.0,,,,,,3587165.0,,,,-0.06,0.34,,0.055,,210000.0,0.8,,0.0,,0.0028,,1.5,,,,,,,,1301598.0,,37800.0,-76050.0,0.0,352000.0,3000.0,110000.0,35326.0,431459.0,27840.0,,-56429.0,-467.0,-467.0,,181506.0,,,10576.0,,,,32893.0,6368.0,,807.0,,,0.0,,,,0.0,76050.0,4500000.0,0.0,0.0,58249.0,1825095.0,188284.0,1825095.0,0.0,,0.0,,,,,,-76050.0,344406.0,-15612.0,-236578.0,-1342728.0,-76050.0,-41130.0,,88000.0,88000.0,175.0,,,,,46589.0,1146208.0,921000.0,,40014.0,,,0.0,,37800.0,41130.0,,,,,37800.0,,15612.0,1.0,10000.0,1.0,1.0,1.0,,11258.0,0.0,,12900.0,150000.0,0.0,181506.0,0.0,0.0,,,45000.0,43402.0,28821.0,,56429.0,,651315.0,,0.0,0.0,,-3587165.0,,,200000.0,,,,,,11193.0,1301598.0,436220.0,330625.0,,,5500000.0,0.07,,,,,,,,,,-1636811.0,,0.0,,,,,,,,425547.0,12900.0,142470.0,,,,,,,,,,,,,352000.0,,23531311.0
