end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetNoncurrent,AccruedIncomeTaxes,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetManagementFees,Assets,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiability,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiability,ConversionOfStockSharesConverted1,CostOfReimbursableExpense,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,DebtWeightedAverageInterestRate,DeferredCompensationArrangementWithIndividualCashAwardGrantedAmount,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualRecordedLiability,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesUndistributedForeignEarnings,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,DefinedContributionPlanCostRecognized,DepositAssets,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueFromRelatedParties,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDispositionOfBusiness,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentSoldCarryingAmount,ExcessNetCapitalAt1500Percent,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueNetAssetLiability,FurnitureAndFixturesGross,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairmentLoss,GoodwillTranslationAdjustments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDueFromAffiliatesCurrent,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InformationTechnologyAndDataProcessing,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeMoneyMarketDeposits,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentBankingRevenue,InvestmentsFairValueDisclosure,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeaseLeaseNotYetCommencedAssumptionAndJudgmentValueOfUnderlyingAssetAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityAnnualPrincipalPayment,LineOfCreditFacilityAverageOutstandingAmount,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LoansPayable,LongTermDebtCurrent,LongTermDebtNoncurrent,MachineryAndEquipmentGross,MinimumNetCapitalRequiredForBrokerDealerSubsidiary,MinimumNetCapitalRequiredForBrokerDealerSubsidiary1,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCapital,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OccupancyNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesIncomeStatementSubleaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherCostAndExpenseOperating,OtherLoansPayable,OtherNoncashExpense,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherShortTermBorrowings,PartnersCapitalAttributableToNoncontrollingInterest,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentForContingentConsiderationLiabilityOperatingActivities,PaymentsForProceedsFromInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent,PensionExpense,PrepaidExpenseCurrentAndNoncurrent,PrincipalInvestmentGainsLosses,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromMinorityShareholders,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfLongtermInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RatioOfIndebtednessToNetCapital,RatioOfIndebtednessToNetCapital1,RecognitionOfDeferredRevenue,ReimbursementRevenue,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,RepaymentsOfSecuredDebt,RestrictedCashAndCashEquivalents,RestrictedStockAwardForfeituresDividends,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockRepurchasedDuringPeriodShares,TaxesPayableCurrent,TenantReimbursements,TravelAndEntertainmentExpense,TreasuryStockShares,TreasuryStockValue,ValuationAllowanceAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxLiabilitiesPropertyPlantAndEquipment
2007-12-31,2008-02-28,10-K,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,,,,,,,,,,,,,,,,,,191670516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2009-02-26,10-K,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,,,,,,,,,,,,,,,,,,62849000.0,-128821861.0,,,,1.8,,,,,,,,,26842231.0,26330561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4592176.0,,,,,1.74,1.74,,,,,,,,,,,-12943237.0,,,,,,,1157100.0,,,,,,,,,,,,,,,-19087179.0,,,,,,,,77858362.0,,29391962.0,54371677.0,,,,-7405607.0,-497583.0,,19904419.0,,378529.0,-88612338.0,,2841866.0,,5671879.0,,3580292.0,,3554921.0,,3444615.0,218196923.0,,,102049624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64756452.0,-37176804.0,-13945368.0,,-511670.0,48978070.0,,,,,,,10640820.0,144014685.0,,,,,,,,,,,,,,,,,,-22135839.0,,,5695323.0,,,,,,,,,-11232727.0,21832102.0,50036686.0,,,,30197302.0,33062500.0,2848984.0,241958.0,,,,121203.0,,67274143.0,,111925000.0,318095.0,-1445044.0,,,,4784812.0,48466400.0,,,,,,,,,,171875000.0,,,,32554053.0,,,221873047.0,,,,200066800.0,,,,6999759.0,,,,,28214015.0,28166520.0,
2009-06-30,2009-07-28,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,,,,,,,,,,,,,,,,,,55048701.0,,,,,0.45,,,,,,,,,19042187.0,19042696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277820.0,,,,,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17148076.0,,6854759.0,,,,,,,,,,,,,,,1256388.0,,341958.0,,243538.0,,,45511600.0,,,25215512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0,10292808.0,,,,,,,3022834.0,36952660.0,,,,,,,,,,,,,,,,,,8749379.0,,,2301531.0,,,,,,,,,,,,,,,,,,,,,,8345598.0,,,,,,,,,,1552136.0,10293317.0,,,,,,,,,,,,,,,,,54100736.0,,,,,,,,1984481.0,,,,,29623249.0,29508520.0,
2009-09-30,2009-10-30,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,,,,,,,,,,,,,,,,,,58581450.0,,,,,0.45,,,,,,,,,31129216.0,31194706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906538.0,,,,,1.01,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51363021.0,,21253312.0,,,,,,,,,,,,,,,1635444.0,,291300.0,,19366.0,,,42372024.0,,,53160789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65490.0,30044219.0,,,,,,,2749011.0,64919510.0,,,,,,,,,,,,,,,,,,1084997.0,,,2761412.0,,,,,,,,,,,,,,,,,,,,,,73891141.0,,,,,,,,,,1688432.0,30109709.0,,,,,,,,,,,,,,,,,116282531.0,,,,,,,,1726584.0,,,,,29788164.0,29662743.0,
2009-12-31,2010-02-26,10-K,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,13066863.0,26021124.0,,,39800000.0,-8737728.0,237716672.0,0.0,,17396000.0,334160000.0,,,,,,,74473000.0,11624000.0,,,,1.8,1.8,0.01,,100000000.0,33254271.0,27977623.0,,332543.0,79911000.0,79829000.0,,,,22312000.0,134000.0,31796000.0,9350000.0,,,,,,,,15454000.0,,-6849000.0,,10940000.0,18141138.0,,2335000.0,,,,40101916.0,,,,,,,,,,,,,,900000.0,,4117000.0,,21800000.0,233617.0,393288.0,2.4,2.39,0.375,0.35,,-0.064,0.011,,,0.001,,0.077,2064000.0,,31855992.0,,,,,747000.0,,,,,8015000.0,,,,,,,,,,43080000.0,,18721000.0,,,,,,113894000.0,,42736000.0,41708000.0,,,,-12970000.0,-235000.0,,-10939879.0,,-615000.0,12407000.0,955000.0,954822.0,90000.0,5704000.0,,1295000.0,,352000.0,1253000.0,1253309.0,215993000.0,78516718.0,71844438.0,138298000.0,9000000.0,,,,,,,,,,,,,,100607281.0,334160489.0,,,,,,,,,,,,1501214.0,,,-52106000.0,220000.0,61446000.0,,-82000.0,71240000.0,24400000.0,,,,,,11706000.0,184751000.0,,,,,,,,,,,,,,,,,1713352.0,8671000.0,,,9101000.0,,,,9739755.0,37150000.0,,,,,9646000.0,53623000.0,,,,7555000.0,525000.0,4674000.0,268000.0,,,,82300000.0,,,,106025000.0,34000.0,,,,,6756000.0,71158000.0,,12794680.0,0.0,,,21824000.0,4300000.0,,,95375000.0,,1000000.0,,40803000.0,206974630.0,,298645000.0,,,232051994.0,233554000.0,,,,7774000.0,5276648.0,293391405.0,,,29753609.0,29663616.0,
2010-03-31,2010-05-03,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,,,,,,,,,,,,,,,,,,45297896.0,-29175563.0,,,,0.45,0.45,,,,,,,,-2701044.0,-361138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752157.0,,,,,0.02,0.02,,,,,,,,,,,-1658941.0,,,,,,,7040962.0,,,,,,,,,,,,,,,7540421.0,,,,,,,,3200000.0,,300000.0,6209976.0,,,,-2268473.0,-3763256.0,,-8027741.0,,613890.0,-30674997.0,,13576918.0,,1739077.0,,528042.0,,19966.0,,383429.0,36597309.0,,,32155012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11227997.0,-11199161.0,-27545458.0,,2400000.0,500000.0,,,,,,,3149289.0,45700000.0,,,,,,,,,,,,,,,,,,-3212940.0,,,2898498.0,,,,,,,,,,20064197.0,14025279.0,,,,10968702.0,,285308.0,413000.0,,,,12238653.0,,,,38555000.0,134511.0,,,,,2243866.0,2900000.0,,,,,,300509.0,,,,,,,,12034794.0,,,48900000.0,,,,,,,,2217730.0,,,,,29701773.0,29607997.0,
2010-06-30,2010-08-09,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,9299074.0,26434106.0,,,,-23429678.0,366427698.0,100000.0,,3666000.0,466031004.0,,,,,,,37585819.0,,,,,0.45,0.45,0.01,,100000000.0,35037017.0,29434740.0,,350370.0,6071021.0,7408697.0,,,,,,,,,,,,,,,,,,,,26727131.0,,,,,,50336742.0,,,,,,,,,,,,,,,,1663639.0,,,502470.0,0.0,0.57,0.57,,,,,,,,,,,,,18000705.0,,,,,,,,,,10280000.0,,,,,,,,,,,,135812748.0,,,,,,30200000.0,,11300000.0,,,,,,,,,,,,,,61000.0,1434404.0,,584340.0,,108401.0,,,61921454.0,111237014.0,76703084.0,38368345.0,,,,,,,,,,,,,,,109451910.0,466031004.0,,,,,,,,,,,,4204503.0,,,,,,,1300000.0,17600000.0,,,,,,,3680902.0,53300000.0,,,,,,,,,,,,,,,,,7839345.0,-11479009.0,,,2653160.0,,,,7005462.0,55425000.0,,,,,,,,,,,,,,,,,21498748.0,,,,,,,,,,1988670.0,18900000.0,,12574214.0,,,,249000.0,1200000.0,,,,,,,,197303787.0,,83500000.0,,,352374591.0,356579094.0,,,,2908794.0,5602277.0,318541628.0,,,30768603.0,30708263.0,
2010-09-30,2010-10-28,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,22939080.0,48527819.0,,,,-2471339.0,370782069.0,100000.0,,2618000.0,508833882.0,,,,,,,56766463.0,,,,,0.45,0.45,0.01,,100000000.0,35103905.0,29332837.0,,351039.0,35428188.0,36172520.0,,,,,,,,,,,,,,,,,,,,23684587.0,,,,,,51133864.0,,,,,,,,,,,,,,,,1708195.0,,,298026.0,0.0,0.47,0.47,,,,,,,,,,,,,17484663.0,,,,,,,,,,7440000.0,,,,,,,,,,,,154075042.0,,,,,,23900000.0,,8700000.0,,,,,,,,,,,,,,46000.0,1993469.0,,636686.0,,111891.0,,,97004262.0,94151546.0,77478311.0,44187076.0,,,,,,,,,,,,,,,126633330.0,508833882.0,,,,,,,,,,,,4560290.0,,,,,,,700000.0,14500000.0,,,,,,,4389557.0,60200000.0,,,,,,,,,,,,,,,,,8344783.0,20958339.0,,,2994547.0,,,,3869231.0,62525000.0,,,,,,,,,,,,,,,,,-13065904.0,,,,,,,,,,1633245.0,15200000.0,,14188797.0,,,,300000.0,1600000.0,,,,,4100000.0,,,197271526.0,,84100000.0,,,377640262.0,382200552.0,,,,2597777.0,5771068.0,330246231.0,,,30800556.0,30754685.0,
2010-12-31,2011-02-28,10-K,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,13268000.0,30187000.0,4500000.0,,45814000.0,5127000.0,368090000.0,0.0,,12857000.0,508677000.0,1.12,,282700000.0,,,,78227000.0,3754000.0,,,9400000.0,1.8,2.25,0.01,,100000000.0,35117356.0,29341604.0,,351000.0,48391000.0,53286000.0,,,,15803000.0,6795000.0,22515000.0,-83000.0,,,,,,,,-1226000.0,,-2700000.0,,-2985000.0,25031882.0,,941000.0,,,22810000.0,47842000.0,6932000.0,,,34912000.0,,1170000.0,4519000.0,25032000.0,2087000.0,,592000.0,,1125000.0,200000.0,,5986000.0,,,0.0,144365.0,1.1800000000000002,1.1800000000000002,0.331,-0.35,0.0,-0.007,0.014,-0.03,,-0.006,,0.01,5077000.0,,30515000.0,8900000.0,,,11700000.0,5533000.0,,,,,7280000.0,,,,,,,,,7461000.0,11724000.0,,162507000.0,127972000.0,,0.0,15814000.0,,60551000.0,,18730000.0,12195000.0,,1900000.0,,-3980000.0,2019000.0,,2984779.0,,15000.0,-8704000.0,-8403000.0,-8403448.0,49406.0,6805000.0,,2077000.0,,447000.0,2438000.0,2438309.0,252201000.0,87373000.0,73533000.0,159882000.0,12000000.0,,23535000.0,,,,,,,,,,,,135815000.0,508677000.0,,,57700000.0,75000000.0,4400000.0,,,,14737000.0,,,2382000.0,4179000.0,12600000.0,-62722000.0,-6758000.0,68157000.0,,5395000.0,36426000.0,,,,,,,15750000.0,279678000.0,,,,,,,,,,,,,,,,,8546000.0,13865000.0,,13865000.0,11420000.0,,,,2899000.0,67000000.0,,,,0.0,37211000.0,56879000.0,,,3030000.0,16216000.0,208026.0,8127000.0,4179000.0,,400000.0,,25681000.0,,,,116175000.0,164000.0,,,,,7329000.0,41821000.0,63377000.0,17563000.0,0.0,1.0,,1100000.0,5900000.0,,,86325000.0,,7700000.0,12040.0,53800000.0,184621000.0,,340229000.0,,,370480000.0,372862000.0,,4300000.0,,10129000.0,5775752.0,330602000.0,,,30776034.0,30726628.0,
2011-03-31,2011-05-10,10-Q,"GREENHILL & CO., INC",GHL,CIK0001282977,USD,10540991.0,32654819.0,,,47000000.0,9297002.0,405669290.0,,39552.0,,478511302.0,,,,,,,42824000.0,-35403000.0,,,,0.45,-0.45,0.01,,100000000.0,35688040.0,29658014.0,,356880.0,2589000.0,2588998.0,,,,,,,,,,,,,,,,,,,4918000.0,25300907.0,,,,,,42987303.0,,,,,,,,,,,,,,,,1857000.0,,,,2833.0,-0.05,-0.05,,,,,,,,,,,1420000.0,,10957721.0,,,,,687904.0,,,,,7960000.0,,,,,,,,,,-475000.0,,164410077.0,,,,,,-2600000.0,,-1000000.0,1926000.0,,,,-2328000.0,2466000.0,,-4918272.0,,141532.0,-17465000.0,6745000.0,6603478.0,,1565094.0,,726000.0,,132000.0,689000.0,688718.0,48509000.0,85683671.0,75709212.0,36227000.0,,,,,,,,,,,,,,,120072452.0,478511302.0,,,69100000.0,,,,,,,,,1422747.0,,,-26025000.0,-28000.0,-10770000.0,,,-1600000.0,,,,,,,4186000.0,51000000.0,,,,,,,,,,,,,,,,,7729452.0,4170000.0,,,2506000.0,,,,9835659.0,73270000.0,,,,,17652000.0,14373000.0,,,,,,28000.0,958000.0,,,,-272000.0,,,,14370000.0,,,,,,1285000.0,-1581000.0,,16677208.0,,,,203000.0,1300000.0,,,8100000.0,,7600000.0,,14861000.0,168667007.0,,48400000.0,,,357016103.0,358438850.0,,,,2526000.0,6030026.0,348253869.0,,,31072284.0,31072284.0,
