end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedIncomeTaxesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanContributionsByEmployer,DepreciationDepletionAndAmortization,Dividends,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GainLossOnDispositionOfAssets,GeneralAndAdministrativeExpense,GrantsReceivableCurrent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestIncomeOther,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockDividendRatePercentage,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOfWarrants,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAggregateAmountOfRedemptionRequirement,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2018-09-30,2018-11-14,10-Q,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,1735000.0,,,,1816000.0,,,172500000.0,333000.0,,333000.0,,100060000.0,99343000.0,,,,,,94021000.0,,94021000.0,,,,,0.001,125000000.0,13097961.0,13097961.0,13000.0,-17615000.0,,,,,,147000.0,,,,,,,,9142000.0,,-20.33,,,,,,,,,,,1214000.0,7900000.0,,,,,,2075000.0,2930000.0,,-8473000.0,,,-8473000.0,,,,,,,,,,19000.0,,,,,,,,,9577000.0,100060000.0,9430000.0,,,,-8473000.0,-17615000.0,1688000.0,,10161000.0,-10161000.0,,,,,,,2823000.0,,730000.0,710000.0,656000.0,597000.0,130000.0,,681000.0,,63000.0,,,,9376000.0,,,,2392000.0,,,,,,,,,,,,654000.0,8086000.0,-82030000.0,,,,,90483000.0,,,,104713000.0,,65624000.0,3000.0,,,,,,,,,866641.0,,,,
2018-12-31,2019-03-29,10-K,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,1370000.0,,21000.0,,672000.0,625000.0,-9000.0,172988000.0,1201000.0,,1201000.0,1375730.0,89274000.0,88792000.0,,7000.0,35739000.0,35732000.0,,49360000.0,85100000.0,49360000.0,-5741000.0,38600000.0,,,0.001,125000000.0,13124842.0,13124842.0,13000.0,-32961000.0,472000.0,472000.0,,10000.0,,175000.0,23469000.0,20051000.0,2321000.0,1097000.0,23459000.0,200000.0,164000.0,9142000.0,0.0,-12.31,-0.014,0.21,-0.351,,-0.034,-0.005,,0.046,0.014,,1526000.0,4500000.0,0.0,0.0,0.0,0.0,-282000.0,10161000.0,1706000.0,-4357000.0,-32480000.0,-28123000.0,-32480000.0,,472000.0,472000.0,133000.0,,-2280000.0,,637000.0,1497000.0,860000.0,390000.0,,,,,,,,,6391000.0,89274000.0,6216000.0,66167000.0,-36091000.0,-35817000.0,-32952000.0,-42094000.0,,1.0,43207000.0,-38207000.0,,,,,,,2693000.0,597000.0,,730000.0,710000.0,656000.0,,,529000.0,640000.0,63000.0,,-9000.0,,9378000.0,370000.0,35721000.0,0.04,1994000.0,1354000.0,66071000.0,,,,,,96000.0,,-32952000.0,1044000.0,419000.0,33046000.0,-90109000.0,5000000.0,1201000.0,,35732000.0,82883000.0,,,,104713000.0,,65624000.0,96000.0,,,,,,9142000.0,,11735000.0,3419720.0,,,,
2019-03-31,2019-05-14,10-Q,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,4080000.0,,195000.0,,788000.0,,34000.0,173577000.0,578000.0,,578000.0,1966976.0,81267000.0,78876000.0,29000.0,,60991000.0,61020000.0,,13535000.0,74600000.0,13535000.0,-35825000.0,,,,0.001,125000000.0,13127128.0,13127128.0,13000.0,-12898000.0,,,,,,,,,,,,,40000.0,,,-0.99,,,,,,,,,,,671000.0,6100000.0,,,,,,3189000.0,1728000.0,,-12870000.0,,,,71000.0,,2747000.0,,1917000.0,,2208000.0,2548000.0,340000.0,492000.0,2572000.0,,1000.0,737000.0,717000.0,663000.0,454000.0,438000.0,10693000.0,81267000.0,8976000.0,-139000.0,-25087000.0,-10599000.0,-12941000.0,,,,14191000.0,-14191000.0,200000.0,2134000.0,417000.0,1717000.0,100000.0,1949000.0,,,,,,,,0.091,996000.0,,63000.0,,43000.0,,150000.0,37000.0,25050000.0,,2593000.0,,,,,,,,11000.0,,-12941000.0,,379000.0,11002000.0,-103050000.0,,578000.0,,61020000.0,70574000.0,,,,,,,11000.0,,,,,,,,,13126595.0,,,,
2019-06-30,2019-08-12,10-Q,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,701000.0,,,,678000.0,,54000.0,174205000.0,599000.0,,599000.0,,66489000.0,64242000.0,53000.0,,54223000.0,54276000.0,,5197000.0,59500000.0,5197000.0,,,,,0.001,125000000.0,13134538.0,13134538.0,13000.0,-13362000.0,,,,,,,,,,,,,,,,-1.02,,,,,,,,,,,1077000.0,6200000.0,,,,,,3421000.0,1214000.0,,-13309000.0,,,,73000.0,,,,,,,,,417000.0,2423000.0,,1000.0,737000.0,717000.0,663000.0,305000.0,388000.0,8649000.0,66489000.0,7052000.0,,,,-13382000.0,,,,14098000.0,-14098000.0,,2035000.0,438000.0,1597000.0,,1842000.0,,,,,,,,0.091,344000.0,,63000.0,,20000.0,,,,,,3555000.0,,,,,,,,,,,,342000.0,10677000.0,-116432000.0,,,,54276000.0,57840000.0,,,,,,,29000.0,,,,,,,,,13131291.0,,,,
2019-09-30,2019-11-14,10-Q,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,948000.0,7000000.0,,993000.0,251000.0,,22000.0,174776000.0,571000.0,,571000.0,2184504.0,63287000.0,61122000.0,22000.0,,33487000.0,33509000.0,,15301000.0,48800000.0,15301000.0,,,,,0.001,125000000.0,13134538.0,13134538.0,13000.0,-3517000.0,,,,,,,,,,,,,,,,-0.27,,,,,,,,,,,1625000.0,5800000.0,,,,,,3521000.0,1320000.0,,-3161000.0,,,,324000.0,,,,,,,,,332000.0,2269000.0,,1000.0,737000.0,717000.0,663000.0,151000.0,337000.0,8393000.0,63287000.0,6933000.0,,,,-3485000.0,-3485000.0,,,11127000.0,-4127000.0,,1932000.0,472000.0,1460000.0,,1732000.0,,,,,,,,0.091,547000.0,,63000.0,,-32000.0,,,,,,3992000.0,,,,,,,,,,,,370000.0,7606000.0,-119917000.0,7000000.0,,,33509000.0,54894000.0,,,,,,,,,,,,,,,,13134538.0,,,,
2019-12-31,2020-03-11,10-K,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,1304000.0,,686000.0,,530000.0,767000.0,,176103000.0,2421000.0,,2421000.0,2388400.0,51034000.0,49006000.0,5000.0,,24957000.0,24962000.0,,16034000.0,41000000.0,16034000.0,-33326000.0,13900000.0,,,0.001,125000000.0,13291563.0,13291563.0,13000.0,-43841000.0,660000.0,677000.0,17000.0,442000.0,,,41695000.0,36151000.0,3507000.0,2037000.0,41253000.0,200000.0,142000.0,,0.0,-3.33,-0.016,0.21,-0.424,,-0.03,0.001,,0.069,0.014,,2490000.0,6000000.0,0.0,0.0,0.0,0.0,,13770000.0,1232000.0,-10448000.0,-43173000.0,-32725000.0,-43173000.0,,677000.0,677000.0,-30000.0,,2878000.0,,2711000.0,,3206000.0,1463000.0,2118000.0,663000.0,,1000.0,737000.0,717000.0,,291000.0,8877000.0,51034000.0,7556000.0,57000.0,11360000.0,-44743000.0,-43850000.0,-43850000.0,,1.0,53936000.0,-46936000.0,,1827000.0,506000.0,1321000.0,,1620000.0,,,,,,,,0.091,295000.0,2218000.0,63000.0,,9000.0,,284000.0,105000.0,44950000.0,,,4560000.0,,,,,,56415000.0,52000.0,155000.0,-43850000.0,1112000.0,345000.0,40166000.0,-133959000.0,7000000.0,2421000.0,,24962000.0,42157000.0,,,,,642000.0,,52000.0,,,,,,,0.0,17794000.0,13160357.0,,,,
2020-03-31,2020-05-07,10-Q,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,1150000.0,,27000.0,,756000.0,,28000.0,176888000.0,785000.0,,785000.0,3216500.0,34660000.0,32784000.0,25000.0,,9991000.0,10016000.0,,17450000.0,27500000.0,17450000.0,1416000.0,,,,0.001,125000000.0,13291563.0,13291563.0,13000.0,-15238000.0,,,,,,,,,,,,,37000.0,,,-1.15,,,,,,,,,,,995000.0,8000000.0,,,,,,3780000.0,901000.0,,-15266000.0,,,,,,-154000.0,,-1934000.0,,-1032000.0,,-1628000.0,124000.0,1963000.0,,,1000.0,737000.0,717000.0,508000.0,246000.0,6956000.0,34660000.0,5783000.0,-16000.0,15000000.0,-13568000.0,-15266000.0,,,,15403000.0,-15403000.0,,1717000.0,544000.0,1173000.0,,1505000.0,,,,,,,,0.091,169000.0,1485000.0,63000.0,,28000.0,16000.0,,,,,,2932000.0,,,,,,15000000.0,,,-15266000.0,,308000.0,11623000.0,-149225000.0,,785000.0,,10016000.0,27704000.0,,,,,,,,,,,,,,,,13291563.0,,,,
2020-06-30,2020-08-06,10-Q,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,1596000.0,,,,393000.0,,,211881000.0,750000.0,,750000.0,,56464000.0,54747000.0,,,0.0,,,50771000.0,,50771000.0,,,14000000.0,,0.001,125000000.0,27291563.0,27291563.0,27000.0,-13424000.0,,,,,,,,,,,,,,,,-0.78,,,,,,,,,,,2021000.0,7100000.0,,,,,,3241000.0,241000.0,,-13396000.0,,,,,,,,,,,,,36000.0,1803000.0,,,1000.0,737000.0,717000.0,348000.0,206000.0,7177000.0,56464000.0,6157000.0,,,,-13396000.0,,,,13480000.0,-13480000.0,,1597000.0,577000.0,1020000.0,,1387000.0,,,,,,,,0.091,121000.0,1124000.0,63000.0,,-28000.0,,,,,,,2611000.0,,,,,,,,,,,267000.0,10239000.0,-162621000.0,,,,,49287000.0,,,,,,34257000.0,,,,,,,,,,17095140.0,,,,
2020-09-30,2020-11-05,10-Q,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,815000.0,,,,445000.0,,,235955000.0,664000.0,,664000.0,27615381.0,69962000.0,68398000.0,,,0.0,,,61190000.0,,61190000.0,,,24507710.0,,0.001,125000000.0,35475441.0,35475441.0,35000.0,-11133000.0,,,,,,,,,,,,,,,,-0.37,,,,,,,,,,,2309000.0,6000000.0,,,,,,3213000.0,1511000.0,,-11133000.0,,,,,,,,,,,,,9000.0,1629000.0,717000.0,,,1000.0,737000.0,174000.0,168000.0,7726000.0,69962000.0,6862000.0,,,,-11133000.0,,,,12600000.0,-12600000.0,,1461000.0,597000.0,864000.0,,1265000.0,,,,,,,,0.091,179000.0,2130000.0,63000.0,,,,,,,,,3567000.0,,,,,,,,,,,236000.0,9387000.0,-173754000.0,,,,,62236000.0,,,,,,23418000.0,,,,,,,,,,29960219.0,,,,
2020-12-31,2021-03-23,10-K,Entasis Therapeutics HoldingsÂ Inc.,ETTX,CIK0001724344,USD,660000.0,,37000.0,,435000.0,894000.0,,236707000.0,2951000.0,,2951000.0,26853598.0,61558000.0,60132000.0,,,,0.0,,53247000.0,,53247000.0,37213000.0,49100000.0,23345794.0,,0.001,125000000.0,36637357.0,36637357.0,37000.0,-50496000.0,,,,312000.0,,,64709000.0,57265000.0,4345000.0,3099000.0,64397000.0,300000.0,141000.0,,0.0,-2.1,0.0,0.21,-0.457,0.036,-0.015,-0.006,-0.007,0.066,0.014,,2935000.0,,0.0,0.0,0.0,0.0,,13209000.0,1890000.0,-12216000.0,-50496000.0,-38280000.0,-50496000.0,,0.0,,-644000.0,,1036000.0,,-1881000.0,,-400000.0,173000.0,1455000.0,717000.0,,,1000.0,737000.0,,134000.0,9269000.0,61558000.0,8565000.0,57657000.0,24982000.0,-45426000.0,-50496000.0,-50496000.0,,1.0,54231000.0,-54231000.0,,1321000.0,617000.0,704000.0,,1141000.0,,,,,,,,0.091,106000.0,835000.0,63000.0,,,,,18000.0,,,,4160000.0,,57657000.0,,,,25000000.0,,57657000.0,-50496000.0,1116000.0,222000.0,41022000.0,-184455000.0,,2951000.0,,,52289000.0,,,,,,57675000.0,,,,,,,,,23144000.0,24060615.0,-2.1,-2.1,24060615.0,24060615.0
