end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationReclassificationsFromPropertyPlantAndEquipment1,AcquisitionCosts,AdditionalPaidInCapital,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredOther1,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DemandDepositAccounts,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationDiscontinuedOperations,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,DisposalGroupIncludingDiscontinuedOperationInventory1,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationRevenue,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueOfAssetsAcquired,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryGross,InventoryNet,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LoansPayableCurrent,LoansPayableToBankCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLoansFromBank,LossContingencyAccrualPayments,LossContingencyLossInPeriod,MarketingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesPayable,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherGeneralAndAdministrativeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RepaymentsOfFederalHomeLoanBankBorrowings,RepaymentsOfNotesPayable,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SalesRevenueServicesNet,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TemporaryEquityCarryingAmountAttributableToParent,TravelAndEntertainmentExpense,TreasuryStockValueAcquiredCostMethod,UtilitiesCosts,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-06-30,2016-09-07,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,7848.0,,,,,995.0,,,,,,,,,425.0,,31386.0,22600.0,,,,,,,,,,,,,,,,,200000000.0,471080.0,471080.0,395431.0,,,,,,921.0,,,,,,,,,,,139832.0,,139832.0,,107.0,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,850.0,8500.0,7650.0,,,,,2050.0,,,,,,,,,,,,,,,,,,7650.0,,,,,6925.0,,,16180.0,,,7848.0,31386.0,7848.0,,,,,,,,,,,,,,,,10143.0,,,,,,,,-35309.0,,,,,,37359.0,-35309.0,371893.0,,,1086.0,,,,,,,,,12810.0,,,,,,,,,3211.0,,2131.0,1136.0,,2865.0,,,,,-371893.0,2971.0,,,23538.0,,,,,,,597.0,,508.0,,2355400.0,
2016-09-30,2016-11-17,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,8589.0,,,,,,,,,,,,,,425.0,,35161.0,26906.0,,,,,,,,6753.0,,,,,,,,,1000000000.0,2612980.0,2612980.0,462689.0,,,,,,507.0,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,706.0,,,,,,,,,,,,,,,,,,7225.0,,,,,6537.0,,,15191.0,,,8589.0,35161.0,8589.0,,,,,,,,,,,,,,,,,,,,,,,,-64224.0,,,,,,64930.0,-64224.0,,,,2951.0,,,,,,,,,12810.0,,,,,,,,,35067.0,,,1030.0,,806.0,,,,,-436117.0,1213.0,,,26572.0,,,,,,,2053.0,,942.0,,2443945.0,
2016-12-31,2017-03-31,10-K,CANNA CORP,MPGR,CIK0001582962,USD,12991.0,,,,,1207.0,,,581427.0,,,0.0,,,1700.0,,42094.0,42094.0,,37834.0,,,,,,4260.0,,-2796.0,,,,-233884.0,0.0001,,100000000.0,2612980.0,2612980.0,262.0,,,,,,2157.0,56080.0,,,,,,,0.0,,,,128166.0,128166.0,,426.0,,2126.0,2126.0,,,,,,,12991.0,2157.0,2706.0,6800.0,30110.0,246884.0,924.0,4863.0,-0.1,-0.1,,0.34,0.036,,,,,,,,1700.0,8500.0,6800.0,,,,,2706.0,,,,,-244178.0,11583.0,8.0,,,,,10391.0,,4266.0,,,,6800.0,,,,13338.0,13338.0,,11250.0,91896.0,,16654.0,12991.0,42094.0,12991.0,,,12991.0,,,,,,,,,,,,,36348.0,,231088.0,231088.0,,,-233884.0,-233884.0,-244178.0,,,,,,246884.0,-244178.0,552586.0,,,7381.0,,,,,0.0001,10000000.0,0.0,0.0,16764.0,216580.0,,14508.0,,,,,,22016.0,,2131.0,924.0,,8.0,,,,,-552586.0,4863.0,4488.0,375.0,29103.0,29103.0,,11250.0,14534.0,216580.0,,6443.0,,3341.0,,2442404.0,2442404.0
2017-03-31,2017-05-22,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,22365.0,,,,115.0,1314.0,,,,,,,,5120.0,425.0,545236.0,49783.0,42591.0,,,,,,,,7094.0,,2834.0,,,,-108901.0,,10000.0,1000000000.0,2712980.0,2712980.0,639789.0,,,,5120.0,,1651.0,,,248126.0,,,,,69880.0,,,,,,,107.0,,,532.0,,-75824.0,248126.0,,-0.04,-0.04,,,,,,,,,-0.11,-0.11,-0.11,,,,,0.0,0.0103,0.6988,,,2125.0,8500.0,6375.0,,,,,846.0,,-189611.0,-0.07,-0.07,-113535.0,9489.0,877.0,,,,,-871.0,,5381.0,,,,6375.0,5235.0,115.0,,,12467.0,,,25465.0,,20280.0,275726.0,49783.0,275726.0,,,,,,,,,,,,,,,,1762.0,,111850.0,111850.0,,,-109016.0,-115.0,-303146.0,,,,-189611.0,,114381.0,-113535.0,,,,4901.0,,,,,,,,,22145.0,48100.0,63750.0,,,63750.0,,,,28912.0,,2131.0,817.0,,885.0,,,,,-855732.0,2497.0,2497.0,0.0,-225943.0,,,,14508.0,48100.0,,4793.0,,,2694299.0,2694299.0,2694299.0
2017-06-30,2017-08-21,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,28640.0,,,,3937.0,1421.0,,,,,,,,4147.0,425.0,,40743.0,34083.0,,,,,,,,,,,,,,,,,1000000000.0,2712980.0,2712980.0,639789.0,,,,4329.0,,731.0,,,,,,,,221171.0,,,,,,,107.0,,,,,514616.0,266111.0,,-0.06,-0.06,,,,,,,,,-0.02,-0.02,-0.02,,,,,,,,,,2550.0,8500.0,5950.0,,,,,1378.0,,102796.0,0.04,0.04,-154063.0,,,,,,,,,,,,,5950.0,3822.0,,,,159.0,,,48183.0,,3390.0,303017.0,40743.0,303017.0,,,,,,,,,,,,,,,,30333.0,,,,,,,,-51267.0,,,,102796.0,,155441.0,-154063.0,,,,20347.0,,,,,,,,,33916.0,,,,,,,,,19051.0,,2131.0,710.0,,8.0,,,,,-902063.0,2109.0,,,-262274.0,,,,,,,5751.0,,,2712980.0,2712980.0,2712980.0
2017-09-30,2017-11-20,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,49945.0,,,,8867.0,1527.0,,,,,,,,14082.0,425.0,,30762.0,24633.0,,,,,,,,,,,,,,,,,1000000000.0,2812980.0,2812980.0,655479.0,,,,18410.0,,,,,,,,,,21171.0,,,,,,,106.0,,,,,-370306.0,636417.0,,-0.02,-0.02,,,,,,,,,-0.16,-0.16,-0.16,,,,,,,,,,2975.0,8500.0,5525.0,,,,,,,-389318.0,-0.16,-0.16,-46977.0,,,,,,,,,,,,,5525.0,4930.0,,,,,,,1873.0,9450.0,13880.0,713639.0,30762.0,713639.0,,,,,,,,,,,,,,,,,,,,,,,,-436295.0,,,,-389318.0,,46977.0,-46977.0,,,,575.0,,,,,,,,,24625.0,,,,,,,,,14615.0,-436295.0,2131.0,604.0,,8.0,,,,,-1338356.0,,,,-682877.0,,,,,,,,,,2789067.0,2789067.0,2789067.0
2017-12-31,2018-04-25,10-K,CANNA CORP,MPGR,CIK0001582962,USD,,,,,,1633.0,,,605615.0,,181003.0,8.0,62866.0,62866.0,6800.0,,4998.0,4998.0,,498.0,,,,,,,,-4260.0,,,,-315495.0,0.0001,,350000000.0,3915769.0,3915769.0,392.0,,1000000000.0,18988836.0,30040.0,,,102260.0,,,,,,,190634.0,0.0,,,228702.0,228702.0,,423.0,,7226.0,,,-3864796.0,4454993.0,,-0.12,-0.12,,2382.0,2224.0,,,357565.0,498.0,4606.0,-1.62,,-1.62,0.35,0.036,,,,,,,4454993.0,8500.0,8500.0,,,,,,,,-4315032.0,-1.5,-1.5,-355341.0,-12991.0,-8.0,-14673.0,,,14673.0,-13339.0,,-12264.0,,,,,14673.0,11917.0,,0.0,,24625.0,,75520.0,29995.0,42550.0,4496950.0,4998.0,4496950.0,,,,,,,,,,,,,,,,32095.0,,311235.0,311235.0,,,-315495.0,,-4670373.0,,,,-4315032.0,,,,929682.0,,,5287.0,,,,,0.0001,10000000.0,0.0,0.0,4500.0,65405.0,217500.0,,125000.0,217500.0,,,,67554.0,-4670373.0,2131.0,,,,,,,,-5222959.0,,4606.0,0.0,-4616952.0,-4616952.0,35584.0,20000.0,125000.0,65405.0,125000.0,10544.0,71671.0,,2885798.0,,2885798.0
2018-03-31,2018-07-27,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,,,,,,,,,650611.0,,,,169158.0,169158.0,,,4500.0,4500.0,,,,,,,,7094.0,,,,,,,0.0001,,100000000.0,41025671.0,41025671.0,4103.0,,,,77138.0,1772.0,,,,,,,,,42916.0,,,,,,,,,,,0.0,4172029.0,329740.0,,0.0,0.0,,,,,,,,,0.16,,0.0,,,,,,,,,,,,,,,137054.0,38301.0,,,3989500.0,0.16,0.0,,,,-111626.0,,,,,,,963000000.0,3516203.0,963000000.0,,280784.0,14994.0,,,,,,14000.0,,,461945.0,4500.0,461945.0,,,,,,,,,,,,,,,,,,38301.0,38301.0,,,-38301.0,-38301.0,3989500.0,,,0.0,4027801.0,38301.0,38301.0,-38301.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,4500.0,,,,,38301.0,,38301.0,,14549.0,3989500.0,,,,,,,,,-1233459.0,,,,-578745.0,-578745.0,47347.0,,,,121300.0,,,,991333336.0,,24817133.0
2018-06-30,2018-08-21,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,,,,,,,,,668238.0,,,,,,,,4953.0,4953.0,,,,,,,,453.0,,,,,,,0.0001,,100000000.0,43758204.0,43758204.0,4376.0,,,,95134.0,21865.0,,,,,,,,,7270.0,,,,,,,,,,,,-557463.0,878779.0,,0.0,0.0,,,,,,,,,-0.01,,-0.01,,,,,,,,,,,,,,,,15648.0,,,-641720.0,-0.01,-0.01,,,,,,,,,,,,,,,,36038.0,,,,,,,,,1086217.0,4953.0,1086217.0,,,,,,,,,,,,,,,,,,,,,,,,-641720.0,,,,-626072.0,,15648.0,-15648.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,4500.0,,,,,,,,,15618.0,-641720.0,,,,,,,,,-1875178.0,,,,-1202564.0,-1202565.0,17650.0,,,,121300.0,,,,42787728.0,,42787728.0
2018-09-30,2019-03-13,10-Q,CANNA CORP,MPGR,CIK0001582962,USD,,51387.0,,38890.0,5080.0,,,,1130642.0,,57246.0,,,,,,1995486.0,525949.0,,,,0.55,,,,235843.0,,,,,,,0.0001,,100000000.0,59303654.0,59303654.0,5930.0,,,,94890.0,13673.0,145428.0,,,,,,,,615110.0,,599238.0,,,,,,7734.0,,,,1101759.0,,,0.0,-0.02,,,,,,,,,-0.02,,-0.02,,,25888.0,,,,,,1862832.0,,,,,,,484085.0,40441.0,,-1115978.0,-0.02,-0.02,,,,,,,,,,,,8738824.0,953000000.0,,,27755.0,,,,,,,,,3849975.0,1995486.0,3763393.0,86582.0,,,714900.0,42223.0,843705.0,118077.0,21646.0,21645.0,21645.0,21645.0,639046.0,86582.0,,,,-179126.0,,,,,,,-936852.0,-179126.0,,,-664600.0,,491819.0,-451378.0,,,239016.0,,,,,,0.0001,10000000.0,0.0,0.0,12200.0,,,,,,,,,,-1115978.0,,1469537.0,,,,,,,-2812030.0,185869.0,,,-1854489.0,,,,,,95.0,,,,11016954348.0,,55215525.0
