end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentToAdditionalPaidInCapitalConvertibleDebtInstrumentIssuedAtSubstantialPremium,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationConsiderationTransferred1,Cash,CashAcquiredInExcessOfPaymentsToAcquireBusiness,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommunicationsAndInformationTechnology,CompensationExpenseExcludingCostOfGoodAndServiceSold,ComprehensiveIncomeNetOfTax,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionPriceDecrease,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesNoncurrent,DepositLiabilitiesAccruedInterest,Deposits,DepositsAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DistributionFees,DividendsSharebasedCompensationStock,DueFromOfficersOrStockholdersCurrent,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfProperty,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfInvestmentRealEstate,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InvestmentIncomeInterest,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,MarketableSecurities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableToBankCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAdditionalCapital,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherShortTermInvestments,OtherTaxExpenseBenefit,PaymentsForDeposits,PaymentsForProceedsFromInvestments,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfOtherReceivables,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,ShortTermInvestments,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-09-30,2011-06-10,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2011-08-10,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,73718.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,517.0,,,,,0.0,,,10987.0,,,,-43386.0,0.0,,,,,,,,,,,,,,,21.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,43386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8732.0,-43386.0,,,,0.0,,0.0,5961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34045266.0
2010-09-30,2011-09-30,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,185822.0,,,,0.0,,,-26053.0,7123633.0,192.0,,,,,,,,0.0,0.0,192.0,,,,0.0,42749.0,41411.0,,,,,31152.0,-178182.0,,,,,0.001,,750000000.0,34112065.0,34112065.0,34112.0,0.0,,,,,,,,,,,,,,,,,,,,-27857.0,,,,,,,,,0.0,,,,,,,-7274765.0,,,,,,0.0,0.0,,-0.01,,,,-16007.0,,,,,,,,5533.0,,,,0.0,0.0,,,37402.0,,0.0,,-351401.0,27857.0,,,,,59676.0,,,,,,-25986.0,-7695.0,29234.0,31765.0,33586.0,,,,,,,,-1339.0,,0.0,185822.0,42749.0,185822.0,,,,0.0,30235.0,-192410.0,-323544.0,,,,,72245.0,,-247831.0,,,,10259.0,,,,,,,,-1530.0,,0.0,,0.001,100000000.0,,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,,76196.0,-323544.0,1338.0,,,0.0,,0.0,24016.0,,-25000.0,,,,,,,,,,,,,,,,,,,,,,,-143073.0,,,,,,,,,,,,,,,36844724.0
2010-12-31,2011-10-28,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,,,,0.0,,,,,50.0,,,,,,,,0.0,,50.0,,,,0.0,,,,,,,19146.0,-12006.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,-3554.0,,,,,,,,0.0,,,,0.0,0.0,,,3910.0,,0.0,,-22594.0,,,,,,14853.0,,,,,,0.0,-761.0,0.0,,2447.0,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,-8452.0,-22594.0,,,,,0.0,,-22594.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,,2517.0,-22594.0,,,,0.0,,0.0,6250.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,34112065.0
2011-03-31,2011-11-15,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,,,,,,,,,,125.0,,,,,,,,,,,,,,0.0,,,,,,,10338.0,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,126515.0,,,374.0,,,114570.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,-11945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,114570.0,,,,0.0,,0.0,3125.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2011-06-30,2011-12-13,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,33732.0,,,,,,,-7196444.0,-12009.0,0.0,,,,,,,,0.0,,,,,,0.0,18024.0,18024.0,,,,,16937.0,,,,,,0.001,,750000000.0,34112065.0,34112065.0,7123633.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,1011.0,,,,-13655.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,18024.0,68732.0,,,,,,,-13655.0,,,,,0.0,-13655.0,,,,,293.0,,,,,,,,,,,,,100000000.0,,,34112.0,794.0,,,,,,,,,,,,,,,,,12644.0,-13655.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-50708.0,,,,,,,,,,,,,,,34112065.0
2011-09-30,2012-01-13,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,36513.0,,,,0.0,,-10352.0,-10352.0,7156770.0,175.0,,,,,,,,0.0,0.0,175.0,0.0,,,0.0,12998.0,12998.0,,,12602.0,,12602.0,-18550.0,,,,,0.001,,100000000.0,974630.0,974630.0,975.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,134046.0,,0.0,130815.0,,3231.0,-134046.0,0.0,,,,,,175.0,-7205908.0,,,,35000.0,,35000.0,35000.0,,0.07,0.35,,,-555.0,,,,,,,,0.0,0.0,0.0,,-126515.0,-126515.0,,,13761.0,,0.0,68857.0,68857.0,0.0,68857.0,0.0,-844627.0,,4883.0,,,,,,0.0,0.0,-396.0,0.0,2535.0,2535.0,,,0.0,,,,0.0,,0.0,71513.0,12998.0,71513.0,,,,35000.0,1.0,-52996.0,68857.0,,-123980.0,,,0.0,55123.0,-55123.0,,,0.0,0.0,,24100.0,,,0.0,,,0.0,,0.0,,0.001,100000000.0,,,0.0,396.0,,1000000.0,1.0,,0.0,,,,,,35000.0,35000.0,1.0,,,,31812.0,68857.0,0.0,,,0.0,-7205908.0,0.0,9375.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-58515.0,,,,,,,,,,0.0,,,,,34112065.0
2011-12-31,2012-02-14,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,36717.0,,,,0.0,,,-10968.0,7123633.0,0.0,,,,,,,,0.0,,0.0,0.0,,,0.0,5493.0,,,,,,5493.0,-7109.0,,,,,0.001,,750000000.0,34112065.0,34112065.0,34112.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,-7213001.0,,,,,,,35000.0,,-0.01,,,,207.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,3603.0,,0.0,-7093.0,-7093.0,0.0,,0.0,,,-619.0,,,,,,0.0,0.0,396.0,,0.0,0.0,,,0.0,,,,0.0,,0.0,71717.0,5493.0,,,,,0.0,0.0,-7316.0,-7093.0,,0.0,,,0.0,7093.0,-7093.0,,,0.0,,,,,,0.0,,,0.0,,0.0,,0.001,100000000.0,,,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,,3490.0,-7093.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-66224.0,,,,,,,,,,0.0,,,,,34112065.0
2012-03-31,2012-05-18,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,39129.0,,,,,,,-11838.0,7123633.0,0.0,,,,,,,,,,,,,,0.0,,4372.0,,,3122.0,,3122.0,,,,,,0.001,,750000000.0,34112065.0,34112065.0,34112.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-7215664.0,,,,,,,35000.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,1163.0,,,-2663.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,4372.0,74129.0,,,,,,,,,,,,0.0,-2663.0,,,,,,,,,,,,,,,,,0.001,100000000.0,,,0.0,1250.0,,,,,,,,,,,,,,,,,1500.0,-2663.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-69757.0,,,,,,,,,,0.0,,,,,
2012-06-30,2012-08-20,10-Q,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,49077.0,,,,,,,-11838.0,7123633.0,0.0,,,,,,,,0.0,,,,,,0.0,13256.0,,,,,,12006.0,,,,,,0.001,,750000000.0,34112065.0,34112065.0,34112.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,45000.0,,,,,-0.02,,,,,,,,,,,,0.0,,0.0,,,0.0,,,1114.0,,,-11064.0,-11064.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,94077.0,13256.0,,,,,,,,-11064.0,,0.0,,,0.0,11064.0,-11064.0,,,0.0,,,,,,,,,,,,,0.001,100000000.0,,,0.0,1250.0,,,,,,,,,,,,,,,,,9950.0,,,,,0.0,-7226728.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-80821.0,,,,,,,,,,,,,,974630.0,
2012-09-30,2012-12-31,10-K,"CalEthos, Inc.",BUUZ,CIK0001174891,USD,24576.0,,,0.0,,,-11838.0,,7190770.0,0.0,,,,,,,,0.0,,,0.0,,,0.0,7812.0,7812.0,,,4312.0,,4312.0,-8290.0,,,,,0.001,,100000000.0,1974630.0,1974630.0,1975.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,134717.0,,0.0,134717.0,,0.0,-134717.0,,,0.0,,,,0.0,-7207671.0,,,,,,,10000.0,,0.0,0.0,0.35,,-1486.0,0.0,,,,,,,91.0,0.0,0.0,,,0.0,,,8007.0,,0.0,-1763.0,,0.0,-1763.0,0.0,617.0,,-11937.0,,,,,,0.0,0.0,-3104.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,34576.0,7812.0,34576.0,,0.0,,10000.0,0.0,-16804.0,-1763.0,,-34122.0,,,0.0,35885.0,-35885.0,,,-34122.0,,,-617.0,,,0.0,,,,0.0,0.0,,0.001,100000000.0,,,0.0,3500.0,,0.0,0.0,,35000.0,,,,,,,-25000.0,,,,,27787.0,-1763.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-26764.0,,,,,,,,,,0.0,-134717.0,,3902.0,1163130.0,
