end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfESOPAward,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockSharesConverted1,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentInterestRateDuringPeriod,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredRentCredit,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,Dividends,DividendsPreferredStock,DividendsPreferredStockCash,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsFairValueDisclosure,GainLossOnContractTermination,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrantsReceivable,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaid,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityMaximumBorrowingCapacity,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetRentableArea,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesOfLessorContingentRentalsBasisSpreadOnVariableRate,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherExpenses,OtherIncome,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,OtherPreferredStockDividendsAndAdjustments,OtherResearchAndDevelopmentExpense,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemablePreferredStockDividends,RelatedPartyTransactionAmountsOfTransaction,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashNoncurrent,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensationForfeited,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TreasuryStockShares,TreasuryStockValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2009-12-31,2010-03-31,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,,,,,,,,,,,,,,,,,2175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40041.0,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-20,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-01,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,100818.0,,,,7718103.0,,,,,,,,,,253931.0,3931.0,,804.0,804.0,,,,,-1371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56506.0,1993.0,,,,,,,,,,,,,,,,,,108147.0,,,,,,,29336.0,,,,,,58.0,,250000.0,,,,,,,,,,,,,,159317.0,253931.0,,,,74778.0,,,,-76149.0,,-105427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2000000.0,0.0,,,3127.0,,,,,14532.0,79105.0,,,,,,,,,,,,,16139.0,2720.0,,,,,,-7832316.0,,2720.0,,,,,,,,,,,,,,,,,,,,,,94614.0,,160000.0,,,,,160000.0,,,,,,,,,,,798918.0,69383.0,,,
2011-03-31,2011-05-23,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,,,,,70000.0,,,,,,,13500.0,,,,,,278.0,-526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,60383.0,,,,-130169.0,0.0,0.0,,,17050.0,,,,120915.0,,,,,,0.0,,,,,,,,,,,,,,,,24008.0,,,,-24534.0,-130169.0,,,,,,,130383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500.0,6722.0,-214.0,,,,,,,,,,,,70000.0,,,,,,,214.0,,,126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28107697.0
2011-06-30,2011-08-19,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,140589.0,,,,7788103.0,,,,,,,,,,266293.0,16293.0,,3984.0,3984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95452.0,1527.0,0.0,,,,,,,,,,,,,,,31500.0,,45499.0,,,,-13747.0,0.0,,,,,,,,,,250000.0,,,,,,,,,,,,,,245595.0,266293.0,,,,,,,,,,-13747.0,,,,,8027.0,,45499.0,-45247.0,,,,,,,,,,,,,,,,,,,,31500.0,,,,,,,,,0.01,2000000.0,0.0,,,12309.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,-7976232.0,,252.0,,,,,,,,,,,,,,,,,,,,,,20698.0,,,,,,,,,,,,,,,,,,798918.0,69383.0,,,27821030.0
2011-09-30,2011-11-21,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,161242.0,,,,7788103.0,,,,,,,,,,257911.0,7911.0,,217.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114837.0,1519.0,0.0,,,,,,,,,,,,,,,0.0,,45819.0,,,,-45811.0,0.0,,,,,,,,,,250000.0,,,,,,,,,,,,,,283024.0,257911.0,,,,,,,,,,-45811.0,,,,,5426.0,,45819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2000000.0,0.0,,,7694.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-8022043.0,,8.0,,,,,,,,,,,,,,,,,,,,,,-25113.0,,,,,,,,,,,,,,,,,,798918.0,69383.0,,,27821030.0
2011-12-31,2012-04-16,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,134499.0,139873.0,,,7788103.0,70000.0,70000.0,,,,,,18515.0,1056500.0,3454.0,3454.0,,376.0,376.0,-428.0,,,,-428.0,,,,0.01,35000000.0,28265474.0,27821030.0,278210.0,,,,,,,0.05,,,13600.0,,,,,,,0.0,1540000.0,,,,,1540000.0,,,,,,,,,134384.0,0.0,-0.02,0.0,0.34,0.34,,,,,,,,,,,,31500.0,27558.0,18992.0,250000.0,,250000.0,-432419.0,0.0,0.0,33681.0,,39055.0,,,,18466.0,,250000.0,-5288.0,5288.0,,0.0,,,,,,,,,,271259.0,3454.0,271259.0,,,78261.0,72887.0,,,-78689.0,-73315.0,-432419.0,,,,,1385.0,130001.0,455691.0,-455691.0,,,,,,,,,,,,,,,,,,,,,130001.0,-23272.0,,70000.0,,,,,0.01,2000000.0,0.0,0.0,0.0,3078.0,0.0,,,,10557.0,77878.0,10557.0,-56506.0,128008.0,,,116699.0,,,,,,,9172.0,1002.0,70000.0,,,,,-8264735.0,,0.0,,,,,,,,,,,,,,,,,,,,,,-267805.0,,,,,,,,126000.0,,,,,,,,,,798918.0,69383.0,,,27821030.0
2012-03-31,2015-06-04,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,132633.0,,,7788103.0,0.0,,,,,,,0.0,,644.0,644.0,,644.0,644.0,268.0,,,,,,,,0.01,35000000.0,27821030.0,27821030.0,278210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140875.0,0.0,,,,,,,,,,,,,,,,,4159.0,,,,-5059.0,0.0,0.0,,,-1866.0,,,,-3078.0,,,,,,0.0,,,,,,,,,,273508.0,644.0,273508.0,,,,4115.0,,,,-3847.0,-5059.0,,,,,0.0,,5059.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.01,2000000.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5500.0,-1385.0,,,900.0,,,,,,,,,0.0,,,,,-8269794.0,,0.0,,,0.0,,,,,,,,1000000.0,,,,,,,,,,,-272864.0,,,,,,,,,,,,,,,,,,,69383.0,,,27022112.0
2012-06-30,2015-06-17,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,132633.0,,,7788103.0,,,,,,,,,,55.0,55.0,,55.0,55.0,,,,,,,,,0.01,35000000.0,27821030.0,27821030.0,278210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141375.0,0.0,,,,,,,,,,,,,,,0.0,,189.0,,,,-1089.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,274008.0,55.0,274008.0,,,,,,,,,-1089.0,,,,,0.0,,1089.0,-1089.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.01,2000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,900.0,,,,,,,,,0.0,,,,,-8270883.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,-273953.0,,,,,,,,,,,,,,,,,,,69383.0,,,27821030.0
2012-09-30,2015-07-02,10-Q,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,129883.0,,,7788103.0,,,,,,,,,,20.0,20.0,,20.0,20.0,,,,,,,,,0.01,35000000.0,27821030.0,27821030.0,278210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145925.0,0.0,,,,,,,,,,,,,,,0.0,,35.0,,,,-1835.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,275808.0,20.0,275808.0,,,,,,,,,-1835.0,,,,,0.0,,1835.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.01,2000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1800.0,,,,,,,,,0.0,,,,,-8272718.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,-275788.0,,,,,,,,,,,,,,,,,,798918.0,69383.0,,,27821030.0
2012-12-31,2015-09-11,10-K,ALPHA-EN CORP,ALPE,CIK0001023298,USD,,125807.0,,,7793659.0,,,,,,,,0.0,1056500.0,620.0,620.0,,620.0,620.0,244.0,,,,,,,,0.01,35000000.0,28265474.0,28265474.0,282654.0,,,,,,,,,,3207.0,,,,,,,0.0,1549433.0,,,,,1549433.0,,,,,,,,,,142051.0,0.0,0.0,0.34,0.34,,,,,,,,,,,,,,4483.0,0.0,,0.0,-9433.0,0.0,0.0,,,-14066.0,,,,-3078.0,,,0.0,,,0.0,,,,,,,,,,267858.0,620.0,267858.0,,,,20665.0,,,,-20421.0,-9433.0,,,,,0.0,,9433.0,-9433.0,,,,,,,,,,,,,,,,,,3207.0,,,0.0,0.0,,0.0,,,,,0.01,2000000.0,0.0,0.0,0.0,0.0,10000.0,,,,,,0.0,-1500.0,-1385.0,,,4950.0,,,,,,,0.0,,0.0,,,,,-8274168.0,,0.0,,,0.0,,,,,,,,1000000.0,,,,,,,0.0225,,,,-267238.0,,,,,,,10000.0,,,,,,,,,,,798918.0,69383.0,,,27841652.0
