end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccretionExpense,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdministrativeFeesExpense,AllocatedShareBasedCompensationExpense,AllowanceForNotesAndLoansReceivableCurrent,AmortizationOfDeferredCharges,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,CostOfGoodsAndServicesSold,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseDecreaseOtherNet,DeconsolidationGainOrLossAmount,DeferredRevenueCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAmortizationAndAccretionNet,DistributionsPayableToRealEstatePartnerships,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,ExtinguishmentOfDebtGainLossNetOfTax,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrossProfit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInLoansDeferredIncome,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InterestReceivableCurrent,InventoryRealEstateLandAndLandDevelopmentCosts,InvestmentIncomeAmortizationOfDiscount,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeInterest,InvestmentIncomeNet,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableNetReportedAmount,LongTermDebtCurrent,LongTermInvestmentsAndReceivablesNet,LongTermLoansFromBank,LongTermNotesPayable,ManagementFeePayable,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetInvestmentIncome,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncontrollingInterestInVariableInterestEntity,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossNoncurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesNoncurrent,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherAssetsNoncurrent,OtherCostOfServices,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfOtherEquity,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAccretionOfRedemptionDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionDiscount,PreferredStockRedemptionPremium,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromAdvancesForConstruction,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromContributionsFromParent,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfessionalFees,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesWithImputedInterestAmortizationAmount,ReceivableWithImputedInterestDiscount,RedeemableNoncontrollingInterestEquityCarryingAmount,RedeemableNoncontrollingInterestEquityCommonCarryingAmount,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RepaymentsOfAdvancesForConstruction,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityOtherChanges,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TemporaryEquitySharesSubscribedButUnissuedSubscriptionsReceivable,UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableInterestEntityOwnershipPercentage,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-03-31,2015-06-11,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,4000.0,,,850.0,,,,2440.0,,,,,,,1910.0,1905.0,,,1905.0,-2440.0,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,,,,,,,,,,,,,,0.0,,,,,,,,,9940.0,,,,,,3500.0,,,,228.0,,,,,,,,5.0,228.0,,,199.0,,,,,,,,,,,27579.0,1910.0,8199.0,19380.0,,,,,19000.0,,,,,4000.0,,,,-6440.0,-10168.0,,,,,,-228.0,,,4000.0,,,,,,-9940.0,,,5.0,,,,,,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,,,,,,,,,,,,4000.0,6500.0,,,,,,,,,1000.0,,,-30174.0,,,,,,,,-25669.0,,,,,,,,,,,,,,,,,,,,36550000.0
2015-06-30,2015-07-28,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,3155.0,,,850.0,,,,2376.0,,,,,,,5689.0,5684.0,,,5684.0,,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,,,,,,,,,,,,,,0.0,,,,,,,,,4376.0,,,,,,,,,,,,,,,,,,5.0,300.0,,,412.0,879.0,,,,,,,,,,36034.0,5689.0,13567.0,22467.0,,,,,22000.0,,,,,,,,,,-4676.0,,,,,,-300.0,,,10000.0,,,,,,-4376.0,,,5.0,,,,,,,,,,,,,,,0.0001,,,20000000.0,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,-34850.0,,,,,,,,-30345.0,,,,,,,,,,,,,,,,,,,,36550000.0
2015-09-30,2015-11-12,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,2060.0,,,850.0,,,,2077.0,,,,,,,517.0,512.0,,,512.0,,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,,,,,,,,,,,,,,0.0,,,,,,,,,4077.0,,,,,,,,,,,,,,,,,,5.0,320.0,,,961.0,1199.0,,,,,,,,,,35259.0,517.0,22021.0,13238.0,,,,,13000.0,,,,,,,,,,-4397.0,,,,,,-320.0,,,19000.0,,,,,,-4077.0,,,5.0,,,,,,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,,,,,,,,,,,,,2000.0,,,,,,,,,,,,-39247.0,,,,,,,,-34742.0,,,,,,,,,,,,,,,,,,,,36550000.0
2015-12-31,2016-03-18,10-K,Alpha Investment Inc.,ALPC,CIK0001616736,USD,5562.0,,,850.0,850.0,,,11491.0,,,,,,,421.0,416.0,5.0,,416.0,-3929.0,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,,,,,,,14676.0,14676.0,,,,,32000.0,0.0,,0.34,0.34,,,,,,21991.0,,,,14676.0,,5062.0,,,,1168.0,,,,,,,,5.0,1168.0,,,1111.0,1519.0,,,,,,,,,,39081.0,421.0,21673.0,17408.0,,,,,17000.0,,,,,13000.0,,,,-16929.0,-23159.0,,,,,,-1168.0,,,15000.0,,,,,,-21991.0,43165.0,,5.0,,,,,,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,,,,,,,,,,,,13000.0,10500.0,,,,,,,,,1000.0,,,-43165.0,,,,,,,,-38660.0,,,,,,,,,,,,,,,,,,,,36550000.0
2016-03-31,2016-05-02,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,5861.0,,,850.0,,,,1566.0,,,,,,,154.0,149.0,,,149.0,-267.0,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,,,,,,,,,,,,,,0.0,,,,,,,,,5566.0,0.0,,,,,299.0,,,,339.0,,,,,,,,5.0,339.0,,,1301.0,1858.0,,,,,,,,,,44719.0,154.0,26162.0,18557.0,,,,,18000.0,,,,,5000.0,,,,-5267.0,-5905.0,,,,,,-339.0,,,19000.0,,,,,,-5566.0,,,5.0,,,,,,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,,,,,,,,,,,5000.0,5000.0,4000.0,,,,,,,,,,,,-49070.0,,,,,,,,-44565.0,,,,,,,,,,,,,,,,,,,,36550000.0
2016-06-30,2016-08-05,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,5426.0,,,,850.0,,,2520.0,,,,,,,199.0,194.0,5.0,,194.0,,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,,,,,,,,,,,,,,0.0,,,,,,,,,4520.0,,,,,,,,,,,,,,,,,,5.0,415.0,,,1320.0,2273.0,,,,,,,,,,49699.0,199.0,28746.0,20953.0,,,,,20000.0,,,,,,,,,,-4935.0,,,,,,-415.0,,,22000.0,,,,,,-4520.0,,,,,,,,415.0,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,,,,,,,,,,,,,2000.0,,,,,,,,,,,,-54005.0,,,,,,,,-49500.0,,,,,,,,,,,,,,,,,,,,36550000.0
2016-09-30,2016-11-14,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,7509.0,,,,850.0,,,1575.0,0.0,,,,,,207.0,202.0,5.0,,202.0,,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,0.0,,,,,,,,,,,,43500.0,0.0,,,,,,,,,3575.0,,0.0,,,,,,,,,,,,,,,,5.0,430.0,,,1450.0,2703.0,,,,,,,,,1575.0,53712.0,207.0,21959.0,31753.0,,,,,30500.0,,,,,,,,,,-4005.0,,,,,,-430.0,,,13000.0,,,,,,-3575.0,,,,0.0,,,,430.0,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,,,,,,,,,,,,,2000.0,,,,,,,,,,,,-58010.0,0.0,0.0,,,,,,-53505.0,,,,,,,,,,,,,,,,,,,,36550000.0
2016-12-31,2017-03-16,10-K,Alpha Investment Inc.,ALPC,CIK0001616736,USD,5636.0,,,850.0,850.0,,,7608.0,0.0,,,,,,382.0,382.0,0.0,382.0,382.0,-34.0,382.0,,,,,0.0001,0.0,100000000.0,36550000.0,36550000.0,3655.0,,0.0,,,,0.0,0.0,21241.0,21241.0,,,,,,0.0,0.0,0.0,0.34,-0.34,,,0.0,,17613.0,5.0,0.0,0.0,21241.0,74.0,74.0,,,,1696.0,,,,,1696.0,,,,1696.0,0.0,,1093.0,3215.0,0.0,,,,,,0.0,,0.0,58351.0,382.0,19729.0,38622.0,,,,,36500.0,,,,17500.0,17500.0,,,-17534.0,-17534.0,-19309.0,,-19309.0,,,,-1701.0,0.0,0.0,13000.0,17000.0,49500.0,32500.0,,,-17613.0,62423.0,,,0.0,7613.0,,2122.0,1696.0,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,0.0,,,,,,,,,,,17500.0,10000.0,0.0,,,,0.0,0.0,0.0,,,,0.0,-62474.0,0.0,,,,,,,-57969.0,,,,,,,,,0.0,,,,,,,,,,36550000.0,36550000.0
2017-03-31,2017-05-15,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,,,0.0,,66565.0,,,3232.0,,,,,,,14.0,14.0,,,14.0,-368.0,,,,,,0.0001,,100000000.0,36550000.0,36550000.0,3655.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,7732.0,,,0.0,,-5636.0,-5636.0,0.0,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,,,,14.0,,,,,,,,,,,13000.0,13000.0,0.0,,-13368.0,-13368.0,-7732.0,,-7732.0,,,,,,,,0.0,0.0,0.0,,,-7732.0,,0.0,,,3232.0,,,0.0,,,,,,,,,,0.0001,,0.0,20000000.0,0.0,0.0,,,,,10000.0,,,,0.0,,3000.0,3000.0,4500.0,,,,,,,,,,,,-70206.0,0.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,36550000.0,36550000.0
2017-06-30,2017-08-15,10-Q,Alpha Investment Inc.,ALPC,CIK0001616736,USD,1640.0,,,,80703.0,,,10954.0,,,,,,,,,,,,,0.0,,,,,0.0001,,105000000.0,40175000.0,40175000.0,4018.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,28154.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,12000.0,,,1640.0,,1640.0,,,,,,,,,,,,,,,,-16154.0,,-16154.0,,,,,,,,0.0,0.0,0.0,,,-16154.0,,,,,10954.0,,,0.0,,,,,,,,,,0.0001,,,20000000.0,0.0,0.0,,,,,,,,,,,,,17200.0,,,,,,,,,,,,-86360.0,12000.0,,12000.0,,,,,-1639.0,,,,,,,,,,,,,,,,,,,40135165.0,40135165.0
