end,filed,form,Name,Ticker,CIK,Currency,AcceleratedShareRepurchasesSettlementPaymentOrReceipt,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedFeesAndOtherRevenueReceivable,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,CapitalLeasesFutureMinimumPaymentsDue,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationAndBenefitsTrust,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfServicesLicensesAndMaintenanceAgreements,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1,DeferredRevenue,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanSettlementsBenefitObligation,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeFixedInterestRate,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeNetLiabilityPositionAggregateFairValue,DividendsCash,DividendsSharebasedCompensationStock,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,ExtinguishmentOfDebtAmount,ExtraordinaryItemsGross,FairValueAdjustmentOfWarrants,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueInputsDiscountForLackOfMarketability,FairValueInputsDiscountRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,GainLossOnForeignCurrencyFairValueHedgeDerivatives,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToContingentlyIssuableShares,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InterestPaidNet,InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LicenseCosts,LitigationSettlementAmount,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoninterestExpense,NotesPayable,NotesPayableCurrent,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherExpenses,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForRoyalties,PaymentsOfFinancingCosts,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,RepaymentsOfConvertibleDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,RoyaltyGuaranteesCommitmentsAmount,RoyaltyRevenue,SaleOfStockPricePerShare,SalesCommissionsAndFees,SellingGeneralAndAdministrativeExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested,SharePrice,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,PreferredStockShareSubscriptions,SharesOutstanding,TreasuryStockShares
2014-12-31,2015-02-13,10-Q,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,413660.0,1461317.0,,4672.0,,,,,,,3632871.0,,,301288.0,301288.0,1794317.0,289396.0,,289396.0,,,,,,,,0.001,100000000.0,17309600.0,17309600.0,17309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6333.0,,,6333.0,6333.0,5115.0,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.0,58.0,,58.0,,,,,1945982.0,301288.0,1885982.0,,,,,,,,-655350.0,,60000.0,,-654547.0,,,,,-803.0,,,0.001,10000000.0,0.0,0.0,,11892.0,,,,,,,,,,,549915.0,,-5294874.0,,,,,,,104632.0,,,,,,,,,,,,,,,,,,,,,,,-1644694.0,,,,,,,,,,,,,,,,-67.0,,,16779546.0,,,,,
2015-03-31,2015-07-02,10-K,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,,1792650.0,1275938.0,4672.0,,,5000.0,,,,4006934.0,1218.0,,937601.0,109637.0,1992650.0,107571.0,,107571.0,-6261.0,,,,,,,0.001,100000000.0,17564600.0,17564600.0,17564.0,,,,,,60000.0,60000.0,,,,,,,,,,,,,,,827964.0,,1677981.0,-1677981.0,,,,,6330.0,,,,6330.0,5112.0,,,,625.0,,-0.15,,,,,,,5112.0,2.5,,0.0013,,,,,,21684.0,,,,,,,,,-21684.0,1255051.0,-625.0,,,,,,,,321333.0,-891.0,,24002.0,,,61.0,,,,,3144590.0,937601.0,3084590.0,6330.0,,,,1295000.0,-827964.0,-473297.0,-2152129.0,,,,-2123076.0,4794230.0,,,,-29053.0,,,0.001,10000000.0,0.0,0.0,,2066.0,,1295000.0,,,,,,,,,-1674925.0,-827964.0,-6231487.0,,,,,,,469835.0,,,,,,,,71000.0,,,,355000.0,355000.0,0.47,,,,0.49,39950.0,,,,-2206989.0,-2206989.0,,,2735000.0,,,,1295000.0,,,,119318.0,,,119318.0,-5112.0,,,13986980.0,,,,,
2015-06-30,2015-07-30,10-Q,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,,1789650.0,1505153.0,4672.0,,,10000.0,,,,4561938.0,,,940216.0,112252.0,1989650.0,107126.0,,107126.0,-445.0,,,,,,,0.001,100000000.0,18064600.0,18064600.0,18064.0,,,,,,60000.0,60000.0,,,,,,,,,,,,,,,827964.0,,,,,10000.0,,,,,,,18719.0,,,,,,,-0.04,,,,,,,,,,,,12389.0,,,,,,,,,,,,,,234215.0,,,,,,,,,-3000.0,3060.0,,23823.0,,,,,,,,3388194.0,940216.0,3328194.0,18719.0,,,,500000.0,,-500445.0,-796493.0,,,,-760281.0,,,,,-36212.0,,,0.001,10000000.0,0.0,0.0,,5126.0,,500000.0,,,,,,,,,600051.0,,-7027980.0,,,,,,,160230.0,,,,,,,,77000.0,,,,30000.0,385000.0,0.51,,,,0.7,77470.0,,,,-2447978.0,,,,500000.0,,,,,,500000.0,,,,,55504.0,-12389.0,,,17786303.0,,,,,
2015-09-30,2015-11-05,10-Q,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,,,1540056.0,,,,,,,,8571216.0,,,871940.0,43976.0,,42410.0,,42410.0,,,,,,,,0.001,100000000.0,20961152.0,20961152.0,20961.0,,,,,,,,,,,,,,,,,,,,,,827964.0,,,,,,,,,,,,3236.0,,,,,,,-0.12,,,,,,,,,,,,,,,,1573650.0,,,,,,-2268550.0,,,,,,,,,,,,,,,,36454.0,1.0,,1.0,,,,,1576292.0,871940.0,1576292.0,3236.0,,,1573650.0,,,,-2268550.0,,,,-2247579.0,,,,,-20970.0,,,0.001,10000000.0,0.0,0.0,,1566.0,,,,,,,,,,,27371.0,,-9296529.0,,,,,,,3793858.0,,,,,,,,77000.0,,,,,385000.0,0.51,,,,,77470.0,,,,-704352.0,,,,,,,,,,,,,,,,15483.0,,18308898.0,18308898.0,18308898.0,,,,
2015-12-31,2016-02-19,10-Q,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,,,1655948.0,0.0,,,,,,,8762135.0,,,834415.0,6451.0,,6451.0,,6451.0,,,0.01,,,,,0.001,100000000.0,21401115.0,21401115.0,21401.0,,,,,,,,,,,,,,,,,,,,,,827964.0,,,,,,,,,,,,1685.0,,,,,,-0.02,-0.02,-0.02,,,,,,,,,,,,,,,,,,,,,-339225.0,,,,,,,,,,,,,,,,75102.0,2.0,,2.0,,,,,1686633.0,834415.0,1686633.0,1685.0,,,,,,,-339225.0,,,,-265676.0,,,,,-73549.0,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,40480.0,,-9635754.0,,,,,,,225196.0,,,,,,,,77000.0,,,,,385000.0,0.5,,,,,,,,,-852218.0,,,,,,,,,,,,,,,,1551.0,,21075310.0,21075310.0,21075310.0,,,,
2016-03-31,2016-07-14,10-K,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,-19000.0,27000.0,2339244.0,,,,,,,,8789831.0,,,1401314.0,573350.0,,573350.0,,573350.0,465779.0,,0.01,,,,,0.001,100000000.0,21617565.0,21617565.0,21617.0,,,,,,,,,,,,,,,,,,,,,600000.0,827964.0,,2304987.0,2304987.0,,,,,3849.0,,,,3849.0,,,,60000.0,,-0.21,-0.21,-0.21,,,,,,-2481.0,,2.5,,0.0013,,,,,,,-1573650.0,,,,-4148740.0,,,,1058306.0,-4672.0,,,,600000.0,,,,-42000.0,-2066.0,,280499.0,,,4.0,8550.0,,,,2970093.0,1401314.0,2970093.0,3849.0,-19000.0,,-1573650.0,636200.0,,-170421.0,-4148740.0,,-60000.0,,-3870726.0,6585651.0,,,,-278014.0,,,0.001,10000000.0,0.0,0.0,,,,695000.0,,1200.0,,,,,,60000.0,1150112.0,,-10380227.0,,,,,0.4,,4294264.0,,3784598.0,,,,,,150000.0,,,,195000.0,395000.0,0.48,,,,0.5,900.0,,,,-1568779.0,-1568779.0,,,695000.0,,120000.0,,,,695000.0,,156152.0,,,156152.0,2481.0,146144.0,19733297.0,19773297.0,19773297.0,,,,
2016-06-30,2016-08-09,10-Q,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,,23000.0,1500000.0,3180.0,,,,,,,8910253.0,,,893186.0,65222.0,,65222.0,,65222.0,-508128.0,,,,,,,0.001,100000000.0,21784065.0,21784065.0,21784.0,,,,,,,,,,,3180.0,,,,,,,,,,,827964.0,,,,,,,,,,,,6574.0,,,,,,0.03,0.03,0.03,,,,,,,,,,,-4645.0,,,,335000.0,,,,600000.0,,672972.0,,,-335000.0,-293594.0,3180.0,,,,-600000.0,,,,-4000.0,,,54129.0,,,48.0,,,,,1668404.0,893186.0,1668404.0,6574.0,,,-335000.0,,,-508128.0,672972.0,,,,729778.0,,,,,-56806.0,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,-9707255.0,600000.0,,,,,,205222.0,410000.0,8250.0,,,,,,,,,,,88317.0,,,,,,,,,,-775218.0,,,,150000.0,,,,,,75000.0,,,,,37339.0,-2725.0,165553.0,22200157.0,21646840.0,21646840.0,,,,
2016-09-30,2016-11-09,10-Q,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,,20000.0,116151.0,,,,,,,,9401119.0,,,1350278.0,522314.0,,376814.0,,376814.0,,,,,,,,0.001,100000000.0,21845115.0,21845115.0,21845.0,,,,,,,,,,,,,,,,,,,,,,827964.0,,,,,,,,,,,,2793.0,,,,,,0.07,0.07,0.03,,,,,,,,,,,,,,,144648.0,,,,2400000.0,,1735625.0,240000.0,,,,,,,,,,,,,,,,,,63.0,,,,,138944.0,1350278.0,138944.0,2793.0,,,,,,,1495625.0,,,,1731781.0,,,,,3844.0,,,0.001,10000000.0,0.0,0.0,,145500.0,,,,,,,,,,,108021.0,,-8211630.0,2400000.0,,,,,,704846.0,,,,,,,,1070000.0,,,,,1365000.0,0.35,,,,,91700.0,,,,1211334.0,,,,,,,,,,,,,,,,3781.0,116451.0,22094040.0,,21831783.0,,,,
2016-12-31,2017-02-09,10-Q,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,,17000.0,176036.0,,,,,,,,9443242.0,,,879590.0,91178.0,,91178.0,,91178.0,,,,,,,,0.001,100000000.0,21878415.0,21878415.0,21878.0,,,,,,,,,,,,,,,,,,300000.0,,,,788412.0,,,,,,,,,,,,879.0,,,,,,0.03,,0.03,,,,,,,,,,,,,,,,,,,,,-567815.0,,,,,,,,,,,,,,,,,,,25.0,,,,,193915.0,879590.0,193915.0,879.0,,,,,,,-567815.0,,,,-569754.0,,,,,1939.0,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,373507.0,,-8779445.0,,,,,,,196247.0,,,,,,,,1070000.0,,,,,1365000.0,0.35,,,,,,,,,685675.0,,,,,,,,,,,,,,,,1914.0,80954.0,21860645.0,,21860645.0,,,,
2017-03-31,2017-06-29,10-K,NASCENT BIOTECH INC,NBIO,CIK0001622057,USD,,-19000.0,14000.0,151653.0,,,,,,,,9953759.0,,,899760.0,129806.0,,129806.0,,129806.0,-443544.0,,0.01,,,,,0.001,100000000.0,23292298.0,23292298.0,23292.0,,,,,,,,-60000.0,,333000.0,,,,,,200000.0,,300000.0,0.01,,,769954.0,,1835626.0,1835626.0,,,,,346.0,,,,346.0,,,,60000.0,,0.05,,0.05,0.35,,,,,-3503.0,,2.5,,0.0013,,,,,479648.0,144648.0,,,,,1376937.0,240000.0,,-479648.0,-1562423.0,,,,,-600000.0,,,,-13000.0,,928711.0,54129.0,,,141.0,,,,,165999.0,899760.0,165999.0,,-19000.0,,,325300.0,,-768844.0,1136937.0,,,,1427422.0,-5244647.0,,,,-50485.0,,,0.001,10000000.0,0.0,0.0,,,,325050.0,,250.0,,,,,,,486925.0,,-9243290.0,3000000.0,,,,0.4,,1565301.0,,118337.0,,,2.5,,,,,,,,,,,,,,,,1.0,,733761.0,733761.0,,,25000.0,,25000.0,,,118337.0,25000.0,,576446.0,,,576446.0,3503.0,69872.0,23678346.0,,21798985.0,,,,
