end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,AccruedEmployeeBenefitsCurrentAndNoncurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesPayable,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BuildingsAndImprovementsGross,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,CapitalizedComputerSoftwareGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CashProvidedByUsedInDiscontinuedOperationsFinancingActivities,CashUninsuredAmount,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentPeriodicPayment,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,ExtendedProductWarrantyAccrualPeriodIncreaseDecrease,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,ForeignCurrencyTransactionGainLossBeforeTax,ForeignIncomeTaxExpenseBenefitContinuingOperations,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsDueInRollingAfterYearFive,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsRemainderOfFiscalYear,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,Land,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityMaximumBorrowingCapacity,LoansPayable,LoansPayableCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLineOfCredit,MachineryAndEquipmentGross,MaintenanceCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,OccupancyRevenue,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesIncomeStatementLeaseRevenue,OtherAssetsNoncurrent,OtherIncomeTaxExpenseBenefitContinuingOperations,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsForLegalSettlements,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIssuanceOfCommonStock,ProceedsFromLegalSettlements,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromStockOptionsExercised,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyAccrualPayments,ProductWarrantyAccrualPreexistingIncreaseDecrease,ProductWarrantyAccrualWarrantiesIssued,ProfitLoss,ProfitLossFromRealEstateOperations,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForOtherLosses,RealEstateInsurance,RealEstateTaxExpense,ReimbursementRevenue,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfFirstMortgageBond,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetailLandSalesEstimatedCostOfMajorImprovements,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyRevenue,SalesRevenueGoodsNet,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssued,StandardProductWarrantyAccrualPreexistingIncreaseDecrease,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,UnrecognizedTaxBenefits,UtilitiesOperatingExpenseDepreciationAndAmortization,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrentAndNoncurrent,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,RevenueNotFromContractWithCustomer
2011-06-30,2011-08-15,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,275221.0,530893.0,,,,,129258.0,301018.0,,,,311574.0,,,,,,,0.0,3746105.0,3369160.0,,,,,48679.0,1735365.0,,,,,,,0.0,,50000000.0,2422416.0,2422416.0,4277497.0,,1373948.0,,,,,,0.0,,,,,,,,,,,,,,73655.0,4218.0,,,,,,68520.0,11101.0,,,4742.0,,,0.12,0.12,,,,,,,-42340.0,,,,307862.0,1128368.0,,,,417679.0,,,,126822.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,941432.0,,,,,3660.0,,,,,3746105.0,790017.0,,,,,,,,,,,,,,290857.0,3660.0,12500.0,,714349.0,414019.0,,,,,,,,,,,,149097.0,,,,,,,,,,,,,,,,,,,16000.0,,,,,,227848.0,,,,,,,,,118197.0,,,-1332510.0,,,,2502316.0,288290.0,,,,,,,,,,,,,,,,,,,,,,,2944987.0,,,,,,,,,,0.0,2422416.0,2422416.0,,,,
2011-09-30,2011-11-03,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,263407.0,941136.0,,,,,31802.0,281908.0,,,,340217.0,,,,,,,0.0,3806287.0,3404138.0,,,,,61170.0,1252199.0,,,,,,,0.0,,50000000.0,2422416.0,2422416.0,4277497.0,,1071323.0,,,,,,0.0,,,,,,,,,,,,,,81050.0,3905.0,,,,,,72526.0,10276.0,,,4742.0,,,0.08,0.08,,,,,,,-39072.0,,,,241283.0,918031.0,,,,291069.0,,,,107688.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1034065.0,,,,,3959.0,,,,,3806287.0,667643.0,,,,,,,,,,,,,,183381.0,3959.0,2500.0,,630921.0,287110.0,,,,,,,,,,,,141649.0,,,,,,,,,,,7331.0,,,,,,,,18000.0,,,,,,260500.0,,,,,,,,,125763.0,,,-1149129.0,,,,1989354.0,263875.0,,,,,,,,,,,,,,,,,,,,,,,3128368.0,,,,,,,,,,0.0,2422416.0,2422416.0,,,,
2011-12-31,2012-03-16,10-K,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,57775.0,449836.0,14829.0,,121280.0,0.0,,331286.0,452566.0,,,256364.0,32200.0,10000.0,,,,,,3873471.0,3480474.0,,,,,38157.0,1844802.0,1844802.0,382902.0,,,,,0.0,,50000000.0,2422416.0,2422416.0,4309697.0,,4535548.0,,,408854.0,,62958.0,2347.0,,-30917.0,,-35207.0,,,-4290.0,,,89737.0,87355.0,,,87355.0,2382.0,,,,,,68384.0,6269.0,27269.0,,26061.0,91816.0,134543.0,0.32,0.32,,-9623.0,4861.0,,13152.0,22775.0,-6196.0,447357.0,,,1038153.0,3755304.0,,,,1215534.0,,,,436605.0,471812.0,,,,,,-245753.0,-109218.0,121280.0,67619.0,,,-124156.0,35207.0,-24818.0,-14488.0,,,-110748.0,0.0,62500.0,,16043.0,,0.0,0.0,,576483.0,1097211.0,1047211.0,329649.0,-50000.0,191079.0,,12907.0,,106395.0,,,3873471.0,600322.0,,150000.0,,,,,,,,,0.0,-160074.0,542976.0,778929.0,12907.0,,,2552677.0,1202627.0,,,,,,,,,,,,145067.0,-32063.0,,,,25000.0,,,,135074.0,51270.0,,,10000.0,,,,,0.0,19250.0,4250.0,,,,,247930.0,52500.0,11735.0,,,,,,,440579.0,25000.0,,-1042817.0,,,8290852.0,8290852.0,1073945.0,32200.0,,,,,,,,,,,23000.0,23000.0,3.69,0.4,,,,,,,21311.0,3266880.0,-104000.0,,,,,121280.0,,36667.0,,,2423613.0,2422416.0,235491.0,,,
2012-03-31,2012-05-09,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,203227.0,492429.0,,,,66507.0,,154276.0,,,,284496.0,,,,,,,0.0,3909891.0,3530977.0,,,,,39557.0,1911445.0,,66643.0,,,,,0.0,,50000000.0,2422416.0,2422416.0,4309697.0,,1000291.0,,,,,,246.0,,,,-5066.0,,,,,,,,,,91585.0,3218.0,,,,,,70930.0,8467.0,,,11767.0,,42511.0,0.05,0.05,,,,,,,,,,,306584.0,803398.0,,,,181149.0,,,,61441.0,,,,,,,145452.0,-42593.0,66507.0,-298290.0,66507.0,,-2101.0,5066.0,4744.0,14294.0,,0.0,62105.0,,,,858.0,,0.0,,,,,985106.0,,,,,3684.0,,,,,3909891.0,514836.0,,,,,,,,,,,0.0,-41886.0,108529.0,119708.0,3684.0,,,625933.0,177465.0,,,,,,,,,,,,117230.0,,,,,0.0,,,,41886.0,50412.0,,,,0.0,,,,,19650.0,400.0,,,,,261684.0,,,,,,,,,119331.0,,,-923109.0,,0.0,1803689.0,1803689.0,200018.0,,,,,,,,,,,,,,,,,,,,,,,3386588.0,,,,,,,,,,23000.0,2445416.0,2422416.0,,,,
2012-06-30,2012-08-14,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,152584.0,506768.0,,,,56697.0,,219350.0,,,,314408.0,,,,,,,0.0,4154082.0,3778633.0,,,,,39557.0,2128343.0,,,,,,,0.0,,50000000.0,2422416.0,2422416.0,4309697.0,,852729.0,,,,,,4438.0,,,,,,,,,,,,,,132817.0,3353.0,,,,,,173117.0,8823.0,,,23962.0,,,0.05,0.05,,,,,,,,,,,276332.0,801708.0,,,,207452.0,,,,75017.0,,,,,,,,,,,,,,,,,,,,,,,,,-6000.0,,,503542.0,955944.0,917305.0,330677.0,-38639.0,121725.0,,4003.0,,,,,4154082.0,626236.0,,0.0,,,,,,,,,,,,132435.0,10003.0,,,604259.0,197449.0,,,,,,,,,,,,119813.0,,,,,,,,,,93400.0,,,,,,,,,20050.0,,,,,,255636.0,,,,,,,,,113498.0,,,-790674.0,,116576.0,1537861.0,1654437.0,214429.0,,,,,,,,,,,,,,,,,,,,,,,3519023.0,,,,,,,,,,23000.0,2445416.0,2422416.0,,,,
2012-09-30,2012-11-05,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,255561.0,605863.0,,,,,,250525.0,,,,346677.0,,,,,,,0.0,4378277.0,4028499.0,,,,,39557.0,2340567.0,,,,,,,0.0,,50000000.0,2422416.0,2422416.0,4309697.0,,928391.0,,,,,,219.0,,,,,,,,,,,,,,133052.0,3186.0,,,,,,165799.0,8383.0,,,23657.0,,,0.06,0.06,,,,,,,,,,,255459.0,830077.0,,,,226508.0,,,,72091.0,,,,,,,,,,,,,,,,,,,,,,,,,-3000.0,,,438466.0,921530.0,874484.0,387000.0,-47046.0,96064.0,,4319.0,,,8746.0,,4378277.0,696454.0,,0.0,,,,,,,,,,,,154417.0,7319.0,,,610888.0,219189.0,,,,,,,,,,,,108273.0,,,,,,,,,,74533.0,,,,,,,,,24350.0,,,,,,241505.0,,,,,,,,,144450.0,,,-636257.0,,67874.0,1690594.0,1758468.0,210979.0,,,,,,,,,,,,,,,,,,,,,,,3673440.0,,,,,,,,,,23000.0,2445416.0,2422416.0,,,,
2012-12-31,2013-03-15,10-K,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,82796.0,405321.0,7495.0,5581.0,,,,278324.0,278324.0,1683.0,,365728.0,,40000.0,-33917.0,,,,,4294465.0,3911833.0,,,,,46203.0,2338012.0,2338012.0,493210.0,,750000.0,,,0.0,,50000000.0,2422416.0,2422416.0,4309697.0,,3680904.0,,,248216.0,289212.0,40996.0,294.0,,-37363.0,,-42547.0,,,-5184.0,,,132284.0,130172.0,2112.0,,130172.0,2112.0,,,,,,158527.0,5559.0,34381.0,,54704.0,129783.0,179315.0,0.2,0.2,,-10822.0,,8333.0,11953.0,22775.0,,258502.0,,,1081900.0,3157647.0,,,,725650.0,,,,246665.0,289212.0,,174129.0,,258502.0,-38894.0,25021.0,108432.0,-121280.0,-52962.0,,,-2053.0,,89433.0,-28643.0,,-174129.0,214541.0,,,,19741.0,,-12000.0,0.0,,479596.0,877670.0,832670.0,271865.0,45000.0,126209.0,,16151.0,,106137.0,,,4294465.0,543041.0,,0.0,,,,,,,,,,-140577.0,633787.0,478985.0,28151.0,,,2460148.0,697499.0,257701.0,,,,37592.0,111681.0,,,,108428.0,,123908.0,0.0,,0.0,,0.0,,,,140577.0,31529.0,,,,0.0,,,,,23100.0,3850.0,,,,,258724.0,-63917.0,63917.0,,,,,,,523055.0,,,-563832.0,,299850.0,6538701.0,6838551.0,855193.0,0.0,,,,,,,23000.0,3.69,0.0,,0.0,23000.0,3.69,,,23000.0,3.69,,3745865.0,,27057.0,3745865.0,0.0,,,,,,,40000.0,,,2442706.0,2422416.0,190266.0,,,
2013-03-31,2013-05-08,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,260180.0,642107.0,,,,,,161864.0,,,,398032.0,,,,,,,0.0,4579074.0,4162830.0,,,,,46203.0,2126187.0,,-211825.0,,,,,0.0,,50000000.0,2432416.0,2432416.0,4324897.0,,959179.0,,,,,,3472.0,,,,-28387.0,,,,,,,,,,154961.0,5710.0,,,,,,211609.0,15025.0,,,108067.0,,44753.0,0.06,0.06,,,,,,,,,,,337981.0,949170.0,,,,208956.0,,,,66947.0,,,78796.0,,71045.0,-15842.0,177384.0,-236786.0,0.0,-116460.0,,,3178.0,,62548.0,-53363.0,,95333.0,-236960.0,,,,-59620.0,,-3000.0,,,491351.0,1122827.0,1069630.0,405827.0,-53197.0,225649.0,,3663.0,,,,,4579074.0,660975.0,,0.0,,,,,,,,,15200.0,-21404.0,-205621.0,142009.0,6663.0,,,746877.0,202293.0,,,,,,,,,,,,172879.0,-5606.0,,,,4459.0,,,,16945.0,91149.0,,,,15200.0,,,,,23850.0,750.0,,,,,243365.0,,,,,,15000.0,,,160569.0,,,-421823.0,,130425.0,1777924.0,1908349.0,248327.0,,,,,,,,23000.0,3.69,,,,23000.0,3.69,,,,3.69,,,,17350.0,3903074.0,,,,,,,,,,,2426542.0,2426542.0,,,,
2013-06-30,2013-08-12,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,295816.0,798788.0,,,,,,247407.0,,,,431714.0,,,,,,,0.0,4880992.0,4565167.0,,,,,46203.0,2502693.0,,,,,,,0.0,,50000000.0,2422416.0,2422416.0,4324897.0,,1055129.0,,,,,,510.0,,,,,,,,,,,,,,153850.0,6638.0,,,,,,218613.0,17467.0,,,56040.0,,,0.07,0.07,,,,,,,,,,,282464.0,1053920.0,,,,239199.0,,,,65694.0,,,20041.0,,,,,,,,,,,,,,,,,,,,,,-2000.0,,,451370.0,1065157.0,1008593.0,415647.0,-56564.0,198140.0,,3959.0,,,,,4880992.0,786946.0,,0.0,,,,,,,,,,,,173505.0,5959.0,,,820680.0,233240.0,,,,,,,,,,,,101708.0,,,1032.0,,,,,,,80170.0,,,,,,,,,24600.0,,,,,,214117.0,,,,,,,,,263700.0,,,-248318.0,,122387.0,1986662.0,2109049.0,274516.0,,,,,,,,23000.0,3.69,,,,23000.0,3.69,,,,3.69,,,,,4076579.0,,,,,,,,,,0.0,2426542.0,2426542.0,,,,
2013-09-30,2013-11-12,10-Q,"LIFELOC TECHNOLOGIES, INC.",LCTC,CIK0001493137,USD,322384.0,745967.0,,,,,,311280.0,,,,466227.0,,,,,,,23000.0,5060893.0,4755747.0,,,,,52883.0,2835657.0,,,,,,,0.0,,50000000.0,2422416.0,2422416.0,4324897.0,,1204553.0,,,,,,5882.0,,,,,,,,,,,,,,91209.0,6114.0,,,,,,63412.0,16091.0,,,54788.0,,,0.1,0.1,,,,,,,,,,,327286.0,1071792.0,,,,212953.0,,,,-26962.0,,,113651.0,,,,,,,,,,,,,,,,,,,,,,-3000.0,,,444099.0,946899.0,886959.0,380563.0,-59940.0,122237.0,,5375.0,,,,,5060893.0,728308.0,,0.0,,,,,,,,,,,,239915.0,8375.0,,,867214.0,204578.0,,,,,,,,,,,,109176.0,,,,,,,,,,78895.0,,,,,,,,,25350.0,,,,,,195970.0,,,,,,,,,218527.0,,,-8403.0,,46100.0,2230245.0,2276345.0,321401.0,,,,,,,,23000.0,3.69,,,,23000.0,3.69,,,,3.69,,,,,4316494.0,,,,,,,,,,0.0,2432416.0,2432416.0,,,,
