end,filed,form,Name,Ticker,CIK,Currency,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossBeforeTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdditionalPaidInCapitalPreferredStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdministrativeFeesExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,CapitalizedComputerSoftwareGross,CapitalLeaseObligations,CapitalLeaseObligationsIncurred,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionRatio,DebtInstrumentConvertibleConversionRatio,DebtInstrumentConvertibleConversionRatio1,DebtInstrumentConvertibleNumberOfEquityInstruments,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilityCurrent,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EquityIssuancePerShareAmount,ExplorationAndProductionCosts,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnSaleOfBusiness,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetIncludingGoodwill,InterestExpenseDebt,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermInvestments,ManagementFeeExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,OtherComprehensiveIncomeLossBeforeTax,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForFees,PaymentsForProceedsFromInvestments,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PrepaidExpenseCurrent,PrepaidRoyalties,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyExpense,SalesRevenueNet,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccountsReceivableNetCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,GainLossOnDispositionOfAssets,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInInterestPayableNet,NotesAndLoansReceivableNetCurrent,NotesReceivableNet,OperatingLeaseCost,OperatingLeaseExpense,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOtherInvestments,ProceedsFromSubordinatedShortTermDebt,PropertyPlantAndEquipmentAdditions
2008-12-31,2009-04-15,10-K,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,,,,561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29696.0,,,,,,,,,,5639.0,,,,,,,,,,,,,,,,,40000.0,,,,,,,,,,,,,,,,,,-47563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-31,10-K,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,,,,,,,,,,,,,,,,,,,,,2826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37798.0,,,,,,,,,,-4578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,,,,,,,,,,,,,,,,,,,,,12500.0,,,,,,,,,,,,,,,-9764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,,,0.0,,,,,,7854.0,,,,,,,,,,,,,,,,,,,-2859.0,,,,,,,,,,,,,,,,,,,,,,,,,-10713.0,,,,7854.0,-7854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,,,,,,,,,,,,,,,,,,,,,3663.0,,,,,,,,,,,,,,,-6457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,1968.0,,,,,,,,,,,,,,,,,,,-3866.0,,,,,,,,,,,,,,,,,,,,,,,,,-5834.0,,,,1970.0,-1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-15,10-K,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,14228.0,,,,-8395.0,-8395.0,,2882.0,,,,,,,,1812.0,,,,,1812.0,1812.0,,,,,,-1014.0,0.001,500000000.0,113020000.0,113020000.0,,,113020.0,-39532.0,,,,,24000.0,,,,,,,,,,,54999.0,192978.0,-54999.0,,10000.0,,,,,561.0,,,0.0,,-1716.0,,,,,,-1716.0,,24350.0,,,,,,,,,,3350.0,,,,5168.0,,,,,13466.0,13466.0,,,,,,,,,,,,,,,,,1812.0,111283.0,,,25168.0,,-24466.0,-37816.0,,,,24350.0,-24350.0,,,,,-1716.0,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,-216978.0,,,,,,,-109471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-18,10-Q,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,,,,,,,,,,,,,,,,,,,,,10983.0,,,,,,,9171.0,,,,,,,,-9317.0,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,0.0,,-506.0,,0.0,,,,,,4947.0,,,,,0.0,,,,,4123.0,,,,1365.0,,,,,3864.0,3864.0,,,,,,,,,,,,,,,,,,,,,11365.0,0.0,-1688.0,-8811.0,,,,4947.0,-4947.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-22,10-Q,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,11678.0,,,,-9228.0,,,22882.0,,,,,,,,4795.0,,,,,4795.0,4787.0,,,,,,,0.001,500000000.0,113020000.0,113020000.0,,,113020.0,-14454.0,,,,,30750.0,,,,,,,,,,,,,,,,,,,,561.0,,,0.0,,,,0.0,,,,,,9511.0,,,-9511.0,,,,,,,,,,,,,,,366.0,4616.0,,,,,,,,,,,,,,,,,,4795.0,118037.0,,,,,,-14127.0,,,,9511.0,-9511.0,,,,,,156.0,-13971.0,,,,,,,,,,,,,,,,,,,,,,,,,,-239916.0,,,0.0,,,,-113242.0,,,,,,,,,,,,,,113020000.0,,,,,,,,,,,,,
2011-09-30,2011-11-21,10-Q,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,14245.0,,,,-7174.0,,,22882.0,,,,,,,,3223.0,,,,,3223.0,3223.0,,,,,,,0.001,500000000.0,113020000.0,113020000.0,,,113020.0,-9030.0,,,,,34750.0,,,,,,,,,,,,,,,,,,,,561.0,,,0.0,,,,0.0,,,,,,4161.0,,,-4161.0,,,,,,,,,,,,,,,,4863.0,,,,,,,,,,,,,,,,,,3223.0,123435.0,,,,,,-9024.0,,,,4161.0,-4161.0,,,,,,-6.0,-9030.0,,,,,,,,,,,,,,,,,,,,,,,,,,-248940.0,,,0.0,,,,-120212.0,,,,,,,,,,,,,,113020000.0,,,,,,,,,,,,,
2011-12-31,2012-04-16,10-K,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,25968.0,,,,,-7627.0,22882.0,22882.0,,,,,14750.0,,,3162.0,,,,,3162.0,3162.0,1350.0,,,0.0,134.0,1350.0,0.0001,500000000.0,113020000.0,113020000.0,,,113020.0,-47840.0,,,,,38750.0,38750.0,,,,,,,,,,60112.0,226836.0,60112.0,,14750.0,265586.0,,,,561.0,,,0.0,0.265,768.0,,,,,,768.0,,30397.0,,,-30397.0,,,5113.0,3860.0,,11738.0,11738.0,,,,2702.0,,,,,18211.0,18211.0,,,,,,,,,,,,,,,,140473.0,3162.0,140473.0,,,22702.0,,-22120.0,-48608.0,,,,30397.0,-30397.0,,,,,768.0,768.0,-47840.0,,,,,,,,,,,,,,,20000.0,,,2702.0,,,,,,,,-265586.0,,,,,,,-137311.0,,,,,,,,,,,,,,113020000.0,,,,,,,,,,,,,
2012-03-31,2012-05-21,10-Q,MADISON TECHNOLOGIES INC.,MDEX,CIK0001318268,USD,,28258.0,,,,,-8445.0,,22882.0,,,,,4000.0,,,3062.0,,,,,3062.0,3062.0,-100.0,,,0.0,99.0,-100.0,0.001,500000000.0,113020000.0,113020000.0,,,113020.0,-7993.0,,,,,42750.0,,,,,,,,,,,,,,,4000.0,,,,,561.0,,,0.0,,-837.0,,0.0,,,,-818.0,,2299.0,,,-2299.0,,0.0,,,,2207.0,2207.0,,,,1705.0,,,,,4876.0,4876.0,,,,,,,,,,,,,,,,,3062.0,148366.0,,,1705.0,0.0,-968.0,-7175.0,,,,2299.0,-2299.0,,,,,,-818.0,-7993.0,,,,,,,,,,,,,,,,0.0,,1705.0,,,,,,,,-272761.0,,,0.0,,,,-145304.0,,,,,,,,,,,,,,113020000.0,,,,,,,,,,,,,
