end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTrade,AccountsPayableTradeCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedBonusesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccruedRentCurrent,AccruedRentCurrentAndNoncurrent,AccruedRoyalties,AccruedRoyaltiesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccruedSalaries,AccruedSalariesCurrentAndNoncurrent,AccruedVacation,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionSharePrice,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,Capital,CapitalizedComputerSoftwareAmortization,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeLiabilities,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,DisposalGroupIncludingDiscontinuedOperationOtherAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDispositionOfAssets,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,ExtinguishmentOfDebtGainLossNetOfTax,FeesAndCommissions,FinancingReceivableAllowanceForCreditLosses,FinancingReceivableAllowanceForCreditLossesWriteOffs,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeposits,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRoyaltiesPayable,IncrementalCommonSharesAttributableToConversionOfPreferredStock,InducedConversionOfConvertibleDebtExpense,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongLivedAssetsHeldForSaleProceedsFromSale,LongTermDebt,LongTermDebtCurrent,LongTermNotesPayable,MinorityInterest,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NoninterestBearingDepositLiabilities,NonoperatingGainsLosses,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,NumberOfReportingUnits,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherNonoperatingGainsLosses,OtherNonoperatingIncomeExpense,OtherReceivables,PaymentsForAdvanceToAffiliate,PaymentsForOtherOperatingActivities,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForProceedsFromProductiveAssets,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToSuppliersAndEmployees,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromCustomers,ProceedsFromDivestitureOfBusinesses,ProceedsFromInterestReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherOperatingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromUnsecuredNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebt,RepaymentsOfUnsecuredDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockPricePerShare,SalesRevenueNet,SecuredDebt,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareholdersEquityFairValueDisclosure,SharePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,UnsecuredDebt,UnsecuredDebtCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesChargedToOtherAccounts,ValuationAllowancesAndReservesDeductions,WeightedAverageBasicSharesOutstandingProForma,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,WriteOffOfInventory
2012-12-31,2013-04-16,10-K,FINDEX COM INC,FIND,CIK0001089061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-164235.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-19,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,25100.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32914.0,,,,,-135799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250.0,,,,,,,,,,10000.0,,,,,,,,,,,,,,-135799.0,,,,,,,,,,,,,,,,162463.0,-129549.0,,,,,,,,,,,,,,18682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27356.0,,,,,,,100900.0,,,,58014.0,,,5525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68083664.0,,,,
2013-12-31,2014-04-07,10-K,FINDEX COM INC,FIND,CIK0001089061,USD,,,,,,28305.0,,2928.0,,,,,,4381.0,,,,,-24414.0,1380319.0,48173.0,,563771.0,,,,-93838.0,,,633936.0,75047.0,,,,,,,,,,,,200.0,200.0,,0.001,120000000.0,82608179.0,82608179.0,82608.0,,0.3,,,,,,,,123375.0,,,,,,,,,,,,,,,,,12582.0,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,589900.0,496062.0,,,,,,,,64674.0,,,,34718.0,,,,,-617286.0,,-0.01,,,,25000.0,232717.0,-209877.0,,-22840.0,,-1612.0,,10172.0,,,,,,15126.0,,,,,,,,,,,496062.0,,25000.0,,25000.0,,24064.0,71919.0,47855.0,,,,54500.0,633936.0,,771686.0,,,,,,,,583771.0,-7372.0,-576199.0,-617286.0,,,,,,,239000.0,,,739000.0,,,,,,627004.0,-592286.0,,,,,,,,,,,,,,,,496062.0,,,,,,,,,,,,,,,7372.0,,0.001,5000000.0,0.0,0.0,,,563771.0,,,,,20000.0,,,,,,,,,,,4733.0,,62827.0,7242.0,,,,85180.0,,,,-1600677.0,,,389135.0,,,,158093.0,,,28782.0,,,,,,-137750.0,,,,,,,,,20000.0,60000.0,,,,250000.0,,,,,,,71078101.0,71078101.0,,71078101.0,,
2014-03-31,2014-05-19,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,,,,,,,,,,,,,,,,,,,,,11878.0,,,,,,,50000000.0,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,36582.0,,,,,,,,,,,,,,,,,9700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125469.0,,,,17074.0,,,,,-384671.0,,,,,,,,,,,,7573.0,,2084.0,,,,,,-17705.0,,,,,,,,,,,,,6250.0,,6250.0,,,,,,,,22561.0,,,,,,,,,,,340198.0,-299.0,-339899.0,-384671.0,,,,,,,,,,,,,,,,395495.0,-378421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,80198.0,,,,,260000.0,,,,,,,,,,,9372.0,,,,,,,105915.0,,,,,,,128717.0,,,,53656.0,,,3461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85835931.0,,,,
2014-06-30,2014-08-19,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14512.0,,,,,,,,,,,,,,,,,11197.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,136559.0,,,,4682.0,,,,,-437302.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231250.0,,,,,,,,,,,,,,,,,,,,,,,,-437302.0,,,,,,,,,,,,,,,,210734.0,-206052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10366.0,,,,,,,1843.0,,,,,,,51863.0,,,,15879.0,,,10103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92291435.0,,,,
2014-09-30,2014-11-19,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,,,119446.0,,,294078.0,,17967.0,0.0,194198.0,,,,52211.0,,,,,-36683.0,3006082.0,,,,,,,,,8560.0,2040337.0,80049.0,,,,,,,,,30000.0,,,9572.0,,,0.001,120000000.0,119134980.0,119134980.0,119135.0,,,,,,,250000.0,10000.0,,25615.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,114368.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60426.0,1433465.0,,,16621.0,,,,,-291511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476265.0,9979.0,,,,4583.0,50603.0,46020.0,,,,14000.0,2040337.0,,1629162.0,,,,,,,,,,,-291511.0,,,,,,,,,807783.0,,,,,,,298153.0,-281532.0,,,,,,,,,,,,,1907.0,46426.0,,476265.0,47078.0,,,,,,,,,,,,,,,,0.001,5000000.0,119338.0,119338.0,119.0,,,,,,,,,,,,,,,,,,110080.0,,50558.0,,,,,993.0,,,,-2714161.0,,,124928.0,,,0.005,42236.0,20000.0,,1726.0,,,0.02,,,411175.0,,,,,,,,,,,,,28783.0,10000.0,,,,,,,,116385060.0,,,,
2014-12-31,2015-04-15,10-K,FINDEX COM INC,FIND,CIK0001089061,USD,221715.0,,67702.0,,,221715.0,,38602.0,0.0,251127.0,,,,61039.0,,,,,41059.0,2713853.0,34797.0,,,21004.0,,,-293568.0,50200000.0,8560.0,1993837.0,93531.0,,,,714810.0,,,718655.0,,35000.0,,19172.0,2241.0,2041.0,,0.001,900000000.0,420479980.0,420479980.0,420480.0,,0.7,,,,,250000.0,250000.0,,99181.0,,,,0.02,,,0.5,,,,,,,,,,16944.0,,,,,,,,114368.0,-0.01,,0.34,,,,,,,,,,181822.0,47513.0,,47513.0,47513.0,47513.0,47513.0,712955.0,419387.0,168055.0,,,,,,,351102.0,1433465.0,,,77386.0,45000.0,45000.0,,,-1387283.0,,-0.01,,,,260744.0,265902.0,-265200.0,630.0,-1332.0,,270076.0,,33550.0,,,,,,-24705.0,,,,,-2155.0,,,,,,419387.0,419387.0,260745.0,1000.0,260744.0,,3337.0,50959.0,47622.0,,,,57461.0,1993837.0,,1847464.0,,,,,,,,636096.0,17601.0,-651656.0,-1387283.0,,,,,32047.0,-750702.0,239000.0,,,323783.0,489000.0,,,,,1203924.0,-1126538.0,432768.0,,,89148.0,87828.0,86532.0,85260.0,,,84000.0,9605000.0,,1729.0,,,419387.0,68730.0,,,,,,,,,21004.0,21004.0,,,,1571.0,,0.001,5000000.0,0.0,0.0,,,,55000.0,,,,602100.0,,,,,,,,,,7500.0,175208.0,,47454.0,,,,,108886.0,,,,-2987960.0,,176567.0,444803.0,,7000.0,0.005,176567.0,20000.0,,21464.0,,11000.0,0.001,,,146373.0,146373.0,,-117500.0,,6000000.0,,,150500.0,,,30000.0,,,28783.0,,,,,,,175851232.0,175851232.0,,175851232.0,,
2015-03-31,2015-05-19,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,,,72529.0,,,196998.0,,13313.0,,304954.0,,,,56698.0,,,,,-45424.0,2852041.0,11878.0,-250000.0,,,,,,27600000.0,,2071683.0,187620.0,,,,714810.0,718655.0,,,,,,,121673.0,119432.0,,0.001,900000000.0,457001409.0,457001409.0,457001.0,,,,,,250000.0,250000.0,300000.0,,17703.0,,,300000.0,0.02,,,,300000.0,,,,,,,,,4365.0,,500000.0,,,,,,114368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,44002.0,1433465.0,,,25065.0,,,,,-116583.0,,,,,,,,,,,,42929.0,,-25289.0,,,,,,-1777.0,,,,,1723.0,,,,,,407509.0,,13176.0,,13176.0,,4016.0,49182.0,45166.0,,,,21000.0,2071683.0,,1643894.0,,,,,,,,267500.0,,-148068.0,-116583.0,,,,,32047.0,-750702.0,239000.0,,,845283.0,239000.0,,,,,328472.0,-303407.0,,,,,,,,,,,,,3452.0,,,407509.0,53064.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,285000.0,,,,,,,,,,,56001.0,,43089.0,,,17500.0,,102693.0,,,,-2881253.0,2332.0,42768.0,102217.0,,7000.0,,40436.0,20000.0,,2559.0,,,,,,427789.0,,,-84000.0,,,,,,,,,,,28783.0,,,,,,,,433053155.0,,,,
2015-06-30,2015-08-19,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,,,53183.0,,,235298.0,,19260.0,,388015.0,,,,55813.0,,,,,-49789.0,2926351.0,,,,,,,,,,1959668.0,91848.0,,,,,,,,,,,,121673.0,,,0.001,900000000.0,462691409.0,462691409.0,462691.0,,,,,,250000.0,250000.0,300000.0,,13562.0,,,,0.02,,,,,,,,,,,,,,,500000.0,,,,,,114368.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,45207.0,1433465.0,,,25544.0,,,,,-306048.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395631.0,,13850.0,,,,6327.0,52303.0,45976.0,,,,21000.0,1959668.0,,1757927.0,,,,,,,,,,,-306048.0,,,,,,,239000.0,,,845283.0,479000.0,,,,,317742.0,-292198.0,,,,,,,,,,,,,6632.0,,,395631.0,65967.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,60661.0,,38724.0,,,,,53785.0,,,,-3187301.0,5926.0,39106.0,134182.0,,,,33180.0,20000.0,,2907.0,,,,,,201741.0,,,,,,,,,,,,,,28783.0,,,,,,,,458433827.0,,,,
2015-09-30,2015-11-23,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,,,65906.0,,,262448.0,,21760.0,,452719.0,,,,62767.0,,,,,54154.0,2971352.0,,,,,,,,,,490438.0,72327.0,,,,,,32047.0,-750702.0,,,,,2300.0,,,0.001,900000000.0,467691409.0,467691409.0,467691.0,,,,,,250000.0,250000.0,300000.0,,21962.0,,,,0.02,,,,,,,,,,,,,,,500000.0,,,,,,114368.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,39660.0,,,,55368.0,,,,,-1680572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383752.0,,16489.0,,,,4963.0,42644.0,37681.0,,,,21000.0,490438.0,,1919268.0,,,,,,,,,,,-1680572.0,,,,,,,239000.0,,,865283.0,479000.0,,,,,285986.0,-230618.0,,,,,,,,,,,,,5623.0,,,383752.0,95777.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,56518.0,,34359.0,,,,,49077.0,,,,-4867872.0,6251.0,77330.0,109246.0,,,,71079.0,20000.0,,10485.0,,,,,,-1428829.0,,,,,,,,,,,,,,28783.0,,,,,,,,467147931.0,,,,
2015-12-31,2016-04-14,10-K,FINDEX COM INC,FIND,CIK0001089061,USD,208255.0,,98754.0,34391.0,,,,1901.0,,466675.0,,,,64129.0,,,,,58519.0,3244303.0,47513.0,250000.0,,,,,-341081.0,59142857.0,,418567.0,31699.0,,,,,,32047.0,-750702.0,,,,,5163.0,2922.0,,0.001,900000000.0,476783564.0,476783564.0,476784.0,,,,,,250000.0,250000.0,30000.0,,84119.0,,,250000.0,0.02,,,,300000.0,,,,,,,760042.0,760042.0,17460.0,,,,,,,,114368.0,-0.01,,0.34,,,,,,,,,,119309.0,47513.0,,47513.0,47513.0,47513.0,47513.0,697955.0,356874.0,,,24380.0,,,200000.0,200000.0,159305.0,,1433465.0,1433465.0,85637.0,15000.0,15000.0,,,-2464514.0,,,,,,,841647.0,-838100.0,663.0,-4210.0,,327744.0,,-36701.0,,,,,,-31162.0,,,,,3109.0,,,,,,356874.0,356874.0,60110.0,,16746.0,,4364.0,19797.0,24753.0,,,,86554.0,418567.0,,2149954.0,,,,,366283.0,,,677500.0,,-674578.0,-2464514.0,-2464514.0,-2464514.0,,,,,239000.0,,1075283.0,336283.0,239000.0,239000.0,709000.0,,,1280956.0,-1195319.0,348768.0,85260.0,89148.0,,,,,87828.0,86532.0,,10367000.0,,4838.0,,,,122490.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,250000.0,,,,465000.0,,,,,,,,15000.0,,,290606.0,,29994.0,,,37500.0,,267361.0,,,,-5452474.0,16616.0,169756.0,442648.0,,,,153140.0,,,19482.0,,,,,,-1731387.0,-1731387.0,,-84000.0,,,,,112999.0,445000.0,,,,,28783.0,,,,,,,458579401.0,458579401.0,,458579401.0,,
2016-03-31,2016-05-16,10-Q,FINDEX COM INC,FIND,CIK0001089061,USD,226171.0,,139690.0,39621.0,,,,8742.0,,502065.0,,,,63784.0,,,,,62884.0,3254203.0,11878.0,,,,,6765.0,-352959.0,77742857.0,,481896.0,111271.0,,,,,,,,,,,,77380.0,72217.0,,0.001,900000000.0,476783564.0,476783564.0,476784.0,,,,,,,,20000.0,,20741.0,,,250000.0,,,,,,,3135.0,,,,,,,4365.0,,,,,,,,114368.0,,,,,,,,,,,,,,,,,,,,697955.0,344996.0,,,,,,,200000.0,33573.0,,,,28395.0,,,,,-264327.0,,,,,,,,,,,,125891.0,,6841.0,,,,,,2236.0,,,,,-1722.0,,,,,,,344996.0,28685.0,,,,3972.0,22033.0,27381.0,,,,21638.0,481896.0,,2467710.0,,,,,,,,195000.0,,-122783.0,-264327.0,-264327.0,,,,,,239000.0,,1267148.0,458148.0,809000.0,,,,,264037.0,-235642.0,,,,,,,,,,,,,3116.0,,,,154484.0,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,195000.0,,,,,,,,,,,,,,,58062.0,,25629.0,,,,,47985.0,,,,-5716801.0,22897.0,49136.0,97517.0,,,,26239.0,,,5262.0,,,,,,-1985814.0,,,,,,,,,,,,,,28783.0,,,,,,,,476783564.0,,,,
