end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccretionExpense,AccruedLiabilitiesAndOtherLiabilities,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,AvailableForSaleSecuritiesNoncurrent,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,CapitalizedCostsMineralInterestsInUnprovedProperties,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContractualObligationDueAfterFifthYear,ContractualObligationDueInFourthAndFifthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondAndThirdYear,ConversionOfStockAmountConverted1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayableCurrent,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DeferredCostsCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,DepositsAssets,Depreciation,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,ExplorationCosts,ExplorationExpense,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FinanceLeaseRightOfUseAsset,ForeignCurrencyTransactionGainLossBeforeTax,GainsLossesOnExtinguishmentOfDebt,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCashAndInvestments,InterestAndOtherIncome,InterestExpense,InterestPaid,InterestPaidNet,LaborAndRelatedExpense,LandAndLandImprovements,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtMaturingInYearsTwoAndThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoninterestIncome,NonoperatingGainsLosses,NotesIssued1,NotesPayableCurrent,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingLeaseCost,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherCostAndExpenseOperating,OtherGeneralExpense,OtherLongTermDebtNoncurrent,OtherOperatingIncome,PaymentsForDeposits,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBuildings,PaymentsToAcquireMineralRights,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromPaymentsForInInterestBearingDepositsInBanks,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermLeaseCost,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,UnrealizedGainLossOnInvestments,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherIncome,VariableLeaseCost
2016-09-30,2016-11-14,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,1740000.0,,,,46000.0,,-549000.0,8847000.0,217000.0,,,13032000.0,2295000.0,43000.0,11000.0,10617000.0,,1724000.0,-2688000.0,,,,,,,180598219.0,58465000.0,-2709000.0,,,,,,,,6279000.0,,,,,,,,,,,,65000.0,2000.0,,247000.0,1000000.0,,0.02,,0.02,,,-5000.0,,,1970000.0,,,,,296000.0,,,-33000.0,,,-2775000.0,,,,,,,411000.0,445000.0,-34000.0,,500000.0,,69000.0,16000.0,16000.0,540000.0,,,,,,,,9266000.0,13032000.0,2740000.0,,,,,64000.0,64000.0,-500000.0,-500000.0,-2247000.0,-2247000.0,-2775000.0,,,,,,,,,,2980000.0,,,,,,,,,,,,,,,66000.0,,137000.0,,,,,,,,,66000.0,64000.0,,,,,,333000.0,,12000.0,5000.0,,,500000.0,-62997000.0,218000.0,0.0,0.972,0.0075,,,710000.0,0.5,,1439000.0,12175000.0,0.71,,,0.96,,8552500.0,12175000.0,,910000.0,,,3766000.0,,,,,,,11000.0,180530068.0,,,
2016-12-31,2017-02-03,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,2073000.0,,,,,,-384000.0,9024000.0,,,,11758000.0,1030000.0,37000.0,-5000.0,10617000.0,,994000.0,,,,,,,15172195.0,185598129.0,61059000.0,-3382000.0,,,,,,,4827000.0,530000.0,,,,,,,,,,,,64000.0,2000.0,,173000.0,1000000.0,,0.02,,0.02,,,,,,2397000.0,,,,,39000.0,,,-160000.0,,,-3547000.0,,,,,,,,,,,,,71000.0,,,459000.0,,,,,,,,8603000.0,11758000.0,7900000.0,,,,,,,,,,,-3547000.0,,,,,,,,,,3350000.0,,,,,,,,,,,,,,,165000.0,,215000.0,,,,,,,,,31000.0,,,,,,,279000.0,,10000.0,5000.0,,,265000.0,-66544000.0,,,,,,,,,928000.0,,12025000.0,0.71,,,,,8602500.0,12025000.0,576000.0,,,,3155000.0,,,,,,,,183625989.0,,,
2017-03-31,2017-05-12,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,1904000.0,,,,,,-475000.0,9711000.0,,,,12918000.0,2203000.0,26000.0,-12000.0,10617000.0,,2135000.0,,,,,,,20609086.0,195428961.0,66139000.0,-4700000.0,,,,,,,,5502000.0,,,,,,,,,,,,64000.0,3000.0,,115000.0,,1175000.0,,,0.02,,,,,,2761000.0,,,,,-524000.0,,,80000.0,,,-4609000.0,,,,,,,,,,,,,78000.0,,,409000.0,,,,,,,,8696000.0,12918000.0,1904000.0,,,,,,,,,,,-4609000.0,,,,,,,,,,4075000.0,,,,,,,,,,,,,,,-91000.0,,772000.0,,,,,,,,,63000.0,,,,,,,133000.0,,8000.0,5000.0,,,265000.0,-71153000.0,,,,,,,,,839000.0,,17025000.0,0.72,,,,,9701250.0,17025000.0,681000.0,,,,4222000.0,,,,,,,,195081408.0,,,
2017-06-30,2017-08-29,10-K,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,3146000.0,,,,106000.0,83000.0,-606000.0,10320000.0,1471000.0,181000.0,-12420000.0,11351000.0,655000.0,23000.0,-9000.0,10617000.0,238000.0,503000.0,-3909000.0,503000.0,503000.0,-3909000.0,,,20609086.0,198776337.0,68029000.0,-14621000.0,5149000.0,,,3031000.0,2119000.0,,592000.0,1896000.0,,,,,,,14678000.0,4230000.0,216000.0,14678000.0,,51000.0,9000.0,,82000.0,1175000.0,,,,0.08,0.26,,-43000.0,-43000.0,,8927000.0,,0.0,0.5114,0.0125,-574000.0,,,16000.0,,,-14630000.0,,-4028000.0,1218000.0,3804000.0,-74000.0,-471000.0,1794000.0,,43000.0,2000.0,,,286000.0,135000.0,135000.0,2137000.0,,,,,,,,8460000.0,11351000.0,6482000.0,5012000.0,2056000.0,2956000.0,,6796000.0,6796000.0,9000.0,9000.0,-10671000.0,-10671000.0,-14630000.0,,,,,,,1.0,,,13777000.0,,,,,,137000.0,75000.0,,63000.0,,15865000.0,,,-9000.0,9000.0,,1608000.0,,,-9000.0,52000.0,,,,152000.0,,5673000.0,1000000.0,,,,175000.0,1105000.0,,5000.0,,,,265000.0,-74852000.0,1471000.0,0.0,0.929,0.0075,9281250.0,1070000.0,6360000.0,,,,16605000.0,0.73,,,,,9281250.0,16605000.0,,,,,2891000.0,150000.0,4103000.0,,,70000.0,,-9000.0,187810774.0,,,
2017-09-30,2017-11-09,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,2691000.0,,,,36000.0,,-891000.0,10876000.0,451000.0,231000.0,,11373000.0,704000.0,13000.0,-11000.0,10617000.0,317000.0,317000.0,-186000.0,,,,,,24308044.0,204518956.0,70993000.0,-2098000.0,,,,,,207000.0,572000.0,2606000.0,,,,,,,,,,,,36000.0,2000.0,,16000.0,1175000.0,,0.01,,0.01,,,11000.0,,,713000.0,,,,,-23000.0,,,237000.0,,,-1813000.0,,,,,,,-322000.0,,-52000.0,-8000.0,,,84000.0,,16000.0,772000.0,,,,,,,,7060000.0,11373000.0,4438000.0,,,,,1567000.0,,15000.0,,-1779000.0,,-1813000.0,,,1441000.0,,1.0,,,,,1932000.0,,,,,,,,,,,,,289000.0,-11000.0,-285000.0,,172000.0,,,-15000.0,189000.0,,,,98000.0,,1545000.0,500000.0,,,,,275000.0,,3000.0,,,,,-76665000.0,451000.0,,,,,1750000.0,,,,,14844909.0,0.73,0.62,0.68,,,11842409.0,14844909.0,,,,,4312000.0,10091.0,1441000.0,,,5000.0,,-11000.0,202023001.0,,,
2017-12-31,2018-02-09,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,2772000.0,,,,,,-864000.0,11599000.0,662000.0,,,11178000.0,506000.0,17000.0,4000.0,10617000.0,80000.0,80000.0,,,,,,,24972077.0,208861265.0,72583000.0,-1933000.0,,,,,,,667000.0,1609000.0,,,,,,,,,,,,36000.0,,82000.0,,1355000.0,,0.01,,0.01,,,,,,303000.0,,,,,-274000.0,,,-36000.0,,,-1960000.0,,,,,,,,,,,,,91000.0,,,751000.0,,,,,,,,6485000.0,11178000.0,4876000.0,,,,,,,,,,,-1960000.0,,,,,,,,,,1563000.0,,,,,,,,,,,,,422000.0,4000.0,27000.0,,391000.0,,,,,,,,4000.0,,,,,,,,118000.0,,2000.0,,,,,-78625000.0,,,,,,,,,1692000.0,,16049909.0,0.66,,,,,13047409.0,16049909.0,1692000.0,,,,4692000.0,,1590000.0,,,,,,183625989.0,,,
2018-03-31,2018-05-11,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,1845000.0,,,,,,-658000.0,12163000.0,139000.0,,,11636000.0,967000.0,14000.0,-3000.0,10617000.0,483000.0,483000.0,,,,,,,27589738.0,210202442.0,73246000.0,-2940000.0,,,,,,,710000.0,4580000.0,,,,,,,,,,,,36000.0,,41000.0,,1480000.0,,,,0.02,,,,,,483000.0,,,,,-1514000.0,,,-180000.0,,,-3146000.0,,,,,,,,,,,,,99000.0,,,410000.0,,,,,,,,8656000.0,11636000.0,4076000.0,,,,,,,,,,,-3146000.0,,,,,,,,,,1350000.0,,,,,,,,,,,,,456000.0,-3000.0,206000.0,,307000.0,,,,,,,,28000.0,,,,,,,,150000.0,,2000.0,,,,,-81771000.0,,,,,,,,,510000.0,,16049909.0,0.66,,,,,14612409.0,16049909.0,510000.0,,,,2979000.0,,663000.0,,,,,,209418833.0,,,
2018-06-30,2018-08-31,10-K,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,1686000.0,,,,165000.0,83000.0,-520000.0,12379000.0,1296000.0,230000.0,-4947000.0,11229000.0,565000.0,12000.0,,10617000.0,,73000.0,,73000.0,73000.0,-430000.0,,,28648610.0,213405372.0,74683000.0,-8411000.0,6478000.0,,,2562000.0,3916000.0,,756000.0,4106000.0,,,164000.0,,,,12627000.0,5103000.0,217000.0,12627000.0,,35000.0,6000.0,8000.0,,1480000.0,,,,0.04,0.26,,,-37000.0,,2136000.0,,,,,-1902000.0,,,-174000.0,,,-8497000.0,,2051000.0,-49000.0,2294000.0,-378000.0,218000.0,-1284000.0,,-129000.0,-7000.0,,,375000.0,,240000.0,2133000.0,,,,,,,,8036000.0,11229000.0,3930000.0,6382000.0,3850000.0,2532000.0,,5687000.0,,15000.0,,-6095000.0,,-8497000.0,,,,,,,1.0,,,6035000.0,,,,,,96000.0,30000.0,,66000.0,,19052000.0,,474000.0,-11000.0,86000.0,,1105000.0,,,,189000.0,,,,18000.0,,1545000.0,4500000.0,,,,305000.0,661000.0,,,,,,,-83349000.0,1296000.0,0.0,0.479,0.0159,,4932500.0,3925000.0,,,,15587409.0,,,,,,14190534.0,15587409.0,,,,,3193000.0,10091.0,5130000.0,,,5000.0,,-11000.0,207255111.0,,,
2018-09-30,2018-11-08,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,1729000.0,,,,44000.0,,-623000.0,12561000.0,41000.0,44000.0,-1259000.0,13384000.0,2718000.0,13000.0,,10617000.0,,2011000.0,1938000.0,,2011000.0,1938000.0,,,32171506.0,220944160.0,78143000.0,-1834000.0,,,,,,,,5174000.0,,,,,,,,,,,,36000.0,,,,1480000.0,,,,0.01,,,11000.0,11000.0,,777000.0,,,,,-493000.0,,,118000.0,,,-1731000.0,,,,,,,33000.0,,146000.0,,,,99000.0,,16000.0,312000.0,,,,,,,,8383000.0,13384000.0,3209000.0,,,,,3299000.0,,,,-1372000.0,,-1731000.0,,,1077000.0,,,1.0,,,,1258000.0,27000.0,,,,,,,,,,,,543000.0,1000.0,-103000.0,,118000.0,,,,44000.0,,,,164000.0,,2412000.0,1000000.0,,,-69000.0,,51000.0,,,,,,,-85080000.0,41000.0,,,,,466297.0,,,,,15104909.0,,,,,,15104909.0,15104909.0,,,,,5001000.0,16203.0,1077000.0,,,,,1000.0,215355392.0,,,
2018-12-31,2019-02-08,10-Q,NioCorp Developments Ltd.,NIOBF,CIK0001512228,USD,2370000.0,,,,,,-348000.0,12746000.0,185000.0,-185000.0,,12184000.0,1522000.0,10000.0,,10617000.0,,813000.0,,,813000.0,,,,28931506.0,223936708.0,79320000.0,-2198000.0,,,,,,,800000.0,3339000.0,,,,,,,,,,,,35000.0,,30000.0,,1480000.0,,,0.01,0.01,,,,,,1228000.0,,,,,-140000.0,,,-316000.0,,,-2473000.0,,,,,,,,,,,,,56000.0,,,403000.0,,,,,,,,8019000.0,12184000.0,4680000.0,,,,,,,,,,,-2473000.0,,,,,,,,,,1958000.0,,,,,,,,,,,,,580000.0,-3000.0,275000.0,,233000.0,,,,,,,,129000.0,,,,,,,,94000.0,,,,,,,-87553000.0,,,,,,,,,,,19549909.0,,,,,,15104909.0,19549909.0,,,,,4165000.0,,1145000.0,,64000.0,,,,222247889.0,,,
