end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostMethodInvestments,CostOfGoodsAndServicesSold,CostOfRevenue,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredFinanceCostsCurrentNet,DeferredIncomeTaxLiabilitiesNet,Deposits,Depreciation,DepreciationAndAmortization,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,ExciseTaxesCollected,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnCondemnation,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeposits,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InventoryWriteDown,InvestmentIncomeInvestmentExpense,Investments,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LinesOfCreditCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLineOfCredit,LongTermNotesAndLoans,LongTermNotesPayable,MarketingExpense,MediumtermNotesCurrent,MediumtermNotesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromLoans,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfNotesReceivable,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionPurchasesFromRelatedParty,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesAndExciseTaxPayableCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,Supplies,TaxCreditCarryforwardAmount,TerminationLoans,TreasuryStockShares,TreasuryStockValue,ValueAddedTaxReceivable,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrentAndNoncurrent
2018-06-30,2018-08-16,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,1207931.0,,63597.0,896797.0,31804.0,,1177051.0,233589.0,3656823.0,,,,,114105.0,4525.0,73086.0,91737.0,,,,270.0,,5189833.0,4300264.0,889569.0,,,,1023284.0,,1023284.0,,,,,0.001,100000000.0,24808000.0,24808000.0,24808.0,-499049.0,,,,,,,,,4030852.0,4508894.0,,,,,,,41961.0,,31804.0,63597.0,,-0.02,,,,,,,,,,,,,,1915995.0,,1866448.0,,-499049.0,0.0,,,,,,,,,,,,51389.0,,24561.0,24561.0,,,,1183032.0,,,539771.0,,,7434079.0,5189833.0,7434079.0,0.0,,,,,,0.0,310756.0,,,,,,-499049.0,,-24641.0,,,,,476606.0,476606.0,,,2340856.0,-474408.0,,,,,,0.0,0.0,67775.0,98775.0,,60775.0,,,,,65028.0,,-80.0,,-80.0,,,,,,,0.1,10000000.0,0.0,0.0,0.0,1165347.0,,,,,,,,,,,,,,284770.0,23099.0,72432.0,,,,-5925877.0,,5897300.0,,,114105.0,,,,,,0.0,,,,,,,,,,,,,,,-2244246.0,,,,,,,,,,,,,,,,,,166224.0,,24672505.0,,
2018-09-30,2018-11-19,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,1276682.0,,70839.0,922271.0,39018.0,,1362673.0,273281.0,4089130.0,,,,,432347.0,,31960.0,44867.0,,,,312.0,,5465753.0,3824617.0,1641136.0,,,,851172.0,,851172.0,,,,,0.001,100000000.0,24848000.0,24848000.0,24848.0,-846808.0,,,,,,,,,3702255.0,4936529.0,,,,,,,39692.0,,39018.0,70839.0,,-0.03,,,,,,,,,,,,,,1810981.0,,1634376.0,0.0,-846808.0,0.0,,,,,,,,,,,,62631.0,0.0,23430.0,23430.0,,,,952027.0,,,1103649.0,,,8124460.0,5465753.0,8124460.0,0.0,,,,,,0.0,231046.0,,,,,,-846808.0,,-6810.0,,,,,477737.0,477737.0,,,2474374.0,-839998.0,,,,,,0.0,3240.0,79117.0,186106.0,9000.0,63482.0,,,,,91705.0,0.0,16620.0,,16620.0,,,,,,,0.1,10000000.0,0.0,0.0,0.0,1060129.0,,,,,,,,,,,,,,445782.0,33175.0,85962.0,,,,-6772685.0,,5336631.0,,,432347.0,,,,,,,,,,,,,,,,,,,,,-2658707.0,,,,,,,,,,,,,,,,,,83465.0,,24828652.0,,
2018-12-31,2019-04-01,10-K,"urban-gro, Inc.",UGRO,CIK0001706524,USD,1630893.0,18802.0,,501191.0,,122356.0,1144142.0,309975.0,4688272.0,,80000.0,,,1345825.0,4525.0,153878.0,18920.0,0.0,0.0,0.0,974.0,0.0,5744764.0,3945305.0,1799459.0,,,,1178852.0,0.0,1178852.0,1178852.0,,0.0,-477939.0,0.001,100000000.0,25229833.0,25229833.0,25230.0,-3895873.0,3298609.0,,3151250.0,0.0,0.0,0.0,1261649.0,13892025.0,13892025.0,3298609.0,,,,,,,153162.0,154136.0,122356.0,18802.0,,-0.16,,,,,3394.0,,,,0.0,,,0.0,,7721221.0,0.0,6158751.0,0.0,-3895873.0,0.0,0.0,217640.0,205667.0,73917.0,-11973.0,147360.0,147360.0,,167040.0,19275.0,88684.0,63755.0,,119961.0,119961.0,119961.0,,,1214224.0,77531.0,,1261649.0,28649.0,,9571315.0,5744764.0,9571315.0,0.0,,-2478869.0,0.0,,,0.0,992288.0,,,3072000.0,-1264803.0,-2285136.0,-3895873.0,,-95289.0,,,,,2478869.0,2478869.0,1000000.0,,9959335.0,-3800584.0,,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,78588.0,,199190.0,,,,,96669.0,,24672.0,,24672.0,,,,33674.0,861649.0,369480.0,0.1,10000000.0,0.0,0.0,0.0,928682.0,,0.0,,80000.0,,,,,,1992000.0,1000000.0,,0.0,441141.0,106464.0,,,0.0,,-8540053.0,20050776.0,20050776.0,0.0,,1245826.0,,,,,,,,,197334.0,6.9,,,,,,,,,,,-3826551.0,0.0,,,,,,,,,,375000.0,,,0.0,,,,39377.0,,24848239.0,,
2019-03-31,2019-05-20,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,3358498.0,,,997225.0,,,1367962.0,368617.0,6515229.0,,,,17827.0,588697.0,101741.0,27668.0,18920.0,,0.0,0.0,493.0,0.0,7973042.0,4943648.0,3029394.0,,,,888848.0,49742.0,851172.0,,,,-290004.0,0.001,100000000.0,25749833.0,25749833.0,25750.0,-1481471.0,,,,,,178547.0,1509650.0,4190192.0,4089840.0,2972168.0,,,,,,,58642.0,58642.0,68229.0,17069.0,,-0.06,,,,37745.0,,,,,0.0,,,0.0,,2151305.0,846229.0,1643824.0,,,0.0,0.0,1725872.0,1889394.0,303874.0,163522.0,-326441.0,-326441.0,,-164348.0,8527.0,1019315.0,72281.0,,99971.0,99971.0,99971.0,,,1049876.0,0.0,,,,,11453587.0,7973042.0,11238099.0,215488.0,,,,,,0.0,285830.0,,,369534.0,-241133.0,-418405.0,-1481471.0,,-99463.0,,,,,3440543.0,3440543.0,,,3025832.0,-1382008.0,,118800.0,81859.0,36941.0,139266.0,,,,,15000.0,,0.08,,,,105195.0,,508.0,,508.0,,0.0,,0.0,248000.0,42875.0,0.1,10000000.0,0.0,0.0,0.0,1939470.0,,425000.0,,0.0,,,0.0,0.0,0.0,,,,,429054.0,11615.0,,,55466.0,,-10021524.0,5834016.0,5834016.0,139266.0,,588697.0,,,,,,,,,,,,,,,,,,,,0.0,-3480545.0,,,,100000.0,,,,,,,,,,,,,,39377.0,,25368944.0,,
2019-06-30,2019-08-19,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,3251595.0,,,1147710.0,,,1868572.0,387324.0,8438943.0,,,,,508440.0,512300.0,58944.0,18920.0,,,,409.0,,8121813.0,4835136.0,3286677.0,,,,1231706.0,,,,,,,0.001,100000000.0,25820633.0,25820633.0,25821.0,-1428403.0,,,,798903.0,0.0,798903.0,1738649.0,3794296.0,3688581.0,1889524.0,,,,,,,60484.0,,105436.0,20050.0,,-0.06,,,,,,,,,0.0,,,,,2363371.0,846229.0,1845362.0,0.0,-1428403.0,0.0,,,,,,,,,,,,96872.0,,149146.0,,,,32109.0,1262377.0,,,,,,11106976.0,8121813.0,10291600.0,815376.0,,,,,,0.0,252812.0,,,,,,-1428403.0,,-149142.0,,,,,3180000.0,3180000.0,,,3124623.0,-1279261.0,,98332.0,81859.0,16473.0,97488.0,,,,,3000.0,,0.08,,,,164595.0,,,,4.0,,,,,,,0.1,10000000.0,0.0,0.0,0.0,1087907.0,,,,,,,,,,,,,,439716.0,0.0,,,,,-11449927.0,5639658.0,5639658.0,,,508440.0,,,,,,,,,,,,,,,,,,,,,-2985163.0,,,,,,,,,,,,,,,,,,39377.0,,25763501.0,,
2019-09-30,2019-11-19,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,3677796.0,,,1564569.0,,,1301145.0,382503.0,8967004.0,,,,,509219.0,,44282.0,18920.0,,,,409.0,,10141839.0,6966045.0,3175794.0,,,0.0,3505636.0,,,,,,,0.001,100000000.0,26981466.0,26981466.0,26981.0,-2809530.0,,,,1762969.0,0.0,1762969.0,1327899.0,3650965.0,3650965.0,4224531.0,,,,,,,73518.0,,96233.0,24927.0,,-0.11,,,,,,,,,0.0,,,,,2383920.0,871230.0,1932099.0,506000.0,-2809530.0,0.0,,,,,,,,,,,,96463.0,796233.0,125733.0,796233.0,,,83409.0,1014127.0,,,,,,15407311.0,10141839.0,13522259.0,1885052.0,,,,,,0.0,263948.0,,,,,,-2809530.0,,-125733.0,,,,,4150000.0,4150000.0,,,3324921.0,-1392822.0,,265943.0,143860.0,122083.0,256755.0,,,,,,,0.08,,,,116494.0,167834.0,,11258.0,-1416708.0,,,,,,,0.1,10000000.0,0.0,0.0,0.0,785480.0,,,,,,,,,,,,,,603416.0,637.0,,,,,-14259457.0,5583064.0,5583064.0,,,509219.0,,,,,,,,,,,,,,,,,,,,,-5265472.0,,,,20003.0,,,,,,,,,,,,,,,,26175098.0,,
2019-12-31,2020-05-18,10-K,"urban-gro, Inc.",UGRO,CIK0001706524,USD,3753862.0,24972.0,,1564969.0,,49658.0,1686841.0,370376.0,11877590.0,,,,37829.0,1830426.0,614041.0,159728.0,18920.0,1612197.0,1333520.0,1612197.0,1879.0,0.0,7407692.0,3998205.0,3409487.0,,,,448703.0,49742.0,1178852.0,448703.0,-730149.0,0.0,-730149.0,0.001,100000000.0,4701552.0,4701552.0,4702.0,-8350573.0,2915406.0,3298609.0,2678565.0,,,,,17563594.0,17563594.0,,2565000.0,1102513.0,,,,2915406.0,264597.0,266476.0,,,,-1.9,,,,,0.0,,,,,,,72416.0,,9207737.0,902067.0,6626209.0,505766.0,-8350573.0,0.0,0.0,,2671838.0,849355.0,,-383203.0,,,-443322.0,,324273.0,86151.0,,704230.0,1333520.0,612138.0,,,676175.0,94727.0,704230.0,2020358.0,0.0,,12416026.0,7407692.0,12317185.0,98841.0,0.0,2812709.0,0.0,0.0,0.0,0.0,1016073.0,0.0,0.0,2905228.0,-1147942.0,-2487435.0,-8350573.0,,-2489968.0,0.0,0.0,0.0,0.0,2812709.0,2812709.0,1000000.0,0.0,12486814.0,-5860605.0,123563.0,222236.0,123395.0,98841.0,215848.0,,,,91688.0,,177688.0,0.08,,,20028.0,106179.0,,,53548.0,53548.0,,,,40255.0,1085975.0,192954.0,0.1,10000000.0,0.0,0.0,0.0,1258700.0,187912.0,2565000.0,,0.0,,,,,,970000.0,0.0,,121500.0,165035.0,67633.0,,,629772.0,,-16890626.0,24189803.0,,326092.0,345458.0,1830426.0,,117256.0,7.02,36389.0,11667.0,,122750.0,,283695.0,7.26,,,7.98,8.28,,226994.0,,,,,-5008334.0,1000000.0,,,1000000.0,2657037.0,,,,,,,,1070788.0,0.0,0.0,,,,,4386343.0,,487327.0
2020-03-31,2020-07-06,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,2613413.0,26519.0,,1180983.0,,26836.0,1653662.0,,12963050.0,,,,100000.0,432645.0,76822.0,,23920.0,,50930.0,50930.0,409.0,0.0,8456085.0,5329013.0,3127072.0,,,,569529.0,0.0,,569529.0,120826.0,0.0,120826.0,0.001,100000000.0,28709312.0,28709312.0,28709.0,-1695631.0,3566742.0,,,,,,,3147515.0,,,,,676822.0,,,,,61014.0,,,,-0.36,,,,,,,,,,,,-13815.0,,2095408.0,902067.0,1113488.0,,-1695631.0,0.0,0.0,,-1172081.0,-391569.0,,651336.0,,,221537.0,,404412.0,85739.0,,298634.0,298634.0,298634.0,,,887184.0,10528.0,298634.0,1710358.0,,,14050583.0,8456085.0,13968240.0,82343.0,3209325.0,180000.0,0.0,,0.0,,115956.0,,,2034208.0,-46797.0,-1866585.0,-1695631.0,,-281066.0,4818861.0,4818861.0,200000.0,110000.0,180000.0,180000.0,1000000.0,,2528053.0,-1414565.0,,191386.0,109043.0,82343.0,181905.0,,,,77688.0,,165516.0,0.08,,,,,,,17568.0,17568.0,,545501.0,,,0.0,46797.0,0.1,10000000.0,0.0,0.0,0.0,2464481.0,,0.0,,,,2000000.0,2207432.0,2000000.0,1001893.0,,,,,137003.0,15239.0,,,2629616.0,,-18586257.0,4261003.0,,0.0,,432645.0,,,,,,,,,,,,,,,,,,,,,-5594498.0,,,,,,,100000.0,,16667.0,,16667.0,,,0.0,1609536.0,,,,,4739830.0,,
2020-06-30,2020-08-13,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,1372060.0,0.0,,862602.0,,64348.0,1944303.0,,13522832.0,,,,,559904.0,,,,,,,,310000.0,7443282.0,4421542.0,3021740.0,,,,402481.0,,,402481.0,,,,0.001,100000000.0,28830978.0,28830978.0,28831.0,-1569970.0,3356924.0,,,,,,,2811812.0,,,,,,,,,,,,,-0.33,-0.05,-0.33,,,,,,,,,,,,,1560499.0,902067.0,1193452.0,310000.0,-1569970.0,0.0,,,,,,,,,,,,85333.0,,365709.0,,,,,975628.0,,365709.0,1710358.0,,,14047846.0,7443282.0,12961401.0,1086445.0,3412957.0,120000.0,1020600.0,,0.0,1020600.0,77388.0,,,,,,-1569970.0,,-643019.0,5073423.0,5073423.0,,,1140600.0,120000.0,1000000.0,,2120403.0,-926951.0,,,94691.0,65845.0,147961.0,,,,,,,,,,,,,,32690.0,32690.0,,,,,,,0.1,10000000.0,0.0,0.0,0.0,2116483.0,,,,,,,,,,,,,,176021.0,,,,,,-20156227.0,4005264.0,,,,559904.0,,,,,,,,,,,,,,,,,,,,,-6604564.0,,,,,,,,,,,,,,,1660466.0,,,,4792462.0,28754770.0,4792462.0,
2020-09-30,2020-11-03,10-Q,"urban-gro, Inc.",UGRO,CIK0001706524,USD,1132020.0,0.0,,853585.0,,9772.0,1863096.0,,14118289.0,,,,,399258.0,,,,,,,409.0,,7550138.0,4586195.0,2963943.0,-655831.0,9600989.0,155000.0,213392.0,,,213392.0,,,,0.001,100000000.0,28272285.0,28272285.0,28272.0,-694281.0,,,,,,,,6654134.0,,,,,,,,4087592.0,,,,,-0.14,-0.02,-0.14,,,,,,,,,,,,,1454570.0,902067.0,1705288.0,0.0,-694281.0,0.0,,,,,,,,,,,,84924.0,,,0.0,,,,775064.0,,393158.0,1710358.0,,,14254085.0,7550138.0,9419327.0,4834758.0,600000.0,60000.0,1020600.0,2676493.0,2764811.0,1020600.0,42749.0,1596280.0,88318.0,,,,-694281.0,,-545741.0,4961091.0,2196280.0,,,1080600.0,60000.0,0.0,1000000.0,1853828.0,-148540.0,,,80339.0,49347.0,114017.0,,,,,,,,,,,,0.0,,2417.0,2417.0,,,,,,,0.1,10000000.0,0.0,0.0,0.0,2734382.0,,,,,,,,,,,,,,152577.0,,,,,,-20850508.0,8359422.0,,,,399258.0,,,,,,,,,,,,,,,,,,,,,-6703947.0,,,,155000.0,,,,,,,,,,,,,,,4814699.0,28888194.0,4814699.0,
