end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxesCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesGrossUnrealizedGainLoss,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CommitmentsAndContingencies,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndEquitySecuritiesGainLoss,DebtAndEquitySecuritiesRealizedGainLoss,DebtAndEquitySecuritiesUnrealizedGainLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,DepreciationDepletionAndAmortization,Dividends,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsReceivable,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsDividends,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquitySecuritiesFvNi,EquitySecuritiesFvNiCost,FixturesAndEquipmentGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,HeldToMaturitySecurities,HeldToMaturitySecuritiesFairValue,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsDividends,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPensionAndPostretirementObligations,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidTaxes,InterestPaid,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcessAndRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InvestmentIncomeDividend,InvestmentIncomeNet,Land,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LossContingencyDamagesSoughtValue,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherNonoperatingIncome,OtherPostretirementBenefitsPayableCurrentAndNoncurrent,OtherReceivablesNetCurrent,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfOrdinaryDividends,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,PensionContributions,PensionExpense,PrepaidExpenseAndOtherAssetsCurrent,PrepaidTaxes,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,SalesDiscountsGoods,SalesDiscountsReturnsAndAllowancesGoods,SalesReturnsAndAllowancesGoods,SalesRevenueGoodsGross,SalesRevenueNet,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShippingHandlingAndTransportationCosts,StockholdersEquity,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,ContractWithCustomerLiabilityCurrent,DefinedContributionPlanEmployerDiscretionaryContributionAmount
2009-12-31,2010-03-25,10-K,UNITED GUARDIAN INC,UG,CIK0000101295,USD,,,,,,,,,,,,,,,,,,,,,,,,5021073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15657611.0,,,,,,
2010-06-30,2010-08-10,10-Q,UNITED GUARDIAN INC,UG,CIK0000101295,USD,,,,,,,,,,,,,,,,,,,,,,,,1368922.0,,,,,,,,,,,,,,,,1397379.0,2953703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,913725.0,289201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132876.0,,,,,,,,,,,,,,624524.0,,,,708580.0,780849.0,,,,,,,,,,,,,,,,,,,,,,,,,847744.0,,,,,,,,,,,,,,,,,3734552.0,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,UNITED GUARDIAN INC,UG,CIK0000101295,USD,,,,,,,,,,,,,,,,,,,,,,,,1688688.0,,,,,,,,,,,,,,,,1450053.0,2048862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,1865485.0,621700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65954.0,,,,,,,,,,,,,,1243785.0,65954.0,,,598809.0,1799531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3848393.0,,,,,,,,,,,,
2010-12-31,2011-03-25,10-K,UNITED GUARDIAN INC,UG,CIK0000101295,USD,208244.0,1090711.0,,,,,815996.0,,,,5261908.0,6835.0,,,23000.0,,14074739.0,12790235.0,,,,,2618253.0,1514589.0,-3506484.0,,,,,,,,0.1,10000000.0,4596439.0,4596439.0,459644.0,,,5250121.0,8665260.0,,,,,,,,82807.0,,,,,,,,,,218328.0,,,,,3626.0,,,,,,,,229777.0,3000757.0,,,,0.8,,,,,,,,,,,,,3650283.0,,,,,,,,5513600.0,1713908.0,,,,,,,,,,,,,,-114082.0,-278853.0,,-141601.0,,,,168255.0,,,-108892.0,59000.0,,,,1321389.0,,,,,,455786.0,69000.0,14074739.0,1024240.0,,8314403.0,,39958.0,-8346117.0,,746315.0,,4093318.0,,3799692.0,455786.0,,,2567395.0,5057814.0,,75344.0,-338655.0,179641.0,,,,,,,14172.0,7518.0,,,,-1014866.0,3762500.0,4583617.0,,,6323425.0,454554.0,,,847744.0,148240.0,182575.0,6509428.0,,6471068.0,1209160.0,133532.0,-4678.0,,,12580394.0,,,,,,13723074.0,,,,,,13046873.0,3762500.0,,,,,
2011-03-31,2011-05-10,10-Q,UNITED GUARDIAN INC,UG,CIK0000101295,USD,,,,,,,,,,,,,,,,,,,,,,,,2563637.0,1049048.0,,,,,,,,,,,,,1181576.0,,1460590.0,1981736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57269.0,,,,,0.25,,,,,,,,,,,,,,,,-5253.0,,,,,1726383.0,560200.0,,,,,,,,,,,,,,180313.0,653340.0,,492354.0,,,,-153680.0,,,,-21352.0,,,,,,,,,,71323.0,,,,,,,,,,-374016.0,,1423064.0,,1166183.0,66070.0,,,521146.0,1660313.0,,,,,,,,,,23556.0,15393.0,8163.0,,,,,,,,,356598.0,32572.0,,,,,,,15154.0,,,,,,,,,,,,,3642049.0,,,,,,,,,,4596439.0,,
2011-06-30,2011-08-08,10-Q,UNITED GUARDIAN INC,UG,CIK0000101295,USD,558419.0,1694656.0,,,62725.0,,1002685.0,,,,5311040.0,52735.0,,,23000.0,,15480679.0,14185405.0,,,,,2670451.0,1443884.0,,,,,,,,,0.1,10000000.0,4596439.0,4596439.0,459644.0,1261982.0,,1628293.0,2329076.0,,,,,,,,,,,,,,,,,,218328.0,,,,,27973.0,,,,,,,,,,,,,0.27,,,,,,,,,,,,,3676823.0,,,11237.0,,,,,1815040.0,590400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027730.0,,,,,,72580.0,69000.0,15480679.0,1623829.0,,9600305.0,,,,,,,,,1224640.0,83817.0,,,700783.0,1731223.0,,56508.0,,,,,,,,57150.0,37342.0,19808.0,,,,,,,,,,,,,,200502.0,,,,6549806.0,1238766.0,133532.0,,,,13316498.0,,,,,,4060299.0,,,,,,13828877.0,,,,4596439.0,,
2011-09-30,2011-11-09,10-Q,UNITED GUARDIAN INC,UG,CIK0000101295,USD,267458.0,1451085.0,,,230425.0,,766881.0,,,,5313771.0,20933.0,,,18500.0,,16442227.0,15121565.0,,,,,2703364.0,1076391.0,,,,,,,,,0.1,10000000.0,4596439.0,4596439.0,459644.0,1337481.0,,1229561.0,1766809.0,,,,,,,,,,,,,,,,,,218328.0,,,,,11104.0,,,,43750.0,,,,,,,,,0.3,,,,,,,,,,,,,3681447.0,,,12267.0,,,,,2036983.0,667700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585490.0,,,,,,61308.0,69000.0,16442227.0,1264764.0,,10658298.0,,,,,,,,,1369283.0,458757.0,,,537248.0,1578226.0,,47090.0,,,,,,,,-48671.0,-31802.0,-16869.0,385182.0,,,,,,,,,,,,,131973.0,,,,6587343.0,1273572.0,133532.0,,,229839.0,14685782.0,,,,,,3345035.0,,,,,,15166359.0,,,,4596439.0,,
2011-12-31,2012-03-26,10-K,UNITED GUARDIAN INC,UG,CIK0000101295,USD,400389.0,1653440.0,200000.0,,,,676959.0,,,80986.0,5366204.0,34612.0,28000.0,,18000.0,,15255955.0,13972796.0,9242782.0,9295755.0,52973.0,,2714780.0,1090974.0,-423615.0,,,,,,,,0.1,10000000.0,4596439.0,4596439.0,459644.0,4744307.0,,5650160.0,8202950.0,2093065.0,2114118.0,21053.0,,,,39817.0,40999.0,64578.0,,,1182.0,223546.0,,15905.0,158968.0,,223546.0,,201540.0,6101.0,,64578.0,,-46207.0,-18361.0,,,16500.0,,255583.0,-3677151.0,,,,1.03,0.32,0.34,,,-0.02,,,,,0.0,,,3694379.0,,,18251.0,,,,,6871647.0,2155117.0,2155000.0,2010000.0,,,,-164000.0,2337000.0,1000.0,-20000.0,,-9000.0,14000.0,-4000.0,192145.0,557636.0,,-139037.0,,,,146045.0,,,,-89168.0,,,996902.0,1467434.0,,20000.0,470532.0,,,332652.0,69000.0,15255955.0,1077348.0,390000.0,9295755.0,,-8765.0,-3677151.0,,-1183593.0,,4437129.0,,4716530.0,736085.0,,,2552790.0,6135562.0,62802.0,37672.0,,,,,,,,42512.0,27777.0,14735.0,385182.0,,,,,3677151.0,,3677151.0,3987606.0,274645.0,,,,163034.0,78613.0,3040000.0,38658.0,6611691.0,1245487.0,133532.0,-5092.0,,637000.0,13619773.0,,,-244810.0,,14583322.0,14338512.0,,,,0.0,109000.0,14114029.0,,,,4596439.0,,
2012-03-31,2012-05-09,10-Q,UNITED GUARDIAN INC,UG,CIK0000101295,USD,127506.0,1529393.0,,,501542.0,,794129.0,,,,5404609.0,96796.0,,,18000.0,,16925585.0,15642499.0,,,,,2716516.0,1582188.0,491214.0,,,,,,,,0.1,10000000.0,4596439.0,4596439.0,459644.0,1290814.0,,1539840.0,2142703.0,,,,,,,,,,,,,,,,,,223546.0,,,,,97565.0,,,,43750.0,0.04,,,66943.0,,,,,0.27,,,,,,,,,,,,,3740393.0,,,2750.0,,,,,1818330.0,589700.0,,9245.0,,,,,,,,,,,,-272883.0,-124047.0,,697325.0,,,,-210859.0,,,,4224.0,,0.0,,1256575.0,,,,,,69591.0,69000.0,16925585.0,1423177.0,,10883539.0,,-6489.0,,,-1563222.0,,2054436.0,,1228630.0,72341.0,,,602863.0,1745989.0,,28254.0,,,,,62184.0,-6489.0,,95171.0,68673.0,32987.0,,,,,,0.0,,,1579846.0,66870.0,,,,167258.0,,80744.0,2750.0,6659441.0,1254832.0,133532.0,,,146342.0,14848403.0,,,,,,3888692.0,,,,,,15404843.0,,,,4596439.0,,
2012-06-30,2012-08-09,10-Q,UNITED GUARDIAN INC,UG,CIK0000101295,USD,126259.0,2012659.0,458811.0,,64442.0,,1047306.0,,,182997.0,5451084.0,142117.0,,,18000.0,,16072357.0,14841400.0,9256024.0,9473530.0,217506.0,,2716516.0,1836114.0,,,,,,,,,0.1,10000000.0,4596439.0,4596439.0,459644.0,1238405.0,,1465119.0,2013373.0,,,,,,,,,,,,,,,,,,223546.0,,,,,121606.0,,,,43750.0,0.04,,,,,,,,0.26,,,,,,,,,,,,,3744157.0,,,,,,,,1763484.0,570400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,632702.0,1127825.0,,20000.0,495123.0,,,41757.0,69000.0,16072357.0,1238007.0,,,,,,,,,,,1193084.0,41757.0,,,548254.0,1721727.0,111292.0,18836.0,,,,,45321.0,,,69362.0,45321.0,24041.0,,87500.0,,,,,,,,,,,,167726.0,,,,6663205.0,1212121.0,133532.0,,,144048.0,14110983.0,,,,,,3735100.0,,,,,,14712744.0,,,,4596439.0,,
