end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueAdjustment,BrokerageCommissionsRevenue,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConvertibleDebt,ConvertibleNotesPayable,CostOfOtherPropertyOperatingExpense,DebtConversionOriginalDebtInterestRateOfDebt,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DeferredIncomeTaxLiabilities,DeferredRentAssetNetCurrent,DeferredRentReceivablesNet,DeferredRentReceivablesNetNoncurrent,DeferredRevenue,DeferredRevenueLeasesNet,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepositAssets,Deposits,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EquityFairValueAdjustment,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,ExplorationCosts,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfNotesReceivable,GainLossOnSaleOfProperties,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,ImpairmentLossesRelatedToRealEstatePartnerships,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfInvestments,ImpairmentOfRealEstate,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsCurrent,InterestAndFeeIncomeLoansAndLeases,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOperating,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestReceivable,InvestmentCompanyIncentiveFeeToAverageNetAssets,InvestmentIncomeNet,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LaborAndRelatedExpense,LandImprovements,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LitigationSettlementExpense,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermInvestmentsAndReceivablesNet,LossContingencyDamagesPaidValue,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateDelinquentPrincipalOrInterestAcquiredFromAffiliates,MortgageLoansOnRealEstateFaceAmountOfMortgages,MortgageLoansOnRealEstateInterestRate,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayable,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseImpairmentLoss,OperatingLeasePayments,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherExpenses,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherRevenueExpenseFromRealEstateOperations,PaymentsForOtherDeposits,PaymentsForProceedsFromLoansReceivable,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsForRepurchaseOfWarrants,PaymentsToAcquireAndDevelopRealEstate,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireLand,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstateHeldForInvestment,PreferredStockLiquidationPreference,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidRent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRentsReceived,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyHeldForSale,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,RealEstateHeldforsale,RealEstateInventoryConstructionMaterials,RealEstateRevenueNet,RealEstateTaxExpense,ReceivableWithImputedInterestEffectiveYieldInterestRate,RentalProperties,RepaymentsOfConvertibleDebt,RepaymentsOfFirstMortgageBond,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SecuredDebt,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermDebtPercentageBearingFixedInterestRate,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,TimeDepositsAtOrAboveFDICInsuranceLimit,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationDiscountPercent,WriteOffOfDeferredDebtIssuanceCost,AdditionalCollateralAggregateFairValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,DebtInstrumentInterestRateStatedPercentage,IncomeTaxExaminationEstimateOfPossibleLoss,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,OtherInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,StockIssuedDuringPeriodSharesOther
2008-12-31,2009-04-15,10-K,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2690830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-134630.0,,,,,,,,,,,,,2320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-04-15,10-K,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-20,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,6856.0,,,,,51144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51144.0,,,,,,,,,,6856.0,51144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552165.0,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-22,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,,,,,,,,,,,,,,,,,,,,,,,,1939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,69181.0,,,,,-27747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27747.0,,,,,,,,,,89247.0,-27747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593832.0,,1593832.0,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-05-13,10-K,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,189938.0,,,,,,,,,,6577743.0,,,,,,,,1020000.0,480358.0,358.0,,,358.0,250.0,,,,,0.001,,500000000.0,1469444.0,1469444.0,1469.0,,,,,,,,,,,,,,,,,,,,,,,,,,6571303.0,,48151.0,,-0.86,,,,,,,,,,,,,,,,,,93535.0,,,1020000.0,,-1064101.0,,,,,,,,,11937.0,,,,,,-2000.0,,,,,,,,,,,,,,,,,,,,238089.0,480358.0,,,,480000.0,,,,,,30414.0,,-30164.0,-1064101.0,,,-1118000.0,,,,,,,109601.0,53899.0,,,,,,,,,,,,,,,,,,,,-98000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30414.0,,,,,,,,,,,,,,,,,,,,,,,163500.0,,,,,,,,,,,,,,,,,,,,,,,,242269.0,0.0033,,,,,,,,,,,,,,,,,,,,,,1020000.0,234360.0,1224171.0,,1224171.0,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,,,,,,,,,,,,,,,,,,,,,,,,313.0,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1545.0,,,,,-1545.0,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.0,-1545.0,,,-1545.0,,,,,,,1545.0,-1545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469444.0,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,193939.0,,,,,,,,,,5329093.0,,,,,,,,-1020000.0,250314.0,250314.0,,,314.0,,,,,,0.001,,500000000.0,1619444.0,1619444.0,1619.0,,,,,,,,,,,,,,,,,,,,,,,,,,5556848.0,,48151.0,,0.67,,,,,,,,,,,,,,,,,,2500.0,,,,,1016000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,242090.0,250314.0,,,,480000.0,,,,,,,,,1016000.0,,,1020000.0,,,,,,,4000.0,-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8224.0,,,,,,,,,,,,,,,,,,,,,,,1020000.0,234360.0,,,1519444.0,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-18,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,196439.0,,,,,,,,,,5329093.0,,,,,,,,,250314.0,250314.0,,,250314.0,,,,,,0.001,,500000000.0,1619444.0,1619444.0,1619.0,,,,,,,,,,,,,,,,,,,,,,,,,,5559348.0,,48151.0,,0.0,,,,,,,,,,,,,,,,,,2500.0,,,,,-2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244590.0,250314.0,,,,,,,,,,,,,-2500.0,,,,,,,,,,2500.0,-2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724.0,,,,,,,,,,,,,,,,,,,,,,,1020000.0,234360.0,1619444.0,1619444.0,1619444.0,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-04-11,10-K,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,196464.0,,,,,,,,,,5631707.0,,,,,,,,,,,,,0.0,-358.0,,,,,0.001,250000.0,1666666.0,1469444.0,1619444.0,1619.0,,,,,,,,,,,,,,,1897130.0,,,-1897130.0,,,,,,,,5579790.0,,,,0.64,,,,,,,,,,,,,,,,,,28487.0,,,,,991513.0,,,,,,,,,19129.0,,,,,,,,,,,,,,,,,,,,,,,,,,196464.0,,,,,,,,,,,,,-358.0,991513.0,,,1020000.0,,,,,,,28487.0,-28487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,-196464.0,,,,,,,,,,,,,,,,,,,,,,,1020000.0,,1552458.0,,1552458.0,,,,,,,,,,,,,,,,,,,
2012-03-31,2012-05-15,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,198464.0,,,,,,,,,,5631707.0,,,,,,,,,,,,,,,,,,,0.001,250000.0,500000000.0,1619444.0,1619444.0,1619.0,,,,,,,,,,,,,,,,,,,,,,,,,,5581790.0,,,,0.0,,,,,,,,,,,,,,,,,,2000.0,,,,,-2000.0,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,198464.0,,,,,,,,,,,,,,-2000.0,,,,,,,,,,2000.0,-2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1619444.0,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-08-20,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,162750.0,,,,,,,,,,5631707.0,,,,,,,,,,,,,0.0,,,,,,0.001,250000.0,500000000.0,1619444.0,1619444.0,1619.0,,,,,,,,,,,,,,,1885666.0,,,-1885666.0,,,,,,,,5546076.0,,,,0.02,,,,,,,,,,,,,,,,,,5432.0,,,,,35714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162750.0,,,,,,,,,,,,,,35714.0,,,41146.0,,,,,,,5432.0,-6932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198464.0,,,,,,,,,,,,,,,,,,,,,5588750.0,,,,,,1619444.0,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-20,10-Q,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,162750.0,,,,,,,,,,5622857.0,,,,,,,,,202390.0,202390.0,,,202390.0,,,,,,0.001,,1666666.0,1469444.0,1619444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5584686.0,,,,-0.03,,,,,,,,,,,,,,,,,,19610.0,,,,,-38610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9000.0,,,,162750.0,202390.0,,,,,,,,,,,,,-38610.0,,,-28000.0,,,,,,,10610.0,-10610.0,,,,,,,,,,,,,,,,,,-28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-394640.0,,,39640.0,,,,,,,,,,,,,,,,,,,,,,,,,,1469444.0,,,,,,,,,,,,,,,,,,,,
2015-12-31,2016-03-09,10-K,"ZONED PROPERTIES, INC.",ZDPY,CIK0001279620,USD,,36797.0,,,56542.0,,92044.0,8292.0,,19412954.0,,,,79601.0,,,,,,9088381.0,,,,1281464.0,215087.0,,0.0,1032000.0,8450000.0,0.001,,100000000.0,17080850.0,17080850.0,17081.0,,,500000.0,120094.0,,5.0,,152248.0,367013.0,8909.0,,,,,,1057973.0,1057973.0,905725.0,,,36190.0,6413.0,150368.0,150368.0,,,,,,-0.08,,0.34,,,,,46072.0,,,12225.0,,,,,,0.0,,274797.0,,,,,-1372030.0,,,379834.0,,-584775.0,316736.0,-111795.0,8962.0,,,34208.0,,,-69629.0,,,-1134.0,,,193448.0,,35000.0,439.0,,193448.0,,,,,,,,,53512.0,3347823.0,9088381.0,,,,,,,157500.0,,,997750.0,-282408.0,-500255.0,-1372030.0,,,,,,,,,,2566494.0,-1146566.0,,,42275.0,33721.0,8554.0,,,,,,,,150000.0,45357.0,10662.0,2612280.0,238937.0,,2545.0,-225464.0,,,,,2250.0,,,75447.0,,,,200000.0,6961.0,,1.0,0.001,5000000.0,2000000.0,2000000.0,2000.0,105684.0,,,,1000000.0,,,,,,,,,1333435.0,,54780.0,46488.0,,,,414785.0,111751.0,,7224593.0,,,,,-13691477.0,,1419928.0,2100000.0,8158.0,79601.0,,,,,325000.0,1.0,,1550000.0,,1550000.0,1.0,,1.0,,,,,,,,5740558.0,,,,,1000000.0,,,,,79601.0,1000000.0,,,,,,782063.0,-2250.0,,,,,,,,18134328.0,,,,,,,,,,,,,,,,,,,,
