end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesNoncurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosureRecurring,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeCurrent,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredOfferingCosts,DeferredOtherTaxExpenseBenefit,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsUnrealizedCurrencyLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,Depreciation,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationTaxContingencies,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPropertyAndOtherTaxesPayable,InvestmentIncomeNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosureRecurring,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForConstructionInProcess,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsNet,DeferredTaxLiabilities,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice
2015-03-31,2015-05-27,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,2915000.0,,,,,911000.0,,,-251000.0,,1222000.0,5046873.0,58688000.0,53765000.0,,404028000.0,52236000.0,-5093000.0,,,15.0,,,0.0,,27726631.0,156393000.0,-8212000.0,,,,,,,,,,,,,,,1036000.0,,2000.0,,,,,,,,,,,,,,165000.0,,,,-0.29,,,,,,,,,,-98000.0,,,,0.0,91000.0,,1421000.0,,,,,,,0.0,,,,,883000.0,-607000.0,,,,,,2000.0,,,,82000.0,,,3828000.0,58688000.0,3826000.0,,2107000.0,,-571000.0,,-6531000.0,,-8114000.0,91000.0,1.0,8205000.0,-8205000.0,,,,,,,,,-98000.0,,,419000.0,,712000.0,152000.0,,,,493000.0,,,8000.0,2401000.0,,,2500000.0,4923000.0,,6784000.0,-101282000.0,,1222000.0,,0.68,95625.0,65000.0,9.56,4838540.0,7.12,,0.56,8.83,15.0,,,9.56,,,,54860000.0,,,15000.0,,,,,,,,,,,,,,,,,,27641565.0,,,,,
2015-06-30,2015-08-14,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,2285000.0,,,,,580000.0,,,66000.0,,1247000.0,,126847000.0,120353000.0,,,117382000.0,,,,,,,0.0,,32040964.0,231935000.0,-6427000.0,,2681000.0,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,,,0.0,-323000.0,,2039000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2872000.0,126847000.0,2865000.0,,,,,,,,-6744000.0,-323000.0,,6421000.0,6421000.0,,,,,,,,,317000.0,,,,,,,,,,2971000.0,,,,,,700000.0,3100000.0,3813000.0,,4382000.0,-108026000.0,,,,0.71,,219528.0,13.01,4952068.0,7.66,,6.32,,19.04,,,,,,,123975000.0,,208333.0,106000.0,,,,,,,,,,,,,,,,,,31287855.0,,,,,
2015-09-30,2015-11-13,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,3964000.0,,,,,994000.0,,,-11000.0,,886000.0,,119047000.0,107587000.0,0.0,,105680000.0,,,,,,,0.0,,32052965.0,232850000.0,-10813000.0,,6606000.0,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,-0.33,,,,,,,,,,,,,,0.0,78000.0,,1083000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4970000.0,119047000.0,4958000.0,0.0,,,,,,,-10736000.0,78000.0,,10814000.0,10814000.0,,,,,,,,,-77000.0,,,,,,,,,,1907000.0,,,,,,,,4854000.0,,9731000.0,-118762000.0,,,,0.66,7625.0,65900.0,16.91,4998343.0,7.77,,2.5,14.26,16.91,,,,,,,114077000.0,,,12000.0,,,,,,,,,,,,,,,,,,32050565.0,,,,,
2015-12-31,2016-03-30,10-K,XBiotech Inc.,XBIT,CIK0001626878,USD,4825000.0,,,,,1466000.0,119000.0,4751000.0,-201000.0,4407000.0,4407000.0,4786577.0,109358000.0,93041000.0,0.0,940000.0,91051000.0,33722000.0,,,,,0.0,,-410000.0,32279106.0,233902000.0,-37531000.0,1416000.0,10371000.0,,,,,,,,,,,36000.0,,,,17000.0,29003000.0,1591000.0,,23038000.0,68000.0,3982000.0,356000.0,6000.0,,28967000.0,,13000.0,,699000.0,,,,-1.22,,,0.26,-0.272,,,,,,-48000.0,,319000.0,,0.0,6000.0,157000.0,6200000.0,,,-6544000.0,,-37483000.0,0.0,0.0,,,,,840000.0,-52000.0,,,,,,17000.0,,,,1579000.0,,,6308000.0,109358000.0,6291000.0,0.0,77470000.0,,-10392000.0,,-33308000.0,,-37483000.0,27000.0,1.0,37510000.0,-37510000.0,448000.0,79000.0,471000.0,460000.0,,688000.0,,329000.0,-48000.0,21000.0,,8070000.0,,,2322000.0,0.0,0.0,0.0,1990000.0,,,1348000.0,75712000.0,,639253.0,,5946000.0,0.0,31310000.0,-130651000.0,,4407000.0,,,114375.0,375928.0,17.95,4786577.0,8.56,6.89,3.75,11.05,17.95,4784577.0,4114857.0,17.95,8.01,,,103050000.0,,,585282.0,75386000.0,1348000.0,,,,,,0.0,,,,,,,,10300000.0,,30801994.0,,,,,
2016-03-31,2016-05-13,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,4846000.0,,,,,1717000.0,,,-164000.0,,1817000.0,5083160.0,101262000.0,79839000.0,0.0,405000.0,78225000.0,-12826000.0,,,,,0.0,,,32292106.0,235751000.0,-10219000.0,1963000.0,13708000.0,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,179000.0,,,,-0.32,,,,,,,,,,38000.0,,,,0.0,-9000.0,,2436000.0,,0.0,,,,,0.0,,,,,-2348000.0,250000.0,,,,,,4000.0,,,,-408000.0,,,6583000.0,101262000.0,6563000.0,0.0,,,-2917000.0,,-9947000.0,,-10257000.0,-9000.0,1.0,10248000.0,-10248000.0,,,,,,,,,38000.0,,,1374000.0,,,1543000.0,0.0,0.0,0.0,1614000.0,,,,,,,,7715000.0,0.0,7812000.0,-140908000.0,,1817000.0,,,48250.0,357833.0,8.01,5083160.0,8.0,,2.5,11.5,8.01,,,8.01,,,,94679000.0,,,13000.0,,,,,,,,,,,,,,,,,,32292106.0,,,,,
2016-06-30,2016-08-12,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,8494000.0,,,,,1882000.0,,,-190000.0,,1098000.0,,93201000.0,66328000.0,0.0,,64798000.0,,,,,,0.0,,,32428676.0,237523000.0,-13648000.0,,17094000.0,,,,,,,,,,,,,,,21000.0,,,,,,,,,,,,,,,,,,-0.42,,,,,,,,,,,,,,0.0,-7000.0,,2399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,10397000.0,93201000.0,10376000.0,0.0,,,,,,,-13622000.0,-7000.0,,13615000.0,-13615000.0,,,,,,,,,-26000.0,,,,,,,0.0,0.0,0.0,1530000.0,,,,,,674758.0,,9779000.0,,11216000.0,-154529000.0,,,,,63375.0,398500.0,8.17,5281715.0,8.48,,4.96,8.87,13.43,,,,,,,82804000.0,,136570.0,136570.0,,,,,,,,,,,,,,,,,,32378412.0,,,,,
2016-09-30,2016-11-14,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,4465000.0,,,,,2176000.0,,,-166000.0,,1126000.0,,78292000.0,48841000.0,0.0,,46793000.0,,,,,,0.0,,,32443792.0,238808000.0,-12460000.0,,19369000.0,,,,,,,,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,-0.38,,,,,,,,,,,,,,0.0,-25000.0,,2685000.0,,,,,,,,,,,,,,,,,,,,,,,,,,6663000.0,78292000.0,6641000.0,0.0,,,,,,,-12484000.0,-25000.0,,12459000.0,-12459000.0,,,,,,,,,24000.0,,,,,,,0.0,0.0,0.0,2048000.0,,,,,,,,10082000.0,,9774000.0,-167013000.0,,,,0.7,286625.0,242000.0,8.5,5221974.0,7.92,,10.51,12.98,13.73,,,,,,,71629000.0,,,15116.0,,,,,,,,,,,,,,,,,,32436207.0,,,,,
2016-12-31,2017-03-16,10-K,XBiotech Inc.,XBIT,CIK0001626878,USD,4431000.0,,,,,3532000.0,95000.0,5449000.0,57000.0,5573000.0,5573000.0,5188658.0,67050000.0,36930000.0,0.0,148000.0,34324000.0,-56727000.0,,,,,0.0,,,32627691.0,242419000.0,-52503000.0,439000.0,19978000.0,,,,,,,,,,,47000.0,,,,23000.0,40530000.0,2408000.0,,35064000.0,,2737000.0,286000.0,8000.0,,40483000.0,,31000.0,,698000.0,,,,-2.13,,,0.26,-0.221,,,,,,258000.0,,413000.0,,0.0,-47000.0,,10277000.0,,0.0,-8749000.0,,-52761000.0,0.0,0.0,,,,,-981000.0,2066000.0,,,,,,7000.0,,,,617000.0,,49000.0,7986000.0,67050000.0,7963000.0,0.0,2944000.0,,-13914000.0,,-46015000.0,,-69159000.0,2000.0,,52763000.0,-69204000.0,460000.0,,79000.0,470000.0,,761000.0,133000000.0,101000.0,258000.0,,,9168000.0,,,4746000.0,0.0,0.0,0.0,2606000.0,,1800000.0,1136000.0,1808000.0,,1100000.0,,10142000.0,0.0,42486000.0,-183412000.0,,5573000.0,,,453750.0,1059990.0,7.29,5188658.0,,,,,,,,,,,,59064000.0,,145000.0,204159.0,1808000.0,1136000.0,,,,,,0.0,,,,,,,,11500000.0,,32403391.0,,,,,
2017-03-31,2017-05-10,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,2697000.0,,,,,2626000.0,,,166000.0,,724000.0,,87616000.0,57085000.0,0.0,101000.0,54632000.0,20308000.0,,,,,0.0,,,35215222.0,276079000.0,-10453000.0,,,,,,,,,,,,,,,,,23000.0,,,,,,,,,,,,,,296000.0,,,,-0.32,,,,,,,,,,110000.0,,,,,-341000.0,,2083000.0,,0.0,,,,,,,,,,-1835000.0,-905000.0,,,,,,,,,,-375000.0,,49000.0,5346000.0,87616000.0,5323000.0,0.0,32713000.0,,-607000.0,,-11908000.0,,-10563000.0,-292000.0,,10271000.0,-10271000.0,,,,,,186000.0,,,110000.0,,,,,,607000.0,0.0,0.0,0.0,2453000.0,,,93000.0,32620000.0,,,,30531000.0,,8188000.0,-193975000.0,,724000.0,,,27125.0,23000.0,8.24,5118123.0,,,,,,,,,,,13.0,82270000.0,,,66410.0,,,,,,,,,,,,,,,,,,33291672.0,,,,,
2017-06-30,2017-08-08,10-Q,XBiotech Inc.,XBIT,CIK0001626878,USD,3385000.0,,,,,1278000.0,,,-326000.0,,898000.0,,77841000.0,47301000.0,0.0,,45949000.0,,,,,,0.0,,,35419772.0,276589000.0,-9626000.0,,,,,,,,,,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,-0.26,,,,,,,,,,,,,3500000.0,,441000.0,,2289000.0,,,,,,,,,,,,,,,,,,,,,,,,,114000.0,4685000.0,77841000.0,4663000.0,0.0,,,,,,,-9133000.0,555000.0,,9688000.0,-9688000.0,,,,,,186000.0,,,-493000.0,,,,,,,0.0,0.0,0.0,1352000.0,,,,,,454000.0,,30540000.0,,7399000.0,-203107000.0,,,,0.67,,,4.66,5446121.0,,,,,,,,,,,,73156000.0,,,205000.0,,,,,,,,,,,,,,,,,,35320499.0,,,,,
