end,filed,form,Name,Ticker,CIK,Currency,AccruedRentCurrentAndNoncurrent,AmortizationOfAboveAndBelowMarketLeases,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AreaOfRealEstateProperty,AssetImpairmentCharges,AssetsFairValueDisclosure,AssetsFairValueDisclosureRecurring,AssetsHeldForSaleNotPartOfDisposalGroup,BelowMarketLeaseNet,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,BusinessAcquisitionPurchasePriceAllocationProperty,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,BusinessCombinationConsiderationTransferred,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,ContractWithCustomerAssetNetCurrent,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountPremiumNet,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DerivativeAssets,DerivativeLiabilities,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,DividendsPayableCurrentAndNoncurrent,EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueInputsLongTermRevenueGrowthRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsFutureAmortizationExpense,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FutureAmortizationExpenseYearFive,FutureAmortizationExpenseYearFour,FutureAmortizationExpenseYearOne,FutureAmortizationExpenseYearThree,FutureAmortizationExpenseYearTwo,GainLossOnSaleOfProperties,ImpairmentOfRealEstate,InsuredEventGainLoss,InterestCostsIncurredCapitalized,InterestPaidNet,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,LiabilitiesAssumed1,LiabilitiesFairValueDisclosureRecurring,MoneyMarketFundsAtCarryingValue,NetIncomeLoss,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnDilutedEarningsPerShare,NumberOfReportableSegments,OperatingLeaseCost,OperatingLeaseLeaseIncome,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeaseVariableLeaseIncome,OperatingLeaseWeightedAverageDiscountRatePercent,OtherPaymentsToAcquireBusinesses,PaymentsForRent,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PrepaidRent,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleOfOtherRealEstate,ProceedsFromSaleOfPropertyHeldForSale,ProceedsFromSaleOfRealEstate,PropertyManagementFeePercentFee,PurchaseCommitmentRemainingMinimumAmountCommitted,RealEstateAccumulatedDepreciation,RealEstateAccumulatedDepreciationDepreciationExpense,RealEstateAccumulatedDepreciationOtherDeductions,RealEstateAccumulatedDepreciationRealEstateSold,RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateCostOfRealEstateSold,RealEstateFederalIncomeTaxBasis,RealEstateGrossAtCarryingValue,RealEstateImprovements,RealEstateInventoryCapitalizedInterestCostsIncurred,RealEstateInvestmentPropertyNet,RealEstateOtherAcquisitions,RealEstateOtherDeductions,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfLongTermLinesOfCredit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,SECScheduleIIIRealEstateWritedownOrReserveAmount,SeveranceCosts,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,SharesPaidForTaxWithholdingForShareBasedCompensation,ShortTermLeaseCost,SignificantPurchaseCommitmentRemainingMinimumAmountCommitted,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,StraightLineRentAdjustments,VariableLeaseCost,OperatingLeaseRightOfUseAsset
2012-12-31,2013-02-27,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,803000.0,,24100000.0,,0.0,,,,6400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,126600000.0,,,11124000.0,5146000.0,6390000.0,7371000.0,8937000.0,,,38968000.0,,,,,,0.0,,,1200000.0,46800000.0,5800000.0,,,,,,,,,,,,,,,,,,,,,670000.0,,,,,,,,,288858000.0,5329000.0,4553000.0,4566000.0,4671000.0,4943000.0,264796000.0,1014016000.0,207650000.0,101993000.0,131306000.0,159730000.0,181391000.0,231946000.0,,,,,,,,,,,,,,582859000.0,73700000.0,0.0,3326000.0,582859000.0,107745000.0,1799350000.0,148002000.0,1947352000.0,592891000.0,1206459000.0,132178000.0,3326000.0,1980000000.0,1947352000.0,34633000.0,,,0.0,0.0,,,,,73700000.0,,,,,,14300000.0,,,,,,,,,,25100000.0,,
2013-03-31,2013-05-09,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,2013-08-05,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-12,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2014-03-03,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,-686000.0,,,,0.0,1382000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382000.0,,,,,1600000.0,,140200000.0,,156717000.0,,,,,,,320298000.0,163581000.0,,,,,,,,,1600000.0,48000000.0,5800000.0,,,,,,,,,,,,,,,,,,,,,670000.0,,,,,,,,,306559000.0,5602000.0,4850000.0,4875000.0,5015000.0,5234000.0,280983000.0,1256379000.0,237215000.0,123830000.0,158404000.0,188601000.0,217055000.0,331274000.0,,,,,,,,,,,,,85800000.0,654631000.0,,,2923000.0,,250497000.0,2019404000.0,230415000.0,,630530000.0,1388874000.0,214591000.0,2923000.0,2000000000.0,2249819000.0,50283000.0,,,255107000.0,,,,,,74695000.0,,,,,,,,,,,,,,,,30900000.0,,
2014-03-31,2014-05-08,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,1062000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062000.0,,,,,2300000.0,,171000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,2014-08-06,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,44000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000.0,,,,,3200000.0,,210100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2014-11-03,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,996000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,996000.0,,,,,4000000.0,,249700000.0,,,,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,2015-02-24,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,-2800000.0,,,982000.0,0.0,95000.0,95000.0,46005000.0,,,,,,,,,,,,,,,,,,,,,,,,,703000.0,95000.0,,7513000.0,,,4400000.0,,208000000.0,,134378000.0,,,,,,,275261000.0,140883000.0,,,,,,,,,5095000.0,55379000.0,6000000.0,,,,,,,,,,,,,,,,,,,,,671000.0,,,,,,,,,329609000.0,5807000.0,5734000.0,5567000.0,5590000.0,5871000.0,301040000.0,1288810000.0,243870000.0,119864000.0,156436000.0,190130000.0,219461000.0,359049000.0,,,,,,,,,38993000.0,,,,80300000.0,662236000.0,,,72452000.0,,271361000.0,2133275000.0,223880000.0,,751945000.0,1381330000.0,208323000.0,146776000.0,2400000000.0,2263603000.0,160560000.0,,,0.0,,,,,,80057000.0,,,,,,,,,,,,,,,,34600000.0,,
2015-03-31,2015-05-06,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192000.0,,,,4400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,2015-08-05,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,46862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,794000.0,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,2015-11-03,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,19286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1950000.0,,,,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,2016-02-23,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,-2000000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,742000.0,,616000.0,,,,3900000.0,,201100000.0,,152976000.0,,,,,,,280065000.0,127089000.0,,,,,,,,,3448000.0,49542000.0,6400000.0,,,,,,,,,,,,,,,,,,,,616000.0,671000.0,,,,,,,,,323917000.0,5982000.0,5720000.0,5716000.0,5667000.0,5981000.0,294851000.0,1493822000.0,264249000.0,152380000.0,174269000.0,208880000.0,240284000.0,453760000.0,,,,,,,,,,,,,56000000.0,748341000.0,,,,,311835000.0,2272950000.0,240267000.0,,673513000.0,1599437000.0,223569000.0,,2600000000.0,2513217000.0,245391000.0,,,0.0,,,,,,85872000.0,,,,,,,,,,,,,,,,40600000.0,,
2016-03-31,2016-05-04,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002000.0,,,,4100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,2016-07-29,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445000.0,,,,4400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,2016-10-28,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217000.0,,,,3700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,2017-02-23,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,-2800000.0,,,,0.0,,3993000.0,,,,,,,,,,,,,,,,,,,,,,,,,,828000.0,3993000.0,,,,,3700000.0,,,0.03,165360000.0,,,,,,,316939000.0,151579000.0,,,,,,,0.0,,2259000.0,50270000.0,7000000.0,,,,,,,,,,,,,,,,,,,,,672000.0,,,,,,,,,335264000.0,6709000.0,6258000.0,6217000.0,6237000.0,6334000.0,303509000.0,1614703000.0,286805000.0,168047000.0,199932000.0,222617000.0,256564000.0,480738000.0,,,,,,,,,,,,,111600000.0,814583000.0,,,,,172145000.0,2693754000.0,272153000.0,,726147000.0,1967607000.0,254704000.0,,3000000000.0,2965907000.0,163187000.0,,,335710000.0,,,,,,96813000.0,0.0,,,,,,,,,,,,,,,46800000.0,,
2017-03-31,2017-05-02,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,4716000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4716000.0,,,,,3600000.0,,,,,,,,,,,,,,,,,,,,,,9445000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,2017-08-02,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,4172000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4172000.0,,,,,3700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689000.0,,,,,,,,,,,,,,,,,,,,,,,85700000.0,,,
2017-09-30,2017-11-08,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,4211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4211000.0,,,,,3700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798000.0,,,,,,,,,,,,,,,,,,,,,,,75700000.0,,,
2017-12-31,2018-02-22,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,-2400000.0,,,,0.0,,5533000.0,,,,,,,,,,,,,,,,,,,,,,,,,,862000.0,5533000.0,188000.0,,,,4200000.0,,,,175305000.0,,,,,,,307366000.0,132061000.0,,,,,,,0.0,,2289000.0,56730000.0,7100000.0,,,,,,,,,,,,,,,,,,,,188000.0,3000000.0,,,,,,,,,343925000.0,7523000.0,7190000.0,7119000.0,7187000.0,7385000.0,307521000.0,1583650000.0,280644000.0,171083000.0,199028000.0,231031000.0,253637000.0,448227000.0,,,,,,,,,,,,,9400000.0,901967000.0,,,,,99760000.0,2808492000.0,279978000.0,,801674000.0,2006818000.0,260107000.0,,3100000000.0,3088470000.0,175868000.0,,,0.0,,,,,,107845000.0,0.0,,,,,,,,,,,,,,,51900000.0,,
2018-03-31,2018-05-03,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,8116000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8116000.0,32000.0,,,0.0,4100000.0,,,,,,,,,,,,,,,,,,,,,,15903000.0,,,,,,,,,,,,,,,,,,,,,32000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,2018-08-02,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,8928000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8928000.0,,,,,4100000.0,,,,,,,,,,,,,,,,,,,,,,,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,2018-11-05,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100000.0,,,,,,,,,,,,,,,,,,,,,,,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2019-02-21,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,-2100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872000.0,,,,,,4100000.0,,,,174066000.0,,,,,,,290940000.0,116874000.0,,,,,,,,,93000.0,60529000.0,7200000.0,,,,,,,,,,,,,,,,,,,,,2900000.0,,,,,,,,,294709000.0,7526000.0,7167000.0,7127000.0,7140000.0,7311000.0,258438000.0,1505754000.0,285343000.0,164845000.0,195808000.0,229553000.0,265361000.0,364844000.0,,,,,,,,,,,,,9800000.0,981305000.0,,,,,,2767751000.0,278428000.0,,758849000.0,2008902000.0,259903000.0,,,3046179000.0,48357000.0,,,0.0,,,,,,114198000.0,77958000.0,,,,,,,,,,,,,,,57500000.0,,
2019-03-31,2019-05-07,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35200000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,16022000.0,1800000.0,2073000.0,259329000.0,,,5709000.0,5669000.0,5613000.0,5568000.0,4168000.0,166975000.0,1714272000.0,200954000.0,235196000.0,,241203000.0,291784000.0,270437000.0,308442000.0,,,,,,,1404000.0,119954000.0,93459000.0,92354000.0,1403000.0,,,,,,,,,,,,,,,26495000.0,0.05,,,,307000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87679000.0,,,,,,,591000.0,,,,,,,,,,,,78000.0,
2019-06-30,2019-08-05,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,1996000.0,257943000.0,,,5709000.0,5669000.0,5613000.0,5568000.0,2782000.0,165851000.0,1708188000.0,209258000.0,243310000.0,,161791000.0,325913000.0,278847000.0,315266000.0,,,,,,,1372000.0,112385000.0,89262000.0,92092000.0,,,,,,,,,,,,,,,,23123000.0,0.05,,,,307000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571000.0,,,,,,,,,,,,53000.0,
2019-09-30,2019-11-04,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,5000000.0,,,,878000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,1985000.0,256725000.0,,,5709000.0,5669000.0,5613000.0,5568000.0,1564000.0,165042000.0,1657467000.0,212194000.0,246176000.0,,80828000.0,343428000.0,281120000.0,316491000.0,,,,,,,1372000.0,115050000.0,89055000.0,91683000.0,,,,,,,,,,,,,,,,25995000.0,0.05,,,,307000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563000.0,,,,,,,,,,,,50000.0,
2019-12-31,2020-02-19,10-K,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,5000000.0,-1000000.0,,,878000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4800000.0,,,889000.0,,,43422000.0,,,3800000.0,,,,171931000.0,,,,,,,268643000.0,96712000.0,,,,,,,,,25000.0,57237000.0,,8047000.0,255200000.0,226876000.0,5568000.0,5765000.0,5709000.0,5669000.0,5613000.0,,163963000.0,1588743000.0,179081000.0,213932000.0,,316397000.0,349234000.0,247874000.0,282225000.0,,,,,,,5519000.0,463946000.0,360513000.0,91237000.0,5569000.0,,,,,,,,,,,,,,,103433000.0,0.05,,,,307000.0,,0.0,128505000.0,,,,17700000.0,1009951000.0,,,,,,2630357000.0,266537000.0,,685905000.0,1944452000.0,250120000.0,,,2896894000.0,50117000.0,,100000000.0,,,,,87679000.0,,107129000.0,40539000.0,,,,2297000.0,,,0.0,,,,,,,,61600000.0,231000.0,
2020-03-31,2020-05-11,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35108000.0,3800000.0,,,,,,,,,,,,,,,,,,,,,,14811000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,108558000.0,86933000.0,,,,,,,,,,,,,,,,,21625000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
2020-06-30,2020-08-10,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,,,,,,,,,3700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62273000.0,48515000.0,,,,,,,,,,,,,,,,,13758000.0,,,56024000.0,,,,0.0,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2020-09-30,2020-11-09,10-Q,"TANGER FACTORY OUTLET CENTERS, INC",SKT,CIK0000899715,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32300000.0,,,,,,,,0.0,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100251000.0,78312000.0,,,,,,,,,,,,,,,,,21939000.0,,,86495000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
