end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccrualForEnvironmentalLossContingencies,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,Assets,AssetsOfDisposalGroupIncludingDiscontinuedOperation,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerLiability,ConversionOfStockSharesConverted1,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentFaceAmount,DebtInstrumentFeeAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRentReceivablesNet,DeferredRevenueLeasesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpense,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesTaxDeferredIncome,DepositsAssets,Depreciation,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssets,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationRevenue,DividendsCash,DividendsCommonStockCash,DividendsCommonStockStock,DividendsPaidinkind,DividendsPayableAmountPerShare,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EntityWideRevenueMajorCustomerPercentage,EnvironmentalExitCostsCostsAccruedToDate,EnvironmentalRemediationExpense,EquityMethodInvestmentOwnershipPercentage,FederalHomeLoanBankAdvancesBranchOfFHLBBankInterestRate,GeneralAndAdministrativeExpense,ImpairmentOfRealEstate,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInPropertyAndOtherTaxesPayable,InterestAndDividendsPayableCurrentAndNoncurrent,InterestExpense,InterestExpenseBorrowings,InterestExpenseSubordinatedNotesAndDebentures,InterestIncomeOperating,InterestPaid,InterestPaidNet,Investments,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtPercentageBearingFixedInterestRate,LongTermDebtPercentageBearingVariableInterestRate,NaturalGasStorageRevenue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesIncomeStatementContingentRevenue,OperatingLeasesIncomeStatementLeaseRevenue,OtherLiabilities,OtherSundryLiabilities,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfFinancingCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseAndOtherAssets,PrepaidTaxes,ProceedsFromBankDebt,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfLeaseReceivables,ProceedsFromIncomeTaxRefunds,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,ProceedsFromNotesPayable,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfProductiveAssets,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseGross,RealEstateTaxExpense,RepaymentsOfLongTermDebt,RestrictedCashAndInvestmentsCurrent,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SeveranceCosts1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,WeightedAverageNumberOfSharesOutstandingBasic,DeferredRevenueRevenueRecognized1,OperatingLeaseLeaseIncome
2009-12-31,2010-03-15,10-K,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,,,,,,,,,,,,,,,,,2315000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6271000.0,,,,,,,,
2010-03-31,2010-04-30,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6437000.0,,,,,,,,
2010-06-30,2010-07-30,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,,,,,,,,,,,,,,,,,2712000.0,,,,,,,,,,0.86,,,,,,6599912.0,,,,,,,114000.0,,,,,,,,,,,68000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,226000.0,,,,608000.0,,,,182000.0,,,,,,,,,,,,,,,,,,,,,,64000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426000.0,,,,228000.0,,,,,,,,,,,,775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1187000.0,,1728000.0,,,,6599912.0,,
2010-09-30,2010-11-01,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,,,,,,,,,,,,,,,,,2395000.0,,,,,,,,,,0.03,,,,,,6599912.0,,,,,,,80000.0,,,,,,,,,,,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,214000.0,,,,382000.0,,,,115000.0,,,,,,,,,,,,,,,,,,,,,,91000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267000.0,,,,,,,,,,,,,,,,839000.0,,,,198000.0,,,,,,,,,,,,,,,,,,,,,,1256000.0,,1815000.0,,,,6599912.0,,
2010-12-31,2011-03-17,10-K,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,457000.0,81000.0,267000.0,,,277000.0,,,11762000.0,,,,4000.0,26160000.0,,,2395000.0,,80000.0,,,,,,,,0.95,,,,,,6599912.0,,,,,,,142000.0,,,,,,,25000.0,,,,247000.0,5552000.0,,,370000.0,,,,,,,,,,,,,,733000.0,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,939000.0,,,,1891000.0,,,,389000.0,876000.0,,769000.0,,,,,,,494000.0,,-150000.0,,722000.0,,,,,,,,248000.0,,,,218000.0,,,,,,,,,,12829000.0,26160000.0,,,,,,,,,0.06,,,-500000.0,,-1414000.0,,1994000.0,,1502000.0,5825000.0,300000.0,,,,,,,,,,,,,,3135000.0,,,,6270000.0,55000.0,,,,496000.0,,6000000.0,,,,,6000000.0,,,,,22500000.0,,,175000.0,,1503000.0,,6943000.0,,13331000.0,13331000.0,6599912.0,,
2011-03-31,2011-05-12,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,,,,,,,,,,,,,1000.0,,,,2385000.0,,-10000.0,,,,,,,,0.03,,,,,,6599912.0,,,,,,,191000.0,,,,,,,,,,,28000.0,,,,,,,,,,,,,,,,,,209000.0,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,256000.0,,,,551000.0,,,,219000.0,25000.0,,,,,,,,,,,-75000.0,,,25000.0,,,,,,,88000.0,,,,87000.0,,,,,,,,,,,,,,,,,,,,,,951000.0,-273000.0,,-207000.0,,470000.0,,332000.0,,,,,,,,,,,,,,,,822000.0,,,,198000.0,,,207000.0,,,,,,,,,,,,,,,,,75000.0,,1637000.0,,1773000.0,,,,6599912.0,,
2011-06-30,2011-07-29,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,140000.0,81000.0,291000.0,,,0.0,,,11762000.0,,,,,25059000.0,,,1976000.0,,,,,,,,,,0.03,,,,,,6599912.0,,,,,1133000.0,,565000.0,,,,,,,,,,,-2000.0,5578000.0,,,220000.0,,,,,,,,,,,,,,208000.0,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,234000.0,,,,1370000.0,,,,563000.0,,,108000.0,,,,,,,,,,,,,,,,,,,85000.0,,,,,,,,,,,,,,10985000.0,25059000.0,,,,,,,,,,,,,,,,,,807000.0,4675000.0,300000.0,,249000.0,,1689000.0,,,,,,,,,,1047000.0,,,,198000.0,,,,,641000.0,,,,,,,,,,144000.0,,22334000.0,,215000.0,,,2246000.0,,2503000.0,,14074000.0,,6599912.0,,
2011-09-30,2011-11-03,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,257000.0,,292000.0,,,,,,11762000.0,,,,,25425000.0,,,2421000.0,,,,,,,,,,0.03,,,,,,6599912.0,,,,,1716000.0,,112000.0,,,,,,,,,,,,5578000.0,,,145000.0,,,,,,,,,,,,,,212000.0,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,231000.0,,,,251000.0,,,,112000.0,,,298000.0,,,,,,,,,,,,,,,,,,,72000.0,,,,,,,,,,,,,,11410000.0,25425000.0,,,,,,,,,,,,,,,,,,139000.0,4600000.0,300000.0,,,,554000.0,,,,,,,,,,998000.0,,,,198000.0,,,,,400000.0,,,,,,,,,,184000.0,,22306000.0,,208000.0,,,2187000.0,,1967000.0,,14015000.0,,6599912.0,,
2011-12-31,2012-03-21,10-K,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,242000.0,,291000.0,,0.0,,,10147000.0,11762000.0,,49478000.0,,5000.0,24972000.0,,,2178000.0,,-217000.0,,,,0.0,,,,0.12,,,,,,6599912.0,,,,,4830000.0,1003000.0,1285000.0,282000.0,,,,,,,,92000.0,,89000.0,5641000.0,,42000.0,70000.0,-3000.0,,,-5641000.0,150000.0,,,,5791000.0,3752000.0,5698000.0,93000.0,,838000.0,,,,,,,,,,,,,,,792000.0,,,,,0.31,0.34,,,,,,,968000.0,,,,3406000.0,,,,1374000.0,561000.0,,45000.0,,1158000.0,,,184000.0,-32000.0,-374000.0,,-300000.0,,-724000.0,,,,,,,,315000.0,,,,318000.0,,,,,,,,,,10401000.0,24972000.0,,,,,,,,,,,,-2617000.0,,-672000.0,,3072000.0,,2032000.0,4000000.0,300000.0,,,,4689000.0,,,,,,,,,64000.0,3875000.0,242000.0,,,792000.0,,,553000.0,119000.0,652000.0,,,,,161000.0,525000.0,,,,435000.0,32244000.0,22097000.0,,827000.0,1825000.0,,2743000.0,,8236000.0,,14571000.0,14571000.0,6599912.0,,
2012-03-31,2012-04-27,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,144000.0,,364000.0,,123000.0,,,,11762000.0,,,,2000.0,25173000.0,,,2772000.0,,594000.0,,,,,,,,0.03,,,,,,6599912.0,,,,,1145000.0,,397000.0,,,,,,,,,,,-65000.0,5576000.0,,,0.0,,,,,,,,,,,,,,213000.0,,,,,,,,,,,,,,,198000.0,,,,,0.08,,,,,,,,263000.0,,,,843000.0,,,,332000.0,229000.0,,0.0,,,,,,,,,-70000.0,,,-297000.0,,,,,,,61000.0,61000.0,,,61000.0,,,,,,,,,,10289000.0,25173000.0,,,,,,,,,,,976000.0,-273000.0,,-21000.0,,888000.0,,511000.0,3925000.0,300000.0,,,,1167000.0,,,,,,,,,,1012000.0,,,,198000.0,,,73000.0,100000.0,444000.0,,,152000.0,,,,,,,73000.0,,21957000.0,,219000.0,75000.0,,3056000.0,,1988000.0,,14884000.0,,6599912.0,,
2012-06-30,2012-07-31,10-Q,"CAPITAL PROPERTIES, INC.",CPTP,CIK0000202947,USD,,,304000.0,,57000.0,,,10572000.0,11762000.0,,,,,24365000.0,,,2115000.0,,,,,,,,,,0.03,,,,,,6599912.0,,,,,1117000.0,,414000.0,,,,,,,,,,,-33000.0,5543000.0,,,,,,,5543000.0,-139000.0,,,,-5682000.0,,5582000.0,,,212000.0,,,,,,,,,,,,,,,198000.0,,,,,0.09,,,,,,,,270000.0,,,,959000.0,,,,381000.0,,,,,,,,,,,,,,,,,,,,,,61000.0,61000.0,,,,,,,,,,,,,9101000.0,24365000.0,,,,,,,,,,,,,,,,,,578000.0,2850000.0,300000.0,,,,1290000.0,,,,,,,,,,1091000.0,266000.0,,,198000.0,,,,,466000.0,,,,,,,,,,39000.0,32356000.0,21784000.0,,213000.0,,,3436000.0,,2076000.0,,15264000.0,,6599912.0,,
