end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDistributionsInExcessOfNetIncome,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForDoubtfulAccountsReceivable,AmortizationOfAboveAndBelowMarketLeases,AmortizationOfDeferredLeasingFees,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsFairValueDisclosureRecurring,AssetsOfDisposalGroupIncludingDiscontinuedOperation,BelowMarketLeaseAccumulatedAmortization,BelowMarketLeaseAmortizationIncomeAfterYearFive,BelowMarketLeaseAmortizationIncomeNextTwelveMonths,BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,BelowMarketLeaseAmortizationIncomeYearFive,BelowMarketLeaseAmortizationIncomeYearFour,BelowMarketLeaseAmortizationIncomeYearThree,BelowMarketLeaseAmortizationIncomeYearTwo,BelowMarketLeaseGross,BelowMarketLeaseNet,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCosts,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostsAndExpenses,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtInstrumentUnamortizedPremium,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtWeightedAverageInterestRate,DeferredCosts,DeferredOfferingCosts,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetNotionalAmount,DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,DerivativeLiabilityNotionalAmount,DirectCostsOfLeasedAndRentedPropertyOrEquipment,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationOtherAssets,DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,Dividends,DividendsCash,DividendsCommonStockCash,DividendsPayableAmountPerShare,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentAggregateCost,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,FairValueInputsCapRate,FairValueInputsDiscountRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfInvestmentRealEstate,GeneralAndAdministrativeExpense,ImpairmentOfRealEstate,IncentiveDistributionDistributionPerUnit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InvestmentBuildingAndBuildingImprovements,InvestmentIncomeInterestAndDividend,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Land,LesseeOperatingLeaseDiscountRate,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesFairValueDisclosureRecurring,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilityForUncertainTaxPositionsCurrent,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermDebt,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongtermDebtWeightedAverageInterestRate,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NumberOfBusinessesAcquired,NumberOfBusinessesAcquired,NumberOfRealEstateProperties,NumberOfRealEstateProperties,NumberOfRealEstateProperties,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfStatesInWhichEntityOperates,NumberOfStatesInWhichEntityOperates,OfferingCostsPartnershipInterests,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLeaseIncome,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeaseVariableLeaseIncome,OtherAssets,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherDeferredCostsNet,OtherLiabilities,OtherNoncashIncomeExpense,OtherRealEstateRevenue,PartnersCapitalAccountReturnOfCapital,PaymentsForCapitalImprovements,PaymentsForRepurchaseOfEquity,PaymentsOfCapitalDistribution,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsOfLoanCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireRealEstate,PaymentsToAcquireRealEstateHeldForInvestment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleOfRealEstateHeldforinvestment,ProceedsFromStockPlans,ProfitLoss,RealEstateAccumulatedDepreciation,RealEstateAccumulatedDepreciationRealEstateSold,RealEstateAcquisitionsThroughForeclosures,RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateCostOfRealEstateSold,RealEstateFederalIncomeTaxBasis,RealEstateGrossAtCarryingValue,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateOtherAcquisitions,RealEstateRevenueNet,RealEstateTaxExpense,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLinesOfCredit,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,RestrictedCash,RestrictedCashAndCashEquivalents,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,SECScheduleIIIRealEstateWritedownOrReserveAmount,SecuredDebt,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,SharePrice,SharesIssuedPricePerShare,StockDividendsShares,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesDividendReinvestmentPlan,StockIssuedDuringPeriodValueDividendReinvestmentPlan,StockIssuedDuringPeriodValueNewIssues,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StraightLineRent,TenantReimbursements,UnamortizedDebtIssuanceExpense,UndistributedEarnings,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax
2012-09-30,2012-12-03,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,-1.52,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30441.0,-30441.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-04-01,10-K,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,192905.0,,,,2329969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237000.0,,,,,,,1460000000.0,276238.889,276238.889,276.0,,,,,,,,,421379.0,,,41746.0,,,,,4534.0,,,,,,,-13793.0,,,13793.0,,-18.04,,,,,,,,,,,,364752.0,,,,,,484041.0,,0.0,,,98097.0,,46516.0,,,19011528.0,,,10202471.0,,,,,,,,,,,,,,,,,,,34890619.0,,-32163615.0,,,,,,,19011528.0,,,,,,,,,,,,,2329970.0,1143771.0,-1041785.0,,,,,,,,,,,,,,,,,,,,,101986.0,,39451.0,,,,170130.0,,,,,,,,,,,,32163615.0,,0.001,40000000.0,0.0,0.0,,2323150.0,,,,,,,,32000.0,,,,,,,,,,29214000.0,,29213999.0,29182209.0,,101986.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-980000.0,52752938.0,,,,2323150.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,2013-05-08,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,4868725.0,,,,-424458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832793.0,,,,,,,,,,794.0,,,,,,,,,368215.0,,,249813.0,,,,,39642.0,,,,,,,-74600.0,,,34253.0,,-1.71,,,,,,,,,,,,572246.0,,,,,,-4892.0,,248802.0,,,503920.0,,,,,19018028.0,,,10202471.0,,,,,,,,,,,,,,,,,,,1444261.0,,-59715.0,,,,,,,0.0,,,,,,,,,,,,,,1045096.0,-355949.0,,,,,,,,,,,,,,,,,,,,,606217.0,,638289.0,,,,25154.0,,,,,,,,,,,,,,,,,,,4834593.0,,,,,,,,,,,,,,,,,,,,29220499.0,28996023.0,,689147.0,75159.0,,,,,,,,,,,,,,,,,,,,,,,,,2761483.0,2761483.0,,,,4834593.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,2013-08-09,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,10073533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202953.0,,,,,,,1460000000.0,1394270.0,,1394.0,,,,,,,,,282805.0,,,249813.0,,,,,54509.0,,,,,,,,,,61704.0,,-0.43,,,,,,,,,,,,273215.0,,,,,,,,,,,466323.0,,,,,19018028.0,,,10202471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504788.0,701145.0,10107.0,,,,,,,,,,,,,,,,,,,,,606217.0,,621499.0,,,,25154.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,29220499.0,28803336.0,,711252.0,74805.0,,,,,,,,,,,,,,,,,,,,,,,,,7357239.0,7357239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-06,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,24764805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8951416.0,,,,,,,1460000000.0,3048037.0,,3048.0,,,,,,,,,233716.0,,,249346.0,,,,,39519.0,,,,,,,,,,136381.0,,-0.18,,,,,,,,,,,,398274.0,,,,,,,,,,,244005.0,,,,,19327530.0,,,10202471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257556.0,846254.0,-153573.0,,,,,,,,,,,,,,,,,,,,,605943.0,,581381.0,,,,61836.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,29530001.0,28919811.0,,692681.0,76869.0,,,,,,,,,,,,,,,,,,,,,,,,,21318535.0,21318535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2014-03-17,10-K,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,57735337.0,,369000.0,,6664000.0,,,,212000.0,,,0.0,,,,,,,,,,,,,,,,666000.0,,,,,,,666000.0,,,26634000.0,24397000.0,,,,,,1460000000.0,6745615.0,6745615.0,6746.0,-2527000.0,,,,,,300807000.0,,351095.0,,776000.0,1004000.0,1004000.0,,,,178000.0,,,,,1289000.0,,-1288777.0,0.0016,,304863.0,,-1.18,,,,,,,,,,,,1601000.0,,,-1397000.0,7000.0,,-11000.0,81000.0,748000.0,579000.0,-51000.0,1408000.0,,1235597000.0,,,45904767.0,1000.0,,12422471.0,,,,,,,,,,,,,,,,,,,55733000.0,,-30375000.0,,-961000.0,,-2527000.0,,,26577000.0,2438000.0,29982000.0,,,,,,,1.0,,,,8994299.0,3952000.0,-1127000.0,,,,,,,,,,,,,,,,,,,,,2482000.0,,630291.0,,,351095.0,200098.0,,,,316000.0,,,,998000.0,141000.0,6826000.0,,29982000.0,,0.001,40000000.0,0.0,0.0,,63363000.0,15260000.0,,1000.0,,,481000.0,,808000.0,,28797000.0,,,,,,,,58327000.0,,58327238.0,57519093.0,,2825000.0,277000.0,,,,,,15407000.0,,,,,776000.0,,,,,,,,,,,,,,52753000.0,351459354.0,,,481000.0,63363000.0,,0.0,15000.0,343000.0,,,,0.0,2147947.0,,,,,,,,,,,,,,,,
2014-03-31,2014-05-14,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,94174572.0,,,,-4113857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33528821.0,,,,,,,1460000000.0,10818690.0,,10819.0,,,,,,,,,434714.0,,,687163.0,,,,,223925.0,,,,,,,-1287661.0,,,515205.0,,-0.06,,,,,,,,,,,,458608.0,,,,,,-74971.0,,356828.0,,,315405.0,,,,,67763030.0,,,22722471.0,,,,,,,,,,,,,,,,,,,40754696.0,,-34281361.0,,,,-564000.0,,,21858263.0,,,,,,,,,,,,,13108156.0,1996829.0,-262721.0,,,,,,,,,,,,,,,,,,,,,1409700.0,,1049171.0,,,,848669.0,,,,,,,,,,,,-34278132.0,,,,,,,40004403.0,,,,,,,,,,,,,,,,,,,,90485501.0,89178243.0,,1734000.0,175209.0,,,,,,,,,,,,,,,,,,,,,,,,,87344426.0,87344426.0,,,,40004403.0,,,,,,,,,8703608.0,,,,,,,,,,,,,,,,
2014-09-30,2014-11-13,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,280138947.0,,,,,,,,,,,,,,,,,,,,,,,,,2917000.0,14627000.0,1020000.0,,,,,,,1020000.0,,,122112000.0,,,,,,,1460000000.0,31465968.0,,31466.0,-587000.0,,,,,,,,1229172.0,,1869000.0,2635000.0,,,,,817000.0,,,,,3584000.0,,,,,1446264.0,,-0.03,,,,,,,,,,,,470000.0,,,,86000.0,,,,,,,918000.0,-267000.0,,,,209995742.0,22000.0,,52492471.0,,,,,,,,,,,,,,,,,,,,,,,,,-817000.0,,,,,,,,,,,,,,,,33268170.0,6049000.0,-7000.0,,,,,,,,,,,,,,,,,,,,,4863000.0,,2121374.0,,230000.0,,,,32000.0,,,,,,2881000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,262488213.0,258257963.0,,6042000.0,666000.0,,144000.0,,,,,,,,,,,,,,,,,,,,,,,264022735.0,264022735.0,,,,,,40000.0,,1147000.0,,,,,23733441.0,,,,,,,,,,,,,,,,
2014-12-31,2015-03-30,10-K,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,1977000.0,2734000.0,21663000.0,-1528000.0,374608000.0,,150000.0,,34571000.0,9310.0,-59000.0,,210000.0,,,0.0,571486000.0,,,494000.0,,,,,,,,,18676000.0,5451000.0,98174000.0,5139000.0,285326000.0,48331000.0,70828000.0,,378763000.0,18386000.0,5139000.0,157000.0,,105871000.0,79237000.0,,,,,0.001,1460000000.0,41996913.0,41996913.0,42000.0,-5884000.0,20785000.0,,,1296646.0,1297000.0,535000.0,0.0302,1694000.0,,5428000.0,7679000.0,7679000.0,,,,2699000.0,,,,,12318000.0,,-12317960.0,0.0016,,2025000.0,2694000.0,-0.22999999999999998,,,,,,,2732000.0,51691000.0,,,,2427000.0,,,3283000.0,10000.0,,869000.0,1521000.0,-493000.0,305000.0,1072000.0,2622000.0,,2346000.0,,,331213000.0,95000.0,118000.0,83250000.0,,220027000.0,571486000.0,,,,,,186034000.0,185260000.0,,,,,,,,,386800000.0,386800000.0,-310485000.0,-310485000.0,2922000.0,2922000.0,-4968000.0,,67466000.0,285326000.0,43067000.0,310120000.0,,,,,,,1.0,,,,43565576.0,20785000.0,-1839000.0,,,,,,,,,,,,,,,,,,,,,14932000.0,,1908000.0,-282000.0,-1810000.0,1694151.0,4218000.0,-33000.0,55000.0,,131000.0,260000.0,,1608000.0,10597000.0,1608000.0,34337000.0,,310120000.0,,0.001,40000000.0,0.0,0.0,640000.0,345554000.0,94531000.0,,,-260000.0,,5395000.0,,27545000.0,,356154000.0,,,,,,,450600000.0,414463000.0,6236000.0,414463000.0,408227000.0,,26605000.0,2068000.0,640000.0,,,2728000.0,,9790000.0,,,,,5428000.0,,184737000.0,,,,,,,,,,,,351459000.0,52752938.0,,,5395000.0,345554000.0,,260000.0,314000.0,3959000.0,1700000.0,,,0.0,56678869.0,,,,,,,,,,,,,,,,
2015-03-31,2015-05-14,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,,,,,535214725.0,,,,-17901108.0,,-187000.0,,13000.0,,3808668.0,,,,,,,,,,,,,,,1276000.0,26521000.0,1238000.0,,,,,,,1238000.0,,,92004000.0,-13867000.0,,,,,0.001,1460000000.0,59575300.0,,59575.0,-2103000.0,,,,,,707000.0,,,,,5052000.0,,,,,1799000.0,,,,,10553000.0,,-10552507.0,,,2827858.0,,-0.01,,,,,,,,,,,,735000.0,,,,-20000.0,,361000.0,-674000.0,1577000.0,77000.0,-56000.0,1461000.0,,1643000.0,,,492432748.0,62000.0,,127105387.0,,,,,,,,,,,,,,,,,,,156175790.0,156176000.0,-176512755.0,-176477000.0,,6434000.0,-623000.0,,40303000.0,160951000.0,23073000.0,175584000.0,,,,,,42.0,1.0,,,,61466684.0,10876000.0,796000.0,,,,,,,,,,,,,,,,,,,,,9391000.0,,2666696.0,-287000.0,-1767000.0,2299412.0,5792926.0,104000.0,40000.0,,249000.0,,,658000.0,9750000.0,,17729000.0,,175584000.0,,,40000000.0,,,3283000.0,172015000.0,7541000.0,,,-130000.0,,3342000.0,,,,,,,,,,,,,,619538135.0,610154022.0,,11672000.0,1196000.0,3283000.0,,,,,45000.0,,,,,,,,,,,,,,,,10.0,,,499429055.0,499429055.0,,,,172015472.0,,130000.0,195000.0,2241000.0,,,,0.0,49092127.0,,,,,,,,,,,,,,,,
2015-06-30,2015-08-13,10-Q,"Inland Real Estate Income Trust, Inc.",INRE,CIK0001528985,USD,3683004.0,6992436.0,46231054.0,-1868559.0,640680000.0,,,,,246384.0,,,,,4547980.0,,938184089.0,,,1684005.0,,,,,,,,,34273947.0,346000.0,26320000.0,3632000.0,,,,,,,3632000.0,,,79242000.0,,,,,,0.001,1460000000.0,71341200.0,71341200.0,71341.0,-2362000.0,,,,4415820.0,,,0.0366,2602556.0,,5315708.0,8563000.0,,,,184390223.0,2659000.0,,,,,9893000.0,,,0.0016,,3438657.0,4618814.0,-0.05,,100000.0,,,,,8610081.0,99690320.0,,,,1020000.0,,,,-85000.0,,,,,,,2433000.0,-99241.0,,,,596243805.0,42000.0,12959.0,167334983.0,,345532361.0,938184089.0,2260972.0,,,,,281901759.0,283000000.0,114557585.0,,142624987.0,15259894.0,6481251.0,2978042.0,,,,,,,,,-3500000.0,,,,,,,,,46.0,,,,,,19.0,,19306000.0,-1024000.0,,,,,,,,,,,,410540488.0,,37206885.0,45367831.0,50609426.0,54923888.0,28698556.0,193733902.0,,14816000.0,,4073499.0,-620000.0,518000.0,,7892745.0,,52000.0,,,,,,9283000.0,,,,,,0.001,40000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,14698647.0,763578788.0,748880141.0,,18282000.0,2098000.0,,434997.0,,,,,,,,,,,286317579.0,,,,,,,,,,,,592651728.0,,,,,,,,,3414000.0,,,,,66130000.0,,,,,,,,,,,,,,,,
