end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccruedEmployeeBenefitsCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalUnitsAuthorized,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,Depreciation,DepreciationDepletionAndAmortization,EarlyRepaymentOfSubordinatedDebt,EarningsPerShareBasicAndDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidExpensesOther,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LossContingencyAccrualAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccruedSalariesCurrent,AllocatedShareBasedCompensationExpense,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedBenefitPlanContributionsByEmployer,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,InterestPaidNet,LineOfCredit,NumberOfOperatingSegments,OperatingLeasePayments,RestrictedCash,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount
2021-09-30,2021-11-03,10-Q,"TYRA BIOSCIENCES, INC.",TYRA,CIK0001863127,USD,2068000.0,68000.0,634000.0,1356000.0,119000.0,340168000.0,507000.0,,315970000.0,313501000.0,,,312823000.0,313066000.0,,14356313.0,0.0001,500000000.0,42535661.0,41207660.0,4000.0,41000000.0,,,-0.72,5400000.0,0.0,0.0,,0.0,1000.0,0.075,,1154000.0,,,2000.0,1410000.0,277000.0,318000.0,308000.0,299000.0,20000.0,238000.0,6239000.0,315970000.0,4768000.0,0.0,,,,-6643000.0,-5000.0,6638000.0,-6638000.0,124000.0,1172000.0,135000.0,1037000.0,1129000.0,0.075,2565000.0,318000.0,434000.0,7000.0,,0.0001,50000000.0,0.0,0.0,0.0,678000.0,,,,,898000.0,779000.0,142000.0,5484000.0,243000.0,243000.0,-30441000.0,,,,742432.0,1.25,,,,38044000.0,2586313.0,2.88,37841000.0,2573687.0,2.89,,,12128000.0,,309731000.0,,,157274000.0,181220000.0,1000.0,0.0,9164003.0,10621868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-03,10-K,"TYRA BIOSCIENCES, INC.",TYRA,CIK0001863127,USD,599000.0,47000.0,,61000.0,169000.0,342104000.0,2887000.0,4866564.0,306701000.0,304057000.0,209000.0,,302182000.0,302425000.0,286958000.0,8535790.0,0.0001,500000000.0,42536183.0,41441135.0,4000.0,140000.0,140000.0,25000.0,-1.91,20200000.0,0.0,,9000.0,,5000.0,0.075,-3000.0,5652000.0,1492000.0,2108000.0,,1401000.0,288000.0,318000.0,308000.0,299000.0,,218000.0,4964000.0,306701000.0,3616000.0,0.0,311348000.0,-645000.0,-23745000.0,-26294000.0,-6000.0,26288000.0,-26288000.0,331000.0,1183000.0,202000.0,981000.0,,0.075,2815000.0,312000.0,367000.0,19000.0,661000.0,0.0001,50000000.0,0.0,0.0,0.0,1875000.0,181220000.0,450000.0,16000.0,89000.0,1196000.0,1027000.0,435000.0,20636000.0,243000.0,243000.0,-40371000.0,1238000.0,2887000.0,0.0,561556.0,1.6,285000.0,3287241.0,,28901000.0,3771516.0,9.18,28901000.0,3771516.0,9.18,0.62,10.45,7184000.0,,301737000.0,,877855.0,157274000.0,181220000.0,89000.0,0.0,13780546.0,,1278000.0,2887000.0,262000.0,10880000.0,0.0,262000.0,9297000.0,709000.0,10618000.0,225000.0,37000.0,0.0,2400000.0,0.0,1000.0,7620000.0,-5392000.0,114000.0,-1661000.0,680000.0,0.0,200000.0,1.0,200000.0,200000.0,12584.0,1.5,1142000.0,312000.0,739000.0,7600000.0
