end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccrualForEnvironmentalLossContingenciesGross,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationLiabilitiesSettled,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,CapitalizedExploratoryWellCostChargedToExpense1,CapitalizedExploratoryWellCosts,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonUnitOutstanding,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depletion,DepreciationDepletionAndAmortization,DerivativeAssetFairValueGrossLiability,DerivativeAssetsCurrent,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeAssetsNoncurrent,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueGrossAsset,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EnvironmentalRemediationExpense,EquityMethodInvestments,ExplorationExpense,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnDispositionOfAssets1,GainLossOnSaleOfDerivatives,GainLossOnSaleOfProperty,GeneralAndAdministrativeExpense,Goodwill,HeldToMaturitySecuritiesRestricted,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeLossFromSubsidiariesNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueFromAffiliatesCurrent,IncreaseDecreaseInDueToAffiliatesCurrent,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaidNet,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,LongTermDebt,LongTermDebtFairValue,LongTermDebtNoncurrent,MembersEquity,MembersEquityAttributableToNoncontrollingInterest,MinorityInterest,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncontrollingInterestDecreaseFromDeconsolidation,NonoperatingIncomeExpense,NumberOfReportableSegments,NumberOfStatesInWhichEntityOperates,OffBalanceSheetCreditLossLiability,OilAndGasJointInterestBillingReceivablesNoncurrent,OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,OilAndGasPropertySuccessfulEffortMethodGross,OilAndGasPropertySuccessfulEffortMethodNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDistributionsToAffiliates,PaymentsOfDividendsMinorityInterest,PaymentsToAcquireHeldToMaturitySecurities,PaymentsToAcquireOilAndGasProperty,PaymentsToExploreAndDevelopOilAndGasProperties,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,ProceedsFromMinorityShareholders,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProfitLoss,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentOther,ProvedOilAndGasPropertySuccessfulEffortMethod,ProvisionForDoubtfulAccounts,ReclassificationToWellFacilitiesAndEquipmentBasedOnDeterminationOfProvedReserves,RepaymentsOfOtherDebt,RestrictedCashCurrent,RestrictedCashNoncurrent,ResultsOfOperationsTransportationCosts,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShortTermLeaseCost,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodValueAcquisitions,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnprovedOilAndGasPropertySuccessfulEffortMethod,UnrecognizedTaxBenefits,WriteOffOfDeferredDebtIssuanceCost
2021-12-31,2022-03-10,10-K,Crescent Energy Company,CRGY,CIK0001866175,USD,337881000.0,87336000.0,8675000.0,321855000.0,20341000.0,,720016000.0,8728000.0,39919000.0,7647000.0,266007000.0,7121000.0,7905000.0,156201000.0,1869000.0,0.0,258102000.0,5157462000.0,479618000.0,47173000.0,0.0,0.0,0.0,128578000.0,135117000.0,93697000.0,0.0,0.0,629000.0,12594000.0,-935000.0,-935000.0,82537000.0,0.0,15542000.0,38317000.0,920000.0,6872000.0,30567000.0,82537000.0,0.05,1.0,300000000.0,312787000.0,7238000.0,0.0,-386418000.0,579000.0,7817000.0,579000.0,394234000.0,386996000.0,-866020000.0,253525000.0,133471000.0,7238000.0,36506000.0,0.001,0.21,0.007,-0.001,0.184,3373000.0,1400000.0,15415000.0,1180000.0,131000.0,5118000.0,1606000.0,3512000.0,0.0,1606000.0,16000.0,633000.0,1370000.0,1887000.0,394000.0,5249000.0,20000.0,5249000.0,0.045,8794000.0,535269000.0,8794000.0,78342000.0,76564000.0,5300000.0,0.0,-432533000.0,368000.0,,-306000.0,562000.0,31110000.0,71301000.0,20333000.0,-358000.0,-3282000.0,-39986000.0,50740000.0,35055000.0,2066000.0,24000.0,1292000.0,18000.0,18000.0,412000.0,666000.0,131000.0,2137805000.0,5157462000.0,616125000.0,,1030406000.0,521500000.0,1030406000.0,,,12435000.0,2462000.0,105145000.0,-244595000.0,233147000.0,-38752000.0,-14476000.0,-176283000.0,-34298000.0,121872000.0,-916272000.0,1.0,48.0,0.0,1200000.0,1881934000.0,6352323000.0,4470389000.0,993238000.0,645346000.0,939000.0,243501000.0,2299000.0,1292000.0,1007000.0,2299000.0,0.045,26011000.0,30173000.0,14438000.0,13652000.0,120000.0,-928000.0,2801000.0,18448000.0,14611000.0,35331000.0,1695000.0,8537000.0,115076000.0,155607000.0,2462000.0,0.0001,500000000.0,1000.0,1000.0,0.0,8644000.0,110000.0,490625000.0,11703000.0,35460000.0,-428000.0,25723000.0,-263282000.0,1941528000.0,4555113000.0,6496641000.0,144318000.0,6043602000.0,0.0,0.0,140000000.0,0.0,6539000.0,5800000.0,-19376000.0,1940238000.0,8573000.0,39919000.0,876000.0,694644000.0,647579000.0,,2325013000.0,1150991.0,18448000.0,16091000.0,308721000.0,0.0,2541000.0
