end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfFinancingCosts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldDepreciation,CostOfGoodsSold,CostsAndExpenses,DebtCurrent,DebtInstrumentUnamortizedDiscount,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DepreciationNonproduction,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DividendsSharebasedCompensationStock,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeBenefitsAndShareBasedCompensationNoncash,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfPropertyPlantEquipment,GainOnDerivativeInstrumentsPretax,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,IncreaseDecreaseInRetailRelatedInventories,InducedConversionOfConvertibleDebtExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAdditionalCapital,OtherAssetImpairmentCharges,OtherAssetsNoncurrent,OtherDepreciationAndAmortization,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherInterestAndDividendIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherSellingGeneralAndAdministrativeExpense,OtherShortTermBorrowings,PaidInKindInterest,PaymentsOfFinancingCosts,PaymentsToAcquireBuildings,PaymentsToAcquireLandHeldForUse,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOilAndGasEquipment,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PrepaidExpenseOtherNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfLandHeldForUse,ProceedsFromSaleOfOtherPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,RetainedEarningsUnappropriated,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesAndWages,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharesOutstanding,ShortTermBorrowings,ShortTermDebtPercentageBearingFixedInterestRate,ShortTermNonBankLoansAndNotesPayable,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensationGross,TaxCreditCarryforwardValuationAllowance,UnrealizedGainLossOnDerivatives,ValuationAllowancesAndReservesBalance,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-12-31,2013-04-01,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,,,,,,,,,,,130933.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3502.0,,,,,,,,,,,,,,,
2013-12-31,2014-04-16,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,17411.0,,,,,,,,,,,10.0,10.0,,,,,10.0,,,,,,,,,,,,500000000.0,17535000.0,17535000.0,,351700.0,,,,,,,,,,,,151000.0,,,151000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3899.0,,-16899.0,,,,,,,,,,13899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,17411.0,10.0,17411.0,,,,,,,,-16899.0,,,,,,16899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,-369101.0,,,,,,,,,,,,,,,-17401.0,,,,,,3000.0,,,,,,,,17468000.0,
2014-03-31,2014-05-19,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409,0.34,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2014-11-19,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1704.0,,-1759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1759.0,,,,,,2598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,,,,839.0,,,,,,,,,,,,,,,,,,,,,,,,,20035000.0,
2014-12-31,2015-04-15,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,27639.0,,,135000.0,,,,,,,,149.0,149.0,,,,,79.0,,69.0,,,,,,,,,,500000000.0,20035000.0,20035000.0,,376700.0,,,,,,2277.0,,,,,,167000.0,,,167000.0,,,,,,,,,,,,,,,,,,3689.0,,0.0,,0.409,0.34,0.069,,,,,,,,,,,,,,,7650.0,,-38778.0,,,,,,,,,,10228.0,,,,,,3689.0,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,20000.0,,,,31328.0,149.0,31328.0,,5000.0,,,,-4931.0,,-38778.0,,,,,,42112.0,,407000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,5000.0,,,,,,,12185.0,,135000.0,,,,,,,,-407879.0,,,,3334.0,,,,20000.0,,20035000.0,,,,,-31179.0,-31179.0,,,,,20000.0,5000.0,,,,,,,18835000.0,
2015-03-31,2015-05-20,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,32479.0,,,,,,,,,,,245.0,245.0,,,,,175.0,,96.0,,,,,,,,,,500000000.0,20635000.0,20635000.0,,388700.0,,,,,,,,,,,,175000.0,,,175000.0,,,,,,,,,,,,,,,,,,6331.0,,0.0,,0.409,0.34,0.069,,,,,,,,,,,,,,,16301.0,,-19386.0,,,,,,,,,,4840.0,,,,,,2642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38810.0,245.0,38810.0,,12000.0,,,,-11904.0,,-19386.0,,,,,,19386.0,,427000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,12000.0,,,,,,,,3085.0,,,,,,,,,,-427265.0,,,,,,,,,,,,,,,-38565.0,,,,,,,,,,,,,,20235000.0,
2015-06-30,2015-08-14,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2102.0,,-5602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5602.0,,,,,,5602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72618000.0,
2015-09-30,2015-10-06,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,26512.0,,,982.0,,,,,,,,79091.0,47073.0,,32018.0,,,3.0,,,,,,,,,,,,500000000.0,100935000.0,100935000.0,,469000.0,,,,,,,,,,,,,,,,,,,,982.0,,,,,,,,,,,,,5681.0,,0.0,,,,,,,,,500000.0,,,10000.0,,,10000.0,,,,9307.0,,-289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44900.0,19000.0,2100.0,,,,,,32193.0,79091.0,32193.0,,,,,,,,-289.0,,,10000.0,,,10289.0,,421000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,33000.0,281000.0,,,,,,,-422102.0,,,,,,,,,,,,,,,46898.0,,,,,,,,,,,,,,53965000.0,
2015-12-31,2016-04-15,10-K,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,6762.0,,,-2162.0,461606.0,461606.0,,-36787.0,,,,135814.0,103959.0,,31855.0,,,56889.0,,56810.0,,,,,,,,0.001,,2000000.0,100935000.0,100935000.0,,10094.0,-36225.0,,,,,,,,41542.0,,,150995.0,,,-150995.0,,,,,2162.0,,,,,,,39818.0,,39818.0,,,95000.0,8180.0,0.0,0.0,0.0,0.409,0.34,0.069,15000.0,,,,,,,10000.0,10000.0,,10000.0,,11500.0,,57725.0,,-36225.0,-36225.0,-36225.0,,,,,,,,-9377.0,,,,,,14490.0,,,,,,,5113.0,,,,,,,14490.0,,,,,,,,,,,,44900.0,47000.0,2100.0,,15000.0,,,,108218.0,135814.0,108218.0,,89500.0,,-1016.0,,-31674.0,,-36225.0,,,21500.0,53458.0,,57725.0,-57725.0,400000.0,,,,,,,,,3776.0,,,,,,,3776.0,,,,,,,,-1016.0,100.0,20000.0,7500.0,7500.0,70.0,,,,89500.0,,,89500.0,,,6885.0,-36225.0,34017.0,31855.0,31855.0,,,,,,-444104.0,,,,,,,,15000.0,,100935000.0,,,,,27596.0,27597.0,80000.0,80900000.0,,,15000.0,95000.0,80000.0,,,,,55697000.0,55697000.0,55697000.0
2016-03-31,2016-05-23,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,8303.0,,,3469.0,,,0.0,-103579.0,,23598.0,,141537.0,110489.0,,31048.0,,,6544.0,,-50345.0,,,,,,,,,,500000000.0,99435000.0,99435000.0,,481700.0,-81402.0,,,,,,,,54761.0,,,,,,,,,,,2614.0,,1307.0,,,,,,,80761.0,4125.0,,,8041.0,0.0,0.0,0.0,0.409,0.34,0.069,10000.0,,3888.0,,,,,,,,,,-4125.0,,34372.0,,-81402.0,-81402.0,-81402.0,,,,,,,,2620.0,,,,,4125.0,-140.0,,3000.0,,,,,8734.0,,,,,,,6114.0,,,,,,,-26598.0,-26598.0,,,3000.0,44900.0,47000.0,2100.0,,10000.0,,,,185344.0,141537.0,185344.0,,45000.0,,-500.0,,-94845.0,,-81402.0,,,-4125.0,140000.0,,50679.0,-50679.0,525000.0,,,,,,,,,,,,,,,,54709.0,,,,,,,,-500.0,,,,,70.0,,,,45000.0,,,45000.0,,,15000.0,-174790.0,34517.0,31048.0,,,,,,,-525507.0,,,,,,,,,,,,,,,-43807.0,,,,,,,,,,,,,100101000.0,100101000.0,100101000.0
2016-06-30,2016-08-22,10-Q,AUSCRETE CORPORATION,ASCK,CIK0001492091,USD,,9254.0,,,4776.0,,,,,,31112.0,,83355.0,53614.0,,29741.0,,,6544.0,,,,,,,,,,,,500000000.0,99435000.0,99435000.0,,481700.0,-93389.0,,,,,,,,68505.0,,,,,,,,,,,1307.0,,1307.0,,,,236.0,,,125379.0,,,,8169.0,-0.1,0.0,-0.1,,,,,,,,,,236.0,,,,,,,,51266.0,,-93389.0,-93389.0,-93389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251.0,3251.0,,,6251.0,44900.0,47000.0,2100.0,,,,,,220549.0,83355.0,220549.0,,,,,,,,-93389.0,,,-30876.0,140000.0,,59262.0,-59262.0,618894.0,,,,,,,,,,,-31112.0,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,6689.0,,34517.0,29741.0,,,,,,,-618894.0,,,,,,,,,,,,,,,-137194.0,,,,,,,,,,,,,924770.0,92477000.0,924770.0
