end,filed,form,Name,Ticker,CIK,Currency,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulOtherReceivablesCurrent,Assets,AssetsHeldForSaleNotPartOfDisposalGroupOther,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashDivestedFromDeconsolidation,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesOutstanding,CommonStockValueOutstanding,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,CurrentFederalStateAndLocalTaxExpenseBenefit,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateAtPeriodEnd,DebtInstrumentInterestRateEffectivePercentage,DebtWeightedAverageInterestRate,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsHedgingTransactions,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeAssetFairValueGrossLiability,DerivativeAssets,DerivativeFairValueOfDerivativeAsset,Dividends,DividendsCommonStockCash,DueFromAffiliateCurrent,DueFromAffiliates,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FinancialInstrumentsOwnedAndNotPledgedAtFairValue,FinancialInstrumentsOwnedAndPledgedAsCollateralAtFairValue,FinancialInstrumentsOwnedAtFairValue,FinancialInstrumentsOwnedCorporateEquitiesAtFairValue,FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,FurnitureAndFixturesGross,GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,ImpairmentOfRealEstate,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationEstimateOfPossibleLoss,IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestAndDebtExpense,InterestAndDividendIncomeOperating,InterestExpense,InterestExpenseJuniorSubordinatedDebentures,InterestExpenseLongTermDebt,InterestExpenseTrustPreferredSecurities,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,InterestsContinuedToBeHeldByTransferorFairValue,InvestmentAdvisoryManagementAndAdministrativeFees,InvestmentIncomeDividend,InvestmentIncomeInterest,InvestmentOwnedBalanceShares,JuniorSubordinatedNotes,LaborAndRelatedExpense,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilityForUncertainTaxPositionsNoncurrent,LitigationSettlementAmount,LitigationSettlementExpense,MachineryAndEquipmentGross,ManagementFeesRevenue,MarginDepositAssets,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,MinorityInterest,MinorityInterestOwnershipPercentageByParent,MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestDecreaseFromDeconsolidation,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,OperatingExpenses,OperatingLossCarryforwards,OtherAssets,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLiabilities,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsToAcquireAvailableForSaleSecuritiesEquity,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromCollectionOfRetainedInterestInSecuritizedReceivables,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleOfPropertyHeldForSale,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForLoanLeaseAndOtherLosses,RealEstateHeldforsale,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepurchaseAgreementCounterpartyAmountAtRisk,RepurchaseAgreementsInterestExpenseAmount,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RetainedInterestFairValueDisclosure,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RevenuesNetOfInterestExpense,SecuritiesSoldUnderAgreementsToRepurchase,SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockDividend,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodValue,UnrealizedGainLossOnDerivativesAndCommodityContracts,UnrealizedGainLossOnInvestments,DebtSecuritiesAvailableForSaleRealizedGain,DebtSecuritiesAvailableForSaleRealizedLoss,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationNondeductibleExpenseOther
2010-09-30,2010-11-04,10-Q,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,,,,,,,,3237492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-348725.0,,,,,-244774.0,,,-130000.0,,,,,,,,,,,,,,,1261563.0,68772.0,549982.0,,,642809.0,,,,,,,,,,,457695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190725.0,,,,,,,,,,,,,,,,,,,,,,,,,807798.0,-114774.0,,,,,,,,,,,,,,,,,,,1719496.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-24,10-K,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,334459072.0,,,,156990923.0,,,2830584.0,-3639211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206929.0,,,,,-1276929.0,,,246294.0,,,,,,,,,-392275.0,,,,,-1892531.0,,,-145000.0,,810538.0,,,,,,,-25475.0,-11185.0,-654232.0,-2878429.0,1015885.0,,6467103.0,278060.0,2118486.0,,,4070557.0,2288255.0,,120410.0,1049577.0,,,,,,26804440.0,1976019.0,,148618597.0,156990923.0,,,,,,,,,,,,,,9816262.0,,-12655621.0,-799852.0,,,,,,,,,,,1452889.0,,8102062.0,,,,,3154873.0,,,,,5624.0,,,,,0.0,6609043.0,,4222462.0,,,-349344.0,,3280422.0,-1747531.0,,,3894717.0,,,,,,,,3545885.0,-326096587.0,,,,,113591685.0,,7821400.0,,,,,401000.0,1.12,,,,,8372326.0,,,,160338.0,16654837.0,,-349344.0,,,,,,
2011-03-31,2011-05-16,10-Q,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,,,,,,,,5198903.0,2368319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32147.0,,,,,,,,73796.0,,,,,,,,,9250.0,,,,,-511027.0,,,0.0,,,,,,,,,-98804.0,-18003.0,-120595.0,-297761.0,-2360375.0,,1609839.0,86777.0,249939.0,,250000.0,1273123.0,354719.0,,,,,,,,,,500752.0,,,,,,,,,,,,,,,,,-18665346.0,,21364764.0,-331099.0,,-511000.0,,,,,,,,,218343.0,-82000.0,,,,,,,,,,,89211.0,,,,,,,,755671.0,,,-596.0,,943113.0,-511027.0,,,,,,,,,,,,,,,,,,,1950100.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,334273527.0,,,,136089767.0,,,6282987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000.0,,,,,334000.0,,,,,,,,,,,,,-364663.0,1396735.0,,,,2208960.0,,,0.0,,,,,,,,,,,,,,,1303366.0,72028.0,249692.0,,250000.0,981646.0,,,71696.0,916520.0,,,,,,26804440.0,449060.0,,126204926.0,136089767.0,,,,,,,,,,,,,,,,,,,2209000.0,,,,,,,,,221151.0,1487000.0,7223790.0,,,,,,,,,,,,,,,0.0,6076247.0,,,,,,,334597.0,2208960.0,,,3923714.0,811000.0,,,,,,,1106775.0,-324398655.0,,,,,92105000.0,,1291405.0,,,,,388000.0,1.13,,,,,9884841.0,,,,,,,,,,,,,
2011-12-31,2012-03-09,10-K,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,811000.0,334075197.0,,256000.0,,109254296.0,,,4300785.0,1470201.0,,,,,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,119000000.0,119189.0,,,,,-669077.0,,,286108.0,,,,,,,,,-1093612.0,-845439.0,,,,-2622193.0,,,0.0,17706.0,17706.0,,,,,,,-148192.0,-48581.0,-618603.0,-1497983.0,-3128885.0,,5086441.0,270787.0,1007603.0,,258000.0,3808051.0,1326971.0,,71829.0,901385.0,,,,,,26804440.0,1513729.0,2247000.0,103887728.0,109254296.0,,,,,,285000.0,,,,,,,,-44733358.0,,49785869.0,-3582310.0,,-2407000.0,,,,,,,,193000.0,1743508.0,-716000.0,7483459.0,,,,,669077.0,,,,,108528.0,,10000000.0,,,0.0,5113346.0,,3622150.0,,,-596.0,,3230130.0,-2622193.0,,,3884056.0,811000.0,,,,,,,417000.0,-328718780.0,,,,,69528000.0,,7616568.0,-20156.0,-1.37,0.0,0.0,367844.0,1.11,-13000.0,0.97,,,5366568.0,5366568.0,,,194951.0,,,-596.0,,,,,,
2012-03-31,2012-05-07,10-Q,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,334139884.0,,,,141483249.0,,,5172724.0,871939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,29511.0,,,,,0.0,,,64838.0,,,,,,,,,-162338.0,-296280.0,,,,838996.0,,,0.0,40000.0,,,,,,,,-53003.0,15181.0,-892141.0,-282866.0,795844.0,,1238584.0,73384.0,265090.0,,265000.0,900110.0,323293.0,,87010.0,848382.0,,,,,,26804440.0,427413.0,,135212847.0,141483249.0,,,,,,,,,,,,,,32202079.0,,-30325182.0,-1004958.0,,838996.0,0.0,,,,,,,,173347.0,1694000.0,6591318.0,,,,,,,,,,0.0,,,,,0.0,4827376.0,,1228026.0,,,0.0,,416300.0,838996.0,,,3854545.0,,,,,,,,1212844.0,-327879784.0,,,,,101730079.0,,1296163.0,,,,,367844.0,1.11,0.0,0.0,,,6270402.0,,,,43695.0,,,0.0,,,,,,
2012-06-30,2012-08-14,10-Q,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,334180785.0,,,,131520825.0,,,5452552.0,,,,,,,,,,,,0.035,,,0.0397,,,,,,,,,,,,,,,,29000.0,,,,,,,,,,,,,,,,,,-263000.0,-1253367.0,,,,-191228.0,,,0.0,,,,,,,,,,,,,,,1084653.0,108256.0,261094.0,,261000.0,715303.0,,,67701.0,751601.0,,,,,,26804440.0,411960.0,,125400659.0,131520825.0,,,,,,304688.0,,,,,,,,,,,,,-191228.0,0.0,,,,,,,,170991.0,1751000.0,6703529.0,,,,,,,,,,,,,,,0.0,4501842.0,,,,,,,291007.0,-191228.0,,,3834023.0,870000.0,,,,,,,304688.0,-328071012.0,,,,,91824989.0,,1141126.0,,,,,367844.0,1.11,,,,,6120166.0,,,,,,,,,,,,,
2012-09-30,2012-11-02,10-Q,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,334201928.0,,,,146218120.0,,,7310777.0,,,,,,,,,,,,0.035,,,0.0389,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,,-337700.0,318817.0,,,,-761682.0,,,0.0,,,,,,,,,,,,,,,1164675.0,103676.0,265707.0,,266000.0,795292.0,,,86814.0,664207.0,,,,,,26804440.0,391767.0,,140838491.0,146218120.0,,,,,,264969.0,,,,,,,,,,,,,-761682.0,0.0,,,,,,,,259348.0,796000.0,6826134.0,,,,,,,,,,,,,,,0.0,4119857.0,,,,,,,1408722.0,-761682.0,,,3804647.0,901000.0,,,,,,,264969.0,-328832692.0,,,,,107121103.0,,2334458.0,,,,,367844.0,1.11,,,,,5379629.0,,,,,,,,,,,,,
2012-12-31,2013-03-20,10-K,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,931000.0,334254432.0,,256000.0,256000.0,187352951.0,,1827000.0,5366731.0,2291776.0,,,,,,100000000.0,,10681.0,,,0.035,,,0.0381,,,,,,,,,,,,,,,,120000000.0,119670.0,,,,,0.0,,,179765.0,,804000.0,,,,,,248000.0,-765719.0,-2300822.0,,,,-2029561.0,,,0.0,40000.0,,,,,,,,-182490.0,51617.0,-869340.0,-1162342.0,423500.0,,4238718.0,436098.0,1049403.0,,257000.0,2753217.0,1433884.0,,123446.0,718895.0,,,,,,26804440.0,1475897.0,2247000.0,183836179.0,187352951.0,,,,383000.0,,227000.0,,,,0.0,1.0,168155007.0,,80766174.0,,-75248874.0,-3225524.0,,-3945561.0,0.0,,,,,,,180000.0,748960.0,119000.0,6614119.0,,,,,0.0,,,,,9924.0,,10000000.0,,,0.0,3935669.0,324000.0,4482791.0,0.0,,0.0,,2776842.0,-2029561.0,,4705000.0,3774310.0,931000.0,,,,,9000000.0,,840500.0,-330748341.0,,,,,150294174.0,,6076299.0,,,25000.0,0.11,367844.0,1.11,-25000.0,0.11,,,3516772.0,3516772.0,,,92418.0,,,0.0,,,,,,
2013-03-31,2013-05-14,10-Q,"Bimini Capital Management, Inc.",BMNM,CIK0001275477,USD,,334553577.0,,,,425107413.0,,,4715230.0,-1877331.0,,,,4000000.0,,,,10697.0,-2493000.0,,0.035,,,0.0378,,,,,0.0,,,,,,,,,,,30000.0,30338.0,,,,,,,,20923.0,,,,,,,,,-475563.0,-412125.0,,,,-2173765.0,,,36000.0,36000.0,,,,,,,,950801.0,-8.0,-74785.0,25771.0,1328000.0,,1526161.0,246706.0,247198.0,,,1032257.0,493912.0,,123438.0,1669696.0,,,,,,26804440.0,431244.0,,388698082.0,425107413.0,,,,,,2169000.0,,,,35364148.0,0.2938,,,240018097.0,,-237112858.0,-4782570.0,,-2770750.0,560985.0,,,,,,,,167638.0,,6539334.0,,0.0,,,,,,,,0.0,,,,,0.0,3961440.0,,769661.0,35400000.0,,,,356716.0,-2209765.0,,,3743972.0,961000.0,,,,,19900000.0,,2168500.0,-333519091.0,,,,,355230870.0,,4300681.0,,,,,351640.0,1.12,16204.0,0.97,,,1045183.0,36409331.0,,,,,,,,,,,,
