end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableRelatedPartiesCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedBonusesCurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccumulatedCapitalizedInterestCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsHeldInTrustCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockDividendsPerShareDeclared,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ContractWithCustomerAssetAccumulatedAllowanceForCreditLoss,ContractWithCustomerAssetNetCurrent,CostOfGoodsAndServicesSold,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtCurrent,DebtLongtermAndShorttermCombinedAmount,DeferredCompensationLiabilityCurrent,DeferredCostsAndOtherAssets,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,DeferredTaxAssetsValuationAllowance,DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,DeferredTaxLiabilities,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DilutiveSecurities,DistributionMadeToLimitedPartnerCashDistributionsPaid,DividendsCommonStock,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentSummarizedFinancialInformationAssets,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationEquity,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FairValueAdjustmentOfWarrants,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestCostsCapitalized,InterestCostsCapitalizedAdjustment,InterestCostsIncurred,InterestExpenseDebt,InterestIncomeExpenseNonoperatingNet,InterestPaidCapitalized,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryValuationReserves,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,LossContingencyAccrualAtCarryingValue,MinorityInterestChangeInRedemptionValue,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted,NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,NoncontrollingInterestInNetIncomeLossLimitedPartnershipsRedeemable,NoncontrollingInterestInNetIncomeLossPreferredUnitHoldersRedeemable,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfReportableSegments,OciEquityMethodInvestmentAfterTax,OilAndGasPropertyFullCostMethodNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSundryLiabilitiesCurrent,PartnersCapitalDistributionAmountPerShare,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsCommonStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLimitedPartnershipInvestments,ProceedsFromLinesOfCredit,ProceedsFromMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProceedsFromSaleOfProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RedeemableNoncontrollingInterestEquityCarryingAmount,RedeemableNoncontrollingInterestEquityCommonCarryingAmount,RedeemableNoncontrollingInterestEquityCommonRedemptionValue,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RedeemableNoncontrollingInterestEquityRedemptionValue,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SharesOutstanding,StockholdersEquity,StockIssuedDuringPeriodValueNewIssues,TaxCutsAndJobsActOf2017IncompleteAccountingProvisionalIncomeTaxExpenseBenefit,TaxesOther,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityNetIncome,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnbilledReceivablesCurrent,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeasePayment,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,EquityMethodInvestmentOtherThanTemporaryImpairment,LeaseIncome
2017-03-31,2017-05-15,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,,,,,,,,,,,,,23994.0,,,,,,,,,,602561.0,,,,,249.0,-7251.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,602312.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602561.0,579937.0,,,,,,,,,-7251.0,,,0.0,0.0,,0.0,,,,,,,,265000.0,,,,,,,,,,,,,,,,,,,,,252251.0,,,,,,,,,,0.0001,1000000.0,0.0,0.0,,,,,,,,,,,245000.0,,,,,,,,,,,,252251.0,-2376.0,,,0.0,,22624.0,,,,,,,,,0.0,,,,,,,0.0,9433028.0,9433028.0,9433028.0,,
2017-06-30,2017-08-14,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,,,,,170349.0,932000.0,,,,,,,5734529.0,,,,,,,,,,379083680.0,1218535.0,,377865145.0,,1024431.0,,,,,,,,,,,,,,,,,170349.0,,,,13206239.0,,,,,,674000.0,,,,,372000.0,,,,,,,,,,,,,,,,,,-0.05,-0.07,-0.05,0.3,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063946.0,,-562921.0,-2129000.0,,,,0.0,170349.0,,,,-191393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14353588.0,379083680.0,1147349.0,,,,,,,,,,,,,-733270.0,,-2429000.0,,,,,,,,,,,,1106946.0,-1106946.0,,,,,,,,,,,,,544025.0,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,194104.0,,,,,,,,,,,,,,,,,,,,,,,-735646.0,,,1570000.0,,5000002.0,,,,,,,,,0.0,,,,-361742.0,,,0.0,11042745.0,11042745.0,11042745.0,,
2017-09-30,2017-11-13,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,,,,,35694.0,685175.0,,,,,,,5513873.0,,,,,,,,,,378970049.0,686046.0,,378284003.0,,555254.0,,,,,,,,,,,,,,,,,256345.0,,,,13206239.0,,,,,,,,,,,0.0,,,,,455906.0,,,,,,,,,,,,,-0.05,,-0.05,0.54,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276956.0,,477002.0,-3354000.0,,,,0.0,,,,,162181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14026008.0,378970049.0,819769.0,,,,,,,,,,,,,220657.0,,-3828000.0,,,,,,,,,,,,332856.0,-332856.0,,,,,,,,,,,,,809858.0,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,130792.0,,,,,,,,,,,,,,,,,,,,,,,-514989.0,,,5368000.0,,5000001.0,,,,,,,,,0.0,,,,-94164.0,,,,47165140.0,,11191898.0,,
2017-12-31,2018-03-27,10-K,Altus Midstream Company,KNTK,CIK0001692787,USD,0.0,,,,304876.0,742688.0,,,,5580000.0,,574611000.0,5188377.0,21433512.0,0.0,0.0,0.0,18189000.0,400000.0,17779000.0,0.0,18189000.0,705751000.0,6165000.0,,379176865.0,122364000.0,0.0,0.0,0.0,0.0,,,,-18575000.0,-18575000.0,,,,,,16597000.0,26676000.0,0.0,0.0,0.0,,,13206239.0,0.0,5413000.0,0.0,7041000.0,7041000.0,,1628000.0,52510000.0,0.0,,44333000.0,48024000.0,530000.0,,3956000.0,8177000.0,,7041000.0,,51374000.0,5600000.0,5991000.0,,,,,,,-0.41,-0.3,-0.41,1.37,0.34,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3991000.0,0.0,508768.0,-17585000.0,-0.3,-0.3,0.0,0.0,7041000.0,391000.0,8177000.0,1843000.0,-4037000.0,,,0.0,1058000.0,0.0,0.0,,0.0,2107000.0,1244504.0,5422000.0,743000.0,0.0,7100000.0,7100000.0,0.0,7100000.0,0.0,,0.0,0.0,743000.0,,,,,,,,,,,,149701000.0,705751000.0,124471000.0,,,,,0.0,,,0.0,378658503.0,0.0,0.0,-865828.0,-187108.0,0.0,-30893000.0,-18575000.0,-18575000.0,-18575000.0,,0.0,0.0,0.0,,,,699586000.0,1737977.0,-11534000.0,,,,,,0.0,,,124471000.0,25230000.0,0.0,,0.0,976000.0,,642617.0,0.0,0.0,,,0.0,7546422.0,0.0,0.0,0.0,0.0001,1000000.0,0.0,0.0,0.0,,0.0,377321120.0,,9546422.0,0.0,,0.0,0.0,245000.0,0.0,,-18575000.0,705166000.0,699586000.0,5422000.0,0.0,,,,,265000.0,-18575000.0,,15142000.0,23346000.0,,556067000.0,515285000.0,1800000.0,97000.0,,,,,0.0,0.0,,,,,,,,62259000.0,62259000.0,62259000.0,,
2018-03-31,2018-05-11,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,,,,307683.0,220145.0,740520.0,,,,,,,4473675.0,,0.0,,,,,,,,380201174.0,376099.0,,379825075.0,108921000.0,319849.0,-159206.0,0.0,0.0,,,,,,,,,,,10992000.0,19669000.0,,238269.0,,,,13206239.0,,,,5037000.0,,,,,,,0.0,,,,,35336.0,,,,,,3705000.0,,0.0,,,,,-0.09,,-0.09,0.25,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617000.0,,952980.0,-7570000.0,,,0.0,0.0,,323000.0,,,200126.0,,-2807.0,,,,0.0,,,3836000.0,-236936.0,-937000.0,157000.0,0.0,,2490000.0,0.0,2490000.0,0.0,,0.0,,,,,,,,,,,,,,14216917.0,380201174.0,1010678.0,,,,,,,,,,0.0,0.0,-159206.0,714711.0,0.0,-12607000.0,-12607000.0,,,,,,,,,,,218280.0,-7570000.0,,,,,,,,,,,0.0,0.0,1171260.0,,,,,,,,,,0.0,,0.0,0.0001,1000000.0,0.0,0.0,56250.0,,,,,,,,,,,,,-12607000.0,,,,0.0,,,,,,525227.0,,12099000.0,12099000.0,,671214000.0,127771000.0,,3355000.0,,,,,,0.0,,,,,,,0.0,139941000.0,,139941000.0,,
2018-06-30,2018-07-27,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,,,,307683.0,8770.0,1049049.0,,,,,,,3890840.0,,0.0,,,,,,,,380951182.0,238567.0,,380712615.0,,48630.0,,0.0,,,,,-11621000.0,-11621000.0,,,,,,11227000.0,19985000.0,,300088.0,,,,13206239.0,,,,4153000.0,,,,,,,0.0,,,,,,,,,,,5216000.0,,,,,,,-0.06,-0.06,-0.06,0.34,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644000.0,,882930.0,-7468000.0,,,0.0,0.0,,,,,185415.0,,,,,,,,,,,,,,,2060000.0,0.0,2060000.0,0.0,,,,,,,,,,,,,,,,14384083.0,380951182.0,1177844.0,,,,,,,,,,,,,582842.0,,-11621000.0,,,,,0.0,0.0,0.0,100000.0,,,,596073.0,-7468000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,189937.0,,,,,,,,,,,,,-11621000.0,,,,,,,,,,1108069.0,,12517000.0,12517000.0,,814344000.0,154752000.0,,1898000.0,,,,,,0.0,,,,-114673.0,,,,47165140.0,179206000.0,11066074.0,,
2018-09-30,2018-11-07,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,,,,307683.0,357823.0,2738179.0,,,,,,,4844480.0,,0.0,,,,,,,,382545725.0,160940.0,,382384785.0,,40565.0,,0.0,,,,,19208000.0,19208000.0,,,,,,16579000.0,25153000.0,,349053.0,,,,13206239.0,,,,-18924000.0,,,,,,,0.0,,,,,,,,,,,5483000.0,,0.0,,,,,0.09,,0.09,0.58,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865000.0,0.0,-604600.0,284000.0,,,0.0,0.0,,,,,-126966.0,,,,,,,,,,,,,,,2504000.0,0.0,2504000.0,0.0,,,,,,,,,,,,,,,,16932279.0,382545725.0,3726040.0,,,,,,,,,,,,,-953653.0,,19208000.0,19208000.0,,,,0.0,0.0,0.0,600000.0,,,,2316770.0,284000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,120375.0,,,,,,,,,,,,,19208000.0,,,,,,,,,,154416.0,,25437000.0,25437000.0,,954731000.0,121179000.0,,1226000.0,,,,,0.0,0.0,,,,-476019.0,,,0.0,218470000.0,,218470000.0,,
2018-12-31,2019-03-01,10-K,Altus Midstream Company,KNTK,CIK0001692787,USD,13595000.0,0.0,468000.0,,,,,,,24320000.0,0.0,0.0,,,107000.0,107000.0,0.0,29369000.0,1300000.0,13816000.0,-3964000.0,29369000.0,1857319000.0,468030000.0,0.0,,89810000.0,449935000.0,449935000.0,449935000.0,449935000.0,,12577370.0,,-4388000.0,-239000.0,,,,,,53922000.0,88991000.0,-1041000.0,-1041000.0,0.0,0.0,,,3734000.0,-10464000.0,67558000.0,-9460000.0,2643000.0,,1004000.0,67778000.0,65851000.0,64915000.0,67778000.0,495000.0,1212000.0,0.0,220000.0,0.0,16400000.0,,0.0,2863000.0,18700000.0,20068000.0,0.0,0.0,0.0,,,,-0.506,-0.03,-0.506,,,,5800000.0,0.0,1131001000.0,3000.0,161489000.0,968243000.0,1131001000.0,-674000.0,1130998000.0,1269000.0,0.0,91100000.0,,,,,0.0,,,,,,,,,,,0.0,,,7368000.0,0.0,,-6726000.0,0.0,0.0,0.0,,-10501000.0,,-8177000.0,0.0,-2255000.0,,,4000.0,818000.0,1791000.0,4484000.0,0.0,226000.0,1977000.0,,5602000.0,5058000.0,1045000.0,8400000.0,8412000.0,107000.0,8412000.0,1608000.0,,0.0,232000.0,5802000.0,,,,,,,,,,,0.0,130533000.0,1857319000.0,98521000.0,32012000.0,,0.0,,0.0,-664285000.0,,624374000.0,,-175100000.0,661000.0,,,4149000.0,-3756000.0,-4388000.0,-239000.0,-239000.0,,4149000.0,0.0,1608000.0,,1.0,0.0,1226897000.0,,-9728000.0,,,,,,162392000.0,,,84926000.0,0.0,0.0,,0.0,598000.0,,,0.0,3780000.0,,,3780000.0,,91100000.0,84000000.0,84000000.0,,,,,1379000.0,0.0,0.0,,,,628154000.0,,0.0,0.0,,0.0,,-239000.0,1251217000.0,1226897000.0,10914000.0,1900000000.0,1940500000.0,1900000000.0,0.0,,,-213746000.0,,103447000.0,105055000.0,,-226979000.0,480283000.0,,7633000.0,,4149000.0,1272066000.0,10914000.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8656000.0,173125000.0,8656000.0,,
2019-03-31,2019-05-02,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,0.0,28959000.0,,,,,,,,31608000.0,,440628000.0,,,193000.0,,,30216000.0,364000.0,483000.0,0.0,30216000.0,1868008000.0,226042000.0,,,29792000.0,177438000.0,,177438000.0,-272497000.0,,12577350.0,,1100000.0,5728000.0,,,,,,16399000.0,29616000.0,,0.0,,29000000.0,,,5605000.0,,67225000.0,426000.0,2735000.0,,,,,,,,,,,,,,,,,7651000.0,,3525000.0,,,,,0.01,,0.01,,,,1300000.0,0.0,,,,,,5219000.0,,,10378000.0,209403000.0,,,,29000000.0,29000000.0,0.0,29686000.0,0.0,,0.0,0.0,0.0,9800000.0,19886000.0,686000.0,0.0,,0.042,2991000.0,,,6154000.0,,,270000.0,,,,,,,,,,,,-4371000.0,,,2651000.0,,612000.0,139000.0,809000.0,,394000.0,508000.0,709000.0,2161000.0,0.0,232000.0,493000.0,5941000.0,,2208000.0,0.0,,0.0,445000.0,622000.0,652000.0,489000.0,144000.0,,135494000.0,1868008000.0,101046000.0,34448000.0,,,,0.0,-440628000.0,,0.0,,-282551000.0,10054000.0,,,4628000.0,1100000.0,4625000.0,,,,4628000.0,0.0,2431000.0,,1.0,,,,4231000.0,200000.0,2064000.0,586000.0,1478000.0,0.042,282233000.0,0.0,,72046000.0,1497000.0,201000.0,2431000.0,0.0,2855000.0,,,,,,,0.0,,51809000.0,,164518000.0,,,,,2178000.0,0.0,,,,,,,0.0,,,,0.0,5728000.0,1391341000.0,1359733000.0,,1504500000.0,,,,,,-212646000.0,,33847000.0,33847000.0,,228014000.0,,,2575000.0,,4628000.0,,11526000.0,0.0,,,,,,100000.0,,250000000.0,324929000.0,,74929000.0,,
2019-06-30,2019-08-01,10-Q,Altus Midstream Company,KNTK,CIK0001692787,USD,0.0,145000.0,894000.0,,,,,1989000.0,,40333000.0,-200000.0,473502000.0,,,221000.0,,,32611000.0,,,,32611000.0,2444734000.0,394046000.0,,,,376920000.0,,376920000.0,,,12577350.0,,-2493000.0,-6541000.0,,,,,,14005000.0,29081000.0,,0.0,,23310000.0,,,6031000.0,,67971000.0,-430000.0,2998000.0,,,,,,,,,,,,,,,,,9107000.0,94459000.0,0.0,,,,,-0.61,-0.03,-0.61,,,94500000.0,14200000.0,,,,,,,,,,,527379000.0,,,,23310000.0,23310000.0,0.0,23720000.0,0.0,,0.0,0.0,0.0,9800000.0,13920000.0,410000.0,,,0.042,2081000.0,,,-5928000.0,,,-1297000.0,,,,,,,,,,,,,,,,,,,,,773000.0,478000.0,1030000.0,806000.0,,,478000.0,6286000.0,,2045000.0,0.0,,0.0,445000.0,622000.0,652000.0,326000.0,124000.0,,201971000.0,2444734000.0,70551000.0,131420000.0,,,,0.0,223657000.0,,,,,,,,,-2293000.0,-2293000.0,,,779000.0,-7348000.0,4143000.0,-508000.0,,,-1043000.0,,,-4942000.0,200000.0,1921000.0,591000.0,1330000.0,0.042,601381000.0,-200000.0,-200000.0,47241000.0,1352000.0,,,-17000.0,238000.0,,,,,,,,,,,,,,,,1697000.0,,,,,,,,,,,,,-5498000.0,1489640000.0,1449307000.0,,,1272652000.0,,520933000.0,,,-24156000.0,,24139000.0,24139000.0,,449178000.0,,,3888000.0,779000.0,,0.0,8998000.0,0.0,,,,,,100000.0,,0.0,3746000.0,74929000.0,3746000.0,,
