end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestPaidNet,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProductWarrantyAccrualClassifiedCurrent,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,ShortTermBorrowings,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockSharesAcquired,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-12-31,2016-03-25,10-K,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,484000.0,1599000.0,7000.0,,304000.0,194000.0,68000.0,1061000.0,6000.0,60251000.0,,,10000.0,10000.0,126000.0,7562000.0,7347000.0,,4430000.0,2049000.0,4435000.0,,250000.0,3700000.0,,0.001,30000000.0,7326000.0,7326000.0,7000.0,1710000.0,,4869000.0,,-16000.0,-11000.0,5000.0,0.0,,,,,,71000.0,40000.0,,989000.0,,,729000.0,55000.0,7000.0,30000.0,19000.0,15000.0,989000.0,4000.0,,,46000.0,56000.0,,0.23,,-0.005,0.34,-11.073,,-0.031,-0.01,0.034,,-21000.0,,,,,,,,,,,13000.0,,,,5645000.0,1038000.0,1720000.0,682000.0,,0.0,-11000.0,-4000.0,-18673000.0,,-53000.0,573000.0,-20000.0,57000.0,,11000.0,-229000.0,,4000.0,,,-34000.0,-41000.0,-13000.0,12000.0,55000.0,,162000.0,1015000.0,681000.0,172000.0,,,,,,,,,,899000.0,7562000.0,859000.0,,,,-68000.0,,2138000.0,,1731000.0,38000.0,,,3963000.0,1682000.0,,,,,,,,,,,,,,,,4200000.0,21000.0,26000.0,-21000.0,,,,68000.0,0.01,1000000.0,0.0,0.0,298000.0,,,14000.0,,1500000.0,1237000.0,176000.0,10000.0,841000.0,5000.0,-53601000.0,,,10514000.0,3122000.0,89000.0,,,,,,,,,,6663000.0,,,89000.0,,,,0.0,0.0,,7380000.0,,7325000.0
2016-03-31,2016-05-16,10-Q,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,401000.0,1798000.0,,,246000.0,,,,,60276000.0,,,0.0,,109000.0,8042000.0,7815000.0,,4610000.0,180000.0,,,,,,0.001,30000000.0,7326000.0,7326000.0,7000.0,610000.0,,1134000.0,,,,,,,,,,,71000.0,26000.0,,,,,,,,,,,,,,,,28000.0,,0.08,,0.041,,,,,,,,4000.0,,,,,,,,,,,11000.0,,,,1671000.0,,632000.0,,0.08,,26000.0,-15000.0,,,,,,,,-83000.0,199000.0,,-58000.0,,,-14000.0,168000.0,31000.0,-79000.0,65000.0,,155000.0,1183000.0,833000.0,195000.0,,,,,,,,,,744000.0,8042000.0,718000.0,,,-9000.0,-9000.0,185000.0,185000.0,,606000.0,14000.0,1.0,,1053000.0,618000.0,,,,,,,886000.0,,195000.0,188000.0,184000.0,190000.0,,129000.0,,,,57000.0,4000.0,,,,9000.0,0.01,1000000.0,0.0,0.0,219000.0,,,,,,,159000.0,,141000.0,,-52985000.0,,,2805000.0,912000.0,25000.0,,,12000.0,12000.0,,3.97,3.97,,,7298000.0,,,,,,,,,,7391000.0,,7326000.0
2016-06-30,2016-08-12,10-Q,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,604000.0,1735000.0,,,286000.0,,,,,60294000.0,,18000.0,0.0,,87000.0,9014000.0,8632000.0,,5399000.0,,,,,,,0.001,30000000.0,7326000.0,7326000.0,7000.0,724000.0,,1211000.0,,,,,,,,,,,71000.0,13000.0,,,,,,,,,,,,,,,,,,0.1,,0.194,,,,,,,,,,,,,,,,,,,9000.0,,,,1843000.0,,929000.0,,0.1,,180000.0,,,,,,,,,,,,,,,,,,,80000.0,,232000.0,1285000.0,688000.0,365000.0,,,,,,,,,,974000.0,9014000.0,961000.0,,,,,,,749000.0,749000.0,15000.0,,,929000.0,914000.0,,,,,,,914000.0,,195000.0,187000.0,184000.0,220000.0,,128000.0,,,,61000.0,-25000.0,,,,,0.01,1000000.0,0.0,0.0,208000.0,,,,,,,312000.0,,174000.0,,-52261000.0,,,3054000.0,755000.0,,,,12000.0,12000.0,,3.8,3.8,,,8040000.0,,,,,,,,,,7406000.0,,7326000.0
2016-09-30,2016-11-10,10-Q,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,330000.0,1769000.0,,329000.0,322000.0,,,,,60341000.0,,27000.0,0.0,,93000.0,9766000.0,9313000.0,,6157000.0,,,,,,,0.001,30000000.0,7328000.0,7328000.0,7000.0,610000.0,,1296000.0,,,,,,,,,,,88000.0,,,,,,,,,,,,,,,,,,,0.08,,0.349,,,,,,,,,,,,,,,,,,,38000.0,,,,1950000.0,,943000.0,,,,329000.0,,,,,,,,,,,,,,,,,,,83000.0,,234000.0,1242000.0,678000.0,330000.0,,,,,,,,,,1069000.0,9766000.0,1069000.0,,,,,,,614000.0,614000.0,6000.0,,,1013000.0,937000.0,,,,,,,855000.0,,195000.0,188000.0,184000.0,219000.0,,69000.0,,,,58000.0,-4000.0,,,,,0.01,1000000.0,0.0,0.0,140000.0,,,,,,,357000.0,,183000.0,,-51651000.0,,,3246000.0,830000.0,,,,12000.0,12000.0,,3.8,3.8,,,8697000.0,,,,,,,,,,7410000.0,,7327000.0
2016-12-31,2017-03-02,10-K,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,324000.0,1726000.0,5000.0,104000.0,334000.0,195000.0,77000.0,1118000.0,-71000.0,60370000.0,119000.0,,0.0,9000.0,96000.0,10471000.0,9385000.0,,6009000.0,1579000.0,6014000.0,,250000.0,4800000.0,,0.001,30000000.0,7328000.0,7328000.0,7000.0,2816000.0,,4880000.0,427000.0,231000.0,669000.0,11000.0,0.0,-429000.0,-30000.0,,-675000.0,,111000.0,,-216000.0,675000.0,675000.0,675000.0,420000.0,57000.0,6000.0,74000.0,17000.0,8000.0,0.0,5000.0,0.5,,57000.0,65000.0,,0.39,,-0.002,0.34,-0.342,0.0,-0.036,-0.003,0.039,,-77000.0,,,0.0,,11000.0,,6000.0,8000.0,8000.0,11000.0,44000.0,,,,7006000.0,1903000.0,2887000.0,984000.0,,0.0,-6000.0,587000.0,-989000.0,,-103000.0,982000.0,-8000.0,112000.0,,-160000.0,127000.0,104000.0,30000.0,,675000.0,,253000.0,31000.0,79000.0,80000.0,,173000.0,1268000.0,738000.0,357000.0,21000.0,,,,,,,,,873000.0,10471000.0,873000.0,,,-230000.0,-230000.0,1886000.0,1886000.0,2893000.0,2893000.0,40000.0,1.0,1.0,4159000.0,2847000.0,,,,,,,796000.0,236000.0,,120000.0,184000.0,188000.0,68000.0,,,2100000.0,55000.0,57000.0,-77000.0,,,39000.0,191000.0,0.01,1000000.0,0.0,0.0,377000.0,,,2000.0,2893000.0,0.0,1428000.0,310000.0,-10000.0,623000.0,5000.0,-50708000.0,,,11886000.0,3536000.0,119000.0,,,11000.0,11000.0,1158000.0,3.75,3.75,,,9598000.0,,,,,,,700000.0,0.0,,7407000.0,,7327000.0
2017-03-31,2017-05-11,10-Q,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,239000.0,1636000.0,,141000.0,313000.0,,,,-60000.0,60399000.0,,29000.0,0.0,,92000.0,10724000.0,9686000.0,,6373000.0,364000.0,6378000.0,364000.0,,,,0.001,30000000.0,7328000.0,7328000.0,7000.0,375000.0,1148000.0,1148000.0,,,,,,,,,,,29000.0,,,,630000.0,,,,,,,,,,,,,40000.0,,0.05,,0.338,,,,,,,,11000.0,11000.0,,,,,,,,,,60000.0,,,,1736000.0,,550000.0,,,,186000.0,105000.0,,,,,,,,-85000.0,-90000.0,37000.0,-21000.0,,-45000.0,-82000.0,83000.0,2000.0,-56000.0,84000.0,,241000.0,1351000.0,765000.0,345000.0,,,,,,,,,,722000.0,10724000.0,722000.0,,,-35000.0,-35000.0,388000.0,388000.0,364000.0,364000.0,19000.0,1.0,1.0,1205000.0,531000.0,,,,,,,717000.0,,,120000.0,183000.0,189000.0,68000.0,157000.0,,,,59000.0,11000.0,,,19000.0,16000.0,0.01,1000000.0,0.0,0.0,321000.0,,,,364000.0,,,289000.0,,178000.0,5000.0,-50344000.0,,2884000.0,2884000.0,1027000.0,29000.0,,,11000.0,11000.0,,3.75,3.75,,,10002000.0,,,,,,,,,,7412000.0,,7328000.0
2017-06-30,2017-08-10,10-Q,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,335000.0,1958000.0,,201000.0,303000.0,,,,-35000.0,60454000.0,,21000.0,0.0,,82000.0,11514000.0,10506000.0,,6968000.0,,6973000.0,,,,,0.001,30000000.0,7335000.0,7335000.0,7000.0,574000.0,1203000.0,1203000.0,,,,,,,,,,,44000.0,,,,622000.0,,,,,,,,,,,,,,,0.07,,0.344,,,,,,,,,,,,,,,,,,,56000.0,,,,2061000.0,,837000.0,,,,288000.0,,,,,,,,,,,,,,,,,,,87000.0,,185000.0,1361000.0,903000.0,273000.0,,,,,,,,,,883000.0,11514000.0,883000.0,,,,,,,549000.0,,-2000.0,,,1222000.0,839000.0,,,,,,,738000.0,,,120000.0,183000.0,226000.0,68000.0,141000.0,,,,58000.0,25000.0,,,,,0.01,1000000.0,0.0,0.0,214000.0,,,,,,,272000.0,,157000.0,5000.0,-49795000.0,,3264000.0,3264000.0,1065000.0,,,,,,,,,,,10631000.0,,,,,,,,,,7420000.0,,7333000.0
2017-09-30,2017-11-09,10-Q,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,143000.0,1386000.0,,74000.0,320000.0,,,,4000.0,60497000.0,,29000.0,0.0,,80000.0,11602000.0,10628000.0,,7798000.0,,7803000.0,,,,,0.001,30000000.0,7336000.0,7336000.0,7000.0,391000.0,992000.0,992000.0,,,,,,,,,,,,,,,527000.0,,,,,,,,,,,,,,,0.05,,0.333,,,,,,,,,,,,,,,,,,,68000.0,,,,1657000.0,,528000.0,,,,176000.0,,,,,,,,,,,,,,,,,,,89000.0,,146000.0,1256000.0,860000.0,250000.0,,,,,,,,,,537000.0,11602000.0,537000.0,,,,,,,352000.0,,-4000.0,,,1125000.0,532000.0,,,,,,,668000.0,,,120000.0,183000.0,226000.0,68000.0,71000.0,,,,59000.0,39000.0,,,,,0.01,1000000.0,0.0,0.0,183000.0,,,,,,,320000.0,,230000.0,5000.0,-49443000.0,2649000.0,,2649000.0,895000.0,,,,,,,,,,,11065000.0,,,,,,,,,,7425000.0,,7336000.0
2017-12-31,2018-03-15,10-K,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,255000.0,1374000.0,4000.0,103000.0,345000.0,185000.0,88000.0,1257000.0,41000.0,60527000.0,157000.0,,32000.0,17000.0,83000.0,11830000.0,10684000.0,,7772000.0,1763000.0,7777000.0,,250000.0,4900000.0,,0.001,30000000.0,7336000.0,7336000.0,7000.0,1372000.0,,4297000.0,360000.0,263000.0,692000.0,69000.0,0.0,157000.0,-5000.0,,182000.0,,,,30000.0,498000.0,493000.0,493000.0,287000.0,20000.0,5000.0,82000.0,13000.0,22000.0,5000.0,5000.0,0.5,,128000.0,190000.0,,0.17,,0.41,0.34,0.002,0.079,-0.054,0.013,0.03,,112000.0,,,0.0,,19000.0,,3000.0,14000.0,16000.0,17000.0,69000.0,,,,6856000.0,1071000.0,2134000.0,1063000.0,,0.0,874000.0,687000.0,5000.0,169000.0,-116000.0,726000.0,27000.0,63000.0,,-69000.0,-352000.0,-1000.0,11000.0,,-182000.0,-111000.0,-73000.0,2000.0,-39000.0,88000.0,,162000.0,1195000.0,743000.0,290000.0,,,,,,,,,,703000.0,11830000.0,703000.0,,34000.0,-429000.0,,2046000.0,,1260000.0,,-5000.0,1.0,1.0,4717000.0,2139000.0,,,,,,,599000.0,227000.0,,68000.0,120000.0,184000.0,0.0,,,2000000.0,65000.0,59000.0,112000.0,,,35000.0,394000.0,0.01,1000000.0,0.0,0.0,338000.0,,34000.0,3000.0,1260000.0,0.0,1782000.0,525000.0,,829000.0,5000.0,-49448000.0,,,11153000.0,3888000.0,122000.0,,,7000.0,7000.0,,4.12,,,,11127000.0,,,,,,,700000.0,0.0,,7421000.0,,7333000.0
2018-03-31,2018-05-10,10-Q,"INTERLINK ELECTRONICS, INC.",LINK,CIK0000828146,USD,363000.0,1396000.0,,57000.0,302000.0,,,,126000.0,60395000.0,,30000.0,0.0,,49000.0,11920000.0,10712000.0,,7965000.0,,7970000.0,193000.0,,,,0.001,30000000.0,7342000.0,7342000.0,7000.0,203000.0,1162000.0,,,,,,,,,,,,,,,,425000.0,,,,,,,,,,,,,86000.0,,0.02,,0.318,,,,,,,,,85000.0,,,,,,,,,,84000.0,,,,1411000.0,,173000.0,,,,55000.0,34000.0,,,,,,,,108000.0,22000.0,-46000.0,-43000.0,,-68000.0,,-127000.0,1000.0,-60000.0,88000.0,,80000.0,1068000.0,721000.0,267000.0,,,,,,,,,,722000.0,11920000.0,722000.0,,,-377000.0,,485000.0,,118000.0,,-46000.0,1.0,1.0,1192000.0,219000.0,,,,,,,559000.0,183000.0,,68000.0,120000.0,188000.0,0.0,,,,,60000.0,85000.0,,162000.0,20000.0,195000.0,0.01,1000000.0,0.0,0.0,278000.0,,,,118000.0,,,639000.0,,224000.0,5000.0,-49330000.0,,2573000.0,,968000.0,30000.0,,,7000.0,7000.0,,4.12,,,,11198000.0,,,,,,,,,,7416000.0,,7328000.0
