end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfAdvanceRoyalty,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,BuildingsAndImprovementsGross,BusinessCombinationAcquisitionRelatedCosts,CapitalLeaseObligations,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConstructionInProgressGross,ConstructionPayableCurrentAndNoncurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldDepreciation,CostOfRevenue,CostOfServices,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DepreciationNonproduction,DividendsCommonStock,DividendsCommonStockCash,DividendsPayableAmountPerShare,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DueFromAffiliateCurrent,DueFromAffiliateNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxSettlementsOther,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,FinanceLeaseInterestExpense,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxSettlementsOther,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDueFromAffiliatesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseInRestrictedCash,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IndefiniteLivedIntangibleAssetsPeriodIncreaseDecrease,InsuranceSettlementsReceivable,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,Land,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LitigationSettlementExpense,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,ManagementFeeExpense,MarketingAndAdvertisingExpense,MarketingExpense,MinorityInterest,MinorityInterestIncreaseFromStockIssuance,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherInventoryInventoryAtOffSitePremises,OtherInventoryWarehouse,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherSellingGeneralAndAdministrativeExpense,PaymentsForProceedsFromInvestments,PaymentsForRepurchaseOfWarrants,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsCommonStock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PreconfirmationPrepaidAndOtherCurrentAssets,PrepaidAdvertising,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromIssuanceOfCommercialPaper,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesDiscountsReturnsAndAllowancesGoods,SalesRevenueGoodsGross,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharesPaidForTaxWithholdingForShareBasedCompensation,SharesSubjectToMandatoryRedemptionSettlementTermsMaximumAmount,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-30,10-K,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9358504.0,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570899.0,,,,,,,,,,,,,,404567.0,-53589.0,350978.0,,,,,4640107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,2713312.0,,,613121.0,294700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417645.0,,,,,,,,,,372010.0,-53589.0,,2059788.0,653524.0,,,,,,,,,,,,,,,,,,,,,32557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318421.0,,,,,,,,,,,,,,,,338976.0,7692395.0,7353419.0,1642143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8615326.0,7746886.0
2010-09-30,2010-11-12,10-Q,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642977.0,,,,,,,,,,,,,,795332.0,-7491.0,787841.0,,,,,5832968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,3186054.0,,,1414794.0,624605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513770.0,,,,,,,,,,797680.0,-7491.0,,1768900.0,1417154.0,,,,,,,,,,,,,,,,,,,,,-2348.0,,,,,,30796.0,,,,,,,,,,,,,,,,,,,,,,,,790189.0,,,,,,,,,,,,,,,,511188.0,9530210.0,9019022.0,1255130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8647937.0,7853613.0
2010-12-31,2011-03-31,10-K,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,1417959.0,2266695.0,,,539628.0,993010.0,,-271939.0,,,7689183.0,,,-901950.0,132209.0,,,63600.0,,,,,,,,,17682298.0,11024925.0,1235586.0,,,,615044.0,615044.0,120071.0,,,,,,,0.01,10000000.0,8205116.0,,82051.0,2023210.0,-76961.0,1946249.0,,,,,18022215.0,,,,,,,,,,,,,,,,-92500.0,,,,,,,127676.0,,,,,81030.0,,,689379.0,,,,,,,,212736.0,0.26,,0.24,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,9381518.0,,,3188583.0,1247420.0,,737383.0,,,,,,,,,,-24436.0,,63155.0,124255.0,,,,,1113687.0,-78188.0,-214454.0,,,,,,,947814.0,115592.0,,103662.0,,,,7725580.0,,,,,,,,6501689.0,17682298.0,3912674.0,,,,,,,,,,490127.0,,,,,,,2507985.0,,1635163.0,,303116.0,380077.0,-1125062.0,,-907073.0,,2152213.0,,2018124.0,-76961.0,471950.0,6132222.0,3249296.0,,,,,,,,,,,,,,,,,,,,75036.0,5086.0,,,,-93035.0,,54879.0,,97927.0,901950.0,,,,177036.0,,,632110.0,,,289930.0,,,,,471950.0,,-250000.0,,7085.0,471950.0,1941163.0,,,5421787.0,,,,452147.0,,,,,,3666211.0,,,1817663.0,29221396.0,27403733.0,4497059.0,378845.0,,,,,,854200.0,1.24,,,,,,,,10877493.0,11180609.0,,,,,,258435.0,,7085.0,,351503.0,288013.0,,8443797.0,7789699.0
2011-03-31,2011-05-13,10-Q,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828632.0,213588.0,,,,,,,,,,,,651754.0,-20592.0,631162.0,,,,,4223466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221136.0,,,,,,,,,0.08,,0.08,,,,,,,,,,,2055.0,,,,,,,,,,,,,,,2509041.0,,,1031325.0,403616.0,,611000.0,,,,,,,,,,-94885.0,,745022.0,812938.0,,,,,2806298.0,-14367.0,30871.0,,,,,,,,25776.0,,34646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372968.0,,,,2215784.0,,-82608.0,,-1921643.0,,648301.0,-20592.0,,1475888.0,1033153.0,,,,,,,,,,,,,,,,,,,,,3453.0,,,,-2128.0,,23948.0,,-36842.0,,,,,,,,119450.0,,,,,,,,,,3150000.0,,,,627709.0,,,,,,,462266.0,471950.0,,,,,,,,352970.0,7085477.0,6732507.0,1102920.0,23217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8176322.0,7853613.0
2011-06-30,2011-08-15,10-Q,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,1054549.0,3509620.0,,,,1178189.0,,-267968.0,,,8075219.0,,,,,,22000.0,0.0,,,,,0.0,,,,20205638.0,13953651.0,953907.0,,,,538597.0,538597.0,,,,,,,,0.01,10000000.0,8349116.0,,83491.0,389914.0,-12579.0,377335.0,,,,,5240420.0,,,10500.0,,,,,,,,,,,,,,,,,,,,165577.0,,,,,261046.0,,,,,,,,,,125425.0,,0.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,2977554.0,,,601169.0,224352.0,,,,,,,,,,,,,,,,,,,,,,,,,520606.0,,,,896366.0,47443.0,,,,,,9184234.0,,,,,,,,7592214.0,20205638.0,5062889.0,,,,,,2600000.0,,,,230151.0,,,,,,,2268279.0,,656811.0,,306787.0,,,,,,,,389396.0,-12579.0,,2330505.0,647049.0,,,,,,,,,,,,,,,,,,,,57541.0,518.0,518.0,,,,,1563.0,,,,,,,,,,,,,430198.0,,,,,,,,,,,376817.0,,,5298080.0,,50000.0,,,,,,,,4703908.0,404000.0,,451331.0,8669305.0,8217974.0,1673694.0,,,,,,,,,,,,,,,,12306637.0,12613424.0,,,,,,,,,,351503.0,288013.0,,8418591.0,7897985.0
2011-09-30,2011-11-14,10-Q,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,2711567.0,5486516.0,,,226763.0,1127036.0,,-271727.0,,,8099226.0,,,,,,23000.0,135000.0,,,,,0.0,,,,23973567.0,17811222.0,947597.0,,,,809262.0,809262.0,,,,,,,,0.01,10000000.0,8349116.0,,83491.0,1133926.0,-9546.0,1124380.0,,,,,6538236.0,,,10500.0,,,,,,,,,,,,,,,,,,,,193023.0,,,,,306859.0,,,,,,,,,,189424.0,,0.14,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,3345815.0,,,1606788.0,478649.0,,,,,,,,,,,,,,,,,,,,,,,,,540193.0,,,,883504.0,34835.0,,,,,,10660339.0,,,,,,,,10211756.0,23973567.0,7865754.0,,,,,,3400000.0,,,,400388.0,,,,,,,2039143.0,,476366.0,,297241.0,,,,,,,,1137685.0,-9546.0,,1717419.0,1628396.0,,,,,,,,,,,,,,,,,,,,64093.0,-3759.0,-3759.0,,,,,13227.0,,,,,,,,,,,,,472658.0,,,,,,,,,,,1128139.0,,,5214748.0,,78000.0,,,,,,,,5841593.0,325000.0,,545643.0,10429694.0,9884051.0,1241053.0,,,,,,,,,,,,,,,,13464570.0,13761811.0,,,,,,,,,,351503.0,288013.0,,8537806.0,7997613.0
2011-12-31,2012-03-30,10-K,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,1162143.0,2563089.0,495000.0,169103.0,353608.0,889444.0,7966792.0,-268084.0,,,8163864.0,,,,78906.0,1980000.0,74000.0,75000.0,,0.0,,,0.0,,,,19878756.0,13761339.0,904084.0,4445924.0,,62400.0,585357.0,585357.0,-29687.0,,,,,,,0.01,10000000.0,8458389.0,,84584.0,2396492.0,-57579.0,2338913.0,,32788.0,,,20996824.0,,,42000.0,1036816.0,12036.0,,,,,,,,204041.0,,,231040.0,-250191.0,,26999.0,65797.0,,,65797.0,,123000.0,,,250191.0,678000.0,,754854.0,,,,,,,495130.0,,0.3,,0.28,0.35,0.34,,,0.005,0.03,-0.03,0.005,,,-342.0,68000.0,,,,,,,,,,,,,,10684239.0,,,3614950.0,1279892.0,1279892.0,1335141.0,,,,1229083.0,-19577.0,112862.0,-105805.0,23793.0,,282394.0,,-545402.0,307365.0,,,,,1849295.0,-41594.0,134238.0,,,442018.0,,,,870642.0,150142.0,,163716.0,,5472850.0,9904501.0,9627798.0,4431651.0,276703.0,278325.0,,,122644.0,,5845178.0,19878756.0,3655625.0,,850000.0,0.02,,6000000.0,850000.0,,1939362.0,400430.0,400430.0,,,,,,,1939362.0,,1979800.0,,282379.0,36842.0,-215145.0,,-435163.0,,620963.0,,2392637.0,-57579.0,,6969646.0,3714593.0,,,,,,,,,,,,,,,,,,,234611.0,33442.0,3855.0,3855.0,570000.0,,17989.0,,50499.0,,-36842.0,,,,,,,,472005.0,,,424168.0,,,2430000.0,,,,850000.0,,65125.0,,2335058.0,,13180125.0,5213333.0,,332000.0,,3088320.0,471950.0,58000.0,,,,6058848.0,1764000.0,,1967303.0,33648366.0,31681063.0,4989846.0,395100.0,,,15000.0,1.66,,680700.0,1.27,,1.05,,,,,1174000.0,13751199.0,14033578.0,,,139000.0,,158500.0,333183.0,,65125.0,,351503.0,288013.0,,8395347.0,7953329.0
2012-03-31,2012-05-15,10-Q,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,1321223.0,3050892.0,,,210908.0,576899.0,,-264213.0,,,8183390.0,,,,,,19000.0,78000.0,,,,,0.0,,,,20581365.0,14553919.0,886255.0,,,,684907.0,684907.0,99550.0,,,,,,,0.01,10000000.0,8458389.0,,84584.0,368216.0,-10893.0,357323.0,,,,,3862869.0,,,10500.0,,,,,,,,,,,,,-2715.0,,,,,,,90600.0,,,,,272279.0,,,172088.0,,,,,,,346157.0,,0.04,,0.04,,,,,,,,,,,224.0,,,,,,,,,,,,,,,2141846.0,,,594037.0,240585.0,,386000.0,,,,,,,,,,-148973.0,,-296165.0,491457.0,,,,,324556.0,-4967.0,22483.0,,,359134.0,,,,857780.0,27675.0,,27209.0,,,,9934712.0,,,,,,,,6170938.0,20581365.0,4060036.0,,,,,,1550000.0,,,,401006.0,,,,,,,1838623.0,,465597.0,,271486.0,,599837.0,,-90242.0,,-410269.0,,364345.0,-10893.0,,1521190.0,620656.0,,,,,,,,,,,,,,,,,,,,28475.0,3871.0,3871.0,,,-28704.0,,1056.0,,,,,,,,,,90242.0,,,446651.0,,,,,,,700000.0,,,,353452.0,,,5141191.0,,60000.0,,100163.0,,,,,,6423193.0,227000.0,,296634.0,6301349.0,6004715.0,1055593.0,18923.0,,,,,,,,,,,,,,,14138941.0,14410427.0,,,,,,,,,,351503.0,288013.0,,8466020.0,8106886.0
2012-06-30,2012-08-14,10-Q,"OCEAN BIO-CHEM, INC.",OBCI,CIK0000350737,USD,1577092.0,2963666.0,360000.0,,,774233.0,8286992.0,-268566.0,,,8506115.0,,,,,,15000.0,70000000.0,,,,,0.0,,,,20278710.0,14287562.0,871752.0,4471872.0,,47768.0,1127846.0,1127846.0,,,,,,,,0.01,12000000.0,8640116.0,,86401.0,358606.0,-8546.0,350060.0,,50829.0,,,5016900.0,,,10500.0,,,2139038.0,,,,,,,,,,,,,,,,,107053.0,,,,,303318.0,,,,,,,,,,360307.0,,0.04,,0.04,,,,,,,,,,,,33000.0,,,,,,,,,,,,,,2864765.0,,,595652.0,241239.0,,,,,,,,,,,,,,,,,,,,,,,,,321286.0,,,,844919.0,25773.0,,,,5685153.0,9430002.0,9145264.0,3744849.0,284738.0,278325.0,,,122644.0,,5193681.0,20278710.0,3153470.0,,400000.0,0.02,,6000000.0,400000.0,,1736893.0,402145.0,,37400.0,402145.0,440315.0,428365.0,419422.0,411391.0,,,641318.0,,262940.0,,,,,,,,362959.0,-8546.0,,2245106.0,619659.0,,,,,,,,,,,,,,,,,,,,26833.0,,-4353.0,523000.0,,,,1766.0,,,,,,,,,,,,,583426.0,,,,,,,,,,,354413.0,,13406388.0,5119396.0,,86000.0,,,,,,,,6786152.0,384000.0,,512889.0,8394554.0,7881665.0,1603788.0,,562000.0,,,,,656400.0,,,,,,,,,14822089.0,15085029.0,,,,,,,,,,351503.0,288013.0,,8525806.0,8204520.0
