end,filed,form,Name,Ticker,CIK,Currency,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldInTrustNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommonStockValue,DerivativeLiabilitiesNoncurrent,FairValueAdjustmentOfWarrants,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiquidationBasisOfAccountingAccruedCostsToDisposeOfAssetsAndLiabilities,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,PaymentsOfStockIssuanceCosts,PaymentsToAcquireRestrictedInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,StockholdersEquity,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityParOrStatedValuePerShare,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued
2021-09-30,2021-11-12,10-Q,"FIRST LIGHT ACQUISITION GROUP, INC.",FLAG,CIK0001855485,USD,38163.0,0.0,14897155.0,232005361.0,2004938.0,230000423.0,1197342.0,1197342.0,,0.0,250000.0,575.0,12840000.0,-283000.0,-823289.0,0.0,,,20980733.0,232005361.0,47901.0,100000.0,,,,,-823289.0,-20967802.0,271591.0,1094880.0,-1094880.0,,,0.0001,1000000.0,0.0,0.0,0.0,807596.0,,,,,,-18975947.0,-18975372.0,-20144513.0,230000000.0,0.0001,423.0,0.0,0.0
