end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvancesToAffiliate,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateEffectivePercentage,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DepositsAssets,Depreciation,DepreciationAmortizationAndAccretionNet,DerivativeFairValueOfDerivativeLiability,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet,DerivativeLiabilityFairValueNet1,DerivativeLiabilityNotionalAmount,DerivativeLossOnDerivative,DevelopmentCosts,DevelopmentCostsCumulative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DueFromRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EnvironmentalCostsRecognizedRecoveryCreditedToExpense,EquityMethodInvestmentOwnershipPercentage,ExplorationCosts,ExplorationExpense,FiniteLivedIntangibleAssetsNet,FiniteLivedNoncompeteAgreementsGross,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfDerivatives,GainLossOnSalesOfLoansNet,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InvestmentIncomeInterest,InvestmentIncomeInterestAndDividend,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,MineralPropertiesNet,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,NoninterestIncome,NonoperatingIncomeExpense,NonredeemableNoncontrollingInterest,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesReceivableRelatedPartiesCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherExpenses,OtherIncome,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,OtherReceivables,PaymentsForDeposits,PaymentsForFees,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireMiningAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfInvestmentProjects,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPercentageOfOwnershipAfterTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ServiceManagementCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodValue,TreasuryStockValueAcquiredCostMethod,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2009-12-31,2010-04-15,10-K,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,,,,,,,,,,,,,,,,,,,6099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93034.0,,,,,,,,,,,,,,,,,,,,,,-22992.0,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-23,10-Q,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,,,,,,,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,,,,,,5136.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5136.0,,,,,,,,-5136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-17,10-Q,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,13468.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13468.0,,,,,,,,-13468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-22,10-K,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,5726.0,,,,23000.0,,280299.0,,17574.0,,,,,301169.0,301169.0,,,,9977.0,9977.0,,,,3878.0,,,0.001,,150000000.0,121299920.0,121299920.0,121300.0,,,,,,,,,,62241.0,,,,,,,,,,,,,,,,,,,,168066.0,,,,38910.0,0.0,,,,,,,,,,,,,62241.0,,,,,,,,-61049.0,,,,,,,,,-709.0,,,,,,,,,,,,,848.0,,,,,,,1192.0,,,,,67636.0,301169.0,67636.0,,,,,,,356484.0,-290000.0,-62606.0,-61049.0,,,,,1192.0,,,,,291192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,300000.0,,,,,,56484.0,,,,,-61049.0,,,,,,,,,,,,,,,,,,,,,233533.0,233533.0,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-12,10-Q,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,,,,,,,,,,,,,,,,,,,12633.0,,,,,2656.0,,,,,,,,,,,,,,,,,,18416.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,18416.0,,,,,,,,-11019.0,,,,,,,,,16072.0,7397.0,,,,,,,,,,,,,,,,,,,7397.0,,,,,,,,,,,,,,300000.0,-295000.0,-2344.0,-11019.0,,,,,7397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000.0,,,,,,,,,,,300000.0,,,,,,,,,,,-11019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-22,10-Q,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,27940.0,,,,23000.0,,86299.0,,,,,,,12091.0,12091.0,,,,12091.0,,,,,,,,0.001,1500.0,150000000.0,115299920.0,115299920.0,115300.0,,,,,,,,,,106683.0,,,,,,,,,,,,,,,,,,,450000.0,273358.0,,,,38910.0,0.0,,,,,,,,,,,5161.0,,106683.0,,,,,,,,-100272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,89850.0,12901.0,89850.0,,,,-4500.0,,,,,,-94272.0,-6000.0,,,,6411.0,,,,,,,,,,,,,,,,,,5161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100272.0,,,,,,,,,,,,,,,,,,,,,-73259.0,-77759.0,,,,,,,,,,,,,,,,,,,,115399368.0
2011-09-30,2011-11-10,10-Q,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,22567.0,,,,,,1033865.0,,,,,,,126519.0,115931.0,,,,111231.0,,,,,,,,0.001,1500.0,150000000.0,116163015.0,116163015.0,116163.0,,,,,,,,,,-805628.0,,,,,,,,,,,,,,,,,,,,1067671.0,,,,38910.0,-0.01,,,,,-453750.0,,,,,,,,-92699.0,,,,,,,,-805628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61477.0,126519.0,61477.0,,,,-15815.0,,,,,,-794313.0,-11315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700.0,,,,,,,,,,,,,,-805628.0,10588.0,,,,,,,,,,,,,,-259179.0,,,,,,80857.0,65042.0,,,,,,,,,,,,,,,,,,,,115398833.0
2011-12-31,2012-03-27,10-K,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,21767.0,,,,13698.0,1812532.0,1812532.0,,,598474.0,,,,289300.0,217975.0,,,,215737.0,215737.0,,205760.0,,205760.0,200000.0,,0.001,,150000000.0,116791068.0,116791068.0,116791.0,,,,,,,,,,1561640.0,,,,,,,,,2852.0,2852.0,,,,0.0,,,,,,-1697717.0,,,,38910.0,-0.01,,,,530925.0,530925.0,,,,,,5161.0,,486741.0,,,,-1561640.0,,-1547832.0,,-1547832.0,,,,0.0,0.0,,,,6739.0,8647.0,,,,0.0,,,-8647.0,,,,,-2238.0,,0.0,0.0,,,,8647.0,,,,,74375.0,289300.0,74375.0,,,25000.0,-16681.0,,,1100000.0,-369177.0,-525063.0,-1529651.0,18181.0,,,,13808.0,,,,0.0,,,-1561640.0,-1547832.0,,,25000.0,,,429250.0,,13808.0,,,,,,,,,,0.0,,,,,-25000.0,295000.0,-49177.0,,,,,,,2238.0,0.0,,1100000.0,,,,1100000.0,0.0,,,,,,-1547832.0,46325.0,,,,38910.0,600000.0,,0.0,,0.0,,,,,543974.0,599974.0,,,,,214925.0,231606.0,1500.0,,,,,,,,,,,429250.0,,599974.0,600000.0,,-600000.0,,,
2012-03-31,2012-05-14,10-Q,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,31779.0,,,,,,2687179.0,,,249999.0,,,,342852.0,152867.0,,,,150554.0,150554.0,,-65183.0,,-65183.0,,,0.001,,150000000.0,88141068.0,88141068.0,88141.0,,,,,,,,,,788759.0,,,,,,,,,2340.0,2340.0,,,,,,,,,,2485551.0,,,,38910.0,-0.01,,,,356696.0,356696.0,,,,,,0.0,,152064.0,,,,-788759.0,,-788759.0,,-788759.0,,,,0.0,0.0,,,,-3686.0,,,,,0.0,,,0.0,,,,,-75.0,,0.0,0.0,,,,0.0,,,,,70689.0,342852.0,70689.0,,,146000.0,-17606.0,,,549998.0,-75000.0,-540181.0,-788759.0,925.0,,,,,,,,,,,-788759.0,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,-75000.0,,0.0,,,,,,,2313.0,0.0,,550000.0,,,,550000.0,0.0,,,,,,-788759.0,43985.0,,,,,0.0,0.0,,,0.0,,,,,279999.0,249999.0,,,,,289769.0,272163.0,,46000.0,,,,,,,,,550000.0,,,249999.0,,,,,,
2012-06-30,2012-08-20,10-Q,"GOOD HEMP, INC.",GHMP,CIK0001464865,USD,,,32208.0,,,,6322.0,,2970278.0,,,,60195.0,,,230529.0,9584.0,,,,9433.0,,,,,,200000.0,,0.001,,150000000.0,88341068.0,88341068.0,88341.0,,,,,,,,,,452351.0,,,,,,,,,,,,,,,,,,,,2937508.0,,,,38910.0,-0.01,,,,108500.0,108500.0,,,,,,0.0,,63852.0,,,,-452351.0,,,-452373.0,-452373.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-22.0,,,,,,,,,,127440.0,230529.0,127440.0,,,179300.0,-18022.0,,,,,,-451957.0,416.0,,,0.0,-22.0,,,,50000.0,,,-452351.0,,,,,,,,,-22.0,,,,,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,-452373.0,41645.0,,,,,,,,,0.0,,,,,279999.0,,,,,,121111.0,103089.0,,,,,,,,,,,,,,,,,,,,88143266.0
