end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingInterestRate,AccountsReceivableNetCurrent,AccruedBonusesCurrentAndNoncurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccruedSalesCommissionCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalLeasedAssetsNumberOfUnits,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CargoAndFreightRevenue,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilitiesNet,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DirectOperatingCosts,DividendsPayableAmount,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockStock,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuancePerShareAmount,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainOnBusinessInterruptionInsuranceRecovery,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPortionOfMinimumLeasePaymentsSaleLeasebackTransactions,InventoryNet,InventoryValuationReserves,InvestmentIncomeInterestAndDividend,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LoansPayable,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtPercentageBearingFixedInterestRate,LongTermLoansFromBank,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableToBank,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwoAndThree,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherIncome,OtherInventoryInTransit,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquirePropertyPlantAndEquipment,PensionExpense,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockPerShareAmountsOfPreferredDividendsInArrears,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,SalariesAndWages,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockCommonShares,TreasuryStockCommonValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2010-08-31,2010-10-15,10-Q,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862748.0,,,,,,75000000.0,,,,,4252684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37410.0,,,,,,,0.07,0.07,,,,,,,,,,,,,,,634279.0,1814464.0,663200.0,-731.0,,,,,,,,,,,,,,,,,30120.0,,,,,,,1076.0,,,,,,,,,,,,,,,,,,,,663931.0,655756.0,-29044.0,,,1122220.0,692244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8175.0,,,5000000.0,,,,,,,,,,,,,,,,,,,6067148.0,450531.0,,,,,,,,,,,,,,,,,,,,,,,,,,9249512.0,8922512.0
2010-11-30,2011-02-28,10-K,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,2632996.0,,,4117049.0,,,717953.0,,508713.0,,2163816.0,22911827.0,22911827.0,15100.0,,,19513.0,,8291626.0,8102430.0,,,,,,,,,,,,,,883331.0,-257007.0,,,,0.001,75000000.0,8922512.0,8922512.0,8922.0,,15061118.0,,,,,,,,,,,,,2466.0,,,,,,,,,,,,,,,,,136154.0,,,16350.0,,-16350.0,,0.17,0.16,,,,,,,508713.0,,,,,,,,2910775.0,6552793.0,1578760.0,82672.0,,9527.0,,962113.0,,1569836.0,675656.0,-20550.0,,1172063.0,,,,-1953.0,,,117973.0,117973.0,,,,2791326.0,,4340.0,3862128.0,8291626.0,3859662.0,,,,,,,,,,,,-767771.0,,-19860.0,,530624.0,1496088.0,1479738.0,-113633.0,,,4860400.0,1692393.0,,,,,,,,,,,,,,,,,,,,,,,,1643.0,,,,19860.0,,16350.0,0.001,,5000000.0,33.0,64841.0,,,,-766467.0,-1304.0,,,187553.0,,,,245883.0,-18491284.0,,,,21613911.0,,,23740.0,,,,,,,,,4429498.0,,,,,,,8640.0,,,,,,,,9304813.0,8901865.0
2011-02-28,2011-04-14,10-Q,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167231.0,283900.0,,,,,,,,,,3806836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22385.0,,,8175.0,,,,0.06,0.06,,,,,,,,,,,,,,,672950.0,1686288.0,559318.0,6459.0,,77313.0,,-860989.0,,-506446.0,-328152.0,3699.0,,-398658.0,,,,471.0,,,7754.0,23895.0,,,,,,663.0,,,,,,,,,,,,,,,,,-7583.0,,291483.0,552859.0,544684.0,-7091.0,,,1119879.0,566409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7583.0,,8175.0,,,,,,,,,,,,,,,,,,,,,,5493124.0,,,3557.0,,,,,,,,,,,,,,,,,,,,,,,,9486481.0,8922512.0
2011-05-31,2011-07-14,10-Q,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705732.0,,,,,,,,,,,3820981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22088.0,,,,,,,0.03,0.03,,,,,,,,,,,,,,,904736.0,1703052.0,356096.0,61988.0,,,,,,,,,,,,,,,,,3336.0,,,,,,,638.0,,,,,,,,,,,,,,,,,,,,294108.0,294108.0,-2698.0,,,1344258.0,358794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9533983.0,9017892.0
2011-08-31,2011-10-14,10-Q,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,2609875.0,,,4399609.0,,,642033.0,,,,2046738.0,,22989573.0,,,,20968.0,,9680271.0,9537742.0,,,,,,,,,,,,,,1663742.0,,,,,0.001,75000000.0,9035012.0,9035012.0,9035.0,,4361529.0,,,,,,,,,,,,,13563.0,,,,,,,,,,,,,,,,,22404.0,,,,,,,0.07,0.07,,,,,,,394489.0,,,,,,,,763596.0,1957396.0,685914.0,5818.0,,,,,,,,,,,,,,,,,830.0,,,,,3391004.0,,392.0,3659960.0,9680271.0,3646397.0,,,,,,,,,,,,,,,,,680096.0,674171.0,-438.0,,,1271044.0,686352.0,,,,,,,,,,,,,,,,,,,,,,,,6701.0,,,,,,5925.0,0.001,,5000000.0,24.0,83387.0,,,,,,,,135828.0,,,,,-16978321.0,,,,6318925.0,485044.0,,,,,,,,,,,6020311.0,,,,,,,,,,,,,,,9578705.0,9035012.0
2011-11-30,2012-02-28,10-K,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,2019980.0,,,4149068.0,,,669949.0,,517172.0,211789.0,2069538.0,22995384.0,,83661.0,,,29676.0,272861.0,10580627.0,9281069.0,,,,,,,,,,,,3826000.0,,1905455.0,1022124.0,,,1121000.0,0.001,75000000.0,9035012.0,9035012.0,9035.0,,16600206.0,,,24717.0,35122.0,10405.0,,,-1161913.0,,-1468916.0,-1468916.0,,16743.0,-307003.0,985.0,6036198.0,498220.0,1468916.0,293783.0,1175133.0,5345554.0,,,183646.0,7793.0,4567282.0,,,89677.0,88188.0,,,14100.0,165007.0,-14100.0,,0.32,0.3,-1.0,0.34,-1.43,,0.04,0.05,,,,,,,,,3250610.0,6608063.0,1423930.0,-1433794.0,-1433794.0,87577.0,,-613016.0,,42182.0,-53645.0,14277.0,,11001.0,,,,-241150.0,,,11920.0,61253.0,,102399.0,,2802327.0,,1951.0,3223844.0,10580627.0,3207101.0,,,,,,,,,,,,,,-18684.0,,1040808.0,2857724.0,2843624.0,-9969.0,,,5174164.0,1433899.0,,,,,,1558334.0,174163.0,,172579.0,,,,,,,169195.0,165878.0,,,182641.0,247877.0,,190754.0,6376.0,,,,18684.0,10115.0,14100.0,0.001,,5000000.0,24.0,,,,,,,,,118049.0,10163.0,,,,-15647660.0,,,,23208269.0,,,83661.0,,,,,,,,11955.0,7356783.0,,,,,,,,,,,,,,,9652096.0,9002957.0
2012-02-29,2012-04-13,10-Q,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,1666929.0,,,3600959.0,,,644846.0,,429677.0,,2083083.0,23001195.0,,,,,29676.0,274424.0,10250598.0,8977889.0,,,,,,,,,,,,862000.0,,2795025.0,889570.0,,,,0.001,75000000.0,9035012.0,9035012.0,9035.0,,3684455.0,,,4335.0,12665.0,8330.0,,,21206.0,,24795.0,24795.0,,19663.0,3589.0,,,,,288824.0,1155297.0,,,,,,,,,13545.0,13545.0,,,5925.0,,,,0.01,0.01,0.22,0.34,-0.3,,0.13,0.05,,,,,,,,,830790.0,1544965.0,170274.0,37460.0,37460.0,30000.0,,-353051.0,,-548109.0,-118523.0,2920.0,,-678398.0,,,,-153.0,,,,7129.0,,,,2123929.0,,314.0,2761115.0,10250598.0,2741452.0,,,,,,,,,,,,,,-6685.0,,896255.0,132814.0,126889.0,314.0,,,1375005.0,169960.0,,,,,,,,,,,,,,,,,,,,,66039.0,,,6223.0,,,,6685.0,1954.0,5925.0,0.001,,5000000.0,,,,,,,,,,111189.0,,,,,-15520771.0,,,,5229420.0,,,5811.0,,,,,,,,5219.0,7489483.0,,,,,,,,,,,,,,,9682588.0,9035012.0
2012-05-31,2012-07-13,10-Q,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,2541827.0,,,3664453.0,,,649296.0,,511438.0,,2096876.0,23013231.0,,,,,34676.0,,11457665.0,10328061.0,,,,,,,,,,,,,,3231678.0,,,,,0.001,75000000.0,9060012.0,9035012.0,9060.0,,3919709.0,,,,,,,,,,,,,22583.0,,,,,,255878.0,1023513.0,,,,,,,,,,13793.0,,,,,,,0.03,0.02,,,,,,,,,,,,,,,760868.0,1683553.0,395992.0,165015.0,,,,,,,,,,,,,,,,,,,,,,3061787.0,,729.0,3725144.0,11457665.0,3702561.0,,,,,,,,,,,,,,,,,230977.0,230977.0,729.0,,,1288290.0,395263.0,,,,,,,,,,,,,,,,,,,,,,,,6223.0,,,,,,,0.001,,5000000.0,,,,,,,,,,99868.0,,,,,-15289794.0,,,,5603262.0,,,,,,,,,,,,7732521.0,,,,,,,,,,,,,,,9660305.0,9037729.0
2012-08-31,2012-10-12,10-Q,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,2405946.0,,,4124917.0,200000.0,,671469.0,,391037.0,287413.0,2110872.0,23027033.0,,,,,34676.0,,11645100.0,10525513.0,,,,,,,,,,,,,,3234472.0,,,,1698387.0,0.001,75000000.0,9060012.0,9060012.0,9060.0,,4326069.0,,,,,,,,,,,,,25503.0,,10186.0,5898795.0,442366.0,1279391.0,255878.0,1023513.0,5247001.0,,,,11853.0,4619404.0,,,,13996.0,,,,176857.0,,,0.04,0.04,,,,,,,,,,,,,,,744257.0,1733003.0,421036.0,10289.0,,,,,,,,,,,,,,,,,,,,102399.0,,2809982.0,911353.0,734.0,3493955.0,11645100.0,3468452.0,,,,,,,,,,,,,,,,,410747.0,404822.0,734.0,,,1312701.0,420302.0,,,,,,,,,,,,,,,,,,,,,,-13000000.0,104800.0,8020.0,,930000.0,,,,5925.0,0.001,,5000000.0,24.0,,,,,,,,,88054.0,,,,,-14884972.0,,,,6059072.0,,,,,,,,,,,,8151145.0,,,,,,,,,,,,,,,9689649.0,9060012.0
2012-11-30,2013-02-28,10-K,"SURGE COMPONENTS, INC",SPRS,CIK0000747540,USD,1921631.0,,,3962034.0,,,600903.0,,475184.0,238003.0,2126238.0,23082844.0,,81235.0,,,34676.0,329502.0,11965304.0,10616517.0,,,,,,,,,,,,3105000.0,,3443964.0,1538509.0,,,1341304.0,0.001,75000000.0,9060012.0,9060012.0,9060.0,,15478495.0,,,26416.0,59754.0,33338.0,,,-84700.0,,-107069.0,-107069.0,,27893.0,-22369.0,10186.0,5127723.0,311730.0,1575985.0,315197.0,1260788.0,4606652.0,,,187302.0,11853.0,3551738.0,,,56700.0,56700.0,,,,176857.0,-11850.0,,0.17,0.15,-0.03,0.34,-0.39,,,0.02,,,,,,,,,3191178.0,6845669.0,1459960.0,-47315.0,-47315.0,41148.0,,-98349.0,,-182034.0,-122884.0,11150.0,,-13369.0,,,,994.0,,,,,,102399.0,,2788958.0,580496.0,2744.0,3025611.0,11965304.0,2997718.0,,,,,,,,,,,,6250.0,,-19280.0,,1551539.0,1507275.0,1495425.0,2744.0,,2000.0,5388453.0,1457216.0,,,,,,1361073.0,174163.0,176323.0,172579.0,,,,,,,169195.0,165878.0,,,,257181.0,13000000.0,83644.0,7370.0,,868000.0,,19280.0,9143.0,11850.0,0.001,,5000000.0,,,,,,,,6250.0,,80629.0,5000.0,,,,-14152235.0,,,,22324164.0,,,81235.0,,0.82,,,,,,12746.0,8939693.0,,,,,,,,6250.0,,,,,,107000.0,9665331.0,9048195.0
