end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvancePaymentsNettedAgainstClaimReceivable,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,Assets,AssetsCurrent,AssetsHeldInTrust,BusinessCombinationContingentConsiderationLiability,Capital,CapitalizedContractCostImpairmentLoss,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpensesRelatedParty,CumulativeEarningsDeficit,CurrentIncomeTaxExpenseBenefit,DebtCurrent,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentPeriodicPayment,DeferredPolicyAcquisitionCostsDisposition,DeferredSubscriberAcquisitionCostsNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeLiabilities,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DividendsCommonStockCash,DividendsPreferredStockStock,DueFromOfficersOrStockholdersCurrent,DueToAffiliateCurrentAndNoncurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EquityMethodInvestmentOwnershipPercentage,ExplorationExpense,FairValueHedgesAtFairValueNet,FinanceLeaseImpairmentLoss,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,GainLossOnSaleOfCapitalLeasesNet,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInConstructionPayables,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidInterest,InterestAndDebtExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityRemainingBorrowingCapacity,LoansAndLeasesReceivableGainLossOnSalesNet,LoansPayableCurrent,ManagementFeeExpense,MembersEquity,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,OtherTaxExpenseBenefit,PaidInKindInterest,PaymentsForAdvanceToAffiliate,PaymentsForRent,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockDividendsIncomeStatementImpact,PreferredStockSharesOutstanding,PreferredStockSharesSubscribedButUnissuedValue,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaymentFeesOnAdvancesNet,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,RecapitalizationCosts,ReceivableWithImputedInterestEffectiveYieldInterestRate,RegulatedOperatingRevenue,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,RevenuesNetOfInterestExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,SponsorFees,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,TaxesPayableCurrent,TemporaryEquityForeignCurrencyTranslationAdjustments,TimeDeposits,UnusualOrInfrequentItemNetGainLoss,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,DebtInstrumentIncreaseAccruedInterest,InterestIncomeExpenseNet
2013-11-30,2014-02-28,10-K,NAMI CORP.,NINK,CIK0001567388,USD,,5375.0,,,1477.0,,,,,-1713500.0,,,,,,,,1439.0,,,,,,1439.0,1439.0,-3361.0,1439.0,,,,,0.001,200000000.0,1725000000.0,1725000000.0,1725000.0,,,,,473.0,,0.0,,,,,,,,0.0,,,,,,,,,,,-16913.0,,,,-5413.0,,5413.0,,,0.0,,,,,4800.0,,,,,,,,,,,3778.0,,,,,,,,0.0,,,,,,5375.0,,,,,,,,,,,,,,0.0,,,,,1439.0,6852.0,,,,,-16913.0,0.0,,-3361.0,-9209.0,,,,9209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,5432.0,-9209.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,-5413.0,,,,,,,,,-9209.0,,1725000000.0,,,,
2014-02-28,2014-04-10,10-Q,NAMI CORP.,NINK,CIK0001567388,USD,,2000.0,,,1477.0,,,,,,5083.0,,,,,,,1014.0,,,,,,1014.0,1014.0,-425.0,1014.0,,,,,0.001,75000000.0,11767500.0,11767500.0,11768.0,,,,,-3375.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-2463.0,,,0.0,,,,,1439.0,,,,,,,,,,,900.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,1014.0,3477.0,,,,,-19313.0,5350.0,,-5775.0,-2400.0,-2400.0,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5350.0,,,,,,1500.0,-2400.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,-2463.0,,,,,5350.0,,,,,,1757991667.0,,,,
2014-05-31,2014-07-15,10-Q,NAMI CORP.,NINK,CIK0001567388,USD,,1500.0,,,3327.0,,,,,5082.0,,,,,,,,114.0,,,,,,114.0,,,114.0,,,,,0.001,75000000.0,11767500.0,11767500.0,11768.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-4713.0,,,,,0.0,,,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,4827.0,,,,,-21563.0,,,,-2250.0,-2250.0,,,2250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,-2250.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,-4713.0,,,,,,,,,,,1294793478.0,,,,
2014-08-31,2014-10-15,10-Q,NAMI CORP.,NINK,CIK0001567388,USD,,1800.0,,,5177.0,,,,,-83950.0,,,,,,,,16.0,,,,,,16.0,16.0,,,,,,,0.001,200000000.0,100875000.0,100875000.0,100875.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-6961.0,,,,,0.0,,,,,,,,,,,,,,,,748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,6977.0,,,,,-23811.0,,,,-2248.0,,,,2248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,-2248.0,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,-11096.0,,,,,,,,,,,100875000.0,,,,
2014-11-30,2015-03-06,10-K,NAMI CORP.,NINK,CIK0001567388,USD,3800.0,3800.0,,,18112.0,,,,,-84035.0,,,,,,,16.0,16.0,,,,,,16.0,16.0,-1423.0,16.0,,,,,0.001,200000000.0,100875000.0,100875000.0,100875.0,,,,,5835.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,-11096.0,,,,7312.0,0.0,,,,,16.0,1439.0,,,,,,,,,,3023.0,,,,,,,,0.0,,,,,,-1575.0,,,,,,,,,,,,,,0.0,,,,11112.0,16.0,11112.0,,,7312.0,,-27936.0,5340.0,,-6763.0,-11023.0,,,,11023.0,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,5340.0,,,,,,8000.0,-11023.0,,,,,,,,5835.0,,,-27936.0,,0.0,0.0,,,,,,,,,-11096.0,-11096.0,,,,5350.0,,,,,,810411986.0,,,,
2015-02-28,2015-04-15,10-Q,NAMI CORP.,NINK,CIK0001567388,USD,,2100.0,,,15112.0,,,,,-84035.0,,,,,,,,3816.0,,,,,,3816.0,,3800.0,3816.0,,,,,0.001,200000000.0,100875000.0,100875000.0,100875.0,,,,,7800.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-13396.0,,,,,0.0,,,,,16.0,,,,,,,,,,,800.0,,,,,,,,0.0,,,,,,-1700.0,,,,,,,,,,,,,,0.0,,,,,3816.0,17212.0,,,,,,0.0,,3800.0,-2300.0,,,,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1500.0,-2300.0,,,,,,,,,,,-30236.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,100875000.0,,,,
2015-05-31,2015-07-16,10-Q,NAMI CORP.,NINK,CIK0001567388,USD,,3033.0,,,15112.0,,,,,-84035.0,,,,,,,516.0,516.0,,,42395.0,,,516.0,,,,,,0.001,,0.001,200000000.0,100875000.0,100875000.0,100875.0,,,,,,59235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15112.0,,,,,,,,,,,,,,,,,2320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18145.0,516.0,18145.0,,,,,,,,,-4233.0,,,,4233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,-4233.0,,,,,,,,,,,-34469.0,,,,,,,,,,,,-17629.0,,,,,,,,,,,100875000.0,,,,
2015-08-31,2015-10-14,10-Q,NAMI CORP.,NINK,CIK0001567388,USD,17181.0,,,,15112.0,,,,,-84035.0,,,,,,,516.0,516.0,,,31777.0,,,,516.0,,,,,0.001,,0.001,200000000.0,100875000.0,100875000.0,100875.0,,,,,,48617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32293.0,516.0,32293.0,,,15112.0,,,,,,,,,,14148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,-14148.0,,,,,,,,,,,-48617.0,,,,,,,,,,,,,-31777.0,,,,,,,,,,100875000.0,,,,
2015-11-30,2016-02-29,10-K,NAMI CORP.,NINK,CIK0001567388,USD,18966.0,,,,18112.0,,,,,-689285.0,,,,,,,516.0,516.0,,,36562.0,,,,516.0,500.0,,,,0.001,,0.001,5000000000.0,706125000.0,706125000.0,706125.0,,,,,10800.0,53402.0,,,,,,,18691.0,,0.0,53402.0,,,-18691.0,,,,,,,,,,,,,,,,,,,0.35,,516.0,16.0,,,,,,,,,,16553.0,,,,,,,,,,,,,,15166.0,,,,,,,,,,,,,,,,,,37078.0,516.0,37078.0,,,18112.0,,,0.0,,500.0,-25466.0,,,,25466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8913.0,-25466.0,,,,,,,,10800.0,,,-53402.0,,,,16553.0,,,,,,,,-36562.0,-36562.0,,,,,,,,,706125000.0,100875000.0,,,,
2016-02-29,2016-08-24,10-Q,NAMI CORP.,NINK,CIK0001567388,USD,9479.0,,,,30932.0,,,,,-84035.0,,,,,,,516.0,516.0,,,39895.0,,,,516.0,,,,,0.001,,0.001,200000000.0,100875000.0,100875000.0,100875.0,,,,,12820.0,56735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1133.0,,,,,,,,,,,,,,-9487.0,,,,,,,,,,,,,,,,,,40411.0,516.0,40411.0,,,30932.0,,,,,,-3333.0,,,,3333.0,-3333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,-3333.0,,,,,,,,,,,-56735.0,,,,,,,,,,,,,-39895.0,,,,,,,,,706125000.0,100875000.0,,,,
