end,filed,form,Name,Ticker,CIK,Currency,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,BusinessDevelopment,Capital,Capital,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,Cash,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,CustomerDepositsCurrent,DebtInstrumentUnusedBorrowingCapacityAmount,DebtInstrumentUnusedBorrowingCapacityAmount,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCosts,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DerivativeFairValueOfDerivativeNet,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,FederalDepositInsuranceCorporationPremiumExpense,FiniteLivedIntangibleAssetsNet,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLeasehold,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInUnearnedPremiums,IntangibleAssetsCurrent,InterestAndDebtExpense,InterestAndDebtExpense,InterestAndDividendIncomeOperating,InterestAndOtherIncome,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InventoryAdjustments,InventoryGross,InventoryNet,InvestmentInterestRate,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingCostsAndExpenses,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherLiabilitiesCurrent,OtherLoansPayable,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForAdvanceToAffiliate,PaymentsForLoans,PaymentsForLoans,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfOtherAssets1,PaymentsForRent,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidInsurance,PrepaidRoyalties,ProceedsFromContributedCapital,ProceedsFromCustomers,ProceedsFromCustomers,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromRentsReceived,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RestrictedCash,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleLeasebackTransactionMonthlyRentalPayments,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,SecurityDeposit,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,StandardProductWarrantyAccrual,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TemporaryEquityForeignCurrencyTranslationAdjustments,UnearnedPremiums,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableInterestEntityConsolidatedAssetsCurrent,VariableInterestEntityConsolidatedAssetsNoncurrent,VariableInterestEntityConsolidatedCarryingAmountAssets,VariableInterestEntityConsolidatedCarryingAmountLiabilities,VariableInterestEntityConsolidatedLiabilitiesCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AdjustmentsToAdditionalPaidInCapitalOther,DebtSecuritiesHeldToMaturityNonaccrualNoAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,IncomeLossAttributableToNoncontrollingInterest,InterestReceivableAndOtherAssets,InterestReceivableAndOtherAssets,InventoryValuationReserves,LeasingCommissionsExpense,LongTermInvestments,PaymentsToAcquireLongtermInvestments,ProceedsFromMinorityShareholders,SalariesAndWages,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,StockIssued1,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockOptionPlanExpense
2015-03-31,2015-05-11,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,,2590.0,,,,33000.0,,,26589.0,26589.0,,,,,,,,,26589.0,,404.0,,19589.0,,,,,,0.001,75000000.0,7000000.0,7000000.0,7000.0,,,,,,,,,,,,,,,-6879.0,,,,,,,,-5440.0,,,,,,,,,,0.0,,0.34,,,,,,3.0,,,,,,,,,,,,-2777.0,-27515.0,,,,,950.0,2752.0,-950.0,,44047.0,,,,,,,,,,-16131.0,,,,,,,,,,,,,,,,,,,,,2590.0,26589.0,2590.0,,0.0,,,,19776.0,,-187.0,-2777.0,,,,,,2777.0,,,,,,,,,,,,,,,,,,,16000.0,,,,,,-122.0,-27637.0,,,,,,,,,,,,,,,-20000.0,,,,,,,,,,,,,,,,,,,,,-224.0,,,,,,,,,,,,,-16001.0,,,,,,,,,,,,2777.0,,,,,,,,,,,23999.0,,,,,,,,,,,,,,,,,6280000.0,,,,,,,,,,,,,,,,,
2015-06-30,2015-07-28,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,756.0,,30527.0,3691.0,13414.0,1973.0,-17.0,175878.0,,,82565.0,31329.0,,,,,,,,,,,5904.0,,,,,,,,0.001,375000000.0,20000000.0,20000000.0,20000.0,,,,,,,,,,16357.0,,,,,,,,,50685.0,,,,50685.0,,1968.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-4767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.0,82565.0,89444.0,,0.0,,,,,,,-4767.0,,,,,,4767.0,,,,,,,,,,,,,,,,,,,20700.0,,,993.0,,,,,,,,,,,,,,,,,,,,,,,25425.0,,,8244.0,,,,,,,,,,,,,,,,,,53209.0,51236.0,,,,,,,,-202740.0,,,,,,,,,,16188.0,,4767.0,,,,,,,,,,,-6879.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,
2015-09-30,2015-11-13,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,,,6805.0,,,,33000.0,,109.0,19423.0,19423.0,,,,,,,,,,,2562.0,,-3342.0,,,,,,0.001,75000000.0,7000000.0,7000000.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,9500.0,,3140.0,3249.0,,0.0,,,,,-0.01,,,,,,,,-232.0,,,,,,,,162307.0,,,,-162307.0,-162301.0,,,,0.0,,,,0.0,7173.0,,,,,,,,,,6305.0,,,,,,,,-28.0,34.0,0.0,,,,,,,,,,,6805.0,19423.0,6805.0,,,,,,161811.0,-19347.0,-145574.0,-162301.0,,,,,,162307.0,,,,,,,,,,,,,,,,,15366.0,,27300.0,,,,,,-274.0,162027.0,,,,6.0,,,,,,,,,,,,,19347.0,,,,,,,,,166515.0,,,,,0.0,,,,,,,,,,,,,,4704.0,,,,-27382.0,,,,,,,,0.0,,,0.0,6614.0,,,,,,,,,,,12618.0,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,
2015-12-31,2016-02-16,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,1694.0,,48191.0,,38794.0,8352.0,-3917.0,804931.0,,318.0,206860.0,145293.0,,,,,,,,,,,115154.0,,,,,,,,0.001,375000000.0,55000000.0,55000000.0,55000.0,,,,,,,,,,7703.0,,,,,,,,,,,,,,,3638.0,,,,8428.0,,,,-0.01,,,,,,,,,,,,,13376.0,,,397589.0,,,,-397589.0,-397585.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,,,,206860.0,113472.0,,,,,,,,,-397585.0,,,,,,397589.0,-397589.0,,,,,,,,,,,,,,,,24335.0,,,,,5080.0,,,2867.0,400452.0,,,,4.0,,,,,,,,,,,,,,,21711.0,,,,,,,,,,,,,,,,,,,,,56543.0,48191.0,,,,,,,,-762626.0,,,,,,,,,,16631.0,,397589.0,,,,,,,,,,,93388.0,,,,,,,,,,,,,,,,,44347826.0,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-23,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,15776.0,,143690.0,,32633.0,11624.0,-18125.0,1225195.0,,366.0,613407.0,506555.0,,,,,,,,,,,212971.0,,,,,,,,0.001,375000000.0,55247000.0,55247000.0,55247.0,,,,,,,,,,42577.0,,,,,,,,,,,,,,,3245.0,,,,,,,,-0.01,,,,,,,,,,,,,13110.0,,,190091.0,,,,-190091.0,-190004.0,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,87.0,,,,,,,,,,,,,613407.0,303720.0,,,,,,,,,-190004.0,,,,,,190091.0,,,,,,,,,,,,,,,,,14102.0,,,,,2096.0,,,14208.0,204212.0,,,,87.0,,,,,,,,,,,,,,,70798.0,,,34978.0,,,,,,,,,,248453.0,,,,,,,,105366.0,93742.0,,,,,,,,-952630.0,,,,,,,,,,33724.0,,190091.0,,,,,,,,207000.0,0.92,,309687.0,,,,,,,,,,,,,,,,,55029857.0,,,,,,,,,,,,,,,,,
2016-06-30,2016-09-28,10-K,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,19022.0,,197970.0,,50872.0,29551.0,-5859.0,1278621.0,,1100.0,450934.0,336054.0,,,,,1100.0,13479.0,12379.0,,,12618.0,11802.0,,5898.0,,,0.0,,,0.001,375000000.0,55387271.0,55387271.0,55387.0,,,,,,,,,,15043.0,,,,,279876.0,,,,286754.0,,,,286754.0,,26687.0,29825.0,,,,,,,-0.03,,0.15,,,,,,-694.0,,,,,12379.0,,,1097396.0,,-40947.0,,-1122307.0,-1124850.0,,,,,-279876.0,-111148.0,-168728.0,204755.0,64470.0,,,,,,,,,,-73822.0,,,,,,,,-2741.0,198.0,,,,,,,,,,,,,450934.0,450375.0,,,,,,1230864.0,-87290.0,-1136983.0,-1124850.0,,,,,,1122307.0,,,,,,,,,,,,,,,,,58769.0,,,,,31511.0,,,5842.0,1130692.0,2741.0,,,-2543.0,,,,,,,,,,,,,58961.0,,94757.0,,,37305.0,,,,662201.0,,,,,442027.0,,,,,,,,,132052.0,102501.0,,,,-126636.0,,,,-1327590.0,,,,,,,,,,25941.0,24911.0,,,,,,,,,1223000.0,,,559.0,,,,,,,442027.0,,-5842.0,,,,,,,,43630302.0,,,,,,,,,,,,,,,,,
2016-09-30,2016-11-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,-37420.0,,184672.0,,33479.0,35458.0,33073.0,1699216.0,,336.0,498670.0,388706.0,,,,,1432.0,13435.0,12003.0,,,,93366.0,,81564.0,,,0.0,,,0.001,375000000.0,55692271.0,55692271.0,55692.0,,,,,,,,,,29987.0,,,,,66709.0,,,,,,,,,,6005.0,6341.0,,0.0,,,,,0.0,0.15,,,,,,,-80.0,,,,,12003.0,,,225176.0,,,,-269894.0,-266834.0,,,-66709.0,0.0,66709.0,-26684.0,-40026.0,-12663.0,76.0,,,,,,-608.0,,,,28486.0,,,,,,,,-3028.0,-32.0,0.0,,,,,,,,,,,,498670.0,305113.0,,,,,,328641.0,-1795.0,-245202.0,-266834.0,,,,,,269894.0,,,,,,,,,,,,,,,,,12777.0,,,,,2938.0,,,-38932.0,227902.0,,,,-3060.0,,,,,,,,,,,,,1795.0,,65980.0,,,37185.0,,,,0.0,,,,,420900.0,317400.0,,,2250.0,,,,,133419.0,97961.0,,,,92259.0,,,,-1594424.0,,,,,,,,0.0,,25857.0,44718.0,,,,,,,,,230000.0,1.38,,193557.0,,,,,,,,,,,,,,,,,54823551.0,,,,,,,,,,,,,,,,,
2016-12-31,2017-02-14,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,307.0,,44533.0,,33777.0,61652.0,-15010.0,2057756.0,,327.0,503408.0,419128.0,,,,,1698.0,12905.0,11206.0,,,,325144.0,,,,,0.0,,,0.001,375000000.0,55952271.0,55952271.0,55952.0,,,,,,139018.0,,,,28803.0,,,,,53143.0,,,,,,,,,,28315.0,,,,,,,,0.0,,,,,,,,,,,,,11206.0,,,207542.0,-6054.0,,,-223970.0,-212573.0,,,-53143.0,,53143.0,,,,,,,,,,,,,,,,,,,,,,11226.0,171.0,,,,10463.0,,,,,,,,,503408.0,211708.0,,,,,,,,,-212573.0,,,,,,217916.0,,,,,,,,,,,,,,,,,12158.0,,,,,2898.0,,,48083.0,260656.0,,,,11397.0,,,,,,,,,,,,,,,75213.0,,,41064.0,,,,,,,,,,,,,,,,,,134726.0,73074.0,,,,,,,,-1806998.0,,,,,,,,132964.0,,31251.0,10374.0,,,,,,,,,,,,291700.0,,,,,,,,,,,,,,,,,55808141.0,,,,,,,,,,,,,,,,,
2017-03-31,2017-05-15,10-Q,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,210.0,3077.0,43265.0,,43908.0,75000.0,41796.0,2337003.0,,415.0,551188.0,476464.0,,,,,2113.0,16071.0,13958.0,,,,344132.0,,,,,0.0,,,0.001,375000000.0,56154771.0,56154771.0,56155.0,,,,,2029.0,2029.0,,,,29750.0,,,,,66573.0,,,,,,,,,,13403.0,,,,,,,,-0.01,,,,,,,,,,,,,13958.0,,,247688.0,23.0,,,-278285.0,-266291.0,,,-66573.0,,102135.0,,,,,,,,,,,,,,,,,,,,,,11679.0,315.0,,,,10544.0,,,,,,,,,551188.0,189522.0,,,,,,,,,-266291.0,,,,,,278308.0,,,,,,,,,,,,,,,,,12086.0,,,,,4001.0,,,-56806.0,209485.0,,,,11994.0,,,,,,,,,,,,,,,110339.0,,,52702.0,,,,,,,,,,,,,,,,,,135766.0,60766.0,,,,,,,,-2073288.0,2052.0,,,,,,,2052.0,,53636.0,30620.0,,,,,,,,,,,2852.0,361666.0,,,,,,,,,,,,,,,,,18701297.0,,,,,,,,,,,,,,,,,
2017-06-30,2017-10-13,10-K,DATASEA INC.,DTSS,CIK0001631282,USD,,,,,,221.0,13261.0,,36460.0,39026.0,57692.0,3002878.0,,1471.0,1443979.0,1370910.0,,,,,2558.0,16341.0,13783.0,,,,1174950.0,,1163148.0,,,0.0,,,0.001,125000000.0,18870327.0,18870327.0,18870.0,,,,,85397.0,85397.0,,,,30515.0,,,,,298305.0,,,,585059.0,,,,585059.0,,48626.0,50097.0,,,,,,,-0.06,0.34,,,,,,,7457.0,,,,,13783.0,,,953767.0,55377.0,,,-1253590.0,,,,-298305.0,,298305.0,,-298305.0,-180023.0,51609.0,221.0,,,,,90122.0,,,,1479.0,,,,,,,-1006.0,59368.0,1006.0,,,,101300.0,,,,,,,,,1443979.0,885345.0,,,,,,2227905.0,-10676.0,-1061538.0,-1193216.0,,,,,,1308967.0,,,,,,,,,,,,,,,,,63790.0,,1193000.0,,,7138.0,,,-63551.0,1129665.0,,,,60374.0,,,,,,,,,,,,,10676.0,,94439.0,,,32471.0,,,,,,,,,1687740.0,1687740.0,,,,,-131660.0,,,98312.0,59286.0,,,,43164.0,203600.0,,,-2520806.0,140774.0,,,,,,,140774.0,,54830.0,151600.0,,,,,,,,,,,,558634.0,,,,,,,1687740.0,,63551.0,,298305.0,,,,,,18596678.0,,,,,,,,,,,,,,,,,
