end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulOtherReceivablesCurrent,Assets,AssetsCurrent,AssetsNoncurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,CommonUnitIssuanceValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostOfServices,CumulativeEarningsDeficit,CurrentStateAndLocalTaxExpenseBenefit,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DueFromOtherRelatedPartiesCurrent,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FinanceLeaseLiabilityNoncurrent,FixturesAndEquipmentGross,ForeignCurrencyExchangeRateTranslation1,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromEquityMethodInvestments,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InterestPaid,InterestPaidNet,InterestPortionOfMinimumLeasePaymentsSaleLeasebackTransactions,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableLoansInProcess,LoansAndLeasesReceivableRelatedParties,LoansPayableCurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherIncome,OtherLiabilitiesCurrent,OtherLoansPayable,OtherLongTermInvestments,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,OtherPrepaidExpenseCurrent,OtherReceivablesNetCurrent,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreconfirmationAccumulatedDepreciationAndAmortization,PreconfirmationPropertyAndEquipmentNet,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromContributionsFromAffiliates,ProceedsFromCustomersForProgressPayments,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfLoansHeldForInvestment,ProfitLoss,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,ProvisionForDoubtfulAccounts,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesRevenueServicesNet,SellingAndMarketingExpense,ShareBasedCompensation,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,TreasuryStockCommonValue,TreasuryStockPreferredShares,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,BusinessCombinationConsiderationTransferred1,OtherLiabilities,OtherLiabilitiesNoncurrent,StockIssuedDuringPeriodValueIssuedForServices
2016-12-31,2017-02-15,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,,,,,,,,,,,7056.0,,,,,7056.0,,,,,,,,75000000.0,3000000.0,3000000.0,3000.0,,,,,,,,,0.0,,,,,,,,,,,,5825.0,0.0,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,5825.0,7056.0,,,,,,,,,,380.0,,,1420.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,1420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1769.0,,1800.0,1800.0,,,,,,1231.0,,,,,,,,3000000.0,,,,
2017-03-31,2017-05-16,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,,,,,,10150.0,,,,,22182.0,,,,,19682.0,,,,,,,,75000000.0,3350000.0,3350000.0,3350.0,,,,,,,,,0.0,,,,,,,,,,,,5853.0,0.0,,,,,,,,,,7000.0,,,,,,,,,,,,,,,,,,,,,,5853.0,22182.0,,,,,,,,,,4599.0,,,2401.0,4599.0,,,,,,,,,,,,,,,,,,,,,,,,2401.0,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,2829.0,,7000.0,7000.0,,,,,,16329.0,,,,,,,,3070111.0,,,,
2017-06-30,2017-10-13,10-K,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,,,,,,28130.0,,28130.0,,,43024.0,,,,,38240.0,32173.0,38240.0,,,,,,75000000.0,3970000.0,3970000.0,3970.0,,,,,,,,4000.0,4000.0,4000.0,,,,,,316.0,,,,,5853.0,0.0,,,,,,,,,,16950.0,,,,,,,,,,,,,,,,,,,,,,5853.0,43024.0,,,,,,,31128.0,-5100.0,6145.0,5829.0,,,11121.0,5829.0,,,,,,,,,,,,,,,,,,,,,,,,11121.0,,,,-5100.0,,,,,,,,,,2028.0,,29100.0,,,5829.0,,4784.0,,,,,,,,,,5071.0,,20950.0,20950.0,,,3970000.0,,37171.0,37171.0,,970000.0,,,,,,3234258.0,,,,
2017-09-30,2017-11-17,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,,,,,,28130.0,,,,,50748.0,,,,,39438.0,1198.0,,,,,,,75000000.0,3970000.0,3970000.0,3970.0,,,,,,,,2795.0,2795.0,,,,,,,424.0,,,,,9648.0,0.0,,,,,,,,,3776.0,7705.0,,3929.0,,,0.0,,,,,,,,,,-1000.0,-1000.0,,0.0,,,,9648.0,50748.0,,,,,,,3795.0,-5950.0,3353.0,3929.0,,,3776.0,3929.0,,,,,,,,,,,,,424.0,,,,,,,,,,,3776.0,,,-5950.0,-5950.0,,,,,,,,1000.0,,3795.0,,0.0,,3795.0,3929.0,,10310.0,,,,,,,,,,9000.0,,10500.0,10500.0,,,,,,41100.0,,,,,,3970000.0,,3970000.0,,,,
2017-12-31,2018-02-14,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,,,,,,28130.0,,,,,44545.0,,,,,1017514.0,,,,,,,,75000000.0,3970000.0,3970000.0,3970.0,,,,,,,,,0.0,,,,,,,,,,,,9648.0,0.0,,,,,,,6.5098,,,0.0,,,,,,,,,,,,,,,,,,,,,,9648.0,44545.0,,,,,,,,,,-6203.0,,,6203.0,-6203.0,,,,,,,,,,,,,,,,,,,,,,,,6203.0,,,,,,,,,,,,,,,,,,,,,9594.0,,,,,,,,,,2797.0,,0.0,,,,,,-4026099.0,34897.0,,,,,,,,3970000.0,,,,
2018-03-31,2018-05-03,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,,,,,,28130.0,,,,,41238.0,,,,,32360.0,,,,,,,,75000000.0,3970000.0,3970000.0,3970.0,,,,,,,,,0.0,,,,,,,,,,,,9648.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,9648.0,41238.0,,,,,,,,,,-3307.0,,,3307.0,-3307.0,,,,,,,,,,,,,,,,,,,,,,,,3307.0,,,,,,,,,,,,,,,,,,,,,8878.0,,,,,,,,,,-510.0,,0.0,,,,,,,31590.0,,,,,,,,3970000.0,,,,
2018-06-30,2018-09-24,10-K,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,0.0,,,,,,,,,28130.0,28130.0,,0.0,,,17244.0,7414.0,17244.0,,9830.0,9830.0,,9830.0,,,,,,75000000.0,3970.0,3970000.0,0.001,29100.0,,,,,,,,2795.0,2795.0,,0.0,,,,3320.0,,,,,9648.0,,,,9648.0,,,2624.0,,,,,,-29575.0,-29575.0,-29575.0,0.0,,,,,,,,,,,0.0,,0.0,,,,17244.0,7596.0,9648.0,9648.0,,,9648.0,1628.0,,,,,,,,,,,,,,,,,,,,,3320.0,9830.0,,,,,,,,,,37280.0,,,-5950.0,,,,,,,,,0.0,,3795.0,,0.0,,3795.0,,,7414.0,7414.0,,,,,,,,,-24504.0,,10500.0,10500.0,,,3970000.0,,7596.0,7596.0,,0.0,,,,3970000.0,,3970000.0,,,,
2018-09-30,2018-11-08,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,29165.0,292.0,216.0,,28130.0,,,,,,6494.0,6089.0,12583.0,1498.0,,237811.0,-3741.0,,,,,,,75000000.0,3970.0,3970000.0,0.001,,75000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4661.0,0.0,,-4661.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,12583.0,,9648.0,9648.0,9648.0,,9648.0,6494.0,0.0,0.0,-3741.0,-4661.0,,,,-4661.0,,,,,,,,,,,,,920.0,,,,,,,,,,,,,,0.0,,204.0,1412.0,,,,,,,,,,0.0,,0.0,-4661.0,2332.0,,1252.0,920.0,6494.0,,,,,,,-29165.0,,0.0,,,,,3970000.0,1202970.0,,,,,,,3970000.0,,,,,,
2018-12-31,2019-02-05,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,205.0,761619.0,42289.0,145431.0,144704.0,144704.0,,,113931.0,,306220.0,28130.0,28130.0,8537855.0,,727.0,108956.0,3247971.0,2523120.0,724851.0,,,187901.0,-829613.0,,,,,,0.001,1000000000.0,3970000.0,3970000.0,3970.0,,,-5242603.0,,1469067.0,1469067.0,97554.0,,0.0,,,,2459303.0,2459303.0,71901.0,,101802.0,1639190.0,1705842.0,1705843.0,9648.0,-1.33,,277217.0,122687.0,,,,6.8761,,3554994.0,64460.0,-5634670.0,,,,,43156.0,639798.0,151226.0,-11488.0,,,34033.0,19199.0,-193577.0,,,,,-370163.0,,18466.0,3978818.0,3247971.0,3978818.0,,,,,,3860582.0,-516090.0,-4451322.0,-5637775.0,,-338778.0,5363457.0,-5298997.0,,,,,,,,,,170491.0,,507641.0,,,392067.0,392066.0,,,,,390400.0,51622.0,,3105.0,132424.0,181674.0,,576581.0,,,,,,,,351185.0,,,1469067.0,,,,-5634670.0,,833208.0,724851.0,,,97983.0,34033.0,-1535480.0,4417047.0,1260.0,1518826.0,-1069167.0,162014.0,0.0,,286532.0,,,,-730847.0,-169.0,,,,,,,3970000.0,3970000.0,,,,
2019-03-31,2019-05-09,10-Q,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,SSDT,CIK0001673504,USD,,,,,,,,,,,,,28130.0,,,,,5825.0,,,,,1171.0,,,,,,,,75000000.0,3970000.0,3970000.0,3970.0,,,,,,,,,0.0,,,,,,,,,,,,9648.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,9648.0,5825.0,,,,,,,,,,-3653.0,,,3653.0,-3653.0,,,,,,,,,,,,,,,,,,,,,,,,3653.0,,,,,,,,,,,,,,,,,,,,,4654.0,,,,,,,,,,-35923.0,,0.0,,,,,,,-3823.0,,,,,,,,3970000.0,,,,
