end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableSale,AccruedInsuranceCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AccruedSalesCommissionCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,BusinessAcquisitionsProFormaRevenue,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiability,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,CapitalLeaseObligationsIncurred,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentFaceAmount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmbeddedDerivativeLossOnEmbeddedDerivative,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillGross,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetIncludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityRemainingBorrowingCapacity,LinesOfCreditCurrent,LoansPayableCurrent,LongTermDebt,LongTermLoansPayable,LossContingencyAccrualProvision,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NotesPayableCurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherIntangibleAssetsNet,OtherInventoryInTransit,OtherInventoryWarehouse,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherPrepaidExpenseCurrent,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligation,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SalesAndExciseTaxPayableCurrent,SellingAndMarketingExpense,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,WarrantExercisePriceDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesPrepaidExpenses,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,IncomeTaxReconciliationPriorYearIncomeTaxes,ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount
2019-06-30,2019-08-01,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,13754000.0,,4355000.0,,,,302000.0,,,53000.0,119348000.0,11873000.0,,,11873000.0,,,81296000.0,81002000.0,,,,,,,,39527000.0,39527000.0,39963000.0,,,0.0001,500000000.0,,17625241.0,2000.0,-16891000.0,,,18608000.0,,,,,102300000.0,,,,200000.0,,,,,,,,,,,,,,,,,,,,-1.38,,,,,2838000.0,15300000.0,,,,,,,10305000.0,,,,,11760000.0,,-16864000.0,,15000.0,,,,,,,,,,,,,1288000.0,-1281000.0,,,24775000.0,31369000.0,7000.0,,,,,,,,58181000.0,81296000.0,44958000.0,1100000.0,18707000.0,,31900000.0,13211000.0,,,,,-16879000.0,,,,27356000.0,-15596000.0,,,418000.0,135000.0,-12000.0,-12000.0,,6594000.0,5500000.0,12000.0,,13000.0,,880000.0,,,,,,,5751000.0,2987000.0,,,,,,,,,,,,159000.0,,,,,,,3342000.0,307000.0,129000.0,307000.0,-96288000.0,30368000.0,753000.0,13709000.0,,,,,,201770.0,6.21,,,,,596194000.0,1894862.0,9.14,596194000.0,1894862.0,9.14,,,,397416000.0,23115000.0,,,,,29628000.0,,,,12206747.0,,,,,,,,,,,
2019-09-30,2019-11-05,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,15453000.0,,3152000.0,,,,585000.0,,,66000.0,130703000.0,11374000.0,21000.0,,11374000.0,,,72828000.0,71482000.0,,41953000.0,,,,,,35686000.0,35686000.0,36122000.0,,,0.0001,500000000.0,,17710659.0,2000.0,-14962000.0,,,23076000.0,,,,,102300000.0,,,,200000.0,,,,,,,,,,,,,,,,,,,,-0.99,,,,,1355000.0,13700000.0,,,,,,,10261000.0,,,,,17527000.0,,-14967000.0,,8000.0,,,,,,,,,,,1071000.0,,955000.0,-875000.0,,,20214000.0,25908000.0,80000.0,,,,,,,,53320000.0,72828000.0,39973000.0,800000.0,13640000.0,,27000000.0,13339000.0,,,,,-14975000.0,,195000.0,,31598000.0,-14071000.0,,,756000.0,135000.0,13000.0,13000.0,,5694000.0,3900000.0,8000.0,,-21000.0,,1196000.0,,,,,,,6736000.0,2904000.0,,,,,,,,,,,,140000.0,,,,,,,3226000.0,307000.0,129000.0,307000.0,-111263000.0,40603000.0,641000.0,18111000.0,,,,,,218096.0,6.31,,,,,498451000.0,1897613.0,9.1,498451000.0,1954263.0,9.13,,,,359753000.0,19508000.0,,,,,,,2000.0,,15134422.0,,,,,,,,,,,
2019-12-31,2020-03-30,10-K,"Aterian, Inc.",ATER,CIK0001757715,USD,21064000.0,1094000.0,1059000.0,,,,400000.0,,495000.0,57000.0,140477000.0,34681000.0,,,34681000.0,0.0,35000.0,74424000.0,73019000.0,-46244000.0,167146000.0,,,,,,30353000.0,30353000.0,30789000.0,10081000.0,,0.0001,500000000.0,,17736649.0,2000.0,-58772000.0,,,69411000.0,0.0,8000.0,29000.0,21000.0,,,,0.0,700000.0,0.0,0.0,,0.0,6000.0,12000.0,0.0,,20286000.0,-729000.0,9000.0,112000.0,29944000.0,,729000.0,0.0,200000.0,183000.0,,-4.35,0.0005,0.21,-1000.0,,300000.0,12000000.0,,23000.0,333000.0,,,,33506000.0,,,745000.0,0.0,45040000.0,-58718000.0,-58760000.0,-42000.0,29000.0,21000.0,14036000.0,,-4000.0,-12339000.0,45000.0,-2034000.0,-309000.0,5360000.0,1004000.0,1055000.0,4386000.0,4532000.0,-4386000.0,3201000.0,,29370000.0,36212000.0,146000.0,298000.0,0.0,244000.0,0.0,0.0,0.0,54000.0,63697000.0,74424000.0,53226000.0,0.0,21657000.0,3000000.0,35100000.0,10467000.0,,36566000.0,-1284000.0,-25200000.0,-58789000.0,195000.0,,1.0,99373000.0,-54333000.0,700000.0,82900000.0,877000.0,175000.0,17000.0,17000.0,,6842000.0,4700000.0,4000.0,-59000.0,-41000.0,310000.0,926000.0,,,5446000.0,,1176000.0,114000.0,5395000.0,1967000.0,36000000.0,,,102000000.0,98663000.0,,6000.0,,,-58789000.0,670000.0,175000.0,35000.0,19400000.0,55000.0,92165000.0,,,10661000.0,307000.0,129000.0,307000.0,-129809000.0,114451000.0,507000.0,55206000.0,,34681000.0,0.0,0.6672,0.0176,777147.0,8.69,1630000.0,200666.0,195975.0,5.67,99000.0,1862569.0,9.09,99289000.0,1862569.0,9.09,4.14,8.9,9.49,93775000.0,10727000.0,,487.0,,,29447000.0,,2000.0,,13516844.0,3595078.0,,,,,,,,,,
2020-03-31,2020-05-11,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,21690000.0,,4164000.0,,,,520000.0,,,55000.0,147777000.0,7439000.0,,,7439000.0,,,68704000.0,67327000.0,-12892000.0,,,,,,,14050000.0,14050000.0,14486000.0,-16303000.0,,0.0001,500000000.0,,17763994.0,2000.0,-15032000.0,,,15330000.0,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,41000.0,,-0.99,,,3000.0,,388000.0,10300000.0,,,,,,,8003000.0,,,,,10298000.0,,-15030000.0,,,,,,,,,,3140000.0,8044000.0,-540000.0,1040000.0,,1133000.0,-1109000.0,759000.0,,35831000.0,44256000.0,24000.0,,,,,,,,65709000.0,68704000.0,56615000.0,,23855000.0,4500000.0,37400000.0,9094000.0,,803000.0,-18000.0,-17091000.0,-15030000.0,,,,24194000.0,-13896000.0,,,856000.0,175000.0,-2000.0,-2000.0,,8425000.0,7000000.0,,-33000.0,-25000.0,,1130000.0,,,139000.0,112000.0,,18000.0,4857000.0,964000.0,17435000.0,,,102000000.0,17435000.0,,,,,-15030000.0,,162000.0,,,2000.0,15414000.0,,,2281000.0,307000.0,129000.0,307000.0,-144839000.0,25628000.0,257000.0,13910000.0,,7439000.0,,,,911251.0,8.85,,28430.0,0.0,,,1834139.0,9.11,,1834139.0,9.11,,8.0,,,2995000.0,,,,,,,,,15193647.0,,,,,,,,,,,
2020-06-30,2020-07-30,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,15045000.0,,8646000.0,,,,334000.0,,,48000.0,152948000.0,5171000.0,,,5171000.0,,,61192000.0,59852000.0,,,,,,,,17189000.0,17189000.0,17630000.0,,,0.0001,500000000.0,,17763164.0,2000.0,-2944000.0,,,32200000.0,,,,,,,200000.0,,400000.0,,,,,,,,,,,,,,,,,,,,-0.19,,,,,1603000.0,7500000.0,,,,,,,8352000.0,,,,,27600000.0,,-2892000.0,,45000.0,,,,,,,,,,,1024000.0,,1084000.0,-1077000.0,,,21861000.0,27346000.0,7000.0,,,,,,,,55970000.0,61192000.0,48248000.0,0.0,18168000.0,6000000.0,31900000.0,7722000.0,,,,,-2937000.0,,,,29421000.0,-1821000.0,,,1467000.0,175000.0,-7000.0,-7000.0,,5485000.0,3700000.0,,,6000.0,,1025000.0,,,,,,,6671000.0,1664000.0,,,,,,,,,,,,141000.0,,,,,,,2451000.0,312000.0,129000.0,312000.0,-147776000.0,59800000.0,293000.0,18618000.0,,,,,,1039505.0,8.91,,,0.0,,58000.0,1711921.0,9.1,60000.0,1711921.0,9.1,,,,58000.0,5222000.0,,,,,,,,,15425312.0,,,,,,,,,,,
2020-09-30,2020-11-09,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,14538000.0,,8516000.0,,,,562000.0,1675000.0,,29000.0,181971000.0,4582000.0,,204000.0,4861000.0,,,89041000.0,72035000.0,,,,,,,,37385000.0,37385000.0,37826000.0,,,0.0001,500000000.0,,21844944.0,2000.0,-824000.0,,,30688000.0,,,,,,,200000.0,,500000.0,,,,,,,,,,,,,,,,,,,,-0.05,,,,,2096000.0,6200000.0,,,,,,,7199000.0,,,,,28095000.0,,-805000.0,,,,,,,,,,,,,16700000.0,,960000.0,-934000.0,,,13240000.0,18791000.0,26000.0,,,,,,,,55620000.0,89041000.0,46790000.0,0.0,13418000.0,6500000.0,28700000.0,6350000.0,,,,,-805000.0,,,,27989000.0,106000.0,,,1038000.0,174000.0,-19000.0,-19000.0,,5551000.0,3100000.0,2480000.0,,23000.0,,1495000.0,,,,,,,7343000.0,2081000.0,,,,,,,,,,,,132000.0,,,,,,,1846000.0,312000.0,129000.0,312000.0,-148581000.0,58783000.0,485000.0,18944000.0,,,,,,1062960.0,8.9,,,,,588000.0,1583279.0,9.07,588000.0,1583279.0,9.07,,,,508000.0,33421000.0,,,,,,,12000.0,,17090050.0,,,,,,,,,,,
2020-12-31,2021-03-16,10-K,"Aterian, Inc.",ATER,CIK0001757715,USD,14856000.0,5747000.0,5747000.0,,952000.0,330000.0,483000.0,,591000.0,9000.0,216305000.0,21770000.0,,204000.0,22716000.0,0.0,,157454000.0,75158000.0,639000.0,387277000.0,12731000.0,22531000.0,1515000.0,21016000.0,,26718000.0,26718000.0,30097000.0,-692000.0,,0.0001,500000000.0,,27074791.0,3000.0,-63174000.0,,,100958000.0,0.0,0.0,28000.0,28000.0,,142000.0,700000.0,0.0,700000.0,0.0,20000.0,,20000.0,14000.0,103000.0,,97000.0,21070000.0,1917000.0,,133000.0,37823000.0,20000.0,,,300000.0,552000.0,,-3.68,0.0008,,-48000.0,,293000.0,5000000.0,21338000.0,484000.0,31944000.0,31460000.0,31611000.0,-2037000.0,30631000.0,47318000.0,46573000.0,47318000.0,,84746000.0,-62985000.0,-63078000.0,-93000.0,48000.0,46000.0,8607000.0,,-4000.0,-13246000.0,313000.0,-2056000.0,4703000.0,-18659000.0,-1513000.0,78778000.0,28354000.0,5038000.0,-4979000.0,2787000.0,137000.0,22753000.0,31582000.0,59000.0,,,,,,,,134072000.0,157454000.0,74732000.0,,12190000.0,21600000.0,,36483000.0,12731000.0,32319000.0,-39054000.0,6091000.0,-63126000.0,18073000.0,16231000.0,1.0,119497000.0,-34751000.0,,87000000.0,471000.0,3349000.0,-48000.0,-48000.0,31460000.0,8829000.0,5300000.0,1841000.0,,27000.0,,1258000.0,,,,150000.0,,89000.0,11111000.0,1504000.0,,,,,123633000.0,,,44000.0,,-63126000.0,760000.0,169000.0,,55000000.0,32000.0,,16100000.0,207000.0,8130000.0,3250000.0,129000.0,3250000.0,-192935000.0,185704000.0,457000.0,68005000.0,,22716000.0,,,,1172758.0,8.97,,281144.0,0.0,,12756000.0,1570728.0,9.09,12756000.0,1570728.0,9.09,4.16,9.29,,9664000.0,23382000.0,,10697.0,,,,,44000.0,,17167999.0,4975759.0,,,,,,,,,,
2021-03-31,2021-05-11,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,26475000.0,,7192000.0,,,,1861000.0,,,39000.0,313911000.0,5804000.0,,,6899000.0,,,265981000.0,121790000.0,-27369000.0,,15645000.0,54734000.0,18783000.0,35951000.0,,34995000.0,34995000.0,44704000.0,14607000.0,,0.0001,500000000.0,,30590796.0,3000.0,-82523000.0,,,22073000.0,,,,,,246000.0,,,100000.0,,,,,,,,,,,,,,,,,,1204000.0,,-3.15,,,-99000.0,,112000.0,2900000.0,30202000.0,1664000.0,,,,,10976000.0,,,,,26063000.0,,-82553000.0,,,,,,,,,,1445000.0,15355000.0,4675000.0,140473000.0,,4753000.0,-4420000.0,252000.0,,39235000.0,55026000.0,333000.0,,,,,,,,227516000.0,265981000.0,106035000.0,,14319000.0,21600000.0,,83689000.0,,38501000.0,-15300000.0,-8495000.0,-82553000.0,,10677000.0,,53814000.0,-27751000.0,,,2077000.0,3552000.0,30000.0,30000.0,,15791000.0,10500000.0,1841000.0,,-33000.0,,4413000.0,,151000.0,,,,20000.0,24577000.0,765000.0,,,,,14531000.0,,,,8939000.0,-82553000.0,,166000.0,,,,,,4737000.0,2124000.0,9580000.0,129000.0,9344000.0,-275488000.0,48136000.0,564000.0,25069000.0,,6899000.0,,,,370183.0,9.09,,,,,12013000.0,592233.0,9.22,12013000.0,592233.0,9.22,9.01,,,7556000.0,38465000.0,,978495.0,39454000.0,,,3427000.0,8749000.0,,26225383.0,,,,,,,,,,,
2021-06-30,2021-08-09,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,39455000.0,,16263000.0,,1844000.0,1162000.0,1723000.0,,,-37000.0,487605000.0,2735000.0,,80022000.0,4862000.0,,,359063000.0,166427000.0,,,-23349000.0,35798000.0,14812000.0,20986000.0,,61934000.0,61934000.0,64063000.0,,,0.0001,500000000.0,,35734767.0,3000.0,-36382000.0,,,35445000.0,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,1894000.0,-1.23,,,,,98000.0,1500000.0,4387000.0,3329000.0,72444000.0,69115000.0,,-29772000.0,9990000.0,118619000.0,,118619000.0,,32743000.0,,-36265000.0,,41000.0,,,,,,,,,,,,,4802000.0,-4675000.0,,903000.0,54798000.0,75514000.0,127000.0,,,,,,,,183286000.0,359063000.0,161686000.0,,,72791000.0,,,,,,,-36306000.0,,9955000.0,,28275000.0,4468000.0,,,2459000.0,3552000.0,-76000.0,-76000.0,69115000.0,20716000.0,13200000.0,614000.0,,-5000.0,,2890000.0,,,,,,,12716000.0,2507000.0,,,,,,,,,,,,1350000.0,,,,,,,2324000.0,2000000.0,129000.0,2000000.0,-311794000.0,68188000.0,739000.0,39310000.0,8231000.0,,,,,467528.0,9.12,,,,,3049000.0,562528.0,9.21,3049000.0,562528.0,9.21,,,,2574000.0,175777000.0,,,,,36735000.0,,,,29547781.0,,,,,,,,,,,
2021-09-30,2021-11-09,10-Q,"Aterian, Inc.",ATER,CIK0001757715,USD,24640000.0,,9292000.0,,2286000.0,1723000.0,845000.0,,,-296000.0,635296000.0,7882000.0,,17065000.0,9570000.0,,,321685000.0,130866000.0,,,-4245000.0,31553000.0,14886000.0,16667000.0,,37470000.0,37470000.0,39599000.0,,,0.0001,500000000.0,,50049660.0,5000.0,-110815000.0,,,33946000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1360000.0,-3.13,,,,,98000.0,700000.0,-8134000.0,5089000.0,72444000.0,67355000.0,,-106991000.0,10843000.0,118619000.0,,118619000.0,,34175000.0,,-110535000.0,,21000.0,,,,,,,,,,,,,2919000.0,-2786000.0,,360000.0,61502000.0,71273000.0,133000.0,,,,,,,,109030000.0,321685000.0,66530000.0,,,,,25454000.0,,,,,-110556000.0,,8827000.0,,41702000.0,-7527000.0,,,1852000.0,3546000.0,-259000.0,-259000.0,67355000.0,9771000.0,11100000.0,379000.0,,-5000.0,,2671000.0,,,,,,,12831000.0,3259000.0,,,,,,,,,,,,1299000.0,,,,,,,2767000.0,2000000.0,129000.0,2000000.0,-422350000.0,68121000.0,669000.0,32337000.0,4331000.0,,,,,495412.0,9.23,,,,,25971000.0,522977.0,9.25,25971000.0,522977.0,9.25,,,,25971000.0,212655000.0,,,,,,,,,35359999.0,,,,,,,,,,,
