end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedIncomeTaxesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetAtFairValueChangesInFairValueResultingFromChangesInAssumptions,AssetImpairmentCharges,AssetRetirementObligationAccretionExpense,Assets,AssetsCurrent,AssetsFairValueAdjustment,BankLoans,BankOverdrafts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalLeaseObligationsCurrent,CapitalUnitsTotalCostToInvestors,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashDividendsPaidToParentCompany,CashPeriodIncreaseDecrease,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertibleSubordinatedDebtNoncurrent,CostOfRevenue,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtDefaultShorttermDebtAmount,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Deposits,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DerivativeAssetFairValueGrossLiability,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedges,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityNotionalAmount,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsAndInterestPaid,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarlyRepaymentOfSeniorDebt,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,EquityFairValueDisclosure,ExtinguishmentOfDebtGainLossIncomeTax,FairValueInputsControlPremium,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,ForeignCurrencyContractsLiabilityFairValueDisclosure,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnInvestments,GainLossOnSaleOfDerivatives,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,GrossProfit,GuarantyFeeIncome,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueAdjustment,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LitigationReserveCurrent,LitigationSettlementExpense,LoansPayable,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,LossContingencyDamagesSoughtValue,MergerAndAcquisitionCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherLiabilitiesFairValueDisclosure,OtherOperatingIncomeExpenseNet,OtherShortTermBorrowings,PaidInKindInterest,PaymentsForLossesAndLossAdjustmentExpense,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseOtherNoncurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromNotesPayable,ProceedsFromPartnershipContribution,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockPlans,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueServicesNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,SharesIssued,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermDebtInterestRateIncrease,ShortTermNonBankLoansAndNotesPayable,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRedeemedOrCalledDuringPeriodShares,UnamortizedDiscountsOnAcceptancesExecuted,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableSale,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ConversionOfStockSharesConverted1,DerivativeGainOnDerivative,ProceedsFromOtherDebt,RelatedPartyTransactionDueFromToRelatedParty,StockRepurchasedAndRetiredDuringPeriodShares,UnamortizedDebtIssuanceExpense
2009-12-31,2010-05-06,10-K,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,,,,,,,,,,,,,,,1980.0,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2297656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91529.0,91529.0,,,,,,,,850000.0,,850000.0,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4952.0,,,,,,,,,,,,,,,,,,,,,16215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8938.0,,,,,,,,,,,,,,,,,,,,,,,,,1246.0,,,,,,,,16148.0,2888.0,,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21094.0,,-142.0,,,,,,25086.0,-22198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9020.0,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,18507.0,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27500.0,,-78.0,,,,,,27527.0,-27527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-05-16,10-K,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,7335.0,,,,,,,,,54683.0,,,,4058452.0,,,,,,,,,,,68854.0,427.0,,,,,1224.0,,427.0,427.0,,,368.0,,,0.001,1000000000.0,182633430.0,182633430.0,182633.0,,,,,,,,,,,16215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36056.0,,,,,,,,,4180790.0,,,,,,-0.01,,2213.0,,,,,,,,2213.0,,,,,,,,1825202.0,-2579.0,,,,,,,,9464.0,,,,,,,-4323.0,,530.0,,,,54.0,,,,,,8559.0,68854.0,8559.0,,,,,,,,,,,,20760.0,139872.0,,-141717.0,-1882914.0,,-21290.0,,,,,,1861258.0,-1863837.0,,,,,,,,,,,,,,,,,,,,,42956.0,,,,,,,,,,,,,,,,,68427.0,,,,,,,,7400.0,,,,,,13636.0,1700000.0,,,,,,,,,,60295.0,60295.0,,,,,,,,,,,,,1700000.0,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-20,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9014.0,,,,,,,,,,,,,,,0.0,,13.0,,,,,,,,13.0,,,,,,,,27920.0,,,,,,,,,19501.0,,,,,,,-1236.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,9236.0,,-9675.0,-36954.0,,-33.0,,,,,,36934.0,-36934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,27020.0,,,,,,,,,72704.0,,,,5343501.0,,,,,,,,,,,1300439.0,33.0,,,,,,,33.0,33.0,,,,,,0.001,1000000000.0,187633430.0,187633430.0,187633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9014.0,,,,,,,,,4257715.0,,,,,,0.0,,,,,,,,,,10.0,,,,,,,,30967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27020.0,1300439.0,27020.0,,,,,,,,,,,,,,,,-39971.0,,,,,,,,39981.0,-39981.0,,,,,,,,,,,,,,,,,,,,1250000.0,,,,,,,,,,,,,,,,,,50406.0,,,,,,,,,,,,,,,,,,,,,,,,,1273419.0,1273419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-10,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,22020.0,,,,,,,,,81716.0,,,,5384328.0,,,,,,,,,,,1295453.0,4059.0,,,,,,,51.0,51.0,,,,,,0.001,1000000000.0,187633430.0,187633430.0,187633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9014.0,,,,,,,,,4298528.0,,,,,,,,,,,,,,,,-175.0,,,,,,,,31624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22020.0,1295453.0,22020.0,,,,,,,,,,,,,,,,-40813.0,,,,,,,,40638.0,-40638.0,,,,,,,,,,,,,,,,,,,4008.0,1250000.0,,,,,,,,,,,,,,,,,,41394.0,,,,,,,,,,,,,,,,,,,,,,,,,1273433.0,-1273433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-04-16,10-K,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,26274.0,,,,,,,,,90725.0,,,,5385328.0,,,,,,,,,,,32616.0,231.0,,,,,,,231.0,231.0,,,-196.0,,,0.001,1000000000.0,187633430.0,187633430.0,187633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171182.0,-171182.0,,,,,36056.0,,,,,,,,,5592841.0,,26222.0,,,,-0.01,,13.0,,,,,,,,-434.0,,,,,,,,125339.0,,,,,,,,,18924.0,,,,,,222.0,-1236.0,,222.0,,,222.0,0.0,,,,,,52496.0,32616.0,52496.0,,,,,,,,,,,,1250000.0,107876.0,,-108085.0,-1412051.0,,-1250222.0,,,,,,161395.0,-161395.0,,,,,,,,,,,,,,,,,,,,,16250.0,,,,,,,,26000.0,,,,,,,,123110.0,32385.0,,,26000.0,,,,1236.0,,,,,,,,1250000.0,,,,,,,,,,-19880.0,,,,,,,,,,,,1250000.0,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,2012-05-15,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,23955.0,,,,,,,,,99737.0,,,,5385328.0,,,,,,,,,,,23389.0,16.0,,,,,,,16.0,16.0,,,-215.0,,,0.001,1000000000.0,187633430.0,187633430.0,187633.0,-46206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9012.0,,,,,,,,,5639047.0,,65520.0,,,,0.0,,2609.0,,,,,,,,-2609.0,,,,,,,,36558.0,,,,,,,,,-4928.0,636.0,,,,,636.0,,,636.0,,,,,,,,,,89475.0,23389.0,89475.0,,,,,,,,,,,,,38662.0,,-41486.0,-46206.0,,-636.0,,,,,,45570.0,-45570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38662.0,,38662.0,,,,,,,23373.0,,,,,,,,,,,,,,,,,,,,,,,,,-66086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-08-20,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,21576.0,,,,,,,,,109310.0,,,,5385328.0,,,,,,,,,,,13935.0,135.0,,,,,,,135.0,135.0,,,,,,0.001,1000000000.0,187633430.0,187633430.0,187633.0,-69223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.0,,,,,,,,,5668471.0,,87869.0,,,,0.0,,,,,,,,,,3355.0,,,,,,,,64732.0,,,,,,,,,,,,,,,,,,1176.0,,,,,,,,,,109445.0,13935.0,109445.0,,,,,,,,,,,,,,,,-69223.0,,-1176.0,,,,,,66498.0,-66498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123110.0,13800.0,,,,,,,,,,,,,,,,,,,,,,,,,-95510.0,,,,,,,,,,,,,,,,,,,-1549.0,,,,187633430.0,,,,,,,,,,,
2012-09-30,2012-11-14,10-Q,"TAUTACHROME, INC.",TTCM,CIK0001389067,USD,9635.0,,,,,,,,,111073.0,,,,5443997.0,,,,,,,,,,,12159.0,122.0,,,,,,,122.0,122.0,,,,,,0.001,1000000000.0,187633430.0,187633430.0,187633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.0,,,,,,,,,5737694.0,,108588.0,,,,,,,,,,,,,,-1549.0,,,,,,,,64732.0,,,,,,,,,,,,,,,,,,1176.0,,,,,,,,,,118223.0,12159.0,118223.0,,,,,,,,,,,,,,,,-69223.0,,-1176.0,,,,,,66498.0,-66498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123110.0,12037.0,,,,,,,,,,,,,,,,,,,,,,,,,-106064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
