end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,BusinessCombinationConsiderationTransferred1,Capital,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CurrentForeignTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssets,Depreciation,DepreciationAndAmortization,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EquityMethodInvestmentOwnershipPercentage,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedTrademarksGross,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpensesOther,IndefiniteLivedIntangibleAssetsWrittenOffRelatedToSaleOfBusinessUnit,IndefiniteLivedTrademarks,IntangibleAssetsNetExcludingGoodwill,InterestPaidNet,InventoryFinishedGoods,InventoryNet,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LossOnSaleOfInvestments,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccountsPayableAndAccruedLiabilities,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossTax,OtherIncome,OtherNonoperatingIncome,OtherReceivablesNetCurrent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfCommonStock,ProceedsFromMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherAssets1,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,SharesIssuedPricePerShare,ShippingAndHandlingRevenue,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TaxesPayableCurrent,TemporaryEquityEliminationAsPartofReorganization,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2016-06-30,2016-08-15,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,17960.0,,,,1436.0,39230.0,58644.0,-7301.0,279296.0,,,,248.0,795574.0,744139.0,,51435.0,,20334.0,698269.0,,,,,,,,,,,,617400.0,,53386.0,,,,0.4,,,452.0,4950.0,,29710.0,,0.0,,,,,,,,,,,,,,,,,,-675.0,,,,,,98899.0,15093.0,,,,,,,-125344.0,,,,893.0,,,,,,,,,,,,3389.0,2714.0,,35780.0,35780.0,,,,,,,724002.0,795574.0,106602.0,,,32317.0,,,,,-125344.0,5202.0,-5288.0,,,,,27308.0,,,,,,,,,,,,,,,,,58932.0,609.0,,,-5363.0,-125505.0,7.0,,,,,,,,,7761.0,7309.0,,,,,,,,,,,,,107365.0,48721.0,,,,,-253074.0,,68479.0,,,8949.0,107848.0,,,669.0,39255.0,,,,,,,,203342600.0
2016-09-30,2016-11-14,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,10108.0,,,,1067.0,16120.0,62680.0,-13548.0,287381.0,,,,171.0,610279.0,552491.0,,57788.0,,,500597.0,,,,0.0001,600000000.0,203352600.0,203352600.0,20335.0,,,,638400.0,,10887.0,,,,0.4,,,452.0,5481.0,,4605.0,,0.0,,,,,,,,,,,,,,,,,,839.0,,,,,,106000.0,10091.0,,,,,,,-147835.0,,,,870.0,,,,,,,,,,,,3357.0,2518.0,,28675.0,28675.0,,,,,,,685662.0,601279.0,47262.0,,,29966.0,,,,,-147835.0,1397.0,-6680.0,2.0,,,,42848.0,,,,,,,,,,,,,,,,,32549.0,108.0,,,-6251.0,-152689.0,,,,,,0.0001,200000000.0,,,21282.0,20830.0,,,,,,,,,,,,,117950.0,55270.0,,,,,-399517.0,,20978.0,,,2398.0,108398.0,,,732.0,-105349.0,,,,,,,,203345317.0
2016-12-31,2017-03-30,10-K,"DSwiss, Inc.",DQWS,CIK0001652561,USD,5025.0,,,7654.0,2878.0,5336.0,63514.0,-38420.0,757322.0,86.0,-550296.0,,687.0,922229.0,837369.0,,84860.0,,,782963.0,345761.0,,,0.0001,600000000.0,203940100.0,203940100.0,20394.0,,,0.1,,638400.0,64937.0,-26.0,,,,404469.0,-404469.0,452.0,19804.0,19804.0,18685.0,,0.0,-22366.0,,,3530.0,21449.0,,,17919.0,,,,,,,,,,687.0,,,,,,,72244.0,,,,,-117244.0,,-516018.0,,,,803.0,-117244.0,-3214.0,,-12692.0,,,32172.0,-15404.0,16671.0,,,10542.0,9855.0,,33582.0,33582.0,,,,,,,719587.0,922229.0,704713.0,,,32604.0,981009.0,-62586.0,-550296.0,,-516018.0,7953.0,-23209.0,,,,,170199.0,,,,,,,,,,,,12530.0,17875.0,,,41035.0,39558.0,1922.0,,,-25199.0,-533264.0,13.0,,,7620.0,54966.0,0.0001,200000000.0,,,17143.0,16691.0,,,18922.0,424900.0,,478000.0,41268.0,,,,,-508065.0,138519.0,75005.0,,,,,-569258.0,,137181.0,,0.8,,394867.0,0.8,,,170038.0,202642.0,,,,,,,203457000.0
2017-03-31,2017-05-15,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,17328.0,,,,11808.0,9464.0,70594.0,-34078.0,1395426.0,,,,75.0,841526.0,760049.0,,81477.0,,,678884.0,-104079.0,,,0.0001,600000000.0,206904600.0,206904600.0,20690.0,,,,,,13154.0,,,,0.1,,,4186.0,6212.0,5249.0,18940.0,,0.0,1330.0,,,,,,,,,,,,,,,,,855.0,,,,,,,22362.0,,,,,-8671.0,,-80408.0,,,,813.0,-8671.0,16959.0,16959.0,3113.0,,,17356.0,-16012.0,8835.0,,,11581.0,10726.0,,51430.0,51430.0,,,,,,,76550.0,841526.0,61895.0,,,32502.0,-1016.0,-952.0,-103441.0,,-80408.0,102.0,-216.0,,,,,48039.0,,,,,,,,,12938.0,6206.0,6732.0,12938.0,4704.0,,,,23642.0,1287.0,,,4342.0,-75964.0,17.0,,,952.0,,0.0001,200000000.0,,,17114.0,12928.0,,296.0,,,,,,,,,,-80408.0,141345.0,70751.0,,,,,-649564.0,,35516.0,,,,54532.0,,1330.0,,732474.0,764976.0,,28000.0,,,,,204961206.0
2017-06-30,2017-08-14,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,20608.0,,,,11755.0,1503.0,79174.0,-8069.0,1395426.0,,,,,810330.0,733315.0,,77015.0,,,652402.0,,,,0.0001,600000000.0,206904600.0,206904600.0,20690.0,,-30341.0,,,,10434.0,,,,0.1,,,410.0,,,19522.0,,0.0,,,,,,,,,,,,,,,,,,1039.0,,,,,,,47116.0,,,,,,,-56748.0,,,,838.0,,,,,,,,,,,,11573.0,10534.0,,52760.0,52760.0,,,,,,,76092.0,810330.0,61218.0,,,32104.0,,,,,-56748.0,-398.0,-4234.0,,,,,39241.0,,,,,,,,,11194.0,3759.0,6732.0,11194.0,,,,,19985.0,365.0,,,-26009.0,-30341.0,604.0,,,,,0.0001,200000000.0,,,15560.0,15150.0,,,,,,,,,,,,,145655.0,66481.0,,,,,-705913.0,57550.0,57550.0,,,,60993.0,,,,702134.0,734238.0,,,,,,,205938271.0
2017-09-30,2017-11-14,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,4973.0,,,,11747.0,3012.0,87051.0,-19636.0,1395426.0,,,,159.0,726627.0,655204.0,,71423.0,,,571019.0,,,,0.0001,600000000.0,206904600.0,206904600.0,20690.0,,-74122.0,,,,-882.0,,,,0.1,,,465.0,7080.0,,29139.0,,0.0,,,,,,,,,,,,,,,,,,1207.0,,,,,,,43249.0,,,,,,,-69219.0,,,,853.0,,,,,,,,,,,,11573.0,10366.0,,54420.0,54420.0,,,,,,,73175.0,726627.0,57858.0,,,31644.0,,,,,-69219.0,-460.0,-3835.0,,,,,55916.0,,,,,,,,,8797.0,1759.0,7038.0,8797.0,,,,,23547.0,1085.0,,,5363.0,-74122.0,57.0,,,,,0.0001,200000000.0,,,17165.0,16700.0,,,,,,,,,,,,,148108.0,61057.0,,,,,-774672.0,42367.0,42367.0,,,,52774.0,,,,621808.0,653452.0,,,,,,,206904600.0
2017-12-31,2018-04-02,10-K,"DSwiss, Inc.",DQWS,CIK0001652561,USD,3754.0,10712.0,,,11741.0,15000.0,97233.0,-7313.0,1395426.0,,-345596.0,,701.0,673475.0,606629.0,,66846.0,,,498516.0,-284447.0,498516.0,,0.0001,600000000.0,206904600.0,206904600.0,20690.0,,-253272.0,,,,36030.0,,,,0.1,,,65098.0,26463.0,26463.0,40541.0,,0.0,46844.0,,,2336.0,18033.0,,,15697.0,3573.0,,4084.0,4169.0,3871.0,,,,,1417.0,11629.0,,,,,,145368.0,,,,,-62850.0,,-284892.0,,,,886.0,,2027.0,2027.0,3335.0,,,-17004.0,-13598.0,89966.0,,,11629.0,10212.0,1390.0,19126.0,19126.0,,,,,,,86218.0,673475.0,74092.0,12126.0,,32091.0,16251.0,-1986.0,-345596.0,,-284892.0,-513.0,-60125.0,,,,,166552.0,,,,,,,,,,,,3967.0,12773.0,,,,26226.0,514.0,,,-31107.0,-253272.0,966.0,,7928.0,1042.0,944.0,0.0001,200000000.0,,,76360.0,3334.0,3967.0,,19465.0,-638400.0,,638400.0,,19465.0,,,,,153867.0,56634.0,,,638400.0,,-853637.0,181398.0,181398.0,,,,204549.0,,,,555166.0,587257.0,,280000.0,,,,,206425407.0
2018-03-31,2018-05-18,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,3948.0,,,,13731.0,,107309.0,6343.0,1395426.0,,-69181.0,,180.0,597984.0,532273.0,,65711.0,,,428566.0,-69950.0,,,0.0001,600000000.0,206904600.0,206904600.0,20690.0,,-69336.0,,,,13078.0,,,,,,,17922.0,4971.0,4971.0,36796.0,,0.0,7067.0,,,,,,,,,,,,,,,,,1628.0,,,,,,,23616.0,,,,,-4084.0,,-86525.0,,,,932.0,,,2003.0,,,,35562.0,851.0,-44901.0,,,12126.0,10498.0,,56840.0,56840.0,,,,,,,83596.0,597984.0,71744.0,,,28558.0,-6657.0,-1179.0,-69181.0,,-86525.0,-3533.0,-6627.0,,,,,40129.0,,,,,,,,,,,,4270.0,2135.0,,,,27134.0,9634.0,,,-13656.0,-69336.0,550.0,,7916.0,475.0,704.0,0.0001,200000000.0,,,32204.0,6366.0,,,,,,,,,-5740.0,,,,162522.0,55213.0,,,,5740.0,-936629.0,36694.0,36694.0,,,,63935.0,,410.0,,,485830.0,,,,,,,206904600.0
2018-06-30,2018-08-14,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,3783.0,36.0,,,11695.0,2500.0,97509.0,-7834.0,1395426.0,,,,180.0,472613.0,433987.0,,38626.0,,,345291.0,,345291.0,,0.0001,600000000.0,206904600.0,206904600.0,20690.0,,-82970.0,,,,91270.0,,,,,,,30260.0,4971.0,,40663.0,,0.0,,,,,,,,,,,,,,,,,,1799.0,12074.0,,,,,,24224.0,,,,,,,-85225.0,,,,,,,,,,,,,,,,,10275.0,,31658.0,32174.0,,,,,,,57627.0,472613.0,57627.0,,,20940.0,,,,,-85225.0,-7618.0,-8925.0,,,,,31408.0,,,,,,,,,,,,,,,,,13181.0,10645.0,,-5363.0,5363.0,,1180.0,,7887.0,,,0.0001,200000000.0,,,44827.0,6680.0,4092.0,,,,,,,,,,,,125860.0,28351.0,,,,,-1014236.0,115494.0,,,,,70296.0,,,,394046.0,414986.0,,,,,,,206904600.0
2018-09-30,2018-11-13,10-Q,"DSwiss, Inc.",DQWS,CIK0001652561,USD,27849.0,37.0,,,11721.0,2500.0,102080.0,-17429.0,1395426.0,,,,256.0,433915.0,323800.0,,110115.0,,,236458.0,,236458.0,,0.0001,600000000.0,206904600.0,206904600.0,20690.0,,-120153.0,,,,34121.0,,,,,,,33799.0,4571.0,,29246.0,,0.0,,,,,68709.0,,,59243.0,1862.0,8934.0,8523.0,8113.0,7702.0,,,,,1978.0,12063.0,,,,,,-17867.0,,,,,,-114497.0,-114497.0,,,,,,,,,,,,,,,,,10085.0,,27436.0,27436.0,,,,,,,143537.0,433915.0,91894.0,,,16485.0,,,,,-114497.0,-3939.0,-4579.0,,,,,38944.0,,,,,,,,,,,,,,,,,27199.0,24662.0,,-9595.0,9595.0,,2292.0,,7883.0,,,0.0001,200000000.0,,,48185.0,6503.0,4104.0,,,,,,,,,,,,202110.0,100030.0,,,,,-1124794.0,16254.0,,,,,55399.0,,,,273893.0,290894.0,,,,,,,206904600.0
