end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedEmployeeBenefits,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AociIncludingPortionAttributableToNoncontrollingInterestPeriodIncreaseDecrease,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationRevisionOfEstimate,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesCurrent,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostMethodInvestments,CostMethodInvestmentsRealizedGainLoss,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtCurrent,DebtDefaultLongtermDebtAmount,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtSecuritiesRealizedGainLoss,DeferredRentCreditCurrent,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Deposits,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsPayableCurrentAndNoncurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeStockOwnershipPlanESOPSharesInESOP,EquityMethodInvestments,ExtinguishmentOfDebtGainLossIncomeTax,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FinancingReceivableAllowanceForCreditLosses,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrossProfit,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInMarketableSecuritiesRestricted,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseLongTermDebt,InterestExpenseOther,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,InvestmentOwnedAtCost,InvestmentsFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtCurrent,LongTermInvestments,LongTermNotesPayable,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableFairValueDisclosure,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableGross,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherExpenses,OtherIncome,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNotesPayable,PaymentsForProceedsFromInvestments,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromNotesPayable,ProceedsFromOtherDeposits,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,ReceivableWithImputedInterestEffectiveYieldInterestRate,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodShares,UnearnedESOPShares,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,UnrealizedLossOnSecurities,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,WeightedAverageBasicSharesOutstandingProForma,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-12-31,2009-04-15,10-K,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,,,,,,,,,,,932779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4140807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993000.0,-1000342.0,,,,,,,,,,,,,,,,725000.0,,,,,,,,,,,,
2009-12-31,2010-04-15,10-K,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,,,,,,,,,,,,241983.0,,,,,,,,,,,,,,,,,,,104891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104945249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241983.0,,,,,,,,,,,,,,,,,,,32145311.0,-2290797.0,,,,,,,,2275000.0,,,110500.0,68882000.0,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8088.0,,,,,,,,,,-0.12,,,,,,,,,,,,,,,,,,,,45552.0,,,,,,,-17707956.0,,,,,,,,,,,,,,,,,,,,,8322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-17707956.0,-8322.0,,,,,,,,,17699634.0,-17699634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8701.0,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,197065.0,,,,,,,-1389723.0,,,,,,,,,,,,,,,,,,,,,8322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1389723.0,-8322.0,,,,,,,,,1381401.0,-1381401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-15,10-K,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,672457.0,,,,,,,138984050.0,138984050.0,,,213910.0,,,,,,,,,,,74954.0,2674.0,,,,,,,2674.0,-102217.0,,,,,,,0.001,1000000000.0,271199100.0,251199100.0,,,271199.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,34056.0,,141859087.0,,,,,2409012.0,,,-0.19,,,2000000.0,,,,,,,,,,,-2915.0,,,-2915.0,,,592644.0,,,,,,,-27115709.0,,,,,,,,,735906.0,,,,,,,,,,,,59124.0,,,,,,,99463.0,,,,,,3778792.0,74954.0,3778792.0,,,,,,,,,598054.0,-186532.0,-513739.0,-27115709.0,-62039.0,,597860.0,,,,,,,27053670.0,-27053670.0,,,,,,,,597860.0,,,,,179000.0,7532.0,0.001,50000.0,0.0,0.0,,,50375.0,,2200.0,,,192000.0,,574464.0,,,,1100000.0,,,72280.0,,179000.0,,,,,,220985.0,,,,,213910.0,,,,,,,,,,,,,,615000.0,20.0,,,,8024977.0,-3703838.0,-12446.0,,,,,,,,,0.0,2200.0,17244795.0,,,,,8178942.0,,1100000.0,,,,,,,,,
2011-03-31,2011-05-16,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,,,,,,,,,,,,,12917.0,,,,,,,,,,,,,,,,,,29172.0,26498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8191.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,97998.0,,,,,,,-410141.0,,,,,,,,,182649.0,,,,,,,,,,,,27823.0,,,,,,,,,,,,,,,,,,,,,,,,117215.0,,-90717.0,-410141.0,-27823.0,,,,,,,,,382318.0,-382318.0,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,,69888.0,,,,,,,,,,,,,,,27673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,697711.0,,,,,,,,139200724.0,,,,,,,,,,,,,,56177.0,278.0,,,,,,,278.0,,,,,,,,0.001,350000000.0,275199100.0,275199100.0,,,275199.0,,,,,,,35764.0,,,,,,,,,,,,,,,,,,14236.0,,,,,,,,,8190.0,,142612716.0,,,,,2818238.0,,,0.0,,,,,,,,,,,,,,,,,,,,50644.0,,,,,,,-343488.0,,,,,,,,,,,,,,,,,,,,,63854.0,,,,,,,116597.0,,,,,,4266170.0,56177.0,4266170.0,,,,,,,,,,,,-343488.0,-63854.0,,597860.0,,,,,,,279634.0,-279634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4209993.0,,,,,,,,,,,,,,,,,,,1100000.0,,,,,,,,,
2011-09-30,2011-11-09,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,714857.0,,,,,,,,139345845.0,,,,,,,,,,,,,,47709.0,,,,111.0,,,,,,,,,,,,0.001,350000000.0,346139100.0,346139100.0,,,346139.0,,,,,,,50000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,8190.0,,143074586.0,,,,,3015295.0,,,0.0,,,,,,,,,,,,,,,,,,,,36246.0,,,,,,,-461870.0,,,,,,,,,,,,,,,,,,,,,66194.0,,,,,,,125388.0,,,,,,4503511.0,47709.0,4503511.0,,,,,,,,,,,,-461870.0,-66194.0,,597860.0,,,,,,,395676.0,-395676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4455802.0,,,,,,,,,,,,,,,,,,,1100000.0,,,,,,,,,
2011-12-31,2012-03-30,10-K,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,676853.0,,,,,124293.0,,140263974.0,140263974.0,75000.0,,64107.0,75000.0,,,,0.0,0.0,,,,,40035.0,517.0,0.0,,,,,0.0,517.0,-2157.0,,,,,,,0.001,10000000.0,5880613.0,3393803.0,,,379380.0,,,,25000.0,,,50000.0,,,,0.0,,,26647.0,,,,50000.0,,,,,,,,,,,0.0,3753800.0,3753800.0,,,32762.0,,143548341.0,,,,3186130.0,3186130.0,,,-0.6,,,2000000.0,,-63865.0,,,,,,,,22600.0,0.0,0.0,,0.0,,63865.0,413226.0,,0.0,0.0,0.0,,,-1689254.0,,0.0,0.0,,,0.0,660508.0,1092611.0,669863.0,,,,,,,,,0.0,,,134815.0,,,,,,0.0,134179.0,,0.0,0.0,,,4645022.0,40035.0,4645022.0,,,,,,0.0,,,311879.0,0.0,-314036.0,-1689254.0,-70950.0,0.0,597860.0,,,,,,,1618304.0,-1618304.0,,,,,,37500.0,,647860.0,,,0.0,,0.0,0.0,0.001,50000.0,0.0,0.0,0.0,,0.0,,25000.0,,,75000.0,,369345.0,0.0,,,600000.0,,163811.0,39518.0,12900.0,0.0,,,,,,157466.0,,,0.0,,64107.0,,,,,,,,,-615000.0,0.0,,,,0.0,0.0,0.0,20.0,0.0,,-4604987.0,-13440.0,,,,,,0.0,,26647.0,0.0,25000.0,431210.0,,,,115201.0,0.0,,600000.0,,,,,,,,,2804939.0
2012-03-31,2012-05-10,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,694499.0,,,,,,,,140638055.0,,,,0.0,,,,0.0,,,,,,31774.0,447.0,,,,,,0.0,447.0,-70.0,,,,,,,0.001,1000000000.0,387102201.0,347102201.0,,,387102.0,,,,50000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,8191.0,,144097812.0,,,,,3370996.0,,,-0.16,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,38588.0,,0.0,0.0,0.0,,,-549471.0,,0.0,0.0,,,,,,199764.0,,,,,,,,,,,,15476.0,11682.0,,,,,0.0,141074.0,,0.0,,,,4804429.0,31774.0,4804429.0,,,,,,0.0,,,36228.0,0.0,-36298.0,-549471.0,-15476.0,,597860.0,,,,,,,533995.0,-533995.0,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,,25000.0,,,0.0,,45568.0,,,,,151859.0,,31327.0,,0.0,,,,,,34340.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,-4772655.0,,,,,,,,,50000.0,,,,,,,,0.0,,1700000.0,,0.0,,,,,,,3426515.0
2012-06-30,2012-08-14,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,677818.0,,,,3134116.0,,,,140835115.0,,,,,,,,,,,,,,118485.0,93.0,,,,,,,93.0,,,,,,,,0.001,1000000000.0,389602201.0,349602201.0,,,389602.0,-359284.0,,,,,,32917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8190.0,,144457096.0,,,,,3592873.0,,,-0.1,,,,,,,,,,,,,,,,,,,,37828.0,,,,,,,-359284.0,,,,,,,,,,,,,,,,,,,,,48278.0,,,,,,,149396.0,,,95256.0,,,5050864.0,118485.0,5050864.0,,,,,,,,,,,,-359284.0,-48278.0,,597860.0,,,,,,,311006.0,-311006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23136.0,,,,3592873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4932379.0,,,,,,,,,,,,,,,,,,,1700000.0,,,,,,,,,3477815.0
2012-09-30,2012-11-14,10-Q,"Global Tech Industries Group, Inc.",GTII,CIK0000356590,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-3682956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8191.0,8191.0,,,,,,,,,,-0.83,,,,,,,,,,,,,,0.0,0.0,,,,0.0,146532.0,,,,,,,-3682956.0,,0.0,,,,,,,,,,,,,,,,,,,53585.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-3682956.0,-453585.0,,,,,,,,,3229371.0,-3229371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433764.0
