end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionExpense,AccretionExpenseIncludingAssetRetirementObligations,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClosedBlockOperationsBenefitsAndExpense,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentFaceAmount,DebtIssuanceCosts,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueNet,DevelopmentCosts,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnCondemnation,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfDerivatives,GainLossOnSaleOfOilAndGasProperty,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRent,IncreaseDecreaseInSecurityDeposits,IndefiniteLivedLicenseAgreements,InterestExpense,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWriteDown,InvestmentIncomeInterest,InvestmentIncomeNetAmortizationOfDiscountAndPremium,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseOperatingExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermLoansPayable,LongTermNotesPayable,MarketingExpense,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesReceivableRelatedPartiesCurrent,OilAndGasJointInterestBillingReceivablesCurrent,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,OilAndGasPropertySuccessfulEffortMethodNet,OpenOptionContractsWrittenAtFairValue,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAmortizationOfDeferredCharges,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralExpense,OtherLiabilitiesCurrent,OtherLongTermInvestments,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaidInKindInterest,PaymentsForProceedsFromOtherInvestingActivities,PaymentsToAcquireOilAndGasProperty,PreferredStockParOrStatedValuePerShare,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidRent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,ProvedOilAndGasPropertySuccessfulEffortMethod,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfRelatedPartyDebt,ResultsOfOperationsImpairmentOfOilAndGasProperties,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SecurityDeposit,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharePrice,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedAndRetiredDuringPeriodShares,UnsecuredDebtCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValueOfPropertiesOtherThanThatAttributableToProvedReserves,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2010-08-31,2010-10-15,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7103.0,,,,,,,,,,7103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7103.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0
2010-11-30,2011-01-06,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,26723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7671.0,,,,,,,,,,7671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5570.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2011-06-14,10-K,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,2636.0,,,,2636.0,,,0.0,,0.0,,,43200.0,,,,,,,0.0,,,,2141.0,2141.0,1141.0,1141.0,,1141.0,,,,,,,0.0001,100000000.0,27946898.0,27946898.0,4800.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,-52995.0,,,,,,,4500.0,,-0.02,,,,,,,,,,,,22101.0,,,,0.0,,,,,,,,,0.0,2523.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,7136.0,2141.0,7136.0,,,,,,,50000.0,,0.0,,-48859.0,,-50382.0,,0.0,,,,,0.0,0.0,,50382.0,-50382.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,45500.0,,,0.0,,,4500.0,28281.0,-50382.0,,,,0.0,0.0,,0.0,,,,,,,,,,,-4995.0,,,,,,,,,,,,,,,,0.0,,
2011-05-31,2011-07-13,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,60598.0,,59457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,11255.0,,,,0.0,,,,,,,,,0.0,15246.0,,0.0,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,117330.0,,-49500.0,,-8373.0,,-21619.0,,,,,,,,,,21619.0,-21619.0,,,,,,0.0,,,,,,,,,,,,,,-49500.0,,,,,,0.0,,,117330.0,,,0.0,10364.0,-21619.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,2011-10-24,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,,,,,17000.0,,,,,0.0,,,70200.0,,,,,,,,,,,110985.0,28815.0,,28815.0,,,,,,,,,0.001,100000000.0,7800000.0,7800000.0,7800.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-146015.0,,,,,,,162000.0,,-0.01,,,,,,0.0,,,,,0.0,58386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,179000.0,110985.0,,,,,,,,,,,,,,-71401.0,,,,,,,,,,71636.0,-71401.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13250.0,-71401.0,,,,,0.0,,235.0,,,,,,,,,,,-68015.0,,,,,,,,,,,,,,,,82170.0,,6202174.0
2011-11-30,2012-01-23,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,,,,,26250.0,,,,,0.0,,,70200.0,,,,,,,,,,,87028.0,4858.0,,4858.0,,,,,,,,,0.001,100000000.0,7800000.0,7800000.0,7800.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-179222.0,,,,,,,162000.0,,0.0,,,,,,0.0,,,,,0.0,22934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,188250.0,87028.0,,,,,,,,,,,,,,-33207.0,,,,,,,,,,34184.0,-33207.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11250.0,,,,,,0.0,,935.0,,,,,,,,,,,-101222.0,,,,,,,,,,,,,,,,82170.0,,
2012-02-29,2012-10-12,10-K,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,34437.0,,,,,,,2164.0,2164.0,89.0,,,103557.0,,,,,,,1259.0,,,,23949.0,2355.0,191.0,,,-950.0,,,,,,,0.001,100000000.0,7800000.0,7800000.0,7800.0,,,150000.0,,,,,,,,,,0.0,,74721.0,20994.0,-95715.0,720.0,720.0,,,0.0,,0.0,,-206989.0,,,,,,,8500.0,,-0.03,0.34,,,,,0.0,,0.0,,,0.0,110697.0,,,,61026.0,,,,,,,,,0.0,31801.0,,-2164.0,,,,,0.0,,,0.0,,,,,-12857.0,0.0,,,,,,,,,,857.0,,194196.0,23949.0,192937.0,,,,,,,141830.0,,-49500.0,,-93280.0,,-228609.0,,150000.0,,,,21594.0,61746.0,21594.0,,220069.0,-215752.0,,0.0,,,,-12857.0,,,,,,,,,,,,,,-49500.0,,,,,,0.0,,,117330.0,,,44500.0,46680.0,-228609.0,21594.0,,,-20000.0,61026.0,,4317.0,,,,,,,,,,,-170247.0,,,,,,,,,,,,,,-77727.0,,,6644262.0,
2012-05-31,2013-04-23,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,45319.0,,,,,,,,941.0,6.0,,,103557.0,,,,,,,229.0,,,,46143.0,29000.0,28059.0,28059.0,,27868.0,,,,,,,0.001,100000000.0,7800000.0,7800000.0,7800.0,,,215000.0,,,,,,,,,,,,,,,159.0,159.0,,,268654.0,,,,-606966.0,,,,,,,12550.0,,-0.04,,,,,,-53307.0,,0.0,,,-215347.0,36655.0,,,,3256.0,,,,,,,,,0.0,10882.0,10882.0,1223.0,,,,,4050.0,,,0.0,,,,,-4464.0,0.0,,,,,,,,,,1181.0,,,46143.0,541523.0,,,,,,,65000.0,,0.0,,-37132.0,,-325362.0,,,,,,,65161.0,,,55761.0,-52244.0,,,,,,-273118.0,,,,,,-273118.0,,,,,,,,0.0,,,,,,0.0,,,65000.0,,,0.0,14504.0,-325362.0,17143.0,,,0.0,3256.0,,3517.0,,,,,,,,,,,-495609.0,,,,,,,,,,,,,,,,,7800000.0,
2012-08-31,2013-04-23,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,55880.0,,,,,,,,507.0,6.0,,,103557.0,,,,,,,235.0,,,,30821.0,13823.0,13316.0,13316.0,,,,,,,,,0.001,100000000.0,7800000.0,7800000.0,7800.0,,,215000.0,,,,,,,,,,,,,,,,145.0,-10748.0,,279402.0,,,,-648103.0,,,,,,,17050.0,,0.0,,,,,,-10748.0,,0.0,,,0.0,11350.0,,,,0.0,,-24970.0,,,,,,,,,,,,,,,,,,,,,,,-5419.0,,,,,,,,,,,702.0,,567567.0,30821.0,567332.0,,,,,,,,,,,,,-41137.0,,,,,,,65306.0,,,26739.0,-24970.0,,,,,,-16167.0,,,,,,,,-16167.0,,,,,,,,,,,,,,,,,,,14536.0,-41137.0,16998.0,,,,0.0,,1769.0,,,,,,,,,,,-536746.0,,,,,,,,,,,,,,,,,78000000.0,
2012-11-30,2013-04-23,10-Q,PHOENIX LIFE SCIENCES INTERNATIONAL LIMITED.,PLSI,CIK0001493212,USD,,59255.0,,,,,,,,327.0,6.0,,,103557.0,,,,,,,241.0,,,,19717.0,2719.0,2392.0,2392.0,,,,,,,,,0.001,100000000.0,7800000.0,7800000.0,7800.0,,,,,,,,,,,,,,,,,,0.0,0.0,4736.0,,,,274666.0,,-663452.0,,,,,,,22650.0,,0.0,,,,,,4736.0,,0.0,,,0.0,6755.0,,,,0.0,,-14725.0,,,,,,,,,,,,,,,,,,,,,,,-5360.0,,,,,,,,,,,145.0,,571812.0,19717.0,571571.0,,,,,,,,,,,,,-15349.0,,,,,,,65306.0,,,15460.0,-14725.0,,,,,,-624.0,,,,,,,,-624.0,,,,,,,,,,,,,,,,,,,8554.0,,,,,,0.0,,735.0,,,,,,,,,,,-552095.0,,,,,,,,,,,,,,,,,78000000.0,
