end,filed,form,Name,Ticker,CIK,Currency,AcceleratedShareRepurchasesSettlementPaymentOrReceipt,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPaidForCapitalizedInterest,CashSurrenderValueOfLifeInsurance,CommitmentsAndContingencies,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesOutstanding,CommonStockValueOutstanding,CostOfServicesDirectMaterials,CostOfServicesDirectTaxesAndLicensesCosts,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentCollateralAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DebtInstrumentPeriodicPaymentPrincipal,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesTaxDeferredIncome,DefinedBenefitPlanContributionsByEmployer,Depreciation,DepreciationAndAmortization,DirectCommunicationsAndUtilitiesCosts,DirectTaxesAndLicensesCosts,Dividends,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpense,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FutureAmortizationExpenseYearFive,FutureAmortizationExpenseYearFour,FutureAmortizationExpenseYearOne,FutureAmortizationExpenseYearThree,FutureAmortizationExpenseYearTwo,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInInsuranceLiabilities,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestAndDebtExpense,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InvestmentIncomeNet,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LifeSettlementContractsFairValueMethodFaceValue,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCommitmentFeePercentage,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtPercentageBearingFixedInterestRate,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingInsuranceAndClaimsCostsProduction,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseMinimumRentals,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherTaxExpenseBenefit,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PaymentsToAcquireShortTermInvestments,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLifeInsurancePolicies,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRevenuesFromTransactionsWithRelatedParty,RepaymentsOfLongTermDebt,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SalesRevenueServicesNet,SelfInsuranceReserve,SelfInsuranceReserveCurrent,SelfInsuranceReserveNoncurrent,SeniorLongTermNotes,SeniorNotes,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsTotalShareBasedLiabilitiesPaid,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,ShippingHandlingAndTransportationCosts,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TimeSharingTransactionsAllowanceForUncollectibleAccounts,TreasuryStockSharesAcquired,UnsecuredDebt,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesDeductions,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesReceivable
2007-12-31,2008-02-29,10-K,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,,,,,,,,,,,,,,,,,,,,,,,,,6328000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489452000.0,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2009-03-02,10-K,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,,,,,,,,,,,,,,,,,,,,,,,,,24104000.0,17776000.0,,,955000.0,,,,,,,,305158000.0,52648000.0,1408654000.0,,,,,,,,,,,,,,,,,,5352000.0,,,,,,,,,,,,,,,,,,,,,,,,,87083000.0,15345000.0,,,,1.23,,1.23,,,,,,,,,,,,,,,,,,,,2141000.0,,112666000.0,43989000.0,39660000.0,,,,,,,-12305000.0,7658000.0,-680000.0,,,3043000.0,-591000.0,,14008000.0,14921000.0,,,996000.0,804636000.0,15670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12931000.0,-165799000.0,196506000.0,68677000.0,,,,-16404000.0,,,129070000.0,34859000.0,,,,,,,,,,,,,,,,,,,,-3392000.0,,,,,,,7267000.0,181499000.0,42391000.0,,,,,,,,,3483000.0,61875000.0,,,,,,,12931000.0,,,,,,,1537724000.0,,,,,,,,,,,,,,,,,,,,,,43035000.0,,558129000.0,,,,,,,,,,,,,,,10000000.0,,,55927013.0,55927013.0,,
2009-06-30,2009-08-07,10-Q,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,,,,,,,,,,,,,,,,,,,,,,,,,3945000.0,,,,,,,,,,,,43814000.0,12523000.0,294721000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23948000.0,3593000.0,,,,0.29,,0.29,,,,,,,,,,,,,,,,,,,,,,17885000.0,7163000.0,,,,,,,,,,,,,,,,3330000.0,,,,14000.0,181265000.0,3376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10722000.0,,,1277000.0,-3569000.0,,,21454000.0,5737000.0,,,,,,,,,,,,,,,,,,,,-253000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316175000.0,,,,,,,,,,,,,,,,,,,,,,8710000.0,,,,,,,,,,,,,,,,,,,,37284675.0,37284675.0,,
2009-09-30,2009-11-09,10-Q,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,,,,,,,,,,,,,,,,,,,,,,,,,3641000.0,,,,,,,,,,,,47994000.0,12402000.0,302808000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24036000.0,3659000.0,,,,0.19,,0.19,,,,,,,,,,,,,,,,,,,,,,17235000.0,6740000.0,,,,,,,,,,,,,,,,3109000.0,,,,0.0,183755000.0,3710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10495000.0,,,,-2720000.0,,,19955000.0,6155000.0,,,,,,,,,,,,,,,,,,,,389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322763000.0,,,,,,,,,,,,,,,,,,,,,,9296000.0,,,,,,,,,,,,,,,,,,,,55927013.0,55927013.0,,
2009-12-31,2010-03-01,10-K,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,28140000.0,136822000.0,0.0,,509233000.0,89028000.0,,,4100000.0,,11444000.0,,1159278000.0,174175000.0,,,,,,,,,,,4171000.0,-19933000.0,,,1654000.0,,,,0.1,70000000.0,55927013.0,5593000.0,181329000.0,50175000.0,1174614000.0,,7910000.0,11515000.0,3605000.0,,,,,,,,,,,,9752000.0,,10778000.0,,,1027000.0,,,,,,16244000.0,,,,,,,,,,80722000.0,,,,4800000.0,93900000.0,94784000.0,14614000.0,,,,0.62,,0.62,,,37256000.0,,,,,900000.0,,,,,,,,,,,,-173000.0,19463000.0,57165000.0,22294000.0,9027000.0,,20008000.0,521000.0,189000.0,2359000.0,783000.0,-2806000.0,-7531000.0,2812000.0,3274000.0,,4208000.0,4713000.0,,13041000.0,14708000.0,1654000.0,,43000.0,718744000.0,14900000.0,4137000.0,,,,,,,,,,,566278000.0,1159278000.0,148125000.0,418153000.0,,,,,,,,,,,268856000.0,36676000.0,,,,,,,,,,668427000.0,53075000.0,-203724000.0,130716000.0,34871000.0,,,,-13226000.0,,,70391000.0,23095000.0,,,,,,,,,,,,,,20500000.0,,26145000.0,,68575000.0,,-228000.0,,,,,,,0.0,210888000.0,0.0,,12842000.0,0.0,0.0,,,,,2303000.0,4861000.0,,1448728000.0,939495000.0,,231000.0,12000.0,11972000.0,,498379000.0,,,,,1245005000.0,,,,,,,,,,,,,,,,,,,,,,33786000.0,,593000000.0,,,,,,,,,,,,,,,10199000.0,4493000.0,4294000.0,55927013.0,55927013.0,,
2010-03-31,2010-05-07,10-Q,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,,,,,,,,,,,,,,,,,,,,,,,,,9469000.0,5298000.0,,,,,,,,,,,52680000.0,13003000.0,301420000.0,,,,,,,,,,,,,,,,,,-5023000.0,,,,,,,,,,,,,,,,,,,,,,,,,21551000.0,3775000.0,,,,0.14,0.14,0.14,,,,,,,,,,,,,,,,,,,,171000.0,,12836000.0,5135000.0,,,,,,,,,,,,,,,,3518000.0,,,,52000.0,180801000.0,3875000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805000.0,-33549000.0,35042000.0,7701000.0,,,,-3539000.0,,,16375000.0,5425000.0,,,,,,,,,,,,,,,,,,,,-73000.0,,,,,,,,27453000.0,,,,0.0,0.0,,,,,354000.0,,,,,,,,11148000.0,,,,,,,317795000.0,,,,,,,,,,,,,,,,,,,,,,9224000.0,,,,,,,,,,,,,,,,,,,,55927013.0,55927013.0,,
2010-06-30,2010-08-06,10-Q,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,30639000.0,162703000.0,4810000.0,,545886000.0,90893000.0,,,,,10010000.0,,1202881000.0,206832000.0,,,,,,,,,,,4783000.0,,,,,,,,0.1,70000000.0,37284675.0,3728000.0,59594000.0,13708000.0,328239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18175000.0,,,,,,,,,,78575000.0,,,,,,19553000.0,3668000.0,,,,0.38,0.38,0.38,,,61932000.0,,,,,,,,,,,,,,,,,,19463000.0,35854000.0,14341000.0,,,,,,,,,,,,,,,,3181000.0,,,,53000.0,196260000.0,4174000.0,4237000.0,,,,,,,,,,,580667000.0,1202881000.0,179662000.0,401005000.0,,,,,,,,,,,252142000.0,36281000.0,,,,,,,,,,684589000.0,,,,21513000.0,,,1191000.0,-4157000.0,,,40011000.0,6209000.0,,,,,,,,,,,,,,,,34046000.0,,70288000.0,,-1029000.0,,,,,,,,,,,18179000.0,,,,,,,,,,1488426000.0,942540000.0,,,,,,527593000.0,,,,,368250000.0,,,,,,,,,,,,,,,,,,,,,,12575000.0,,622214000.0,,,,,,,,,,,,,,,,,,55927013.0,55927013.0,,
2010-09-30,2010-11-08,10-Q,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,31166000.0,176595000.0,1603000.0,,563190000.0,89026000.0,,,,,10239000.0,,1219081000.0,221063000.0,,,,,,,,,,,5057000.0,,,,,,,,0.1,70000000.0,55926945.0,5593000.0,62746000.0,14360000.0,352597000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18212000.0,,,,,,,,,,83148000.0,,,,,,19396000.0,3820000.0,,,,0.44,0.44,0.44,,,68314000.0,,,,,,,,,,,,,,,,,,19463000.0,40635000.0,16254000.0,,,,,,,,,,,,,,,,2964000.0,,,,37000.0,213380000.0,3719000.0,4288000.0,,,,,,,,,,,572488000.0,1219081000.0,248768000.0,323720000.0,,,,,,,,,,,167979000.0,97359000.0,,,,,,,,,,683067000.0,,,,24381000.0,,,,-2749000.0,,,43384000.0,7204000.0,,,,,,,,,,,,,,,,31240000.0,,72593000.0,,178000.0,,,,,,,,,,,19143000.0,,,,,,,,,,1510505000.0,947315000.0,,,,,,551974000.0,,,,,395981000.0,,,,,,,,,,,,,,,,,,,,,,15026000.0,,646593000.0,,,,,,,,,,,,,,,,,,55926984.0,55926984.0,,
2010-12-31,2011-02-28,10-K,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,29221000.0,172989000.0,0.0,,580303000.0,89026000.0,-2000.0,,6300000.0,,8475000.0,,1239881000.0,222582000.0,,3587000.0,1415000.0,1227000.0,,,,,,2360000.0,5450000.0,1279000.0,,,682000.0,25800000.0,0.0,,0.1,70000000.0,55926945.0,5593000.0,244291000.0,55420000.0,1343259000.0,,34255000.0,41151000.0,6896000.0,271217000.0,,,,212300000.0,0.0554,,,,22300000.0,,6695000.0,,7624000.0,,,929000.0,60653000.0,-72102000.0,18666000.0,-90768000.0,,18666000.0,6652000.0,,12204000.0,8332000.0,2642000.0,30823000.0,,132755000.0,,90768000.0,1177000.0,122950000.0,6084000.0,7600000.0,79400000.0,80362000.0,15218000.0,,,,0.9,1.7400000000000002,0.9,,,51355000.0,,,,3800000.0,900000.0,,,,,,8100000.0,,,,,,758000.0,19463000.0,124426000.0,48775000.0,44893000.0,,43549000.0,616000.0,352000.0,5002000.0,744000.0,-36169000.0,-4247000.0,-3613000.0,3831000.0,,7163000.0,-13314000.0,,12613000.0,13561000.0,682000.0,,148000.0,808819000.0,15244000.0,4421000.0,,,,,,,,,,,571232000.0,1239881000.0,170046000.0,401186000.0,,,66230000.0,,,,,,,,234087000.0,37130000.0,,,,,,,,,,701648000.0,-35500000.0,-103743000.0,140522000.0,97707000.0,,,,-13313000.0,,,175708000.0,25329000.0,,,,,,,,,,,,,,21000000.0,,33620000.0,,76331000.0,,-848000.0,7711000.0,,,,,,0.0,106347000.0,0.0,,17766000.0,0.0,0.0,,,,,2604000.0,0.0,,1544519000.0,964216000.0,,242000.0,17000.0,36681000.0,,574030000.0,,,,,1879970000.0,79300000.0,33927000.0,45400000.0,,203572000.0,,4400000.0,,,,,,,0.0,124994.0,,,,,,,50489000.0,,668649000.0,,,,,,,,,,,,,,,6800000.0,545000.0,3944000.0,83890483.0,83890483.0,,
2011-03-31,2011-05-09,10-Q,"OLD DOMINION FREIGHT LINE, INC.",ODFL,CIK0000878927,USD,,48929000.0,196694000.0,15421000.0,,589923000.0,137275000.0,,,,,9433000.0,,1383902000.0,330337000.0,,,,,,,,,,,88143000.0,82693000.0,,,,,,,0.1,70000000.0,57443324.0,5744000.0,82633000.0,15529000.0,384758000.0,,,,,,,,,,,,,,,,,,-4646000.0,,,,,,,,,21627000.0,,,,,,,,,,89083000.0,,,,,,21121000.0,4550000.0,,,,0.38,0.26,0.38,,,71121000.0,,,,,,,,,,,,,,,,,517000.0,19463000.0,35482000.0,13909000.0,,,,,,,,,,,,,,,,3876000.0,,,,19000.0,221498000.0,3387000.0,4455000.0,,,,,,,,,,,645280000.0,1383902000.0,227038000.0,418242000.0,,,,,,,,,,,252143000.0,36773000.0,,,,,,,,,,729271000.0,66099000.0,-57213000.0,73807000.0,21573000.0,,,,-2439000.0,,,37921000.0,7192000.0,,,,,,,,,,,,,,,,33528000.0,,77016000.0,,1418000.0,,,,,,,,58450000.0,,,21966000.0,48400000.0,95000000.0,,,,,1237000.0,,,1590497000.0,1000574000.0,,,,11071000.0,,595603000.0,,,,21.79,422679000.0,,,,,,,,,,,,,,,,,,,,,,14290000.0,,738622000.0,,,2274568000.0,,49575000.0,,,,,,,,,,,,,56255970.0,56255970.0,,
