end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationOfOtherDeferredCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissuedValue,CommonStockValue,CostsAndExpenses,DebtConversionOriginalDebtAmount1,DeferredCompensationLiabilityCurrent,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DepreciationAndAmortization,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasicAndDiluted,ExtinguishmentOfDebtAmount,FinancingReceivable,FinancingReceivableCollectivelyEvaluatedForImpairment,FinancingReceivableRecordedInvestmentCurrent,FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromEmployeeCurrent,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInFinanceReceivables,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestAndFeeIncomeLoansAndLeases,InterestPayableCurrentAndNoncurrent,InterestReceivableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LongTermDebtPercentageBearingFixedInterestRate,LongTermLoansPayable,LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges,ManufacturingCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherGeneralExpense,OtherIncome,OtherMaterialNoncashItems,OtherNoncashExpense,OtherNonoperatingGainsLosses,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherSalesRevenueNet,PaymentsForAdvanceToAffiliate,PaymentsForDeposits,PaymentsForProceedsFromLoansReceivable,PaymentsForRoyalties,PaymentsOfCapitalDistribution,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfFinanceReceivables,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProductionAndDistributionCosts,ProductionCosts,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyManagementFeeRevenue,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,ProvisionForDoubtfulAccounts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueNotFromContractWithCustomerOther,RevenueOtherManufacturedProducts,Revenues,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionCapitalizedCost,ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodValue,TechnologyServicesRevenue,UnbilledReceivablesCurrent,ValuationAllowanceAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-09-30,2010-01-14,10-K,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,,,,,,,,,,,,,,,,,,196443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16052896.0,,300747.0,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,,,,,,,,,,,,,,,,,,174437.0,,,,,,,,,,,,,61868.0,,,,,,,,,,,,-0.01,,,61301.0,,,,,,,,-95430.0,,,,,,,,,,,,,,,,,,25912.0,,,67.0,,,,,,,,,,,,,,,-95430.0,,,,,,,,,-34196.0,,,,,,,-61301.0,-61234.0,1760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27672.0,,61868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16052896.0
2010-09-30,2011-01-12,10-K,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,41481.0,,,651648.0,,17582.0,,,,,,,61301.0,243742.0,205324.0,,186401.0,186401.0,,-10042.0,,,,,0.001,325000000.0,16802896.0,16802896.0,,16803.0,295529.0,,,,,,,,,,,,-0.01,,38418.0,,18923.0,61301.0,,,,,,,,,,,3683.0,,,,,22521.0,,,,,939.0,,,145109.0,,,360.0,,,243742.0,41481.0,,,,,,,,20250.0,,-30292.0,-136318.0,-136318.0,,,,,,,,-136678.0,,38418.0,,360.0,,,,,13742.0,,,,,,,,,,,10.0,10000000.0,,,,,,,,,,,,,20250.0,,,,,,,,,,,,,,,-466190.0,,,,158851.0,,234228.0,17582.0,,,16802896.0,,202261.0,,,,,,750000.0,,,,,,,,20250.0,,,,,,,,,16075499.0
2010-12-31,2011-02-14,10-Q,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,,,,,,,,,,,,,,,,,,173819.0,,-12582.0,,,,,,,,,,,29157.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-5479.0,,,-7250.0,,12501.0,,,,,,,,9801.0,,,65.0,,,,,,,,,,,,6750.0,,-19332.0,-19104.0,-19104.0,,,,,,,,-19169.0,,,,65.0,,,,,187.0,,,,,,,,,,,,,,,,,,,,,,,,,6750.0,,,,,,,,,,,,,,,,,,,9988.0,,29157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-13,10-Q,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,,,,,,,,,,,,,,,,,,170809.0,,,,,,,,,,,,,28264.0,,,,,,,,,,,,0.0,,,,,,,,,,,,-14667.0,,,,,,,,,,,,,,,,,13310.0,,,63.0,,,,,,,,,,,,,,,,-14667.0,,,,,,,,-14730.0,,,,63.0,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13534.0,,28264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17748896.0
2011-06-30,2011-08-15,10-Q,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,41520.0,,,667597.0,,,,,,,,,,305323.0,299627.0,,114553.0,114553.0,,,,,,,0.001,325000000.0,17948896.0,17948896.0,,17949.0,50097.0,,,,,,,,,,,,0.0,,5696.0,,2848.0,,,,,,-38779.0,-21672.0,-21672.0,,,,,,,,,,,,,,,,,10855.0,,17066.0,17107.0,,,305323.0,141410.0,,,,,,,,,,,-21672.0,-21672.0,,,165000.0,,99890.0,,,-38779.0,521633.0,5696.0,,17107.0,,,,17107.0,463.0,,,,,,,,,,,10.0,10000000.0,,160.0,33966.0,,,,,,,,,,,,,,,,,,,,,,,,,-521633.0,,,,11318.0,,50097.0,,,,,,163913.0,,,,,,,,,,,,,,,,,,,,,,,17918127.0
2011-09-30,2012-01-13,10-K,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,34289.0,,,667597.0,,,,,,,,,,344615.0,343750.0,,178318.0,178318.0,,-8083.0,,,,,0.001,325000000.0,17948896.0,17948896.0,,17949.0,134582.0,,,,191801.0,,,,,,,2782.0,0.0,,865.0,,432.0,,,,,,-82010.0,,,,,,-7192.0,,,,2782.0,56044.0,,,,,,,,51512.0,,,198.0,,,344615.0,207071.0,,,,,,,,14877.0,-165000.0,-22960.0,-81812.0,-81812.0,,,165000.0,170000.0,170000.0,,,-82010.0,548002.0,865.0,,198.0,,,,198.0,1060.0,,,,,-165000.0,,,,,,10.0,10000000.0,,,51512.0,,,,,,,2782.0,170000.0,-165000.0,7095.0,,,,,,,,,,,,,,,-548002.0,,,,52572.0,,134582.0,10000.0,,,17948896.0,,137544.0,,,,900000.0,,946000.0,,,200000.0,,6750.0,,,7095.0,,,10000.0,,,,-191801.0,,17815614.0
2011-12-31,2012-02-14,10-Q,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,42688.0,,,667597.0,,,,,,,,,,350161.0,350161.0,,185161.0,178318.0,,6843.0,,,,,0.001,325000000.0,17748896.0,17748896.0,,17949.0,134582.0,,,,192799.0,,,,,,,2782.0,0.0,,,,,,,,,,-2895.0,,,,,,8399.0,,,,,1297.0,,,,,,,,18855.0,,,42.0,,,350161.0,215470.0,,,,,,,,,,6843.0,-2853.0,-2853.0,,,165000.0,170000.0,,,,-2895.0,550855.0,,,42.0,,,,42.0,280.0,,,,,,,,,,,10.0,10000000.0,,,18855.0,,,,,,,,,,,,,,,,,,,,,,,,,-550855.0,,,,19135.0,,22030.0,,,,,,134691.0,,,,,,,,,,,,,,,,,,,,,-192799.0,17948896.0,
2012-03-31,2012-05-15,10-Q,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,42240.0,,,667597.0,,,,,,,,,,214591.0,214591.0,,49591.0,49591.0,,,,,,,0.001,325000000.0,17948896.0,17948896.0,,17949.0,27412.0,,,,,,,,,,,2782.0,0.0,,,,,,,,,,-15145.0,,-15122.0,,,,,,,,,,,,,,,,,11987.0,,,23.0,,,214591.0,95022.0,,,,,,,,,,,,-15122.0,,,165000.0,,50000.0,,,-15145.0,565977.0,,,23.0,,,,23.0,280.0,,,,,,,,,,,10.0,10000000.0,,,30842.0,,,,,,,,,,,,,,,,,,,,,,,,,-565977.0,,,,12267.0,,27412.0,,,,,,119569.0,,,,,,,,,,,,,,,,,,,,,,17948896.0,17748896.0
2012-06-30,2012-08-08,10-Q,"PwrCor, Inc.",PWCO,CIK0000733337,USD,,,,,40960.0,,,667597.0,,,,,,,,,,225197.0,225197.0,,60197.0,49591.0,,,,,,,0.001,325000000.0,17948896.0,17948896.0,,17949.0,21164.0,,,,192958.0,,,,,,,,0.0,,,,,,,,,10014.0,14657.0,,14668.0,,,,,,,,,,,,,,,,,35821.0,,,11.0,,,225197.0,90960.0,,,,,,,,,,,36866.0,14668.0,,,165000.0,,50000.0,165000.0,103667.0,,551309.0,,,11.0,,,,,,,,,,,,,,,,10.0,10000000.0,,,66663.0,,,,,,,,,,,,,,93653.0,,,,,,,,,,,-551309.0,,,,140533.0,,21164.0,,,,,,134237.0,,,,,,,,,,,,,,,,,,,,,-192958.0,176390063.0,17948896.0
