end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccountsReceivableRelatedPartiesNoncurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableNoncurrent,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,CapitalLeasedAssetsGross,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldDepreciationAndAmortization,CurrentIncomeTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueFromOfficersOrStockholders,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,FairValueAdjustmentOfWarrants,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestReceivableNoncurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryNoncurrent,InventoryRawMaterials,InventoryWriteDown,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LinesOfCreditCurrent,LitigationSettlementAmount,LongTermNotesPayable,LossContingencyDamagesSoughtValue,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossNoncurrent,NotesPayable,NotesPayableCurrent,NotesPayableToBankCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherNotesPayableCurrent,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaidInKindInterest,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIssuanceOfCommonStock,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyExpense,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionRate,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueGoodsGross,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,ShippingHandlingAndTransportationCosts,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2010-03-31,2010-06-29,10-K,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228074.0,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569687.0,-121288.0,,,,,,,,,,,,,166711.0,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186082.0,,,,,3460.0,,,-2268.0,-54125.0,,-1173.0,26586.0,,,,,-15052.0,,,,-2641.0,568.0,1361.0,1361.0,,,,,,,,,2499.0,,,,,,,,,,,,,,,,,,,,,,,,,,-7350.0,,-2675.0,,-111263.0,,-73317.0,,1138.0,,,,,260537.0,-74455.0,,,,,,,,,,,,,,,,,,,,,,2035.0,,,,,,,,,,,,,,,-72.0,,,,,,,,,,,,3000.0,4350.0,,14686.0,,,,352793.0,,,235124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53939537.0,,
2010-09-30,2010-11-15,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484163.0,,,,,,,,,,,,,,155389.0,,,,,,,,,,,,,,,,,,,,,,,,,10782.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109341.0,,,,,,,,,,,,,,,,,,,,,,,1319.0,,,,,,,,,,2047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200938.0,,728.0,,,,,311007.0,-201666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10007.0,,,,264730.0,,,290218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53939537.0,,
2010-12-31,2011-02-14,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305830.0,,,,,,,,,,,,,,161195.0,,,,,,,,,,,,,,,,,,,,,,,,,10801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155700.0,,,,,,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,1081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109769.0,,-70.0,,,,,265399.0,-109699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8391.0,,,,316895.0,,,246207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53939537.0,,
2011-03-31,2011-07-14,10-K,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,184122.0,115844.0,,,56457.0,56421.0,32173097.0,,,,,,529.0,,-227.0,,,1070501.0,754492.0,274382.0,,,,,,,,,,,,155149.0,-535826.0,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,,,,,683580.0,,,,,,,,,,,,,,,,,,,,,,,,,43089.0,43089.0,,28589.0,,,-0.01,,,,,,,,,,,,,,,,,,,,,124168.0,,,,,,,,,,,,,,,140396.0,,,515024.0,,-605052.0,,,3662.0,,,61281.0,4133.0,,4995.0,31142.0,,,,,52019.0,,,,10041.0,1717.0,4901.0,4901.0,,,,,232499.0,31951.0,,,8418.0,,,,,,,,,,,,,,,,,426479.0,1070501.0,426479.0,,,,,,,-26500.0,,10629.0,,-519955.0,,-605052.0,,3517.0,57337.0,,,172000.0,1123593.0,-608569.0,,,,,,,,,,,,,,,,,,16109.0,13900.0,,,7350.0,,,,,0.01,5000000.0,0.0,0.0,0.0,20441.0,,,,,19696.0,,,,,,41627.0,,,,,,12000.0,14500.0,,43294.0,230559.0,-31557545.0,,1198604.0,,,1037210.0,21000.0,,,,,,,,,,2750000.0,0.29,,,,,,,,,,,,644022.0,,,,,,,,21000.0,,,,,54538167.0,
2011-06-30,2011-08-15,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,188252.0,148817.0,,,102948.0,60006.0,32173097.0,,,,,,329.0,,,7183.0,2750000.0,1064777.0,755899.0,270835.0,,,,,,,,,,,,98035.0,-57114.0,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,,,,,214211.0,,,,,,,,,,,,,,,,,,,,,,,,,10767.0,10767.0,,28589.0,,,0.0,,,,,,,,65309.0,,,,,,,,,,,,,131350.0,,,,,,,,,,,,,,,136798.0,,,257311.0,,,,,0.0,,,12596.0,32973.0,,1247.0,46491.0,,,,,8530.0,,,,24003.0,286.0,1064.0,1064.0,,,,,242225.0,30755.0,,,1641.0,,,,,,,,,,,,,,,,,471200.0,1064777.0,471200.0,,,,,,,-5900.0,,-3870.0,,-47344.0,,-50445.0,,577.0,58584.0,,,169000.0,308333.0,-51022.0,,,,,,,,,,,,,,,,,,16109.0,11000.0,,,3584.0,,,,,0.01,5000000.0,0.0,0.0,,35977.0,,,,,,,,,,,38043.0,,,,,,3000.0,2900.0,,9304.0,230845.0,-31607990.0,,471522.0,,,288262.0,,,,,,,,,,,,,,,,,,,,,,,,593577.0,,,,,,,,,,,,56939537.0,56939537.0,
2011-09-30,2011-11-14,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,191729.0,224636.0,,,119916.0,63515.0,32173097.0,,,,,,329.0,,,,,1260334.0,962412.0,263388.0,,,,,,,,,,,,164090.0,,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,,,,,191252.0,,,150816.0,,,,,,,,,,,,,,,,,,,,,,10693.0,,,28589.0,,,0.0,,,,,,,,45804.0,,,,,,,,,,,,,138534.0,,,,,,,,,,,,,,,129614.0,,,281437.0,,,,,,,,,,,,,,,,,,,,,,,1034.0,,,,,,293600.0,29232.0,,,1599.0,,,,,,,,,,,,,,,,,635111.0,1260334.0,635111.0,,,,,,,,,,,,,31646.0,,565.0,59844.0,,,166000.0,250356.0,31081.0,,,,,,,,,,,,,,,,,,16109.0,6650.0,,,,,,,,0.01,5000000.0,0.0,0.0,,48984.0,,,,,,,,,,,34534.0,,,,,,,,,8697.0,231102.0,-31576344.0,,472689.0,24645.0,65210.0,230966.0,,,,,,,,,,,,,,,,,,,,,,,,625223.0,,,,,,,,,,,,56939537.0,53939537.0,
2011-12-31,2012-02-14,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,197249.0,173773.0,,,169378.0,67517.0,32173097.0,,,,,,329.0,,,,,1229995.0,943042.0,254125.0,,,,,,,,,,,,119349.0,,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,,,,,193553.0,,,108751.0,,,,,,,,,,,,,,,,,,,,,,11185.0,,,25653.0,,,0.0,,,,,,,,30741.0,,,,,,,,,,,,,145717.0,,,,,,,,,,,,,,,122431.0,,,259390.0,,,,,,,,,,,,,,,,,,,,,,,1336.0,,,,,,367455.0,28828.0,,,1484.0,,,,,,,,,,,,,,,,,638378.0,1229995.0,638378.0,,,,,,,,,,,,,-33606.0,,148.0,61104.0,,,163000.0,293144.0,-33754.0,,,,,,,,,,,,,,,,,,16109.0,,,,,,,,,0.01,5000000.0,0.0,0.0,0.0,51186.0,,,,,,,,,,,32828.0,,,,,,,,,8630.0,231279.0,-31609950.0,,452943.0,65191.0,52116.0,273329.0,,,,,,,,,,,,,,,,,,,,,,,,591617.0,,,,,,,,,,,,56939537.0,53939537.0,
2012-03-31,2012-06-29,10-K,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,148832.0,285159.0,,,385935.0,53574.0,32173097.0,,,163059.0,,,329.0,,,21548.0,0.0,1336450.0,1102559.0,233891.0,,,,,,,,,,,,299156.0,144007.0,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,,,,,935885.0,,,21023.0,,,,0.023,,,,,2893000.0,,,,2892000.0,,,,,,1000.0,-2893000.0,14697.0,92211.0,43401.0,0.0,22480.0,,,0.0,,0.0,-0.34,0.4,,-0.06,,,,,,,,,,,,,,,101682.0,,,,,,,,,,,,,,168148.0,66466.0,3017.0,,1380075.0,,-192884.0,-169522.0,,,,,-35290.0,169315.0,,5014.0,329478.0,,21023.0,,,73193.0,,,,5716.0,896.0,4502.0,4502.0,,,60453.0,303375.0,260632.0,42743.0,242922.0,34268.0,6206.0,,3750.0,,,,,,,,,,,,,,,715790.0,1336450.0,715790.0,,,,,,60202.0,-25900.0,,7834.0,,162073.0,,-23362.0,,1704.0,62351.0,,,160000.0,1574663.0,-194588.0,,,,,,,,,,,,,,,,,197120.0,16109.0,,,,3584.0,,,,2295.0,0.01,5000000.0,0.0,0.0,,26157.0,,,,,6109.0,8500.0,,,,77316.0,23742.0,,6109.0,,,,12000.0,13900.0,,35863.0,231455.0,-31580907.0,,2315960.0,,,1446589.0,,,,,,,-2750000.0,,,,,,,,-0.29,,,,,,,13500.0,,620660.0,,,,,,,,,,,,,56939537.0,
2012-06-30,2012-08-21,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,149582.0,275833.0,,,393308.0,57413.0,32173097.0,,,,,,500.0,,,3565.0,0.0,1306723.0,1089774.0,216949.0,,,,,,,,,,,,284691.0,-14465.0,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,0.56,,,,174675.0,,,,,,,,1450.0,,,,,,,,,,,,,,,,,7403.0,7405.0,0.0,22480.0,,,0.0,,,,,,,,37080.0,,,,,,,,,,,,,105246.0,23806.0,,8329.0,,,,,,,3092.0,6068.0,10779.0,10828.0,168148.0,62902.0,,,342564.0,,,,,0.0,,,750.0,-9155.0,,1196.0,7373.0,,-21023.0,,,5944.0,,,,2154.0,175.0,1889.0,1889.0,,,41226.0,309319.0,269311.0,40008.0,268094.0,,1443.0,27000.0,,,,,,,,,,,,,,,,699890.0,1306723.0,699890.0,,,,,,,-3000.0,,7825.0,,-19290.0,,-13827.0,,-446.0,55547.0,,,157000.0,355945.0,-13381.0,,,,,,,,,,,,,,,,,,16109.0,,,,,,,,,0.01,5000000.0,0.0,0.0,,28311.0,8000.0,,,,,,,,500.0,,19903.0,171.0,,0.03,,,3000.0,,,9131.0,231630.0,-31594734.0,,517239.0,65883.0,,339411.0,,,,,,,,,,,,,,,,,,,,,,,,606833.0,,,,,,,,,,,,,56939537.0,
2012-09-30,2012-11-20,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,149005.0,212819.0,,,159930.0,59298.0,32173097.0,,,,,,500.0,,,,0.0,1195508.0,945952.0,249556.0,,,,,,,,,,,,241411.0,,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,,,,,179118.0,,,,,,,,,,,,,,,,,,,,,,,,,4713.0,,0.0,22480.0,,,0.0,,,,,,,,58533.0,,,,,,,,,,,,,108074.0,23806.0,,5501.0,,,,,,,3092.0,6068.0,10779.0,10828.0,168148.0,60074.0,,,205555.0,,,,,,,,,,,,,,,,,,,,,,,1904.0,,,,52401.0,317953.0,241705.0,76248.0,265552.0,,1302.0,,,,,,,,,,,,,,,,,678230.0,1195508.0,678230.0,,,,,,,,,,,,,-89555.0,,-602.0,56627.0,,,153990.0,294508.0,-88953.0,,,,,,,,,,,,,,,,,215305.0,16109.0,,,,,,,,,0.01,5000000.0,0.0,0.0,,18235.0,,,,,,,,,,,18018.0,,,,,,,,,9143.0,231782.0,-31684289.0,,384673.0,25362.0,30304.0,280652.0,,,,,,,,,,,,,,,,,,,,,,,,517278.0,,,,,,,,,,,,,56939537.0,
2012-12-31,2013-02-19,10-Q,"ADM TRONICS UNLIMITED, INC.",ADMT,CIK0000849401,USD,213070.0,156451.0,,,401620.0,61264.0,32223097.0,,,,,,500.0,,,,0.0,1140283.0,897399.0,242884.0,,,,,,,,,,,,214300.0,,,,,0.0005,150000000.0,56939537.0,56939537.0,28470.0,,,,,148090.0,,,,,,,,,,,,,,,,,,,,,,,,,4780.0,,0.0,22480.0,,,0.0,,,,,,,,56008.0,,,,,,,,,,,,,110888.0,24693.0,,2512.0,,,,,,,2914.0,5890.0,10601.0,10650.0,168148.0,57260.0,,,158432.0,,,,,,,,,,,,,,,,,,,,,,,1856.0,,,,62005.0,354071.0,280752.0,73319.0,292066.0,,1038.0,,,,,,,,,,,,,,,,,765680.0,1140283.0,765680.0,,,,,,,,,,,,,-192675.0,,-818.0,57664.0,,,150990.0,350289.0,-191857.0,,,,,,,,,,,,,,,,,,16109.0,,,,,,,,,0.01,5000000.0,0.0,0.0,,14114.0,,,,,,,,,,,16052.0,,,,,,,,,6999.0,231782.0,-31876964.0,,306522.0,22275.0,19439.0,338510.0,,,,,5000000.0,0.005,,,,,5000000.0,0.005,0.005,,,,,,,,,,,374603.0,,,,,,,,,,,,,56939537.0,
