end,filed,form,Name,Ticker,CIK,Currency,AccountsAndFinancingReceivableAllowanceForCreditLoss,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CostOfGoodsAndServicesSold,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsPreferredStock,DueToOtherRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillPurchaseAccountingAdjustments,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInReceivables,InterestExpense,InterestPayableCurrent,InventoryNet,InventoryWriteDown,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfStatesInWhichEntityOperates,NumberOfStores,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax,OtherEmployeeRelatedLiabilitiesCurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherSundryLiabilitiesCurrent,OtherSundryLiabilitiesNoncurrent,PartnersCapital,PartnersCapitalAccountContributions,PartnersCapitalAccountDistributions,PartnersCapitalAccountUnitBasedCompensation,PartnersCapitalAttributableToNoncontrollingInterest,PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfDistributionsToAffiliates,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromLongTermLinesOfCredit,ProceedsFromPartnershipContribution,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfSeniorDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SelfInsuranceReserve,SelfInsuranceReserveNoncurrent,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueNewIssues,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,PaymentsToMinorityShareholders,ProceedsFromIssuanceOfCommonStock,ProceedsFromMinorityShareholders,WeightedAverageNumberDilutedSharesOutstandingAdjustment
2021-08-01,2021-09-14,10-Q,"Core & Main, Inc.",CNM,CIK0001856525,USD,5000000.0,564900000.0,770500000.0,22700000.0,81400000.0,-800000.0,1090300000.0,4500000.0,18500000.0,28800000.0,4053300000.0,1508300000.0,66600000.0,66600000.0,,29900000.0,-15700000.0,14200000.0,972400000.0,1500000000.0,23000000.0,87800000.0,0.0,5600000.0,33600000.0,,,88600000.0,-0.28,-0.28,0.246,68000000.0,14100000.0,418000000.0,107100000.0,57000000.0,85600000.0,91300000.0,98900000.0,1279700000.0,861700000.0,1452500000.0,,1452500000.0,0.0,,325200000.0,12600000.0,3100000.0,,,,,,,36800000.0,700000.0,593200000.0,,166600000.0,44100000.0,15700000.0,24600000.0,34900000.0,27800000.0,22400000.0,2505300000.0,4053300000.0,744800000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,7500000.0,1462000000.0,476100000.0,,,,26500000.0,-34000000.0,-20000000.0,-20000000.0,,,48.0,285.0,225400000.0,99800000.0,14100000.0,144200000.0,45400000.0,98800000.0,14100000.0,144200000.0,0.042,4400000.0,4700000.0,900000.0,-200000.0,0.0,19800000.0,51500000.0,23300000.0,,28100000.0,7500000.0,,,,,,,,,,,,,,0.0,15600000.0,,,,,,-37000000.0,163600000.0,82200000.0,,832900000.0,,,-20000000.0,1297600000.0,12000000.0,24700000.0,15800000.0,191800000.0,,1071900000.0,1548000000.0,0.0,655900000.0,277956732.0,138978366.0,138978366.0,,,,,,,,
2021-10-31,2021-12-07,10-Q,"Core & Main, Inc.",CNM,CIK0001856525,USD,5400000.0,613300000.0,866900000.0,24700000.0,86500000.0,7700000.0,1168700000.0,2700000.0,2700000.0,30600000.0,4380800000.0,1696900000.0,4900000.0,4900000.0,,72900000.0,50800000.0,123700000.0,1034200000.0,1496300000.0,22300000.0,97700000.0,0.0,5500000.0,35200000.0,,,91800000.0,0.41,0.39,0.186,97600000.0,11400000.0,448600000.0,116700000.0,30900000.0,92900000.0,99200000.0,107400000.0,1347900000.0,899300000.0,1515400000.0,,1515400000.0,0.0,,370600000.0,134200000.0,24900000.0,,,,,,,13000000.0,600000.0,721200000.0,,183300000.0,49500000.0,19700000.0,29200000.0,40200000.0,16900000.0,24500000.0,2622100000.0,4380800000.0,842600000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,3800000.0,1459000000.0,535400000.0,,,,64400000.0,44900000.0,64400000.0,96500000.0,,,48.0,300.0,223100000.0,147500000.0,15000000.0,158800000.0,48700000.0,110100000.0,15100000.0,158700000.0,0.039,19800000.0,14400000.0,2800000.0,,,26500000.0,68000000.0,20900000.0,,42700000.0,5100000.0,,,,,,,,,,,,,,0.0,24700000.0,,,,,,109300000.0,177200000.0,90700000.0,,946100000.0,,,44400000.0,1404800000.0,6200000.0,24800000.0,15800000.0,187900000.0,,1223300000.0,1758700000.0,,99500000.0,244582116.0,,158986524.0,111800000.0,1410800000.0,32100000.0,16100000.0,,,,85595592.0
