end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensatedAbsencesLiability,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnusedBorrowingCapacityAmount,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DepreciationNonproduction,DividendsCash,DividendsCommonStock,DividendsCommonStockCash,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EntityWideRevenueMajorCustomerPercentage,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseOther,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryAdjustments,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryRawMaterialsAndSuppliesNetOfReserves,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeInterest,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LineOfCreditFacilityRemainingBorrowingCapacity,LitigationSettlementAmount,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProductWarrantyExpense,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SalesRevenueServicesGross,SellingGeneralAndAdministrativeExpense,StockholdersEquity,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2009-09-30,2009-12-16,10-K,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,,,,,,,,,,,1476318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280684.0,,,,,
2010-06-30,2010-08-12,10-Q,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,,,,,,,,,,,1358989.0,,,,,,,,,,,,,,,,695020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,334139.0,,,-49037.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49037.0,1855.0,,,-50892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1029159.0,,385031.0,,,,,,
2010-09-30,2010-12-22,10-K,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,161676.0,423666.0,2544.0,,3248706.0,18000.0,,2963224.0,2518806.0,,1466719.0,-9599.0,,,,,,0.1,5000000.0,4324140.0,2591486.0,432414.0,245055.0,,,,2996413.0,,,,39618.0,,,,,,,,,,,,,,,,,,,,,,,,,98208.0,,,,,0.06,,,,,,,,,,52932.0,,,,1695109.0,,,146551.0,,260.0,0.0,0.0,,,,,,,,,175961.0,-41091.0,844.0,-66314.0,1459.0,-14562.0,,,,0.0,,,,,,536004.0,,,,,,2274.0,5158.0,,537656.0,2963224.0,537656.0,,,,,,,-1407.0,,-144875.0,,136683.0,,146291.0,,,,139701.0,,,,,,,,,35831.0,,1692.0,1407.0,0.0,144875.0,92417.0,,,,,444418.0,0.0,,,430504.0,,,4691522.0,,1555408.0,2425568.0,1732654.0,1686056.0,1407.0,,
2010-12-31,2011-02-11,10-Q,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,,,,,,,,,,,1661680.0,194961.0,,,,,,,,,,,,,,,827308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22759.0,,,,,0.02,,,,,,,,,,,,,0.0,467259.0,,,47593.0,,0.0,0.0,,,,,,,,,,-67268.0,-36128.0,0.0,17252.0,5375.0,-20292.0,,,,,,,,,,,,,,,,,1548.0,,,,,,,,,,,-1912.0,,-4470.0,,201343.0,,47593.0,,,,46045.0,,,,,,,,,,,,1912.0,,4470.0,,,0.0,,,,,,,,,,1294567.0,,421214.0,,,,,,
2011-03-31,2011-05-13,10-Q,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,,,,,,,,,,,1659244.0,,,,,,,,,,,,,,,,821299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,437017.0,,,25619.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.0,,,,,,,,,,,,,,,,,25619.0,,,,23121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1258316.0,,413896.0,,,,,,
2011-06-30,2011-08-12,10-Q,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,134767.0,283876.0,2544.0,,3248706.0,26000.0,,3050812.0,2570970.0,,1662968.0,,,,,,,0.1,5000000.0,4324140.0,2586227.0,432414.0,246580.0,,,,737692.0,,,,46150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,48652.0,,,,441804.0,,,49032.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,564400.0,,,,,,,2700.0,,507621.0,3050812.0,507621.0,,,,,,,,,,,,,49032.0,2700.0,,,46332.0,,,,,,,,,28928.0,,,,,,59726.0,,,,,479842.0,,,,552748.0,,,1179496.0,,395472.0,2543191.0,1737913.0,1690677.0,,,
2011-09-30,2011-12-21,10-K,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,195535.0,352054.0,0.0,6491370.0,3248706.0,26000.0,,2914960.0,2297142.0,1865502.0,1258885.0,-207834.0,,,,0.15,,0.1,5000000.0,4324140.0,2586227.0,432414.0,250443.0,,,,3186508.0,13030.0,-27372.0,-40402.0,51886.0,,,,,,0.0,139354.0,0.0,0.0,0.0,,,,98286.0,,4250.0,,250785.0,204168.0,103188.0,,,,,107902.0,107902.0,-387934.0,,,0.09,-0.127,0.34,-0.532,,-0.047,0.0,,-0.124,-0.129,57514.0,0.18,1805196.0,0.0,1857426.0,,,215543.0,,27372.0,13030.0,24828.0,-114754.0,,-10152.0,73285.0,202.0,,-26665.0,27865.0,63222.0,9970.0,-27372.0,-20365.0,47823.0,-1697.0,,,,0.0,,,392703.0,,53583.0,567261.0,,499622.0,392703.0,,14056.0,-10892.0,6664.0,143000.0,639032.0,2914960.0,639032.0,,,,,,3295490.0,-392555.0,,-281302.0,,466023.0,,242915.0,,,,207069.0,,,,,9290.0,,,,83654.0,,1810.0,4621.0,387934.0,281302.0,94114.0,,0.0,5000.0,7109188.0,617818.0,8390.0,,428693.0,285485.0,,,5043934.0,,1650357.0,2275928.0,1737913.0,1690677.0,-4621.0,,
2011-12-31,2012-02-13,10-Q,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,151701.0,221686.0,574.0,,3248706.0,26000.0,,2888950.0,2119637.0,,1298693.0,39808.0,,,,,,0.1,5000000.0,4324140.0,2586227.0,432414.0,228845.0,,,,813995.0,,,,57909.0,,,,,,,,,,,,,,,,,,,,,,,,,37583.0,,,,,0.04,,,,,,,,,,39421.0,0.16,,-20000.0,503212.0,,,102817.0,,0.0,15000.0,0.0,,,,,,,,,-130368.0,-39691.0,25402.0,-49870.0,-51899.0,-12247.0,,,,,,,,,,517391.0,,,,,,,21575.0,,510205.0,2888950.0,510205.0,,,,,,,0.0,,-169078.0,,208886.0,,102817.0,,,,81242.0,,,,,,,,,31755.0,,,0.0,,189078.0,81867.0,,20000.0,,,769313.0,,,,388302.0,,,1317207.0,,421970.0,2378745.0,1737913.0,1690677.0,,,
2012-03-31,2012-05-11,10-Q,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,99672.0,323512.0,,,3248706.0,26000.0,,2693306.0,1963697.0,,1106915.0,,,,,,,0.1,5000000.0,4324140.0,2586227.0,432414.0,197213.0,,,,688306.0,,,,30971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,71838.0,,,,337614.0,,,-130052.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,459913.0,,,,,,,3071.0,,444613.0,2693306.0,444613.0,,,,,,,,,,,,,-130052.0,,,,-133123.0,,,,,,,,,44919.0,,,,,,73357.0,,,,,729609.0,,,,258250.0,,,1025920.0,,470737.0,2248693.0,1737913.0,1690677.0,,,
2012-06-30,2012-08-08,10-Q,MICROWAVE FILTER CO INC /NY/,MFCO,CIK0000716688,USD,118233.0,313958.0,,,3248706.0,26000.0,,2743717.0,2044846.0,,1100583.0,,,,,,,0.1,5000000.0,4324140.0,2585453.0,432414.0,190800.0,,,,713193.0,,,,10216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,52066.0,,,,434143.0,,,54876.0,,-38582.0,,38582.0,,,,,,,,,,,,,,,,,,,,,392703.0,,39842.0,498030.0,,431792.0,,,26396.0,,2027.0,,531502.0,2743717.0,531502.0,,,,,,,,,,,,,93458.0,,,,52849.0,,,,,,,,12000.0,30914.0,,,,,,93693.0,,,,,698871.0,,,,222435.0,,,1147336.0,,381294.0,2212215.0,1738687.0,1691340.0,,,
